""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.971260934168462	0.0801243144166429	0.401254861297051	0.766512816481581	0.972910379778573	0.174304321422739	0.480678366048171	0.446521544503603	0.91654230069455	0.576105613786345	0.29803246387294	0.936948558334781	0.283239465053873	0.223266277787737	0.0218420724696612	0.593822047219059
CD274	0.051326623715204	0.118597876642276	0.731868345964124	0.14756442963618	0.259356639209633	0.2158137808783	0.969742808970172	0.0954795323158349	0.105320693564745	0.0751147965214377	0.055099637672219	0.16015010310181	0.166223612293606	0.220101610207457	0.118554322722684	0.122556760721329
LAG3	0.38181293480501	0.453844338044633	0.78497566483401	0.138402891630311	0.158476371228198	0.196409658403881	0.26681013747144	0.452293867625574	0.00508093542343348	0.459562143620379	0.69107552434704	0.463157086309542	0.54687690471352	0.329798309372064	0.801873290211475	0.159612542814625
HAVCR2	0.204908619276887	0.0385324336956969	0.00145640702333998	0.819382213144009	0.395145162615083	0.182451655134711	0.729441128597801	0.00254278362050541	0.00196337833522851	0.00609101601653041	0.0101275638991883	0.00146203804800717	0.414687962180346	0.683625752362161	0.742544722986965	0.0870828486008085
CD47	0.0194356867257395	0.803782446534817	0.522915003970756	0.389088631790488	0.479956029834341	0.0841809307037621	0.466230043448962	0.994778462855256	0.603363706089253	0.671484363990127	0.796644300750919	0.0117696085731954	0.0298020738359789	0.0298986721359283	0.0255440791654574	0.939527290055185
LGALS9	0.00388247507393599	0.370663898518357	0.206456150101238	0.0327923380114693	0.0211570265473151	0.082951229651389	0.741092982692832	0.0856337393963787	0.0423600718393084	0.0530352716097876	0.0074619807671439	0.0272552518292535	0.402772163493046	0.430589506075935	0.508487777779113	0.562189803738099
CD276	0.0807777233668895	0.232737769206763	0.391263009088371	2.44089809439212e-09	7.83567339759155e-05	0.913377408806135	0.403751065821774	6.85457468702273e-07	0.00229061984371157	0.0222539265309921	0.104213079330218	2.10909554658439e-07	0.00374496145267224	0.00167759057939455	0.000752900441008275	0.00379363592008111
