	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	1.0	-0.08089159920863333	-0.20298965326687127	-0.03761787552582091	-0.3117349814513205	0.08271018788293713	-0.052560634391395626	0.4803673838643713	0.19707997841027078	0.3003895119978004	0.34139777812835165	-0.015402985029583878	0.2082890895384298	0.21456891400842998	0.19165298781545656	0.19343535973190043
NefAC	-0.08089159920863333	1.0	0.4065517965906005	0.3728110219963917	0.4359181740263424	0.17241357226053003	0.1906874091612024	-0.06056327914964619	0.0282359464452207	-0.07514914476494115	0.09550886332917922	-0.32982229077967107	-0.23775103455315102	-0.2401169334071724	-0.09027357975430601	0.05690119191628516
NefOPC	-0.20298965326687127	0.4065517965906005	1.0	0.471678903422144	0.5455096699413601	0.3070819029925349	0.09936461125465378	0.1046996196130266	-0.1844359493497814	-0.16936240351879087	0.030194180792361004	-0.3414558761015401	-0.3393026831069479	-0.3390537042241415	-0.4037116194356599	0.14139123923288194
NefNPC	-0.03761787552582091	0.3728110219963917	0.471678903422144	1.0	0.596736415310962	0.15472259662394441	0.10136858035337089	0.012343827896927492	-0.1695932676725582	-0.15327070357418104	-0.013859101758654202	-0.08549772780360879	-0.017983069290929583	-0.019310134852356386	-0.006866188040089649	0.1086625741420154
VerPN	-0.3117349814513205	0.4359181740263424	0.5455096699413601	0.596736415310962	1.0	0.02777507519150018	0.12732539664486892	-0.22303685195949832	-0.3632035125427012	-0.3206608754297842	-0.19580522049815435	0.0016181831446706527	-0.14085211217992544	-0.1486246997722772	-0.1392426394876378	0.01859943123295263
VerNL	0.08271018788293713	0.17241357226053003	0.3070819029925349	0.15472259662394441	0.02777507519150018	1.0	-0.053442299382097914	0.17615863306753726	0.23915269738399428	0.11588451802455267	0.2077673286020367	-0.21947771406131675	-0.06271103585543121	-0.05634262667878638	-0.06853350928860698	0.08004667071194078
VerCL	-0.052560634391395626	0.1906874091612024	0.09936461125465378	0.10136858035337089	0.12732539664486892	-0.053442299382097914	1.0	0.008700540098524204	-0.21146113743772185	-0.14023782187733314	-0.003235819119812062	-0.16054058889825207	-0.10474224479089604	-0.10847135448285034	-0.08342349271394324	0.007275520609966175
VerMES	0.4803673838643713	-0.06056327914964619	0.1046996196130266	0.012343827896927492	-0.22303685195949832	0.17615863306753726	0.008700540098524204	1.0	-0.0015720723684438615	0.07125804816851722	0.22952652416677227	-0.3043684442886306	-0.04524402870157766	-0.039653053848158454	-0.10596653775073009	0.2646549977376142
OXPHOS	0.19707997841027078	0.0282359464452207	-0.1844359493497814	-0.1695932676725582	-0.3632035125427012	0.23915269738399428	-0.21146113743772185	-0.0015720723684438615	1.0	0.482416310772363	0.34935587516144495	-0.040337499627168434	0.1139599524434995	0.12432154114596608	0.19808564385178135	-0.16410616632421704
GLYC	0.3003895119978004	-0.07514914476494115	-0.16936240351879087	-0.15327070357418104	-0.3206608754297842	0.11588451802455267	-0.14023782187733314	0.07125804816851722	0.482416310772363	1.0	0.3567107863947792	0.051093349842915685	0.14977709575588383	0.15709704965022508	0.15533109940405457	-0.09494524561293473
FAO	0.34139777812835165	0.09550886332917922	0.030194180792361004	-0.013859101758654202	-0.19580522049815435	0.2077673286020367	-0.003235819119812062	0.22952652416677227	0.34935587516144495	0.3567107863947792	1.0	-0.19864360182446952	-0.007867422307933476	-0.0005820320482817316	-0.017438699722304697	0.09373979941719748
G2M	-0.015402985029583878	-0.32982229077967107	-0.3414558761015401	-0.08549772780360879	0.0016181831446706527	-0.21947771406131675	-0.16054058889825207	-0.3043684442886306	-0.040337499627168434	0.051093349842915685	-0.19864360182446952	1.0	0.4498698028790025	0.44920287932729497	0.3904300718802743	-0.17957594005340607
KEGG_CC	0.2082890895384298	-0.23775103455315102	-0.3393026831069479	-0.017983069290929583	-0.14085211217992544	-0.06271103585543121	-0.10474224479089604	-0.04524402870157766	0.1139599524434995	0.14977709575588383	-0.007867422307933476	0.4498698028790025	1.0	0.9945441966546417	0.6999135036649321	-0.06435817945275221
WP_CC	0.21456891400842998	-0.2401169334071724	-0.3390537042241415	-0.019310134852356386	-0.1486246997722772	-0.05634262667878638	-0.10847135448285034	-0.039653053848158454	0.12432154114596608	0.15709704965022508	-0.0005820320482817316	0.44920287932729497	0.9945441966546417	1.0	0.7036950357097437	-0.0623722861229146
BIOCARTA_CC	0.19165298781545656	-0.09027357975430601	-0.4037116194356599	-0.006866188040089649	-0.1392426394876378	-0.06853350928860698	-0.08342349271394324	-0.10596653775073009	0.19808564385178135	0.15533109940405457	-0.017438699722304697	0.3904300718802743	0.6999135036649321	0.7036950357097437	1.0	-0.11379996452880464
PD-L1	0.19343535973190043	0.05690119191628516	0.14139123923288194	0.1086625741420154	0.01859943123295263	0.08004667071194078	0.007275520609966175	0.2646549977376142	-0.16410616632421704	-0.09494524561293473	0.09373979941719748	-0.17957594005340607	-0.06435817945275221	-0.0623722861229146	-0.11379996452880464	1.0
