""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD.L1
CTLA4	0.00152719185808286	0.0740797416505716	0.0355704716551205	0.0125868735890387	0.00143950580559157	-0.0575397167620756	0.0298875238185985	0.0322603000390951	0.00444207391081355	0.023696380428506	0.0440926012414339	-0.00335331094020297	0.0454643464870109	0.0515923796488751	0.0969763096829249	-0.0226041396609923
CD274	0.0824670317659149	0.0660857352029759	0.0145239283669964	-0.0613314480607547	-0.0477853484657265	0.0524320281235136	-0.00160790254718433	0.0705840362539091	0.0685741423378619	0.075337577062332	0.0811743353998544	-0.0594873906509739	-0.0586364586199567	-0.0519464436968865	-0.0660935318017075	0.0653862143682012
LAG3	-0.0370602288478192	-0.031743298944072	0.0115654350015596	0.062750661194444	0.0597261536561961	0.0547209093863986	-0.0470458428829091	-0.0318523694118952	0.118354093172602	0.0313428684707056	0.0168445695012944	0.0310925310727722	0.0255337770633859	0.0412926629847852	-0.0106364401431861	-0.0595638692079938
HAVCR2	-0.0536990920048619	-0.0875434133235943	-0.134326414184405	0.00967917760549765	0.0360338379242903	-0.0564716263669927	0.0146607331236228	-0.127420903450389	-0.130665581725413	-0.115878169828529	-0.108681412309431	0.13427968851112	0.0345662988841445	0.0172736599847745	-0.0139239441404767	0.0724342488288293
CD47	0.0988265502741402	-0.0105318067423385	-0.027076489245366	0.0364974549206926	0.0299367215947917	0.0731070766838278	0.0308793977850566	-0.000277414227087335	-0.022022075587378	0.0179768034107141	-0.0109233539237166	0.106476726942212	0.0919070448028694	0.09185309235967	-0.0944491576905891	-0.00321589603784484
LGALS9	0.121947467088402	0.0379355005435032	-0.0535163642383029	-0.0903022759966854	-0.0974842202635572	0.0733978468389565	-0.01400536219105	0.072767936430963	0.085891926559314	0.0818721384291302	0.11305130531603	-0.0933866817776791	-0.0354560547949239	-0.0334020665861439	0.0280227701762912	0.0245654174174862
CD276	-0.073920419418137	-0.050553623714764	-0.036330510917577	0.248884281413925	0.166248930065816	-0.0046111786910129	-0.035382374342171	-0.208176514316069	0.12874003782315	0.096677567883903	-0.0687927107413295	0.217347882781759	0.122422180423831	0.132604823575389	0.142111094157704	-0.122252370729974
