	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES	OXPHOS	GLYC	FAO	G2M	KEGG_CC	WP_CC	BIOCARTA_CC	PD-L1
NefMES	0.0	5.065914856182343e-239	0.04715949841836748	4.489837881666274e-63	2.1903997973817553e-42	1.387339876202038e-56	5.472390229882961e-168	1.7798841594533334e-26	6.314007129543551e-54	1.2276436483369887e-104	1.7215688778457247e-99	1.234129564622863e-38	0.004119251876982523	0.0005908291626738574	0.8391021781668356	1.9658471538568477e-87
NefAC	5.065914856182343e-239	0.0	0.0	0.0	1.2192280778971997e-174	0.0	5.717216637397495e-293	0.0	2.5978440381807787e-166	1.1704114781088918e-134	4.456789358420377e-76	2.142684611789789e-56	0.53503939869292	0.2784525065540561	0.014697502431662122	0.0
NefOPC	0.04715949841836748	0.0	0.0	8.486675809029068e-248	4.372219039904e-244	2.4564340285951876e-185	4.1077756218332324e-21	4.6596813991933443e-262	1.709049984259227e-177	1.4701534601428962e-113	5.497221702259249e-76	4.7185154229572205e-36	6.897468348869255e-06	5.314131057009502e-05	0.2809763206615311	3.442112689977248e-47
NefNPC	4.489837881666274e-63	0.0	8.486675809029068e-248	0.0	0.0	4.091318297972279e-216	0.0	0.0	4.157335956964549e-20	1.4645946038326813e-08	0.0003668607458122533	8.071240816247887e-12	9.322505090921006e-66	2.911494869343791e-66	2.2099972434813068e-30	0.0
VerPN	2.1903997973817553e-42	1.2192280778971997e-174	4.372219039904e-244	0.0	0.0	8.219164670034501e-67	8.031267199025112e-25	8.21274186406166e-211	1.286794559015383e-19	3.972273265178241e-11	2.7421577483368568e-11	1.0561889507697285e-16	7.038796130814004e-05	9.348036045342613e-05	1.9038965500644866e-06	3.853624750842483e-17
VerNL	1.387339876202038e-56	0.0	2.4564340285951876e-185	4.091318297972279e-216	8.219164670034501e-67	0.0	3.67860648430258e-87	5.647169405258313e-206	2.4174389295884265e-262	1.4919284285506692e-103	3.027490271868446e-109	5.579711528675335e-34	0.1478212862390899	0.06130446116576025	0.10282167768872888	8.81740129050101e-140
VerCL	5.472390229882961e-168	5.717216637397495e-293	4.1077756218332324e-21	0.0	8.031267199025112e-25	3.67860648430258e-87	0.0	3.6181483302087754e-287	0.02109112225124008	8.604705762495714e-10	0.43902269471431266	1.267206819649333e-11	3.955406074406259e-17	3.788476337683812e-17	0.6579927140502779	5.104952629597623e-288
VerMES	1.7798841594533334e-26	0.0	4.6596813991933443e-262	0.0	8.21274186406166e-211	5.647169405258313e-206	3.6181483302087754e-287	0.0	8.507729337940526e-37	0.039467286722796	0.009022946150343412	0.09519279855664163	2.2763938061518927e-30	1.0829871774890982e-29	1.321292333920256e-07	0.0
OXPHOS	6.314007129543551e-54	2.5978440381807787e-166	1.709049984259227e-177	4.157335956964549e-20	1.286794559015383e-19	2.4174389295884265e-262	0.02109112225124008	8.507729337940526e-37	0.0	0.0	0.0	8.993870224214734e-44	0.000553418470056788	0.008771919579253938	0.005033177019550099	2.077624673882062e-18
GLYC	1.2276436483369887e-104	1.1704114781088918e-134	1.4701534601428962e-113	1.4645946038326813e-08	3.972273265178241e-11	1.4919284285506692e-103	8.604705762495714e-10	0.039467286722796	0.0	0.0	0.0	3.485627255460414e-07	0.00018483114839004135	0.0007996568822539978	0.250489845882542	3.0316361030073663e-10
FAO	1.7215688778457247e-99	4.456789358420377e-76	5.497221702259249e-76	0.0003668607458122533	2.7421577483368568e-11	3.027490271868446e-109	0.43902269471431266	0.009022946150343412	0.0	0.0	0.0	2.6627925910635733e-29	9.078132945620405e-05	0.0006254251903664951	3.165176818530138e-08	0.1517890932034079
G2M	1.234129564622863e-38	2.142684611789789e-56	4.7185154229572205e-36	8.071240816247887e-12	1.0561889507697285e-16	5.579711528675335e-34	1.267206819649333e-11	0.09519279855664163	8.993870224214734e-44	3.485627255460414e-07	2.6627925910635733e-29	0.0	6.362224102738068e-267	9.273264732945204e-264	2.9714196497419474e-151	5.079369374089631e-08
KEGG_CC	0.004119251876982523	0.53503939869292	6.897468348869255e-06	9.322505090921006e-66	7.038796130814004e-05	0.1478212862390899	3.955406074406259e-17	2.2763938061518927e-30	0.000553418470056788	0.00018483114839004135	9.078132945620405e-05	6.362224102738068e-267	0.0	0.0	0.0	3.6052411526874884e-96
WP_CC	0.0005908291626738574	0.2784525065540561	5.314131057009502e-05	2.911494869343791e-66	9.348036045342613e-05	0.06130446116576025	3.788476337683812e-17	1.0829871774890982e-29	0.008771919579253938	0.0007996568822539978	0.0006254251903664951	9.273264732945204e-264	0.0	0.0	0.0	1.0845642215730713e-94
BIOCARTA_CC	0.8391021781668356	0.014697502431662122	0.2809763206615311	2.2099972434813068e-30	1.9038965500644866e-06	0.10282167768872888	0.6579927140502779	1.321292333920256e-07	0.005033177019550099	0.250489845882542	3.165176818530138e-08	2.9714196497419474e-151	0.0	0.0	0.0	1.3149425066888797e-13
PD-L1	1.9658471538568477e-87	0.0	3.442112689977248e-47	0.0	3.853624750842483e-17	8.81740129050101e-140	5.104952629597623e-288	0.0	2.077624673882062e-18	3.0316361030073663e-10	0.1517890932034079	5.079369374089631e-08	3.6052411526874884e-96	1.0845642215730713e-94	1.3149425066888797e-13	0.0
