G1	G2	Consistency
NefMES	NefAC	0.06766108545831553
NefMES	NefOPC	0.03910204866273056
NefMES	NefNPC	0.04086167190200352
NefAC	NefOPC	0.020914139756549696
NefAC	NefNPC	0.035898394429247256
NefOPC	NefNPC	0.01378099396017421
