G1	G2	Consistency
VerMES	VerCL	0.014825190306360259
VerMES	VerNL	0.004819655428705546
VerMES	VerPN	0.016797011667368193
VerCL	VerNL	0.011086416421474498
VerCL	VerPN	0.013056848201731624
VerNL	VerPN	0.009024899973086158
