G1	G2	Consistency
NefMES	NefAC	0.055508450084096966
NefMES	NefOPC	0.08811523286533494
NefMES	NefNPC	0.07706360479146575
NefAC	NefOPC	0.026112826976322757
NefAC	NefNPC	0.028889393184288292
NefOPC	NefNPC	0.008135998119569589
