G1	G2	Consistency
NefNPC	NefMES	0.03125715563475183
NefNPC	VerPN	0.0038643293210821883
NefNPC	VerMES	0.04719190619629537
NefMES	VerPN	0.03145754177655663
NefMES	VerMES	0.01548022021484724
VerPN	VerMES	0.043996235827210343
