G1	G2	Consistency
MES	AC	0.05623279297259875
MES	OPC	0.0902987768729339
MES	NPC	0.08311676579286556
AC	OPC	0.026112826976322757
AC	NPC	0.030343035661017058
OPC	NPC	0.009490129299787042
