G1	G2	Consistency
VerMES	VerCL	0.025831175294633923
VerMES	VerNL	0.018340260847026866
VerMES	VerPN	0.04690714656938078
VerCL	VerNL	0.04928644771209478
VerCL	VerPN	0.027127272400551277
VerNL	VerPN	0.03264382246662601
