G1	G2	Consistency
MES	AC	0.05703000804287643
MES	OPC	0.016131640121420182
MES	NPC	0.14500970335372024
AC	OPC	0.04279725393489117
AC	NPC	0.1447614973538485
OPC	NPC	0.08781789538079662
