Cellname,NefMES,NefAC,NefOPC,NefNPC,VerPN,VerNL,VerCL,VerMES,OXPHOS,GLYC,FAO,G2M,KEGG_CC,WP_CC,BIOCARTA_CC,PD-L1
MGH264_A01,0.0167272388407418,0.0249453388988273,0.0774199960246472,0.0486876844230471,0.0698860056137939,0.0156154783668495,0.0174271844660194,0.0516830108666843,0.0136344398089365,0.0526291972124174,0,0.0114847264977504,0,0,0,0
MGH264_A02,0.00559127760693318,0.026336712383224,0.09024050884516,0.0453486566236993,0.0846078936816177,0,0.0334466019417476,0.00159024648820567,0.00955317733841224,0.027785319938456,0.0183523040665898,0.0195753413844818,0.00407411541466682,0.00423802612481858,0,0.0660136286201022
MGH264_A03,0.0189171559034573,0,0.0384615384615385,0.0486100326137599,0.0314487025262073,0,0.0424271844660194,0.00854757487410549,0.0188645020859786,0.00429903158656892,0.0212605926891641,0.0364275001973321,0.0314767273133162,0.0247314949201742,0.0529265255292653,0.0907155025553663
MGH264_A04,0.00372751840462212,0.0261379447425959,0.0677797654541841,0.0205777294610964,0.0348284355845793,0.0402955514929921,0.0475242718446602,0,0.00429288348751436,0.0224002172142275,0,0.0198121398689715,0.0180823752650966,0.0188098693759071,0,0
MGH264_A05,0,0,0,0.0403012890200342,0.0725783353382597,0.0102833638025594,0.0434466019417476,0.0431354359925789,0.0167180603422214,0.027785319938456,0.0286316000601715,0.0269950272318257,0.0294675745060833,0.0306531204644412,0.0893524283935243,0.0579216354344123
MGH264_A06,0.00344795452427546,0,0.141323792486583,0.0442615312936791,0.0804834736781807,0.0012187690432663,0.0307766990291262,0.0281606148953088,0.0115484612128907,0.0330799167345461,5.01429072857644e-05,0.0316915305075381,0.0018417234066302,0.00191582002902758,0,0
MGH264_A07,0,0,0.06768038163387,0.0215872029818295,0.0634129575528441,0,0.032621359223301,0.0343228200371058,0.00946248261684503,0.0266992488007965,0.00471343328486186,0.0316125976793749,0,0,0,0.0340715502555366
MGH264_A08,0.0621563693970739,0,0,0.0732256561577885,0.070974394225812,0.00182815356489945,0.0397572815533981,0.01636628677445,0.0122135558377169,0.0448909403565934,0.00411171839743268,0.0105769989738732,0.0216542024779551,0.0177648766328012,0.0348692403486924,0.0195911413969336
MGH264_A10,0.00228310502283105,0.00218644404690916,0.0155038759689922,0.071983227209194,0.0887323136850547,0.0165295551492992,0.0201456310679612,0.0125894513649616,0.00628816736199287,0.0296859444293601,0.0165471594043023,0.0431367905912069,0.0437548833575176,0.0455152394775036,0,0
MGH264_A11,0,0,0.107036374478235,0.0877465444944867,0.127341467606118,0.0569012797074954,0.0275242718446602,0.00947521865889213,0.00677187254368462,0.0236220472440945,0.00982800982800983,0.00753808508958876,0.0080366112289318,0.00835994194484761,0,0.0459965928449744
MGH264_B01,0.0105768334731153,0,0.0466110117272908,0.0748563441528188,0.053331041988887,7.61730652041438e-05,0.0269417475728155,0.0174927113702624,0.00123949452808513,0.016381572993031,0.0130872988015845,0.00370984292367195,0.00708784462551624,0.00737300435413643,0,0
MGH264_B02,0.000512533780635542,0.0520771218445637,0.0706618962432916,0.0267122223947818,0.0222833247407917,0.0475319926873857,0.0552427184466019,0.0182878346143652,0.0265433218453353,0.0648927504751561,0.0250213107355964,0.0458599731628384,0.0680879562451166,0.0708272859216255,0.161892901618929,0
MGH264_B03,0.0142111639176218,0.0372689326177698,0,0.00574623388724957,0.0379790341983159,0.0406002437538087,0.0530097087378641,0,0.0214039542898603,0.0059281382930582,0.00877500877500877,0.0251006393559081,0.026342225694832,0.0120174165457184,0,0.0800681431005111
MGH264_B04,0.0384400335476656,0.0449214867819519,0.0693699065792089,0.0500854169902159,0.0146646044566649,0.0329067641681901,0.0747572815533981,0.0172939305592367,0.00764858818550094,0.0373336953570459,0,0.00276264898571316,0.0381739033374261,0.0397097242380261,0.133561643835616,0.274701873935264
MGH264_B05,0.0241356816699282,0.0452196382428941,0.0293182269926456,0.0311383755241497,0.0253766397433694,0.0199573430834857,0.0768446601941748,0.023257354890008,0.0168994497853558,0.0274685491899719,0.0206588778017349,0.0198910726971347,0.0363879897309968,0.0369230769230769,0,0
MGH264_B06,0.00256266890317771,0,0.0462134764460346,0.0450380493865507,0.0299020450249184,0.019576477757465,0.0657281553398058,0.0153061224489796,0.00266037849930467,0.028735632183908,0,0.0335069855552924,0.0254492688916174,0.0264731494920174,0.0828144458281445,0.0936967632027257
MGH264_B10,0.0122542167551952,0.0208706022659511,0.0809978135559531,0.0389035564528654,0.00274961333562468,0.0299360146252285,0.0395145631067961,0.00185528756957328,0.0429892980228551,0.0454339759254231,0.0431730431730432,0.0248243744573368,0.0261189864940283,0.0271698113207547,0,0
MGH264_B11,0.0237163358494083,0.0513814351023653,0.150864639236732,0.0701972355955894,0.0591166867159306,0.0294028031687995,0.0460194174757282,0,0.0208900175343128,0.0363833831115938,0.0149927292784436,0.0234825163785618,0.0502846299810247,0.0523076923076923,0,0
MGH264_C01,0.00680272108843537,0.0161995627111906,0.0273305505863645,0.00962882435160739,0.0149510225124592,0.055073126142596,0.0482038834951456,0.00556586270871985,0.00628816736199287,0.0338492171237216,0.0266258837687409,0.015747099218565,0.0119432972429959,0.0124238026124819,0,0.253833049403748
MGH264_C03,0,0.0033790498906778,0.0739415623136553,0.0646839571362013,0.0178724866815604,0,0.0154368932038835,0.010932944606414,0.00477658866920612,0.0144809485021269,0.0266258837687409,0.0180361512352988,0.0205938162741377,0.021422351233672,0,0
MGH264_C04,0.00125803746155997,0.0138143510236533,0.0560524746571258,0.035253921416369,0.0832330870138054,0.0178244972577697,0.0703398058252427,0,0.00976479835540238,0.036745406824147,0.0240184525898812,0.00315731312652932,0.0420805893514901,0.0437735849056604,0.0759651307596513,0
MGH264_C05,0.00829372845028422,0.0233551977738024,0.00139137348439674,0.0216648547911166,0.0541902961562697,0.000152346130408288,0.0275728155339806,0.00569838324940366,0.00456496765221597,0.0398226083808489,0.00737100737100737,0.183242560580946,0.150463221341668,0.140725689404935,0.13293897882939,0
MGH264_C08,0.0603857981548784,0.0165970979924468,0,0.0136667184345395,0.0882167611846251,0.00327544180377818,0.0413106796116505,0.0182215743440233,0.00888808271358607,0.0522671734998642,0,0.0148788381087694,0.00837147003013729,0.00870827285921625,0.00560398505603985,0
