G1	G2	Consistency
NefNPC	NefMES	0.030724879034463692
NefNPC	VerPN	0.0026785947416234634
NefNPC	VerMES	0.0374669596934851
NefMES	VerPN	0.04094482969814067
NefMES	VerMES	0.016274683914843935
VerPN	VerMES	0.04600035281537901
