	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.9166666666666666	0.9666666666666667	-0.5	0.9166666666666666	-0.8833333333333333	-0.8833333333333333	0.5333333333333333	0.9166666666666666	-0.85	-0.8333333333333334	-0.8666666666666667	-0.8333333333333334	0.9	0.9666666666666667	0.9
FAO	-0.9166666666666666	1.0	-0.9166666666666666	0.5666666666666667	-0.9	0.9833333333333333	0.8833333333333333	-0.5	-0.9666666666666667	0.9333333333333333	0.8833333333333333	0.8666666666666667	0.8833333333333333	-0.7166666666666667	-0.9166666666666666	-0.9333333333333333
G2M	0.9666666666666667	-0.9166666666666666	1.0	-0.55	0.9666666666666667	-0.9	-0.9333333333333333	0.48333333333333334	0.95	-0.8833333333333333	-0.8	-0.9	-0.8	0.8333333333333334	1.0	0.9333333333333333
GLYC	-0.5	0.5666666666666667	-0.55	1.0	-0.6333333333333333	0.65	0.6666666666666666	-0.5666666666666667	-0.6	0.7166666666666667	0.4166666666666667	0.7	0.75	-0.31666666666666665	-0.55	-0.65
KEGG_CC	0.9166666666666666	-0.9	0.9666666666666667	-0.6333333333333333	1.0	-0.8833333333333333	-0.9833333333333333	0.45	0.9666666666666667	-0.8833333333333333	-0.7833333333333333	-0.8666666666666667	-0.8333333333333334	0.7166666666666667	0.9666666666666667	0.9833333333333333
NefAC	-0.8833333333333333	0.9833333333333333	-0.9	0.65	-0.8833333333333333	1.0	0.8666666666666667	-0.4666666666666667	-0.95	0.9666666666666667	0.8	0.9	0.9	-0.7	-0.9	-0.9166666666666666
NefMES	-0.8833333333333333	0.8833333333333333	-0.9333333333333333	0.6666666666666666	-0.9833333333333333	0.8666666666666667	1.0	-0.4166666666666667	-0.9333333333333333	0.8666666666666667	0.7666666666666667	0.8833333333333333	0.8666666666666667	-0.65	-0.9333333333333333	-0.9666666666666667
NefNPC	0.5333333333333333	-0.5	0.48333333333333334	-0.5666666666666667	0.45	-0.4666666666666667	-0.4166666666666667	1.0	0.48333333333333334	-0.4166666666666667	-0.7166666666666667	-0.38333333333333336	-0.4166666666666667	0.4	0.48333333333333334	0.4666666666666667
NefOPC	0.9166666666666666	-0.9666666666666667	0.95	-0.6	0.9666666666666667	-0.95	-0.9333333333333333	0.48333333333333334	1.0	-0.9333333333333333	-0.85	-0.85	-0.85	0.7166666666666667	0.95	0.9833333333333333
OXPHOS	-0.85	0.9333333333333333	-0.8833333333333333	0.7166666666666667	-0.8833333333333333	0.9666666666666667	0.8666666666666667	-0.4166666666666667	-0.9333333333333333	1.0	0.7166666666666667	0.9333333333333333	0.9166666666666666	-0.7166666666666667	-0.8833333333333333	-0.9
PD-L1	-0.8333333333333334	0.8833333333333333	-0.8	0.4166666666666667	-0.7833333333333333	0.8	0.7666666666666667	-0.7166666666666667	-0.85	0.7166666666666667	1.0	0.65	0.7	-0.6	-0.8	-0.8166666666666667
VerCL	-0.8666666666666667	0.8666666666666667	-0.9	0.7	-0.8666666666666667	0.9	0.8833333333333333	-0.38333333333333336	-0.85	0.9333333333333333	0.65	1.0	0.9	-0.7666666666666667	-0.9	-0.8333333333333334
VerMES	-0.8333333333333334	0.8833333333333333	-0.8	0.75	-0.8333333333333334	0.9	0.8666666666666667	-0.4166666666666667	-0.85	0.9166666666666666	0.7	0.9	1.0	-0.6666666666666666	-0.8	-0.8666666666666667
VerNL	0.9	-0.7166666666666667	0.8333333333333334	-0.31666666666666665	0.7166666666666667	-0.7	-0.65	0.4	0.7166666666666667	-0.7166666666666667	-0.6	-0.7666666666666667	-0.6666666666666666	1.0	0.8333333333333334	0.6666666666666666
VerPN	0.9666666666666667	-0.9166666666666666	1.0	-0.55	0.9666666666666667	-0.9	-0.9333333333333333	0.48333333333333334	0.95	-0.8833333333333333	-0.8	-0.9	-0.8	0.8333333333333334	1.0	0.9333333333333333
WP_CC	0.9	-0.9333333333333333	0.9333333333333333	-0.65	0.9833333333333333	-0.9166666666666666	-0.9666666666666667	0.4666666666666667	0.9833333333333333	-0.9	-0.8166666666666667	-0.8333333333333334	-0.8666666666666667	0.6666666666666666	0.9333333333333333	1.0
