G1	G2	Consistency
NefMES	NefAC	0.033409958366355186
NefMES	NefOPC	0.039212515525492736
NefMES	NefNPC	0.04213658820153632
NefAC	NefOPC	0.015192588736917312
NefAC	NefNPC	0.036561900558458815
NefOPC	NefNPC	0.012548116696369183
