G1	G2	Consistency
NefNPC	NefMES	0.15362419328233443
NefNPC	VerPN	0.003593129977294829
NefNPC	VerMES	0.10483717252709845
NefMES	VerPN	0.18989961135547473
NefMES	VerMES	0.030215318851677303
VerPN	VerMES	0.13184880010499062
