G1	G2	Consistency
NefNPC	NefMES	0.04125532967268722
NefNPC	VerPN	0.003305428570248653
NefNPC	VerMES	0.12227093147623691
NefMES	VerPN	0.03229062475537309
NefMES	VerMES	0.054189830250243376
VerPN	VerMES	0.0988236743295294
