G1	G2	Consistency
VerMES	VerCL	0.028212922110855312
VerMES	VerNL	0.010563756246973838
VerMES	VerPN	0.04056259613322333
VerCL	VerNL	0.025093708188512854
VerCL	VerPN	0.008129986706318856
VerNL	VerPN	0.01956897438532182
