""	PTPRZ1	EGFR	PTPRD	SDC3	NRCAM	PTPRS	CDH10	PTPRA	CDH2	LIFR	FGFR1	NRXN1	ROBO1	LRP1	NLGN1	NRXN2	ROBO2	NOTCH1	GPC1	NLGN3	APLP2	SDC4	SDC2	DDR1	RAMP1	NCL	SLC16A1	NOTCH2	ALK	NRXN3	NOTCH4	PTPRF	TNFRSF21	ADCY1	PLXNA1	NOTCH3	ITGAV	NLGN2	NGFR	LRP6	ROBO3	PLXNB2	NCSTN	TNFRSF12A	FGFR2	DAG1	PLXNA4	ADORA1	ITGB5	CAV1	BCAM	CD44	AQP1	TYRO3	APP	TNFRSF19	ADORA2B	PLXNA2	SORT1	GPC2	LRP8	GRIN2B	TSPAN12	RPSA	ITGA7	LAMP1	EPHA3	AR	ADCY9	CD99L2	BMPR2	ITGA3	NT5E	CD63	FZD4	LRP10	NEO1	ADAM23	PDGFRB	ERAP1	PDGFRA	TFRC	KCNQ5	CSPG4	GPC4	SORL1	BMPR1B	FGFRL1	EPHB4	EPHA4	MCFD2	EPHB2	NPTXR	PILRB	LRP4	FZD3	PLXNA3	CANX	LRRN3	ADCYAP1R1	LGR4	ITGA6	TSPAN5	ERBB4	AMFR	CHRM3	NRP2	INSR	CD47	NRP1	FZD6	TMEM67	DCBLD2	ABCA1	CADM1	PLSCR4	ADAM22	CHL1	ACKR3	TRPM3	STX4	GPR37L1	LRRC4C	LRRTM2	DSCAM	PRTG	ANTXR1	CNR1	ACVR1B	CD46	SMAD3	RYK	BMPR1A	DIP2A	UNC5B	GPR37	SCARB1	ACTR2	EDNRB	HMMR	PTPRJ	SIRPA	PLXND1	DPP4	IGF1R	VANGL2	F2R	FZD7	ITGB1	TSPAN17	LRP5	PTK7	CD81	RACK1	TLR4	JMJD6	RXRA	PLD2	ATP5F1B	FZD2	TNFRSF1A	TNFRSF14	CLEC2D	TRADD	TSPAN14	SMAP1	CD74	PLAUR	C1QBP	HLA.DPB1
PTPRZ1	1	0.915127674576635	0.576781504641752	0.881157567543686	0.955395063598293	0.895295127409448	0.943545523396573	0.945649676174687	0.912742314252615	0.88363659258315	0.869076782923475	0.945689350556651	0.931900914474392	0.959156939067913	0.928416198386517	0.920033873382361	0.973288672933742	0.842316278965825	0.738594899905038	0.856450800763634	0.894511906013697	0.275692033236013	0.692820433596306	0.903548207118592	0.696453162189315	0.86260216382835	0.837093999731243	0.925578488440257	0.799213909106025	0.904332050392943	0.736736762751388	0.844440763170916	0.861668042328778	0.885529860872114	0.858674296683209	0.846936707625254	0.961581998750021	0.858935613520797	0.763239410475461	0.933501399229859	0.784376957408668	0.876302730373621	0.861655225040798	0.448544999839584	0.717122310498201	0.954366066249882	0.852862035148848	0.829711249616842	0.868375821516032	0.387655795723419	0.849749975922366	0.573568105796522	0.0887351014818826	0.862793042276986	0.927383024055968	0.827439087426964	0.715617039557998	0.875337233070808	0.911390170477154	0.616487617714622	0.925595068630776	0.871518614402484	0.804331545711398	0.612585287573132	0.815063550551211	0.825727845032246	0.857377788346743	0.906043551124213	0.855605421407699	0.872031294057812	0.936759248486272	0.702996554455439	0.829063993916611	0.640036835156849	0.864435731763077	0.765888959009396	0.887838977855367	0.914418059222706	0.647720579312088	0.869319459771302	0.538036797102427	0.858100024474815	0.76990909649626	0.755188430993818	0.696722716423398	0.896688135846027	0.825169245782365	0.746064586242885	0.834999817240396	0.90236472369383	0.871823293607611	0.807385673707214	0.838046094524025	0.81108815138588	0.93022926558518	0.949572950630906	0.840087473276217	0.947543508300971	0.913441434482734	0.301324764387833	0.929218720866871	0.774467883937942	0.830618761980079	0.916446496929301	0.859980652694955	0.899035782198572	0.839701790842343	0.620820781243197	0.699851332973304	0.7472618642388	0.84231113053506	0.878968760908208	0.782653078284988	0.756997915972588	0.87225920768772	0.590230051773052	0.907023389505528	0.962656801653486	0.618021042235483	0.7782562774521	0.737513468698441	0.850023509835799	0.940234590228298	0.907438430462074	0.68154548656083	0.761590085282285	0.751797169317153	0.745685669708126	0.798997515204805	0.92372093787211	0.848552895552257	0.911968688126167	0.866719790201293	0.90337277483863	0.831783821874166	0.83816372956685	0.825185414191675	0.889897263230186	0.882576205056393	0.655049952281827	0.886606920857558	0.881873540879384	0.654070098345464	0.80105340536223	0.120605156109909	0.867971752590958	0.932595344808574	0.746003752510917	0.823765441560455	0.732368186350181	0.802125498676966	0.850413318534755	0.6790085307262	0.606975036436384	0.735635401437636	0.715945813535016	0.743618699130108	0.779870657296196	0.626056475869362	0.789374604591226	0.6840032346728	0.5642459806422	0.775753489328986	0.578428864537526	0.847417986452212	0.780693075728543	0.48517797548559	0.585937661408681	0.625804187551016	0.516399791935066
EGFR	0.915127674576635	1	0.34830078979593	0.817567741292781	0.919430981762234	0.920702723004925	0.89466984440197	0.960676412768847	0.976488388188835	0.744968887863758	0.856574435240919	0.949559359073469	0.893682456495594	0.941055621763441	0.957614070146589	0.876255768565325	0.916676578565644	0.87004793840549	0.846598704234679	0.954706057860256	0.976210134109079	0.20074760796725	0.775447457004775	0.903956657137187	0.856861515890044	0.957526109840665	0.85230599306291	0.929437255450268	0.803823446742981	0.858311227999134	0.855406606901146	0.788657092322632	0.927740806100698	0.871800478519587	0.895006804762245	0.910650268389062	0.936382818978478	0.869514733935218	0.839287842682816	0.861182178903704	0.899052886652658	0.859013134198857	0.943575274689549	0.569661275145229	0.559611385936333	0.946474588442162	0.799320179719463	0.840714333825859	0.903543208784293	0.398190304631564	0.824908059522532	0.584040830659652	-0.0342366312568293	0.911250671576518	0.959374993050955	0.762497446393109	0.715793563656355	0.928471764652758	0.91661241019614	0.78206399071263	0.951955363761761	0.888098920036814	0.888162793087568	0.82666211371517	0.916077478636879	0.948573676457199	0.891939578919429	0.872206077502373	0.839908041864416	0.91756447408451	0.888262063534826	0.695826158735354	0.934403220826269	0.812546659350696	0.824236598192917	0.817312452619263	0.790343925433906	0.836810630390479	0.486905135936517	0.860450455007841	0.61592477419771	0.893895728435343	0.738625692618379	0.817568890451442	0.720951613196445	0.859321419624849	0.698686807398045	0.8020183809394	0.898443709284092	0.958840163582941	0.954851921779026	0.902023743171937	0.832036690045722	0.808543990997037	0.87510143802496	0.952786000601216	0.821105661637317	0.98253731841505	0.974142086975841	0.123081645932753	0.895623187236606	0.703236076894536	0.94780531372984	0.814735823955286	0.876562177728804	0.883486859863275	0.778520214138545	0.533693940073358	0.819583376733639	0.728733099799927	0.855211139645935	0.833125869903328	0.83396954914535	0.607454775221382	0.940767449894956	0.458737301930382	0.918779429673425	0.909849600720771	0.666314378796073	0.847687066941725	0.876271222730829	0.909546213785057	0.927751221816881	0.918160462976144	0.771073260846541	0.659025010582727	0.643836051863539	0.653735753707365	0.664883935854815	0.880331477990408	0.826500445996189	0.952954600011842	0.864071890491584	0.886866487075207	0.907165700639119	0.884462027786126	0.84925081755725	0.968666169299428	0.814019713281546	0.834144661975514	0.940204317675597	0.869761822537025	0.583300774027602	0.878970732276893	-0.111857770991024	0.831067185406102	0.961519466190693	0.636333621300676	0.915779291358704	0.886306309816312	0.783744148872107	0.870441166825268	0.833499970182865	0.806158898339348	0.751959356978841	0.860018656352978	0.785941191786583	0.76688548088578	0.831529466919589	0.8745756284	0.759970451651122	0.652967247943603	0.789429252520835	0.741330127009617	0.927555096380935	0.922093172026795	0.573568459575119	0.654396425388244	0.822172914368579	0.655211264537984
PTPRD	0.576781504641752	0.34830078979593	1	0.537255858937992	0.471997733993465	0.401372757474783	0.507570860193411	0.409473209613394	0.347183221162942	0.557192211725199	0.559153600528564	0.431105073714571	0.515661394214244	0.5118638417823	0.433860920596593	0.537440329453696	0.536501706730958	0.451690610392483	0.186549314359283	0.265140638895175	0.317195372835664	0.373834952839976	0.187279922512335	0.405220206503498	0.0674023318540145	0.27872944236462	0.592559142803488	0.498557195511271	0.348451632003951	0.500056901298573	0.188123178142757	0.626047687467116	0.313302269202171	0.438912176465	0.327415035330135	0.399450778793343	0.499570808567593	0.423108877062103	0.342811838502088	0.563506800617187	0.22049065775082	0.492793437016373	0.349466227261371	-0.0521804564140823	0.56170685246827	0.486899073363537	0.453499264657024	0.370634243257266	0.300671051644244	0.413943055867606	0.406159084067283	0.201460803934266	0.148219742218493	0.362027846442911	0.373148262486875	0.598707651006173	0.467244194672322	0.334151130760725	0.420790504166599	0.0713094694864653	0.435859839920547	0.40465667308777	0.246445109052897	0.0205705566595363	0.255682582208339	0.239859005547747	0.420136899593954	0.429505689411898	0.499257872853839	0.36192517994373	0.537904871116476	0.232891779466271	0.210758623806969	0.0348579070787825	0.480447053264406	0.261306125833907	0.520819745887641	0.472544014528348	0.462940573325673	0.352629317898885	0.277165490408558	0.42701673402725	0.285382974464615	0.367125266389581	0.254170712547454	0.527939345278275	0.511187206229096	0.392608694873173	0.343604530789898	0.387135749804133	0.278730994585559	0.234398910700104	0.400557326867899	0.421220581040029	0.542157193003475	0.463323320634208	0.403767015524237	0.409543267511349	0.385923594285049	0.292144047894157	0.467567699998761	0.322139487888958	0.254424890305726	0.559854298340314	0.425392808143004	0.506596030884378	0.519683011398911	0.434872356215528	0.104176953123687	0.387729464507163	0.378945147653479	0.518826943123571	0.412114150391308	0.668259329308002	0.273347709110374	0.386265789117695	0.459927989311069	0.450098140706718	0.102615577813137	0.207804346567464	0.129590661891347	0.33524455803144	0.409217286831203	0.439014395968057	0.366289721320334	0.660947209249448	0.450836983606468	0.69007088304246	0.563834476274593	0.502211915499573	0.477737796844279	0.40076881673901	0.347098263351988	0.526697485983671	0.400883028159816	0.307083321582113	0.524310425139317	0.324248126273697	0.4649591647443	0.175979389744592	0.353285072158224	0.458871076995001	0.365063319638815	0.261504400629092	0.665013452576741	0.493287170352412	0.37907352739967	0.483128053962752	0.293279885269462	0.127755663538265	0.397467200514201	0.41332881660357	0.0744970329014749	0.0571021161741311	0.283989426505083	0.256389354251869	0.484976145490598	0.430998675199314	0.0411290808728084	0.298505326820861	0.157851256563089	0.0208041061061518	0.466065653549	0.0555788503831599	0.379032878702737	0.201569370422256	0.0766020181213149	0.206219924186704	0.0342043649111408	0.0636141914687283
SDC3	0.881157567543686	0.817567741292781	0.537255858937992	1	0.863670817028294	0.807712688119906	0.822226262325832	0.845961629544604	0.764902312230535	0.927481549671432	0.726553989230763	0.836820373366052	0.924442007993845	0.912815060703404	0.854178439501412	0.925590562473161	0.896095838934782	0.853484810089152	0.602901248256648	0.742387109820425	0.772329144254567	0.334700339206547	0.560624858367478	0.900812801715213	0.521046530698643	0.688525285374262	0.68421171172717	0.88100765179555	0.701549930073945	0.824728274502424	0.576585802730412	0.858412079061205	0.733223682762411	0.786907174639145	0.750198857733178	0.753060522442801	0.86874181313225	0.877976615560667	0.670991812946361	0.871470549061143	0.685883474253806	0.881747011966992	0.819438993911543	0.244850185771066	0.764513247641789	0.921565195230287	0.892256239239215	0.742457067703534	0.7618681082271	0.223301261795592	0.783268361547053	0.447643579228108	0.302202717545696	0.82670028535567	0.806587220012018	0.8362272162827	0.574621415196947	0.79170639953007	0.90029627259176	0.530614258642179	0.812268281164382	0.733470124102092	0.707447944287886	0.439997898654812	0.707955593280128	0.679033429703464	0.754053205847306	0.850754717430078	0.768138160940638	0.8741430339188	0.90583236503361	0.644911736968914	0.63592900226345	0.448752881824103	0.823053752504507	0.740725914509321	0.88714184760417	0.8598210007094	0.737136170071957	0.804323056437684	0.520673801381697	0.656117861540935	0.700848588418834	0.640428139807446	0.710601028899921	0.920228840554708	0.886213389433557	0.622435018708018	0.786628956079689	0.798211612839687	0.727079845387031	0.695548615858912	0.854167295213552	0.862113287868884	0.924570546833596	0.857753743962662	0.80852702156308	0.84208221304977	0.78329174853083	0.467335075356961	0.895870277532789	0.742828064716634	0.680079603148811	0.910752446072161	0.827662571222134	0.807741177988009	0.785155475001213	0.582905436990389	0.524987555510025	0.563502418592881	0.812063533942919	0.874481614732494	0.673573182742441	0.751585964626889	0.733912971334858	0.606670721447626	0.839854491687085	0.828640181919311	0.588437611391182	0.606503798030581	0.542396736182963	0.787946043108267	0.827712804230291	0.825122007863473	0.573751286456285	0.697363031085157	0.837688606379609	0.624150971471637	0.868238116290825	0.788994275440491	0.810598300362061	0.833969050150921	0.798203781669395	0.864507834497778	0.802748793291823	0.800597002882522	0.782217766934051	0.768814719396202	0.910781021315813	0.63543170649986	0.811541320313294	0.880837495316463	0.682479340694253	0.661352800037145	0.212043930686632	0.885888533308376	0.869887506123165	0.823868090204415	0.661681457543344	0.582476424207122	0.807469563087066	0.831739460202727	0.546002910641453	0.417676685457439	0.752324143630325	0.552762418196826	0.716116586893304	0.820215762008878	0.456278093616626	0.759019856471023	0.574416388828341	0.410072094656925	0.726864842948872	0.387482011241947	0.77003401418524	0.606982603482662	0.484194254438653	0.408446387109515	0.43246473203263	0.453766989204758
NRCAM	0.955395063598293	0.919430981762234	0.471997733993465	0.863670817028294	1	0.881468096203358	0.881578193141119	0.970480868700292	0.924247944300836	0.873042302431638	0.874216949327454	0.906971511721242	0.936349437924226	0.941526466731945	0.94688503232414	0.875948710989914	0.945213176634167	0.830621772763871	0.80184852662713	0.83122497158549	0.935542222580444	0.356990473055754	0.790902164778349	0.913256957456454	0.748814353852079	0.873250877032317	0.821802674346877	0.946929031432552	0.841283742031085	0.934033607700064	0.752815522213457	0.81894934847562	0.905704471541139	0.808145995810694	0.895400766160993	0.818561041617164	0.971685393690747	0.879024642280613	0.704408687618971	0.915600905355659	0.815474377078874	0.913170017653338	0.898444166320155	0.55057380293535	0.702580988237244	0.94135295733326	0.883509560822335	0.869863331744018	0.823520765688583	0.38774008504326	0.850588020947465	0.684346113035551	0.124324820501623	0.845509575377331	0.964370536902953	0.84715964032307	0.63930624540202	0.918044882192076	0.950444710140665	0.573405914159335	0.910134181613484	0.892970609063857	0.782046886760108	0.641571501589854	0.887363571040231	0.853152275372575	0.889759346623939	0.907667119541635	0.85422419700274	0.919167356197735	0.933024298967661	0.800796728886503	0.855614552489839	0.704136744888603	0.858370336029281	0.858139587195117	0.86402718974355	0.881443271437246	0.667678819544507	0.935860271820877	0.537923780108191	0.805888851246443	0.811496080507035	0.701157610715178	0.734201525128741	0.912496292784456	0.828018021383172	0.776488563775378	0.822061349958649	0.940794295889946	0.891762771691024	0.868082659483397	0.804541040964959	0.863820775529826	0.919575631046758	0.973424299567087	0.861876103220811	0.960476226100893	0.921339983193647	0.282064022650482	0.941374925096653	0.803615378040592	0.847133335352073	0.897005729828164	0.896547192152954	0.900360606580624	0.862506251274127	0.604863928229652	0.786388065042441	0.812850351691868	0.882597357799286	0.911617608884123	0.742195828110529	0.788636343171532	0.920137848316892	0.589359798316349	0.87727526217803	0.953215047008234	0.67663503872958	0.827647467322225	0.771253108892617	0.782115642686853	0.927981235821606	0.928379025424253	0.585935773294332	0.71696038946017	0.71080246442762	0.705041145033454	0.786588514609215	0.934389602247286	0.85808669006003	0.922911186216029	0.899329966049443	0.906565342117105	0.854268143755881	0.907312243552268	0.811341039434168	0.923776504854725	0.878765856449418	0.731849621412682	0.894689440914596	0.875795504177501	0.614239100144429	0.841194919502121	0.103041206580669	0.877763166945171	0.94302732892977	0.768911722328446	0.837643815553096	0.769517470203093	0.757023228981346	0.862339299849915	0.715860673525583	0.637782044919975	0.819621021896804	0.719522460826791	0.758083834396469	0.812514016445849	0.666861364961861	0.85179340420244	0.748694066717331	0.695323664641213	0.778770047340663	0.627500207338449	0.878828483242315	0.793209204150716	0.637143607871952	0.605284500599941	0.65565786046004	0.635460958889037
PTPRS	0.895295127409448	0.920702723004925	0.401372757474783	0.807712688119906	0.881468096203358	1	0.890094831696151	0.908732540151016	0.923143506146684	0.760265550997533	0.809748220692669	0.907594560549942	0.875386037416343	0.904071627763516	0.903856782481524	0.841458423979509	0.900518975659573	0.813801568028197	0.766215271966347	0.879775873567776	0.903557548723056	0.17586576684978	0.673146791394194	0.851157688547167	0.751976794894939	0.886028906290243	0.799547833037649	0.879558133305879	0.765874604503637	0.826978765691658	0.766707722309029	0.756554397952412	0.868955140048309	0.844347400267432	0.832586046143533	0.832447009272971	0.897007017368795	0.825108427291165	0.771747402949733	0.870421618158593	0.820863882528693	0.818939821038607	0.889281272682869	0.496142389916389	0.539159579690786	0.903598704179461	0.78740650057572	0.768553769927414	0.841962086819866	0.347777982110965	0.783737836419763	0.516966681406787	-0.028528116436143	0.858973755964055	0.903467729112208	0.749640093792905	0.665270452872224	0.876637959084654	0.875187218448824	0.694873187841024	0.883177679539058	0.851148065929038	0.81175364973768	0.712239536492282	0.852588561081248	0.865785633046407	0.858224819515831	0.838126057681876	0.815653823628246	0.86601581970599	0.852907181340991	0.662257428525443	0.859933277082746	0.716662131669497	0.811187047404726	0.742768513694743	0.760156137597241	0.828308417072363	0.524679498571658	0.816462387051412	0.595040301678055	0.853994026752502	0.659199565493164	0.813624472511498	0.658561165424677	0.851117598468502	0.718872133770518	0.726112589712446	0.824884128113546	0.909007827308437	0.87775909963551	0.82219152400545	0.781568886366339	0.786394936454668	0.852710839199536	0.901870786194626	0.800283966033476	0.928464698933212	0.918627013680825	0.129233892409454	0.865913774982789	0.669478714418261	0.851110542506912	0.821431584644394	0.808830358562194	0.868905120760473	0.753770631160072	0.556263276661018	0.727521889855303	0.698035292299701	0.828554366735332	0.808676974956991	0.760197920710028	0.622522975193369	0.876138349366536	0.4241862985604	0.88871328985642	0.875846313368101	0.610843579626018	0.812361473541435	0.786195534734599	0.852563008885913	0.897149175876911	0.8882235094709	0.752083353690149	0.654757040939552	0.663992298180657	0.621904263442886	0.691345611821769	0.855090194091213	0.797019082260838	0.926505775946996	0.834766241323909	0.856134224356439	0.846864519046585	0.837672884864694	0.785843249477916	0.905289847005768	0.786943230513987	0.763172947373184	0.895827012370044	0.802456923112533	0.572471739258793	0.811045939607006	-0.0428559908266573	0.794887162032074	0.910824041697531	0.618867710137178	0.863423676117337	0.794145085594491	0.723280075901991	0.811040534130472	0.72053267008221	0.695673876657671	0.709094257680959	0.779352465529022	0.714732256973921	0.702640734243853	0.724967071808	0.801470225931291	0.680990826294779	0.572459189607141	0.763786407082699	0.622651494351857	0.863748891550025	0.832785147893938	0.527820088169079	0.597411840821961	0.711457353588404	0.559437130411867
CDH10	0.943545523396573	0.89466984440197	0.507570860193411	0.822226262325832	0.881578193141119	0.890094831696151	1	0.893780509912505	0.884796667375166	0.82058163176106	0.794396733054991	0.93951144193251	0.888394988111166	0.918802119735373	0.901656268752573	0.914891351589991	0.931437171275957	0.828435239600607	0.681336829109889	0.876001247233747	0.855206944737715	0.151033460558729	0.612969650244045	0.860992913276036	0.669423113035269	0.846943238505377	0.780430498632468	0.88765228387283	0.741058631884467	0.841039384562111	0.729364295238957	0.778826739035043	0.808819505207888	0.88344545579104	0.80298546550031	0.834140784981992	0.896211771413416	0.810952380993841	0.778029877535927	0.894369825438747	0.770381795595696	0.812398583676179	0.826451094433632	0.376524377096206	0.635436163794961	0.915990463007916	0.792814643147638	0.77350815379497	0.861064209697462	0.297613994062497	0.793625495231571	0.452255399957388	0.0105154830210447	0.843609372029425	0.875433652369545	0.745848560054858	0.674454534241077	0.829605001345154	0.85848382012966	0.681260801235251	0.896489960985846	0.840788460691718	0.820438641103834	0.625071991632917	0.767104702879838	0.803376351093074	0.816633605651931	0.882819308232533	0.842576896986125	0.819657182542239	0.88516461357989	0.605551827157512	0.809352920689479	0.614288925396686	0.808914555979252	0.68319983424061	0.819457643074575	0.867011156288031	0.574256955932749	0.812574059381999	0.554813058521864	0.846205350088349	0.719876994950508	0.769609394964702	0.655728427474349	0.827723615886697	0.757998237808239	0.664289909998918	0.822947541917542	0.868759804157545	0.836484128047124	0.772057136724121	0.826175483996745	0.770985518139353	0.884432710096334	0.891781382369624	0.81414962663823	0.917159371583165	0.888228994379108	0.220939333876907	0.875909806091555	0.707625489307324	0.820213445551477	0.875377443922519	0.80370355592032	0.843394981298493	0.742845900805296	0.627449894417778	0.650104342757414	0.650477981173833	0.798731923928216	0.828941040305063	0.774893072107887	0.642360542680855	0.82672836186511	0.503014117517649	0.887674139341574	0.896677745316252	0.574846863105431	0.75117704394286	0.718562225897285	0.880521737948753	0.909909184051936	0.884234440971545	0.739986630226698	0.72386682451837	0.711225346085321	0.64457957414544	0.750170166463693	0.862266815341677	0.782036267930672	0.886054657526404	0.827539638095295	0.868431804710317	0.800491586501818	0.781044283161617	0.781702795539331	0.852370097350727	0.831356570113565	0.653451977486559	0.874362869602888	0.840491391617021	0.634069659775658	0.781510529191609	-0.00199828304924926	0.810785893183286	0.901545779358581	0.659507099356631	0.801689918162319	0.727669329656177	0.784099041486124	0.81338395532344	0.654079878288586	0.605145349094163	0.661052386607548	0.703817846772308	0.70559562827596	0.736861809296985	0.627511748960748	0.761937649633321	0.613652830535977	0.491784379586812	0.779288722056999	0.552673087218658	0.818952018596075	0.775719168447761	0.409102170542309	0.573490620547546	0.622240963391545	0.46260161493848
PTPRA	0.945649676174687	0.960676412768847	0.409473209613394	0.845961629544604	0.970480868700292	0.908732540151016	0.893780509912505	1	0.955114351882534	0.834074264247925	0.87332564970048	0.931420828591199	0.917598659779008	0.95666096892249	0.951743810339777	0.880743985950448	0.936741228052488	0.828877796904009	0.86350993465256	0.900871798244784	0.972679033519977	0.337121627011558	0.830006433322502	0.944999412245693	0.843377781988986	0.926830605574244	0.837046198852769	0.951657477826958	0.857372190963782	0.920338746633584	0.825371552346526	0.83584052738649	0.94462453817075	0.84589557815921	0.916859511649292	0.885444659656116	0.975872180295006	0.881817737502983	0.778956737589494	0.889802736149841	0.892436190523998	0.905870171296512	0.940728344713903	0.598599775820935	0.661314953730897	0.954072430682089	0.864563177643003	0.901511974989793	0.887273838924607	0.419003568413858	0.859395917089379	0.696689397308442	0.113895426270896	0.906213456771717	0.986008639893752	0.792358162771439	0.715583229933472	0.941898521122901	0.954298477328245	0.662012694969135	0.93696428480263	0.868631356980622	0.836049394413843	0.757216172882153	0.918869109947447	0.927663580371068	0.874340628981464	0.915032096211849	0.844235641020242	0.938626860457687	0.922007108872686	0.799676680453001	0.915017265924979	0.793747883131058	0.865530306363872	0.888307395221648	0.854996081614493	0.874917885658802	0.614300082630427	0.91672212879292	0.518308511940278	0.855621307021101	0.808230697837817	0.750487772307701	0.755827187657037	0.905743289571834	0.791818650767882	0.820187600998372	0.852423619645995	0.956004425552977	0.951254544711076	0.893011339119686	0.81914160114537	0.831483795219023	0.906773500690564	0.973138346171948	0.86418800165838	0.984556223255655	0.956513813888196	0.265991578377278	0.933378868090755	0.812140987944306	0.919457947792901	0.845166764113027	0.918234194674634	0.901215045627996	0.856102925305055	0.563751864723122	0.842352281843099	0.801406553606472	0.866161035538385	0.87357676592211	0.779067489389189	0.715609050978181	0.963427711025696	0.596081942819394	0.892196435424619	0.956326990043984	0.733105499412789	0.854408684890125	0.856850382491045	0.848748439422907	0.94774640919314	0.915936260209266	0.651920978711055	0.694589862368167	0.686818862775178	0.692560148509057	0.732941557389793	0.922002251360778	0.867884339322455	0.95059934394658	0.917124785500908	0.886364167459659	0.895991921261118	0.932770972289949	0.821345504384265	0.960635031991051	0.887837512913659	0.779369576138689	0.913173588688892	0.888796152871618	0.622664133027717	0.857491198952677	0.00996230287903167	0.860430024076889	0.970656162487055	0.752854268621693	0.889005288617559	0.857063438277343	0.788328998371885	0.885610149197581	0.826937630255553	0.747270015569825	0.819593653314114	0.797014353159483	0.783711400535848	0.808713990613454	0.775947842584646	0.869596650007102	0.817936896065526	0.717520988305028	0.768122638549437	0.726218780042788	0.908703684684654	0.880057975844467	0.641811287544272	0.649319216052186	0.764110067418186	0.680873238081151
CDH2	0.912742314252615	0.976488388188835	0.347183221162942	0.764902312230535	0.924247944300836	0.923143506146684	0.884796667375166	0.955114351882534	1	0.714160574395718	0.877608161145641	0.935015777609064	0.87836523996823	0.917526181499311	0.949964312063017	0.824181706758152	0.91178454193502	0.826263121837704	0.860469420930787	0.937428669412228	0.980310484004938	0.183382535960594	0.779635230865467	0.865318925950882	0.8632107063018	0.975103948804541	0.870923320685044	0.90650538505659	0.797727056362669	0.858518314431717	0.852861124767802	0.744936663554418	0.939696636979325	0.849088581678265	0.898807579544939	0.892997798374809	0.928665170371487	0.835815377451594	0.806267831527862	0.854670293485882	0.879429077268247	0.8260148510543	0.923068001091538	0.619454744907911	0.513678881851983	0.919911101053178	0.769715208637232	0.816714453964617	0.876187892119301	0.452265636170094	0.793493403875741	0.598593781682468	-0.10296184609527	0.882355405706894	0.966690208347885	0.757082955897059	0.695714590848295	0.930285174536526	0.887343087372601	0.745742162842694	0.941591367970903	0.91514125378256	0.873908921287404	0.831243855197569	0.930114931116218	0.949369734077705	0.913082634075744	0.860101067105603	0.83725763175407	0.896962613345779	0.855272853589473	0.701618629141755	0.956036088188307	0.83698912803081	0.802963826592962	0.793906839294977	0.759267646656397	0.818538182164914	0.449952783068475	0.859604068582122	0.608638161236866	0.93031738081327	0.703489447163774	0.835733531017389	0.674376136081276	0.844555337380545	0.670755677628956	0.809755778798546	0.871612079801531	0.963844602931661	0.950976216392155	0.907109709787606	0.775890786545712	0.784643825055595	0.844714615727046	0.949653762927461	0.803284101526062	0.976319736418736	0.977534893226362	0.0440422654580253	0.878351314862357	0.674115169595183	0.942867259700473	0.802336959640355	0.84557277457132	0.90810851573183	0.780585742635512	0.551249162420197	0.836507833815147	0.771464573964766	0.840033582293981	0.82128550055741	0.821405193250744	0.619375136000775	0.947032242827005	0.412855999070213	0.909192278892453	0.91283021103436	0.62669385986966	0.895954892633363	0.893862323004354	0.860990502920872	0.920828968742423	0.922475447845828	0.772951439779304	0.667761654404378	0.607559723348433	0.673432733706509	0.638458215173074	0.888543129856366	0.819078750077314	0.960538744705124	0.872418837259368	0.875705613417986	0.881336068427804	0.87310130026938	0.816809023400046	0.977754733495568	0.770503854382199	0.82238564845675	0.930760271421621	0.809755926158663	0.542117734555542	0.888874263351001	-0.108048972222272	0.801247271217409	0.946227909658842	0.599704894244134	0.944947260328082	0.886304859997729	0.733560043226632	0.841118431050428	0.815808249192396	0.818890865778795	0.723379160586374	0.863941727041753	0.760461940009172	0.719854747034584	0.838504804847926	0.849543447342239	0.746820915198056	0.678472642944356	0.786392511785301	0.748145067215844	0.915889139177894	0.933527893379965	0.573384599266588	0.659168124074149	0.830980911917979	0.641115027547191
