G1	G2	Consistency
NefNPC	NefMES	0.11919813661569043
NefNPC	VerPN	0.0013979136321871644
NefNPC	VerMES	0.11716027576219878
NefMES	VerPN	0.12810224347930585
NefMES	VerMES	0.01823075397847168
VerPN	VerMES	0.12576284143832606
