""	CD3D	CXCR4	CD44	CD2	PTGER2	CLEC2D	GPR171	PTGDR	RPSA	CD8A	CD3G	CD8B	ITGA4	KLRD1	ITGB1	PDCD1	SLC16A7	CD69	CD247	ITGA1	NCL	CRTAM	LAG3	PTPRC	DPP4	LRP10	CD47	RACK1	JAML	S1PR4	CD46	ACTR2	TRADD	SIRPG	FAS	LAMP1	VSIR	TNFRSF14	KLRB1	DIP2A	CXCR3	TFRC	JMJD6	CCR5	TNFRSF25	PTPRA	CXCR6	CD74	CD63	ADCY7	STX4	TSPAN5	TSPAN14	SORL1	CD6	TNFRSF1B	F2R	CD81	ATP5F1B	PTPRZ1	EGFR	APLP2	CANX	PTGER4	SMAP1	CD4	HLA.DPB1	C1QBP
PDCD1	0.234479988189949	-0.0999889633311286	-0.113645762397352	0.266610654148932	-0.335866092015187	-0.28551180109153	-0.352303222440507	0.21347836790008	-0.271973315065871	0.602669875913987	0.0124047497905378	0.66946604282357	-0.227643427833686	0.564989656917693	0.307843757813053	1	0.546844312379628	-0.23303344097644	0.157888788449527	0.320412878160679	-0.320120616827676	0.153478648748548	0.689282913192484	-0.3842050617339	-0.218513819100674	-0.311519153087742	-0.149073448802206	-0.26856069859627	0.454834329683704	-0.0999391655989546	-0.401272632844809	-0.0595385926933324	-0.247152484112955	-0.238230740244692	-0.104152812219784	-0.138606497170708	-0.259346485357457	-0.148065129789302	-0.387231331579328	-0.256178303244439	0.0221445475576749	-0.347965265399963	-0.0518773967618995	0.4843076019117	-0.372657841364853	-0.503050208334253	0.518473096890064	-0.158643004129766	-0.108306394125853	-0.319862442502498	-0.419948638480896	-0.355407925347712	-0.427890756898754	-0.495268179789628	-0.204739926186478	-0.381175058633997	0.270906424703189	-0.0691398944063378	0.0464984241328358	-0.333457447739274	-0.30669908000792	-0.381080085562135	-0.359586388404528	0.00116803427576869	-0.127114837784942	-0.406169860774641	0.100039033843307	-0.346030396284269
SLC16A7	0.423536849331037	0.181400323756119	-0.162735179473526	0.403521842198242	0.115893574073757	0.0738551338960927	-0.00341732298382913	0.14836645213959	0.176909202818668	0.205762470633545	0.340452190316701	0.345742889441179	-0.34674825424536	0.204755654505144	0.305161613335796	0.546844312379628	1	0.103751938636268	0.381946631382811	0.218663135335715	-0.142675847097028	0.0221988699118802	0.316000319026952	-0.253953196250121	-0.0628054442375254	-0.0266614946394518	0.263336172227634	0.152109695343131	0.0255724544863955	0.245781323433038	-0.0776339225633588	0.0436605762759218	0.254275281083855	0.0530372876426931	-0.0552017066109872	0.170341944231973	0.0109574477184353	0.0556499287537577	0.0315961363312671	-0.017952153436009	0.15422529434323	-0.140335966950715	-0.0292332417337646	0.262934423999229	-0.0719939156808316	-0.365719772517425	-0.0416266882499733	-0.175074293280108	0.111507842554238	0.00786812847983663	-0.0179336456378787	-0.139436271576964	-0.211817388270828	-0.431609922528711	0.177634923968691	0.00812739059671049	-0.311093041759551	-0.0848800682570045	0.231433958180924	-0.399069975247551	-0.393588397336296	-0.301923094403148	-0.37100696765963	0.119299630206047	0.207189619099052	-0.194650603645244	-0.0135616312443167	0.0681559789198407
CD69	0.697944278932569	0.88541321081654	0.622295562180111	0.658821357652643	0.907298858028164	0.835154548113578	0.869729854911647	0.10866771456291	0.83635658489287	-0.486697958203633	0.783476233672082	-0.36360703339538	0.249056288971207	-0.558831589918585	0.138188853687116	-0.23303344097644	0.103751938636268	1	0.536201598815951	-0.359270856740181	0.621018842658588	0.0615240615926171	-0.26177327004845	0.594449894135733	0.75048052852541	0.373765752953483	0.860304928556976	0.857950521484591	-0.47951185085014	0.827937495261986	0.640161974167029	0.424959467385835	0.89729588578958	0.673780132599127	0.448778582553008	0.119503991538647	0.675305605193434	0.844385499831	0.930442178076524	0.173801109384881	0.748607448498258	0.303230064603703	0.0688956605172985	-0.640628494694776	0.794800699881118	0.152410166439875	-0.431127743031108	0.116634139109047	0.456640562390828	0.378149970719838	0.642151844503663	0.337253865044986	0.629692606205092	0.092425182651353	0.859553678856663	0.726366910619807	-0.529068786839821	0.112838204118349	0.626456424091923	-0.288797227584474	-0.25623364572676	-0.00111837866391188	0.0574000293944169	0.623578119592194	0.69406983525992	0.672995164440355	-0.00613074313339309	0.745185765833346
CD247	0.81885627932712	0.563411668896465	0.570776558760589	0.844446330254074	0.507741038191585	0.62613557109891	0.365558840271966	0.544076981184112	0.66292535446278	0.202961059598638	0.789069535774743	0.337366569666445	0.47701700992963	0.154616882920175	0.649507389470609	0.157888788449527	0.381946631382811	0.536201598815951	1	0.367627537806086	0.568237976067341	0.523663088069115	0.279790771535265	0.640069249234369	0.49190238526846	0.572785389499197	0.670774992822772	0.66415116763478	0.0022477055807295	0.621048947549154	0.639371256094582	0.638801599157773	0.480511573974744	0.625754049777274	0.678396494868568	0.511548960467852	0.567390840398437	0.513205059075754	0.507552211387656	0.158565345152365	0.575610140837985	0.259239960288672	0.376528642024909	-0.0372815782120859	0.455293959731157	0.126952753677969	0.200211485318331	0.218318104640049	0.535995621637767	0.567455071963314	0.480776741005114	0.564873898309891	0.593671879122117	-0.0703079580139989	0.603832286972613	0.46415722105523	-0.11222808090805	0.219626653273769	0.632876802347132	-0.489873782815748	-0.440724150672545	-0.00663056643192131	-0.104969894890405	0.587066577325116	0.601386653596619	0.312891071767599	0.33551533626567	0.580863362789653
ITGA1	0.183908954119969	-0.365244912039264	-0.0367726246995719	0.225671299050794	-0.366568357325141	-0.0750498545934733	-0.439608052067914	0.703136771909158	-0.154248625965366	0.823902140811785	0.107368941025481	0.812649487939671	0.230769507785201	0.835964850114351	0.620520972457049	0.320412878160679	0.218663135335715	-0.359270856740181	0.367627537806086	1	0.0407876549928766	0.687252108560454	0.592746224799159	0.123120367736776	-0.192738153098873	0.253831797132853	-0.239157868532775	-0.167665249742756	0.665541023438007	-0.298031526780938	0.119807064851928	0.332136523677614	-0.398949013913882	0.188478149330492	0.122560525395914	0.372398646617494	-0.14481651140315	-0.348217155011317	-0.346922219022793	0.015011483861363	-0.0518380728507175	-0.0212233865500133	0.503094582251967	0.685953444526489	-0.370765574178989	0.152988052941462	0.579841525064611	0.0638519190144944	0.115752011677154	0.0831954243967058	-0.0856490612942763	0.394004850184289	0.0447672913057478	-0.139336664625633	-0.19767034035523	-0.275183151095803	0.410656652962513	0.0760962054866002	-0.0440079523231504	-0.178534442113791	-0.175757457674997	0.0302343123912543	-0.148129437124976	0.0285901228923441	-0.0184265051033587	-0.357319639214389	0.375902608692945	-0.104851474589143
NCL	0.580950974189533	0.480203101762865	0.710802880059762	0.634280543810229	0.55928895568383	0.670528219781414	0.436208532202934	0.249048780385699	0.706855627186486	-0.206532445256623	0.601934857351915	-0.129508504055279	0.58281859611566	-0.27779916050503	0.520706248962036	-0.320120616827676	-0.142675847097028	0.621018842658588	0.568237976067341	0.0407876549928766	1	0.395481058527114	-0.138689008104925	0.751793067333962	0.694427062928292	0.78069995722406	0.670022631136417	0.727153242681079	-0.369293453016817	0.382161378667369	0.832592428519069	0.858341524061628	0.478198565709849	0.773217639685109	0.528624120770021	0.598564548238407	0.697950764265745	0.533512602706541	0.662875823345731	0.432746663772395	0.660625009831756	0.778866149607711	0.381429961612301	-0.4582426106228	0.647686103306757	0.71485067250204	-0.0653740078098923	0.663006746883057	0.821946995387003	0.735567228244822	0.806639792734642	0.717407257829532	0.880667078414701	0.589430300445193	0.675992700163154	0.744715967077441	-0.053936372835317	0.63657880316955	0.770090683065842	0.206845652623184	0.267089924545117	0.606312090921115	0.620951788705563	0.480869069007873	0.709727074094803	0.784162020496869	0.594654276951945	0.849680094883088
CRTAM	0.401457952567014	-0.130898467396186	0.33927465703618	0.426236505950267	-0.0003488084421903	0.341758453034566	-0.204342761809786	0.66811965833679	0.188983822527288	0.496100460515924	0.376920988004183	0.479955330943166	0.404639766644522	0.565257875882637	0.618599559016551	0.153478648748548	0.0221988699118802	0.0615240615926171	0.523663088069115	0.687252108560454	0.395481058527114	1	0.340091560695485	0.453341505220541	0.0700825909221413	0.372867857057241	0.106366985873197	0.178386821706288	0.407107902590869	-0.0255318384233396	0.536817433857617	0.615334165731648	-0.125071663742789	0.526867208879007	0.171542827760123	0.407851799207748	0.178708041233418	0.0234920679541139	0.0130795073425059	-0.100778769818959	0.359097858652656	0.277574401893022	0.684566397703923	0.30012435053878	-0.0334919446517538	0.375487390618047	0.426349360736393	0.348544596300332	0.384393756846306	0.386282850608513	0.31742019182308	0.437793262147247	0.414550829750116	0.150698856019005	0.182123498702561	0.144712140651579	0.424562153036377	0.346859106738752	0.220111591057457	-0.124319255131788	-0.102448670707318	0.20260528427774	0.13098761487533	0.226153271818014	0.235534977918776	0.0631837129780676	0.523434547691377	0.203483081733394
LAG3	0.240630578506234	-0.0765011875885384	0.0131387817211332	0.334033534240253	-0.333015533535985	-0.227685037766584	-0.25128169839252	0.526262493051815	-0.263791655415457	0.843929793864354	0.0705516130584297	0.84546992082784	0.173433746523324	0.758431154830078	0.546205979737191	0.689282913192484	0.316000319026952	-0.26177327004845	0.279790771535265	0.592746224799159	-0.138689008104925	0.340091560695485	1	-0.0182770997012415	-0.133639158250302	-0.139750603389211	-0.211425014457556	-0.234399565601048	0.659073527223789	-0.117696877296559	-0.259499271494666	0.172721989122399	-0.296955136561071	-0.0885057602261041	0.20396626298126	0.00673754338175961	-0.167192269393005	-0.198054862939257	-0.316056105837994	0.074584925271656	-0.114876132643595	-0.282861492186136	0.156029612843256	0.510241658722475	-0.32124290711791	-0.231673959934988	0.681439790261604	-0.125843826222713	-0.065990100403156	-0.269648029942425	-0.304031818965765	0.0383414438407455	-0.218188753123478	-0.332251915676662	-0.252260072428765	-0.274421256278447	0.329132230233294	-0.112450024260503	-0.0360176829961791	-0.30123195043739	-0.273090397752877	-0.186779291220354	-0.311247990907232	0.0968884423099325	-0.00748670094948092	-0.342482220431507	0.187067160814981	-0.242700014549031
PTPRC	0.494507143730872	0.518682763837659	0.851245319769427	0.596081410327182	0.495350183243	0.694658610310074	0.563837486658109	0.472324531470086	0.550378995527061	-0.0257584029453374	0.551242079050067	-0.0114332077544821	0.808656310483913	-0.145247113114722	0.390579822343688	-0.3842050617339	-0.253953196250121	0.594449894135733	0.640069249234369	0.123120367736776	0.751793067333962	0.453341505220541	-0.0182770997012415	1	0.704646780595902	0.594104166269864	0.495300438326106	0.584909567019807	-0.121070473462119	0.409689073688669	0.766934489748647	0.651559113422831	0.396772745746947	0.653296802025605	0.726693745495324	0.293934754636486	0.570232138691045	0.567476498334282	0.63579783791167	0.42974852909698	0.446601271644326	0.417029605680716	0.462009942324061	-0.365335193884149	0.726228080289965	0.420471550023578	0.155442594005889	0.299082862110097	0.365618780091457	0.526526316204691	0.669240258379104	0.70877356621955	0.785694983829766	0.318501146986985	0.655937720814921	0.604788244697634	0.0418124234963885	0.192260016785962	0.403340462374518	-0.196473247151591	-0.16726829698423	0.196809349260406	0.200835687870216	0.614900449084222	0.48774039393059	0.666485842882528	0.255255980464335	0.60308033721213
DPP4	0.64281402951747	0.70272915821857	0.71743706142302	0.695481999218786	0.702236908375306	0.646670565615861	0.720722275770919	0.291762168699678	0.651734128067788	-0.28640955041376	0.63712557378399	-0.179316291314323	0.566841272833813	-0.46747884073413	0.235872646883757	-0.218513819100674	-0.0628054442375254	0.75048052852541	0.49190238526846	-0.192738153098873	0.694427062928292	0.0700825909221413	-0.133639158250302	0.704646780595902	1	0.397422835333251	0.660959603391836	0.694086653760964	-0.412737947359146	0.561584663412891	0.552336281179738	0.486761760199941	0.66431565178384	0.662540039858527	0.631382803987855	0.127009299219571	0.56026171356037	0.816816913557864	0.79464822106797	0.412045701680069	0.621159531995939	0.317942187213415	0.0736785663672643	-0.624544988024101	0.79008740756954	0.21064434097121	-0.175214589033235	0.107737839089409	0.369146202409309	0.420649232125675	0.614875569189001	0.436200574485877	0.66648228727883	0.140991496275491	0.777412015383248	0.578385690772745	-0.300239279818088	0.0578636658992021	0.521275356435729	-0.201417793237976	-0.1725985230958	0.0112334833696786	0.157939422743603	0.687362567135013	0.540116663515263	0.789846795586376	0.0441191926604816	0.674433570195891
LRP10	0.470916319140395	0.268374644400381	0.427895521603847	0.508916775998251	0.383125394179931	0.487331483529345	0.219032788742253	0.301983938228205	0.616781765437095	-0.134916066982664	0.497766205504687	0.0199229771609631	0.421888113708003	-0.0851049042857167	0.544514374227414	-0.311519153087742	-0.0266614946394518	0.373765752953483	0.572785389499197	0.253831797132853	0.78069995722406	0.372867857057241	-0.139750603389211	0.594104166269864	0.397422835333251	1	0.525229591183929	0.591917270144671	-0.273454583834132	0.233899309318228	0.72767252675224	0.766651365577071	0.33788333661649	0.67401278994424	0.450147260775176	0.654491933421672	0.6764833381049	0.24876619387202	0.440720269121543	0.227613049911693	0.479475056186531	0.672036091853139	0.496487395241466	-0.168954715917546	0.399629402807268	0.685170636864481	-0.0319760379532907	0.619828671232366	0.736607045529578	0.782692614768755	0.67349425904831	0.641699670798361	0.778733638361996	0.527142404534459	0.421990660099935	0.54848589676167	-0.113905419859081	0.589343230886117	0.634706049485666	0.127179519004953	0.167574014139141	0.571856692010149	0.474480495999512	0.239365911839203	0.561036094759792	0.486377085777466	0.566759851535549	0.716115219138442
CD47	0.820788758819389	0.802057679131352	0.529553078402161	0.740073867752899	0.884883318233668	0.789081600546878	0.677619659760724	0.0810531911283269	0.93822992803712	-0.451146671716558	0.861086093952724	-0.280363427698167	0.180130692514176	-0.494823081637685	0.334678276746748	-0.149073448802206	0.263336172227634	0.860304928556976	0.670774992822772	-0.239157868532775	0.670022631136417	0.106366985873197	-0.211425014457556	0.495300438326106	0.660959603391836	0.525229591183929	1	0.939395867092125	-0.561987192972661	0.827610674448628	0.719009620913848	0.576410564317183	0.899970863380078	0.737273156187056	0.411650483543532	0.429743610295977	0.798299399733196	0.791549459264537	0.84066144423041	0.134112973567217	0.787296737305916	0.487859149252538	0.0908252603961079	-0.541982269607556	0.702021981988254	0.252712254885411	-0.398132709929727	0.310218886242709	0.675260489392077	0.620961803546336	0.705630304595255	0.345012288314383	0.686502533743129	0.221323580270239	0.798342478170395	0.788248249982495	-0.549995126014909	0.345554048751977	0.796930423772432	-0.197081322414629	-0.164457470831442	0.189854513506184	0.177007128306407	0.468334417732224	0.824145830556671	0.637419439496097	0.21518244528087	0.862122625612909
RACK1	0.814209892074135	0.806687291315865	0.514860656098118	0.70221693449522	0.920585105128013	0.835006624459953	0.726519101271571	0.173938725451778	0.993552109421431	-0.440829477994351	0.821516732526379	-0.262224558817496	0.252353387942768	-0.464654919420722	0.367435173884533	-0.26856069859627	0.152109695343131	0.857950521484591	0.66415116763478	-0.167665249742756	0.727153242681079	0.178386821706288	-0.234399565601048	0.584909567019807	0.694086653760964	0.591917270144671	0.939395867092125	1	-0.517106555204046	0.819310690129451	0.783715469487258	0.630603329354712	0.896729600319218	0.813324123405428	0.46207508229677	0.497792803295183	0.838033906810594	0.755783948143701	0.893892841980993	0.204018078122824	0.723414530317564	0.509913447730696	0.205976577531288	-0.609141056144852	0.686227831104753	0.364613616231742	-0.411700933039919	0.339222817426963	0.714739121287741	0.629110377363807	0.762857749266948	0.469461081241609	0.752580832181699	0.230406299140936	0.760232902231577	0.807579851260489	-0.571582381666048	0.329326204418942	0.817593255703616	-0.179467925778567	-0.140068079032895	0.243063475929671	0.20296086428803	0.54880130197414	0.869887775828998	0.62424172141064	0.266671898202523	0.942176668106011
JAML	-0.186217379576721	-0.381413467714196	-0.109950212685275	-0.108793785877001	-0.572716523986595	-0.33675404396447	-0.430688852707146	0.455010255438097	-0.54025326346301	0.830217778505861	-0.220509485065325	0.735297417610222	0.0689437573278613	0.865117172517719	0.195222535939509	0.454834329683704	0.0255724544863955	-0.47951185085014	0.0022477055807295	0.665541023438007	-0.369293453016817	0.407107902590869	0.659073527223789	-0.121070473462119	-0.412737947359146	-0.273454583834132	-0.561987192972661	-0.517106555204046	1	-0.397675170720423	-0.352176320282742	-0.108003487103308	-0.604231653949066	-0.304822593726114	-0.0533148504406808	-0.0897333443519169	-0.428043520709763	-0.424639292534093	-0.518794779498768	-0.138504584858994	-0.330982471387064	-0.382945500173639	0.317755969109598	0.779525555340696	-0.573619756024241	-0.188334829904071	0.623458797399157	-0.188560687024365	-0.3146547828341	-0.373319240591549	-0.520270523202774	0.034185132300998	-0.370388027107372	-0.360643962462498	-0.487441692207223	-0.54859717661745	0.535221596488993	-0.176000867595953	-0.379059027873073	-0.239556356025664	-0.223957992280135	-0.253897147149813	-0.339495845741762	-0.000830280346521183	-0.382218485440771	-0.571496699296183	0.0934685634708686	-0.527131873095021
S1PR4	0.698319757535149	0.889511986302241	0.359834906052648	0.588617438572614	0.861288720506729	0.72348204929301	0.800804882734773	0.0660029354605925	0.802035413432713	-0.370578848001255	0.758641493770334	-0.263726143248638	0.180514427829278	-0.429318321985395	0.182542116059674	-0.0999391655989546	0.245781323433038	0.827937495261986	0.621048947549154	-0.298031526780938	0.382161378667369	-0.0255318384233396	-0.117696877296559	0.409689073688669	0.561584663412891	0.233899309318228	0.827610674448628	0.819310690129451	-0.397675170720423	1	0.48516583844515	0.238657900948161	0.88347114418976	0.514081398209279	0.436150204942399	0.213477918613117	0.553942098782935	0.735902973709479	0.811914697716903	0.0788590277818639	0.603679030584853	0.0779640119280643	-0.135991475095825	-0.528170594617992	0.570545115950035	-0.0987698636167377	-0.388760923000276	-0.0486921762814771	0.391757760053473	0.316722271144245	0.414890479149048	0.246379258625431	0.408790551778061	-0.168447808400329	0.676668745943557	0.602401662305065	-0.573458520269821	-0.0182576540780654	0.558392785790417	-0.48117877435086	-0.446051353574561	-0.152054949976966	-0.207846756589456	0.500005387293803	0.6846788437916	0.422168637903638	-0.094414800076498	0.628677023466614
CD46	0.625327314039115	0.454295805975332	0.632689881283298	0.584801417480847	0.647979671782272	0.809948192301109	0.431474504276256	0.291525899726236	0.789313459030377	-0.237667499971847	0.705400617118779	-0.183242926063639	0.470856148321132	-0.244519198417455	0.452386389301845	-0.401272632844809	-0.0776339225633588	0.640161974167029	0.639371256094582	0.119807064851928	0.832592428519069	0.536817433857617	-0.259499271494666	0.766934489748647	0.552336281179738	0.72767252675224	0.719009620913848	0.783715469487258	-0.352176320282742	0.48516583844515	1	0.771478698196137	0.556361860609272	0.847687789387051	0.384540382162933	0.582578519263181	0.714267026735081	0.540095458246483	0.685893971025651	0.224914631151909	0.670938945378471	0.67421152717573	0.479127993916347	-0.405299459870729	0.636801280334191	0.612517574380308	-0.13892359569526	0.51907252937207	0.700647347320041	0.765588997108581	0.823792007929957	0.676296262196307	0.86378753016146	0.479995559160902	0.70207812261305	0.743031338227665	-0.14164368071596	0.493745729623279	0.646208387967066	-0.00133717266011606	0.0196604392453749	0.440602085479867	0.383127932191204	0.428445434750799	0.690991987780971	0.654414593959715	0.446556272812725	0.81503546341669
ACTR2	0.659887115783395	0.312056407540087	0.603858977533916	0.707469071370279	0.403206970051451	0.573942726744392	0.197603125658245	0.421663537693182	0.623883522427124	0.0975875370890219	0.603937573861213	0.207033552154431	0.501839239253222	0.0726131197920527	0.749917409004552	-0.0595385926933324	0.0436605762759218	0.424959467385835	0.638801599157773	0.332136523677614	0.858341524061628	0.615334165731648	0.172721989122399	0.651559113422831	0.486761760199941	0.766651365577071	0.576410564317183	0.630603329354712	-0.108003487103308	0.238657900948161	0.771478698196137	1	0.321426121681794	0.762778297292567	0.444908745716519	0.650745011957015	0.71164030847014	0.354538172059957	0.461448861452569	0.343887242545051	0.570358689673561	0.740479313276398	0.638091388330249	-0.172909141316275	0.426542738060425	0.695661073518188	0.162157080848187	0.720975669090634	0.806166187566299	0.720753635441166	0.739447868901475	0.641059236046988	0.798328794808434	0.578996540291441	0.480008384001464	0.648298400684519	0.0118266506260526	0.681765215565376	0.734367766527512	0.123738362066565	0.175825064635614	0.593902503371147	0.524104631569974	0.415828996936422	0.691058663685466	0.568536237438891	0.752994311293755	0.766918650499078
TRADD	0.709343438052927	0.877522456164645	0.375466474072642	0.594977132334582	0.956329906360178	0.775936932410632	0.846574491839055	0.00826371570316521	0.889678706569222	-0.575014788513597	0.788339451549833	-0.407988051823101	0.0520492495239489	-0.621507347364525	0.0990482653506022	-0.247152484112955	0.254275281083855	0.89729588578958	0.480511573974744	-0.398949013913882	0.478198565709849	-0.125071663742789	-0.296955136561071	0.396772745746947	0.66431565178384	0.33788333661649	0.899970863380078	0.896729600319218	-0.604231653949066	0.88347114418976	0.556361860609272	0.321426121681794	1	0.638037759354691	0.313077069948551	0.192383223809974	0.698245466308007	0.795000464937019	0.90729616182468	0.137007181942466	0.655219037405725	0.25865902274582	-0.0651730238014284	-0.658615080954425	0.700782599324737	0.0676580176278424	-0.594003356733536	0.0180188318069142	0.443405097240522	0.383893423833813	0.602998886052138	0.226637516719614	0.519390399543902	0.0188420696542776	0.750915672167808	0.693049509768423	-0.761438766782274	0.0329798847819977	0.614409544033547	-0.296343815960893	-0.279894918759663	-0.0273187048745739	-0.0344546979143643	0.466280323742596	0.733139859436443	0.564661714298214	-0.09822955612575	0.775509794200889
SIRPG	0.787144406672285	0.483506614767345	0.5086296365896	0.730416539626615	0.695182814143782	0.747347809048126	0.452443955101365	0.465816013696366	0.820302600458057	-0.152137351240059	0.811108651139121	-0.0142662584789813	0.370185671160967	-0.17789729551828	0.508285914315136	-0.238230740244692	0.0530372876426931	0.673780132599127	0.625754049777274	0.188478149330492	0.773217639685109	0.526867208879007	-0.0885057602261041	0.653296802025605	0.662540039858527	0.67401278994424	0.737273156187056	0.813324123405428	-0.304822593726114	0.514081398209279	0.847687789387051	0.762778297292567	0.638037759354691	1	0.393142215652119	0.479692365237338	0.677469725010946	0.538304306306913	0.698517788609714	0.156377787248672	0.809152145771234	0.553378159015709	0.371474184329717	-0.392514307324102	0.569142149510312	0.500852268314864	-0.208039830292444	0.355256360195775	0.679809504268713	0.721382334271453	0.782242416139472	0.59858815138611	0.804542576418698	0.306039357703401	0.657139151676344	0.634685979976005	-0.295837737527386	0.321401894940914	0.639399565913967	-0.137363978615464	-0.117650763269522	0.27377776674201	0.238389460934594	0.413675953219579	0.729367794983843	0.572682872629795	0.355827074362381	0.826464874124547
FAS	0.485513193154617	0.536538001762156	0.642768600921448	0.595126540898894	0.36872174165587	0.349596124602873	0.487622811438466	0.447835006515107	0.422141853050731	0.104065496647409	0.417132903569498	0.22014316326902	0.686547091730059	-0.0628359689613115	0.399469013434192	-0.104152812219784	-0.0552017066109872	0.448778582553008	0.678396494868568	0.122560525395914	0.528624120770021	0.171542827760123	0.20396626298126	0.726693745495324	0.631382803987855	0.450147260775176	0.411650483543532	0.46207508229677	-0.0533148504406808	0.436150204942399	0.384540382162933	0.444908745716519	0.313077069948551	0.393142215652119	1	0.254122859047986	0.432243966264085	0.492990121941001	0.471826659589785	0.498032510344944	0.29864108603645	0.170494573771368	0.18203649708066	-0.208995269354127	0.552075676022904	0.185397891088647	0.24419840319963	0.0886349842934309	0.271014842967819	0.363413997614808	0.347617702945883	0.58611798530188	0.587555374213209	0.022588493520596	0.480117416732927	0.3655540520385	-0.0451107866647375	0.00625668152963233	0.414623924298337	-0.269401471016898	-0.235748445942941	0.0107999530325032	0.0199262971702635	0.629780772446714	0.358504989279417	0.379676963826176	0.111275307073472	0.440717017916066
LAMP1	0.398299664012514	0.133405015938694	0.173588483498426	0.323543957256881	0.23088192858257	0.335589609593219	0.00889782010876805	0.193660400758581	0.506666044461666	0.044003452681425	0.367067550053906	0.102286309812677	0.279553671683556	0.0918529339692279	0.629592643228439	-0.138606497170708	0.170341944231973	0.119503991538647	0.511548960467852	0.372398646617494	0.598564548238407	0.407851799207748	0.00673754338175961	0.293934754636486	0.127009299219571	0.654491933421672	0.429743610295977	0.497792803295183	-0.0897333443519169	0.213477918613117	0.582578519263181	0.650745011957015	0.192383223809974	0.479692365237338	0.254122859047986	1	0.409864891220939	0.0786134960859499	0.230604309193989	0.31009665630478	0.283803603961293	0.642701140443067	0.36129246944173	0.0285983608973753	0.0483149213451723	0.623640673174848	0.00139163960726854	0.633597401784532	0.810772189705991	0.648022766934838	0.453508086118796	0.570064578526699	0.472858995176743	0.408889036785675	0.227832485087578	0.479858760553182	0.00476846047452067	0.676902084521631	0.611388379862845	0.230687366288466	0.274294247817618	0.649340733314786	0.474169010108948	0.132227469629286	0.625646525772072	0.247462913479754	0.696803734972497	0.619866474680697
VSIR	0.676808647043312	0.646580002351026	0.534993987148556	0.627259059173419	0.760499067393794	0.684154263179672	0.538273375664745	0.137363251366411	0.840937365558305	-0.393181032603446	0.677503124765444	-0.17972790130366	0.229694209979005	-0.352888656996473	0.371640579589894	-0.259346485357457	0.0109574477184353	0.675305605193434	0.567390840398437	-0.14481651140315	0.697950764265745	0.178708041233418	-0.167192269393005	0.570232138691045	0.56026171356037	0.6764833381049	0.798299399733196	0.838033906810594	-0.428043520709763	0.553942098782935	0.714267026735081	0.71164030847014	0.698245466308007	0.677469725010946	0.432243966264085	0.409864891220939	1	0.641561324268928	0.739347027326796	0.128985076369065	0.558324537995053	0.572882065335966	0.422372212239746	-0.509425518781798	0.633738412404722	0.484637633437516	-0.259608896989356	0.492446613846433	0.657376662593524	0.647572762820872	0.731080792809887	0.411557689093949	0.808947276727301	0.450350261378105	0.573763095904416	0.703468787113431	-0.495304295185543	0.452308736554296	0.776637100979915	-0.0183170187276364	0.0188973444010752	0.393372264191998	0.345280989056317	0.472880021901837	0.662748745516318	0.576448605975867	0.374675268798523	0.847416905612599
TNFRSF14	0.665091699565767	0.797758055250989	0.677390806170697	0.651407023530857	0.796913452555164	0.7478163745852	0.753837104517413	0.171476961810623	0.716593314617099	-0.416669996473428	0.715558373064558	-0.278108587961982	0.328272862662357	-0.508253781820134	0.106550183728333	-0.148065129789302	0.0556499287537577	0.844385499831	0.513205059075754	-0.348217155011317	0.533512602706541	0.0234920679541139	-0.198054862939257	0.567476498334282	0.816816913557864	0.24876619387202	0.791549459264537	0.755783948143701	-0.424639292534093	0.735902973709479	0.540095458246483	0.354538172059957	0.795000464937019	0.538304306306913	0.492990121941001	0.0786134960859499	0.641561324268928	1	0.831013028270824	0.152152277658462	0.62542825941699	0.209421156772277	0.0669974607685757	-0.575183271737061	0.76294491749484	0.0773363837913859	-0.307964414065534	0.0448369887769644	0.338239919156631	0.328188861303727	0.59034342021345	0.266847440235512	0.614384715038716	0.0517581858314268	0.793634062786074	0.586391646802349	-0.417571368889931	0.0424286655094352	0.573053012704783	-0.255004578556914	-0.233220364239754	-0.0679108000607995	0.0659824773728835	0.723013665262319	0.568601915504665	0.647444816573168	-0.0597057247430547	0.633608715312997
KLRB1	0.659016257419679	0.885749719913213	0.582674503687002	0.604708073862984	0.942119931026068	0.844947512796166	0.89726023197184	0.0926432428695058	0.870721409644468	-0.536081868778315	0.738776519606331	-0.410537173264712	0.339849691312172	-0.594969312628424	0.182316986781471	-0.387231331579328	0.0315961363312671	0.930442178076524	0.507552211387656	-0.346922219022793	0.662875823345731	0.0130795073425059	-0.316056105837994	0.63579783791167	0.79464822106797	0.440720269121543	0.84066144423041	0.893892841980993	-0.518794779498768	0.811914697716903	0.685893971025651	0.461448861452569	0.90729616182468	0.698517788609714	0.471826659589785	0.230604309193989	0.739347027326796	0.831013028270824	1	0.310654990556114	0.640244286880843	0.341489659998119	0.119722302821747	-0.728727628516085	0.792951558857627	0.270054036408108	-0.482033468644639	0.164355825284345	0.489230196517014	0.449351203027934	0.673997624937799	0.426355696088242	0.689442680612	0.177590904078824	0.817431387847135	0.762158901335629	-0.597473994240218	0.131413758134695	0.621306430202004	-0.214267721037128	-0.185866894749266	0.0993464454430437	0.125766776908144	0.664232920993673	0.700905432597991	0.723327404169005	0.0280123023873174	0.813508971924373
