""	PTPRZ1	NRXN1	DCC	LRRC4C	NRCAM	PRTG	NLGN2	NLGN3	NCAM2	GFRA1	EGFR	PDGFRA	NLGN1	CDH2	PTPRG	RGMB	NCL	CNTN1	PTPRS	SDC3	ROBO1	SCN8A	LRP1	NOTCH4	GPC1	NOTCH3	NECTIN1	NRXN2	LRP6	APLP1	DDR1	LEPR	ACKR3	SDC2	RPSA	TSPAN15	CAV1	PDE1C	PTPRA	INSR	TNFRSF21	APLP2	FGFR1	NPR3	CHL1	PLXNA3	PTPRD	BMPR2	HMMR	LINGO1	CNR1	DDR2	DAG1	PTPRK	RHBDL2	PTPRF	FZD3	ITGB5	MCFD2	CACNA1C	FZD5	GRM5	NOTCH2	MFAP3L	PLXNB2	THY1	ADAM22	PLXNA1	IGF1R	NPTXR	ADAM23	NEO1	ITGB1	GLRA2	TEK	ERBB3	EPHB2	ITGAV	ERBB2	EPHB1	CHRM3	NOTCH1	CD36	RTN4RL2	SLC16A7	ATP5F1B	EPHB3	GPC2	ADCYAP1R1	KCNQ5	CADM1	CD63	PLPP6	GPR37L1	RECK	ABCA1	LRP8	PLXNB1	ACVR1B	TYRO3	PLSCR4	GPR19	NCSTN	ACVR1C	BMPR1A	ANTXR1	TGFBR3	DCBLD2	LRRC4	CD47	LRP4	CD9	TMEM67	TNFRSF13C	OGFR	KREMEN1	RYR1	KLRC2	ACTR2	ACKR1	NT5E	GRIN2D	CD46	TNFRSF1A	KCNN4	RACK1	TSPAN17	IFNAR1	SCARB1	JMJD6	AMFR	TRAF2	PILRB	PARD3	TNFRSF12A	CCR6	ERBB4	GPNMB	PTPRJ	RXRA	CELSR3	SORT1	ERAP1	CXCR3	LAMP1	TFRC	ITGB2	MCAM	CD81	ADCY7	CD74	RAMP2	CD99L2	CALCRL	MRC2	RAMP1	CXCR4	SMAP1	ITGB8	TSPAN5	RIPK1	CANX	STX4	CD2	CD247	CD163	CD68	HLA.DPB1	LPP	KLRK1
PTPRZ1	1	0.996520150525148	0.948245473735413	0.97217893209125	0.994165093871965	0.992124587875971	0.95728895784214	0.96766153078702	0.986279496490405	0.920301716026163	0.983331232371586	0.999776596194952	0.997194013596267	0.983888808297785	0.933519613087416	0.987325374494539	0.770013001162046	0.9948341777379	0.994648516288612	0.947818208348002	0.985916632412335	0.925093057237179	0.961795610511636	0.568904554933133	0.980570658189642	0.898094013141937	0.909257384047406	0.954458869067922	0.976258614295466	0.966594617221932	0.955541913668943	0.979805465178867	0.722149803148468	0.971138838650686	0.609074680649706	0.453588771231942	0.427413687188904	0.0288439717129523	0.9136568736149	0.990593799495956	0.730078499737238	0.936072936710585	0.964277357485016	0.985357944768555	0.962753865192327	0.948643590511296	0.998553968896911	0.912370092595226	0.138087909657473	0.995988371320693	0.935865531630882	0.937261813808486	0.965390561350038	0.883254089107114	0.96493930820314	0.962520051890077	0.990996430589546	0.591884563498795	0.863665349964935	0.925811691511802	0.92071237441365	0.488184812870812	0.861382617813835	0.373488974462553	0.925623385263277	0.586492377968202	0.957269651029924	0.691808795545404	0.969694923174342	0.977215614936855	0.917943151411522	0.926987301190533	0.772441363743885	0.952914739370352	0.41928069526896	0.996646678771898	0.997822382897331	0.968522143915965	0.969093837771989	0.656677408129698	0.908111183731229	0.661061345177527	0.300772825379027	0.927734540175346	0.392604847741626	0.807919186074221	0.958362601843294	0.987952694881236	0.788506661024953	0.327704527700708	0.911762040126926	0.884695879617429	0.926559453178082	0.933732502313344	0.912101610820142	0.974276362608069	0.994066055850442	0.976370980928089	0.803641074716644	0.897187770842774	0.986680737271716	0.803708310420189	0.901774939810056	0.995534596706377	0.946499724383522	0.928582247487086	0.975512355367003	0.969975825772652	0.968048393763343	0.951537357998452	0.714424766595446	0.799528361218157	0.982322122171805	0.134672495432526	0.734449954566181	0.889758602071572	0.36967079739265	0.869466436147988	0.682720075071972	0.324143227697079	0.961958543830855	0.994959630732351	0.95455002274322	0.808685571015601	0.121763918118456	0.67759052144374	0.816106683131308	0.905724154591211	0.862066111815614	0.635589933887987	0.871541192173489	0.464525112797202	0.933678022159166	0.878159642507251	0.667898362830198	0.202708443240903	0.947912530844516	0.878006708971125	0.241921359053949	0.869118405979455	0.338088730256256	0.988855259376263	0.828689495484288	0.187857581353617	0.86972480397952	0.582979510437801	0.16509900611628	0.939153852096697	0.869227015691377	0.298458676728845	0.279670992062944	0.906203502741169	0.985809884250408	0.98888408993794	0.981233853209805	0.709727301187819	-0.0676366332389737	0.940623816884921	0.993232175073238	0.958808837616614	0.842261844626242	0.828472271097465	0.796402583711366	0.0424266576433131	0.0352252788902073	0.307033693449409	0.307503771410576	0.182586326029279	0.94001002765118	-0.0859343161480468
NRXN1	0.996520150525148	1	0.963549061592978	0.978710126589226	0.987541815798389	0.989642063287986	0.939776517416512	0.9500922312985	0.994122939063071	0.919787909027811	0.974402820092177	0.995381671145977	0.997845553012796	0.972427055068854	0.915976486232665	0.981615760236047	0.730484591452707	0.988558447237295	0.991435432490938	0.927343180222671	0.992237227509262	0.918552769475937	0.949841118830488	0.523563696674534	0.971446983230109	0.875737393926004	0.896044211989147	0.940995365624997	0.962381071698454	0.950866877851573	0.94019609548975	0.970712228159655	0.688102076402557	0.961756940142944	0.568746916187616	0.400324828659015	0.390953666730481	-0.0144157480284083	0.888850989060051	0.982107028326013	0.697631113271393	0.918460338715344	0.951249285041857	0.978431940393818	0.959392201924654	0.92825249842201	0.998073810502596	0.892912673902163	0.0981519508410415	0.99658654429145	0.953222914741845	0.921136553754165	0.950778046519141	0.855529378260358	0.976629131687619	0.947944982221833	0.986509096770762	0.565999565295184	0.837668040197986	0.903973120455975	0.895177362256631	0.445353506289858	0.833409906866627	0.331376895681317	0.90572724389399	0.548083097438851	0.946052835349818	0.653226952104295	0.959477103013323	0.965545309477185	0.902880784473053	0.906160922930264	0.740639940565334	0.96778110705239	0.366757413732203	0.987382070249189	0.999756659074101	0.956689644573482	0.95735476238582	0.627007306955982	0.893707623273576	0.620772188000561	0.277807367781788	0.913284954472368	0.332893081093122	0.780363520283594	0.942907143000429	0.98032664734931	0.758544410582702	0.271486197391935	0.889773840868453	0.865483788872983	0.907166927729037	0.910973669929829	0.894379824448084	0.962149714856972	0.988498057206364	0.966289080889625	0.767271296953419	0.874249817127874	0.981867783075851	0.769410668365525	0.881379360707519	0.989387295967572	0.92638679844482	0.912245466134206	0.964753540263405	0.956888484457913	0.976305208602785	0.934455335099754	0.675854686255609	0.769221634013736	0.971167761885795	0.0937158338943923	0.697224367551066	0.867172303306915	0.323567848130845	0.859350583365722	0.641762411984364	0.277411253906468	0.949075696249628	0.998393817280159	0.93734783782957	0.782466980641031	0.0549399029833088	0.641154201596403	0.788264725853088	0.88532021447635	0.837219185273124	0.586950899610491	0.846588340288651	0.409901197452381	0.914274481012328	0.854474080123554	0.639664280651299	0.145933442539036	0.96223793017034	0.853937892482913	0.178822193153343	0.844937224069069	0.278870457818528	0.979604253519215	0.79505671479772	0.132837545868212	0.841439246507733	0.529132473906452	0.107990197096	0.919962423751263	0.845826477541591	0.247870412679238	0.233159072199211	0.890173759642158	0.98219896988227	0.982751666971737	0.970442352334289	0.676625578840058	-0.118150711954882	0.919105103850541	0.988064258965535	0.942907764668184	0.81087166255428	0.800097252539637	0.763645911027789	-0.0162208141665629	-0.0203778446722318	0.256671349966091	0.260709263833449	0.136675733842757	0.920340969225238	-0.128820844379257
DCC	0.948245473735413	0.963549061592978	1	0.992367741811553	0.927019358217526	0.943686433794601	0.818346797781777	0.8391597855803	0.986465097777997	0.901416133870003	0.879957855834729	0.941644514770769	0.944847183520798	0.878576378888346	0.778649297404655	0.900052368485624	0.539531175626667	0.921070958459316	0.950247824361904	0.798234131860632	0.983706479698601	0.950321542464379	0.834328985032406	0.289737656714655	0.879935777301201	0.716141097997201	0.837855820594764	0.817911866555265	0.860939563939722	0.880038407370441	0.81681649053643	0.87222074967087	0.470770658449671	0.854477574095562	0.341046332501666	0.16138556541766	0.139181229430596	0.011468715818303	0.752498961415077	0.898969750672789	0.484050909799648	0.781407077206807	0.836080327731526	0.888789486112105	0.944906453304089	0.806280456834006	0.947030079379275	0.749541054713775	-0.159097178861275	0.947336035074263	0.998287977173191	0.785142842280111	0.8361268208102	0.690762714321621	0.996478179968474	0.83075663853688	0.908643098231067	0.336958358125436	0.664449916376998	0.761813018843809	0.770235097584465	0.194195439108678	0.662656394939416	0.336408591349219	0.761024735627844	0.310625434765186	0.837005050108142	0.430361403232705	0.850372676225748	0.910324328187065	0.758134316545057	0.763625396280389	0.540708662004485	0.999024358387413	0.124478726969088	0.925155654375933	0.959761231481795	0.846355428657323	0.84689375275781	0.405904833578726	0.751721569748329	0.414820908099488	0.0742305695547248	0.858509585851727	0.185424942978275	0.591094144050274	0.824677396037834	0.894489918756008	0.560329892590973	0.0366045048488709	0.739486157599167	0.702695537941673	0.771172522130605	0.773712875213746	0.748929745178444	0.856718471034968	0.916878066854699	0.867284166775742	0.574871778629459	0.716243658188799	0.898154763223879	0.696762547977832	0.724707825588291	0.926911259541555	0.797459186194795	0.771682179406401	0.860309937166866	0.846984112889576	0.922213940341519	0.816286392125836	0.457564369745426	0.572018999991871	0.880821330313124	-0.165645161731696	0.493848169034436	0.706616099454879	0.0766706874883411	0.878587512220893	0.428272826476252	0.0149382847593069	0.831473321703377	0.950754894666021	0.822797380309364	0.59133865950718	-0.181589562562932	0.421516222678778	0.607135263908253	0.735288706886026	0.663840294218989	0.423716759029599	0.680260062597845	0.184652857846578	0.831261895791084	0.686018459893757	0.42402786345722	-0.10210477819967	0.999377450691298	0.685622823049125	-0.0275090038533646	0.673044996492314	0.0555418256293022	0.893259705102239	0.648268837929998	-0.0247282354359855	0.673901683158191	0.330465659774869	-0.137356458741968	0.784171415309241	0.676157781575323	0.00388014647538629	-0.0272364067650144	0.739387675020343	0.899048333131616	0.904037331040781	0.8724368794007	0.457340149202621	-0.223781232083625	0.797287992856711	0.933603913362721	0.826416359363404	0.638396358776775	0.613509599522868	0.572066709362989	-0.196622567535759	-0.168502394754763	-0.00578137043978836	-0.0018488724848729	-0.12178354256183	0.79059639831652	-0.111390458876296
LRRC4C	0.97217893209125	0.978710126589226	0.992367741811553	1	0.9591600262172	0.963029589914691	0.866063229825585	0.884038851253789	0.99310638957502	0.92919980375888	0.914230942354533	0.96745917312669	0.96442409276493	0.91636679782927	0.823814126839596	0.927528556569829	0.608056883022618	0.948065702180273	0.976498380833413	0.849794838145679	0.99459535573156	0.969707754744984	0.87603968483386	0.373194653314791	0.910866993815842	0.771973474945802	0.886915691712929	0.859174927180137	0.900389831583165	0.911685415200415	0.864006629765219	0.908561433668324	0.541954365145513	0.891351945242678	0.411119977228693	0.242105767383184	0.205157550782301	0.0860321630310968	0.801224882818746	0.931241622460334	0.550549081472432	0.831283326722206	0.877855592615807	0.919740258188635	0.972268727694254	0.854281073570055	0.967461483885346	0.794065383300103	-0.0934271808065605	0.966145210116582	0.989209585813771	0.833821094651868	0.878345620357877	0.750356303580707	0.997883442887411	0.875412813393301	0.937831627447247	0.398270542328379	0.722418266050773	0.812220306354199	0.818102447728591	0.270894847881366	0.720782249242914	0.365275770663118	0.813008305242845	0.381004775333779	0.86877938310272	0.505313484310227	0.887232014051046	0.951598900380309	0.804643391706114	0.817379244690751	0.604885965269206	0.994168763396782	0.205205854363463	0.955608903050133	0.977410579589664	0.885336264215668	0.885035113868803	0.463677027976173	0.793497878060691	0.478631264129651	0.113490427194358	0.907978645891538	0.253353087940643	0.648398416174956	0.865464876372567	0.925210990704135	0.62267632685529	0.115411552019604	0.791305658398109	0.753724335735924	0.818445450891496	0.825460153930064	0.791917689303659	0.894952485051077	0.94360585419606	0.90168058823658	0.651831576500849	0.768972892497498	0.926061655737018	0.73925703299248	0.778529041464207	0.952172828584318	0.847887565016504	0.819012932494341	0.898178528608001	0.888434223304324	0.93445902499641	0.857079430169961	0.533851492029856	0.638586811697612	0.914414809296796	-0.0983713724668246	0.559205910986668	0.758455567491661	0.147085769095028	0.886412685081199	0.497822743264829	0.0946235228880966	0.871856399830955	0.967767008558044	0.863078645300796	0.649216459625737	-0.0892175148308236	0.489200975187946	0.6626803045695	0.783584117843059	0.719837395437442	0.488712286724261	0.735792570970845	0.262948813397864	0.864304158860364	0.742908601911063	0.480244733801414	-0.0203352354209667	0.993739704550394	0.745900535216707	0.0507786523778678	0.729979763777545	0.135542552256338	0.927152534842947	0.700604832811988	0.0285812036918708	0.732751782302423	0.406957110908231	-0.0577008163100695	0.834647540668851	0.731733729244705	0.0757030551875409	0.0479823458325315	0.786900457020245	0.924512360499274	0.935111141798653	0.910941210840393	0.526121403858269	-0.181278413485617	0.843747803764147	0.964812717890544	0.867805596397411	0.697937518412735	0.675489745729864	0.634621716892332	-0.133747060900614	-0.114301244856695	0.0800974409900676	0.0779378134693003	-0.0511034644562742	0.835933775658245	-0.0923534007616447
NRCAM	0.994165093871965	0.987541815798389	0.927019358217526	0.9591600262172	1	0.974909883565988	0.966002147172106	0.972003865520056	0.972717367528644	0.940150337681362	0.984434922463113	0.995079803841828	0.989802379255054	0.988471382049217	0.938143593039767	0.98212311940553	0.775155862009189	0.985809120189218	0.99720344003231	0.958764626621263	0.978616350411227	0.911173780495063	0.970077256555623	0.612655388522648	0.977466577061603	0.913094692388777	0.944711659187531	0.959817971844708	0.974454083585784	0.947666731064163	0.96556938110475	0.983339029547146	0.746618886419651	0.975452848586128	0.622045791442049	0.46885245552042	0.453705997825635	0.0974847946948022	0.908078698702891	0.989243481332563	0.746936084063835	0.947389315090991	0.970831216664539	0.984823880225801	0.97138642730246	0.94927271558224	0.990771910997136	0.91319906027249	0.168378841940436	0.989050286831972	0.916358280731384	0.949087274529994	0.969473409650618	0.896858404823785	0.950862516822245	0.971749209934129	0.98863276793858	0.61587842128937	0.875909975825274	0.931240767296009	0.911584793064675	0.514961638336248	0.868478451741417	0.313691549964588	0.938689646328852	0.607786118968087	0.950258730223313	0.717315459896936	0.972106874599727	0.991122113130356	0.923865236948512	0.942427992819922	0.785612081924961	0.935027730032543	0.442895627141336	0.990436576912177	0.990395001134058	0.971432090484594	0.97035487246909	0.674135625738171	0.913098854902795	0.659970358851138	0.344939617428265	0.958346369074259	0.366357314023695	0.817567699361081	0.958008790280718	0.984958317388215	0.803846614189604	0.333355921215905	0.918234841473966	0.896985512419113	0.924235702249068	0.940359899379042	0.914127825239509	0.976298802083985	0.986723233328017	0.976023759698844	0.832988912821347	0.905435954097931	0.984872771207931	0.768010981562664	0.915827370834042	0.985231180878439	0.956373296866493	0.940277187302033	0.978682615147937	0.977883822943323	0.960045208243908	0.946441284161802	0.740130103345133	0.822477982126255	0.975414548166842	0.160615300126488	0.743105993196885	0.896136941685643	0.383548399852919	0.822660535613455	0.691121067623878	0.355232415221987	0.966335304790953	0.987437293884917	0.948260737647879	0.821207172088537	0.142813031236022	0.690883336163427	0.817414343621966	0.910891580846281	0.872118660141917	0.615769384523958	0.876907065977372	0.46909687818366	0.909574739922979	0.891020259222057	0.682713462675002	0.218310860087338	0.927450653346689	0.899719583734196	0.236951597605317	0.883679305805201	0.339537808829644	0.987324494357566	0.8137895887638	0.156454741034267	0.878251076755057	0.579723430799985	0.179436968644912	0.949209365304043	0.881760031413442	0.308704420347615	0.305788315403631	0.918090057399571	0.98180434128873	0.993706463068646	0.98617590240114	0.734463179102869	-0.110229001227896	0.935023946740555	0.999254793534955	0.956373424329515	0.844684499164111	0.843691609594465	0.805301067273605	0.0232329089060076	0.00473717384149658	0.345042830989028	0.339619215860813	0.208116576057074	0.93972872913159	-0.149086237327254
PRTG	0.992124587875971	0.989642063287986	0.943686433794601	0.963029589914691	0.974909883565988	1	0.948973761643959	0.961795012920803	0.979089826704453	0.871253593901062	0.975527809285311	0.991651528243228	0.99194284782595	0.972551861286653	0.930610064238352	0.981638124533081	0.782621401141097	0.994151123742894	0.976506690000591	0.937265089381555	0.972776295666815	0.919691349508816	0.952932155342062	0.551291714724048	0.977575859330217	0.889091438198309	0.85608138607073	0.948307548547997	0.975323620642453	0.982341991010717	0.944041740617961	0.971517043601303	0.713534546676156	0.963455009358811	0.625309740946139	0.470988165068154	0.427732586216306	-0.0383212834087597	0.92422645939757	0.982850531030722	0.732202581160835	0.928274176890042	0.956377131647208	0.977696288941084	0.938988105691928	0.952178225735388	0.993307886090144	0.917578032971235	0.136480379778392	0.986010820858891	0.927138334944922	0.92838207951281	0.959842246939418	0.876101290668286	0.954925808659027	0.951857857429515	0.98634513735243	0.599205675859557	0.861430204544419	0.922975804268805	0.934204048045198	0.489334390958737	0.865891016140239	0.44665466378177	0.914813055955464	0.590127442119232	0.963129131633305	0.685222676337918	0.964263713633997	0.951331181555596	0.919078856169694	0.914859458415012	0.778726877908551	0.944409553041127	0.432393127997178	0.992332157641069	0.990259019788778	0.964089167433869	0.964839191514496	0.659207405696279	0.898239615181706	0.688092117555745	0.275124620874381	0.884041472217276	0.451437443205859	0.812638159388414	0.956419829809411	0.98230788038814	0.786076828901737	0.358674371994015	0.911396043898668	0.88101739799633	0.93560324994924	0.92893066767447	0.912961512692653	0.968594125786289	0.991923079896401	0.967779628567918	0.788983368389914	0.893847996005592	0.981391604575554	0.847371939029631	0.894728352713137	0.994880604168341	0.938632355378211	0.920133218221544	0.968291124714412	0.958263566577707	0.970666313362347	0.957849152515026	0.708444756647264	0.789588562329867	0.983855952853439	0.151520834967451	0.745842514540998	0.889291372236726	0.392251142297173	0.905137379645317	0.695087378923265	0.326282139235763	0.955041531223002	0.989383188495691	0.96114003349191	0.810283221853084	0.142236180959711	0.688845510506358	0.828638714100963	0.900538951841683	0.860775038250867	0.681261937109587	0.878170464547458	0.49167164046282	0.959620640161493	0.873844084879951	0.667412142569197	0.228106998477307	0.94195995148676	0.86207682352523	0.286480024328238	0.862294144159063	0.37334698125905	0.983723505935352	0.857548855332067	0.259521544511006	0.872549335736298	0.612423359543576	0.192794577690615	0.931588041999008	0.867904992082867	0.320243807130881	0.28678631369955	0.901060172097408	0.980780040477666	0.974924550244374	0.970523880280535	0.703596952330567	0.0230095861820859	0.950276914884821	0.972855386886233	0.961326276236325	0.852381745693043	0.826249248315612	0.802313554434071	0.107507334868912	0.113553590912298	0.29750740649185	0.30543751830413	0.191207141292832	0.942588504699883	0.0014943762846404
NLGN2	0.95728895784214	0.939776517416512	0.818346797781777	0.866063229825585	0.966002147172106	0.948973761643959	1	0.998160508994754	0.899109471501943	0.846839858186257	0.991062988667716	0.962933105464524	0.958730707747716	0.992584861775567	0.992675620415065	0.977508683774589	0.905210061201782	0.972283516714975	0.946568369115644	0.998758574969033	0.901551634709484	0.810978610815925	0.997306099263385	0.777596407754483	0.986795013042498	0.985505089205648	0.888500093552559	0.996796342477736	0.993867907020505	0.955257899953459	0.997164026307157	0.993454811183548	0.884846927885604	0.994823132025854	0.802001299671211	0.673002964208002	0.654668746560871	0.0269976882514062	0.974673881086019	0.984983760125159	0.890439327457474	0.997083427108876	0.998405873107896	0.986847350787225	0.896115569635787	0.994396266863568	0.958012425073959	0.98289655572183	0.392543003731472	0.950339664241796	0.796387539606553	0.996475621926202	0.998572940064625	0.977666974477443	0.851053489038984	0.999115558475153	0.981291091469199	0.789280686341728	0.969529206126126	0.990837205853718	0.969909497344056	0.711343839601495	0.965736414800705	0.347355113287405	0.993920784569682	0.786860713135388	0.984959054997669	0.866228516727245	0.995176956117022	0.94900128645021	0.987901380278162	0.995343738767521	0.918333010844479	0.82676498188495	0.652377020552626	0.970027716908116	0.945492060390157	0.997011554266271	0.995556644389281	0.833328778351844	0.965171803712611	0.825296635315335	0.502871436911211	0.906159179143423	0.526800154719001	0.936220541939787	0.993394206527163	0.98485256994765	0.92546516412588	0.55334549506866	0.988364087409492	0.977983020587257	0.986607676553967	0.993630809967735	0.981144887802303	0.996051699684773	0.975929390193805	0.986092794951599	0.939270487607011	0.981066200885492	0.983897344428563	0.813957194539476	0.986908074075929	0.967554607255838	0.999138195524394	0.993809344822668	0.995531029260472	0.997423500028879	0.938844229025688	0.989729016396797	0.883564966077467	0.936576034370486	0.985984191446626	0.405394934009933	0.887441569233259	0.976728234124889	0.605582845099778	0.772223951054189	0.848037992041632	0.575384527391132	0.996676866740299	0.950801638618472	0.988181398010892	0.938256359422382	0.372770144938444	0.853033152828098	0.932767957354155	0.975970800209102	0.966036698101588	0.759471098343632	0.97035028212139	0.667548366953935	0.939928067576223	0.976454311854703	0.830236935088938	0.455050123743391	0.816433251895612	0.975923021865045	0.450853347872078	0.971252404272124	0.552376496341853	0.988315610921743	0.913587025222744	0.354502229052264	0.971148057355836	0.74634859788036	0.419466439539202	0.997954885670203	0.972774877667461	0.530841482034464	0.531685067046046	0.985259563793644	0.979926421387551	0.981818826530868	0.993878272263369	0.879069357586147	0.0729862314501374	0.985191321210093	0.958238928601351	0.993802811611642	0.949627450190031	0.952158580082272	0.928044964027494	0.245563831200788	0.21028516708075	0.55617983455826	0.556697368145256	0.441341588486104	0.991815024764819	-0.0807148130869974
NLGN3	0.96766153078702	0.9500922312985	0.8391597855803	0.884038851253789	0.972003865520056	0.961795012920803	0.998160508994754	1	0.913976808589296	0.853034228085104	0.993695079672152	0.972338581402735	0.966872181540998	0.995300452415467	0.989988723387431	0.983634916707305	0.89968372541855	0.981385131393337	0.955205525977934	0.996432344873251	0.914652148240723	0.836099170006419	0.994152681498569	0.752538599083795	0.991808647948772	0.976889523549402	0.886938410782748	0.994661459212262	0.997592630914949	0.970037074741069	0.993683133789576	0.994075167775877	0.866505031004162	0.993886801908802	0.785312137139447	0.657839164724873	0.628504048696421	0.0241697609786396	0.977930245938416	0.990424338716694	0.873993049388548	0.991280954538794	0.996706570482585	0.990278116216218	0.905447860423694	0.995475166698975	0.967155681061826	0.980759587565306	0.362907306077333	0.959932752850624	0.817107731924518	0.990087532188829	0.998589058312755	0.971310848058302	0.868309726183722	0.996855438850611	0.985069384454671	0.760876548019261	0.960598620027452	0.988867954332128	0.976361519992046	0.687142820771664	0.959371431544046	0.387774717708427	0.987972939231342	0.766349438042093	0.988537607282025	0.848079139546515	0.99496843792272	0.954224445914056	0.980566261497625	0.989035999889426	0.905005931143775	0.846000047667159	0.632456973240283	0.980532786164293	0.955277567089619	0.996720901568765	0.996220316120387	0.814592716150713	0.961501607982064	0.817719014037904	0.473293581127975	0.906494983640008	0.539321127259902	0.925507501070947	0.995229705633917	0.990047475230202	0.912803356000702	0.540619307167158	0.983868007230188	0.967810418011329	0.985461075104289	0.9925417146458	0.978360942900661	0.997521984903088	0.983690432952844	0.989678776763788	0.924294759628248	0.975799964250235	0.987337638794275	0.838073812567649	0.977705015785818	0.978270826137386	0.996747440154176	0.987183108438708	0.996142232235936	0.996787912199839	0.941323681518168	0.992923671032856	0.865807235732046	0.921356232710409	0.992553774741377	0.372581744997806	0.877676452223626	0.971257237136952	0.585075635908527	0.806781251773432	0.837817093958375	0.547083934790164	0.995748889129958	0.95828834323972	0.992561841188306	0.925601689399609	0.355862399115417	0.83721851642272	0.926377508553139	0.972881635122823	0.957488196673346	0.766669424691785	0.963340894142341	0.658262630612307	0.955057481152578	0.967160724401954	0.814664897854592	0.435221706577813	0.83750574161505	0.964281630242476	0.447050402408141	0.961659458645433	0.544190089062173	0.992925999790939	0.919759573004947	0.362507280692999	0.964919284263805	0.745201490749054	0.400153841135756	0.993880753707838	0.962698381279241	0.514860724713126	0.505317789840623	0.976014247768552	0.98416040590924	0.984733855208032	0.995114871733199	0.859600473826426	0.0838565253957771	0.988950715969066	0.964264938689172	0.99593540892337	0.94566341370171	0.940260982464468	0.919326491966457	0.244840852967154	0.215375622750021	0.527877120147463	0.528478488091552	0.414645404938765	0.992680846328493	-0.0443724471981931
NCAM2	0.986279496490405	0.994122939063071	0.986465097777997	0.99310638957502	0.972717367528644	0.979089826704453	0.899109471501943	0.913976808589296	1	0.924515023410731	0.945236988967732	0.982939261165534	0.985088795505517	0.943626816028723	0.868918283384612	0.958372954162444	0.660726800898428	0.970394527993014	0.984096500177559	0.884108792475699	0.997697827992721	0.940165250841858	0.911029664946593	0.433555603694064	0.943076547691275	0.81943537002614	0.88325071937645	0.899607556656323	0.93010090583772	0.930470428642695	0.899320978137796	0.939430532427977	0.608044368811326	0.92672681522422	0.480877812643897	0.30823444046049	0.293662465117145	-0.00176421646271886	0.842276384540459	0.957940985591521	0.617904771864529	0.870976570537744	0.912974867397276	0.951302963366759	0.961455581802321	0.88673762967404	0.986306325483466	0.842295392284505	-0.00197926572759905	0.986574521711288	0.979939983058862	0.874074268224498	0.912975754398958	0.797680247041922	0.993351123359154	0.909091865489606	0.963317611585308	0.47501007389646	0.775354187499941	0.855419447784667	0.853239912502939	0.34903709504618	0.771888385748483	0.336503590308608	0.855932936232171	0.457525906857515	0.909787598583625	0.570380334360259	0.923780412849478	0.952682545840615	0.851366325477479	0.85681610555558	0.665770327522631	0.989084735145354	0.271191503585727	0.97165086974159	0.9924320800846	0.920212835346434	0.921397260759969	0.54285708227826	0.846820225650491	0.54243647519555	0.195773300389689	0.900630350643818	0.276571641067262	0.710664561909446	0.904257077880232	0.954941807922237	0.686238434778679	0.180086419662512	0.837057211165006	0.806678326885037	0.859762453050581	0.864575815597311	0.843828591054593	0.928211179648441	0.968557955730965	0.936326053433562	0.697186197332959	0.81906545403935	0.956264297511195	0.747135119098081	0.825618846578753	0.973408504741352	0.882583926625669	0.863172503162313	0.931226518398885	0.921273763579655	0.959756509160212	0.894945708247789	0.594612021864991	0.697158082192917	0.94362279065526	-0.0118914864895654	0.621319552135799	0.810733198659108	0.225998487313762	0.874546329566369	0.562443142992546	0.175110964162495	0.910319700260217	0.987495663556903	0.899535901073862	0.712036253684814	-0.038254810993376	0.557620460460429	0.722368626818702	0.834514629717694	0.775205737918406	0.526192727486168	0.786381701107947	0.323713512543609	0.888119187030158	0.794307966121786	0.559874784478945	0.0477823751515322	0.985850846434044	0.794453197751913	0.0977530795538445	0.783658424795119	0.192250853832248	0.953605118458164	0.742559704932118	0.0686017109674653	0.781139392183204	0.455184004559246	0.0102780343876843	0.873471886779661	0.784076683810433	0.153585504080986	0.131500320614234	0.836095898165914	0.957359543761553	0.959547880270634	0.939848601340012	0.594521693369803	-0.165947654743288	0.877998495742222	0.975712159382866	0.90431270954718	0.748897282111471	0.732009871640715	0.693643729863668	-0.0904890282523188	-0.0835614887619436	0.15625965323728	0.15941289051264	0.0349690289950851	0.876304178293639	-0.123627579853724
