""	THY1	EGFR	CHL1	GPR37	LRP6	GPR37L1	ITGB8	SORT1	AR	LRP4	AQP1	ITGA2	NRCAM	CD47	RAMP1	ITGAV	LRP8	CALCRL	FZD3	VLDLR	CADM1	IL17RC	ADORA1	INSR	TSPAN5	CD9	NT5E	DPP4	CD44	EDNRB	LIFR	ADCY1	C1QBP	LRP1	NOTCH1	SMAD3	MRC2	LPP	SDC2	CD82	SORL1	TNFRSF1A	CANX	TSPAN12	PTPRK	ITGA3	RIPK1	ABCA1	CNR1	MYLK	ITGA6	PTPRZ1	SLC16A1	CELSR2	PTPRA	TLR4	NOTCH2	MCAM	MUC1	ITGB4	ATP5F1B	HMMR	SDC3	FZD7	CD46	PTK7	IGF1R	FGFR1	SLC1A5	SCARB1	TYRO3	FZD6	ERBB4	KCND2	TFRC	TSPAN10	RAMP2	CD63	PLXNB1	SIGIRR	TNFRSF12A	KCNJ10	RYK	SDC4	MTTP	FZD5	APLP2	PILRB	ACKR3	ITGB1	FGFR2	NOTCH3	RXRA	GPC1	FAS	AMFR	TNFRSF21	TRAF2	TSPAN17	ITGB5	ANTXR1	MCFD2	RACK1	SLC16A7	APLP1	TNFRSF14	NRP1	CCR10	RHBDF2	SMAP1	TSPAN14	CNTNAP1	FZD1	TNFRSF19	CD81	COLEC12	IGF2R	NCSTN	NRP2	JMJD6	SELL	PLXNB2	CD99L2	PTPRJ	TRADD	PLAUR	TLR2	MERTK	TNFRSF10B	PLXND1	CD68	ST14	C5AR1	HLA.DPB1	LAIR1	GPNMB	CD93	ITGB2	CD4	ALK	C3AR1	CCR1	STX3	TREM2	ITGAX	ITGA4	STX4	ENG	CD163	VSIR	SIRPA	TMIGD3	PLXDC2	CD74	ERAP1	STAB1	RPSA	LRP10	TNFRSF1B	ADORA3	HAVCR2	CXCR4	PTPRC	LAMP1	CD86	FPR3	ADGRE5	TREM1	CLEC2D	NCL
THY1	1	0.943215653624665	0.940906309313562	0.921620443533229	0.856886918702315	0.794330397059592	0.934272529306771	0.942314503048859	0.88532238208559	0.690500366355967	0.633375772970853	0.901270442191727	0.937174959842289	0.944562164729285	0.955043403325843	0.914234804081521	0.799327025457756	0.948595982418708	0.935633544327837	0.796643124802957	0.932488809249298	0.927631426287241	0.9394707458725	0.769616499477179	0.961525179664936	0.8601053249993	0.958892005888007	0.765842183844948	0.792302334002047	0.881694475112849	0.903633867791657	0.847287315248724	0.858681448858659	0.82045510622475	0.890594096377675	0.849348428241352	0.882123547140788	0.888456158119674	0.812723987522121	0.856738723015329	0.768224525258703	0.890223338920898	0.926757774490476	0.907851955683146	0.848043833176264	0.896181725467426	0.729893354908677	0.800348578582545	0.882763660430815	0.831705860717569	0.8622724308149	0.936627756478196	0.850953632589543	0.787455101096556	0.920399556968181	0.780389809621805	0.924872356464946	0.797255525225184	0.881358692814238	0.84813049726969	0.941185976214731	0.770000568561931	0.768431875049729	0.778493670430208	0.778375423325715	0.781294804614933	0.842834639955592	0.865532972566912	0.735079589240487	0.451840095119036	0.852193814833116	0.857473773026754	0.86900097890276	0.924861306342297	0.730578942110227	0.818424731780113	0.872626192118428	0.93634365107822	0.913631522932073	0.646573969198537	0.806224615221821	0.781204182174157	0.889054025526824	0.878158328685491	0.871438672948241	0.810416199678647	0.814375262836121	0.921447100653593	0.578439327711649	0.751990341299634	0.778741794336944	0.631205303862737	0.605588046893356	0.751091573338851	0.811250757924725	0.865006014659427	0.886448457178231	0.848742415074364	0.84158169043281	0.515558063647615	0.84657955810322	0.854502695626649	0.864357450781398	0.866055326793071	0.864120942644101	0.626335252250221	0.601300940525438	0.82529667603073	0.540007992155478	0.788278658132051	0.646102492619101	0.829422165875021	0.741905917897556	0.807763263063424	0.673871149926962	0.682170631101535	0.614847045964772	0.859677669204491	0.820971877096062	0.823270155533647	0.843781490641722	0.45525232899632	0.853998747659941	0.511028367861931	0.709998489417177	0.242234055166552	0.394381384246174	0.397448916958227	0.752825695376774	0.383186388467953	0.286350364544753	0.23472054975257	0.372354417550053	0.315281560570258	0.29049451385611	0.362653989265585	0.208040903017952	0.268247105635963	0.290044612292123	0.840846251085429	0.251411736619903	0.245055465639868	0.824269216670749	0.298223230888028	0.29604012501641	0.311546243118005	0.757997695284247	0.275090014588996	0.24741159633554	0.296671374264667	0.480111551053989	0.190790312814629	0.314669189241736	0.321091851604703	0.842879295901148	0.273027166330506	0.867590332645235	0.86512885412753	0.192277183812912	0.290359817315377	0.26921175492787	0.235034962096103	0.133280694388089	0.709002405359624	0.269817180064282	0.188401380800974	0.72442570788567	0.137980144515565	0.620589936262232	0.855326415956119
EGFR	0.943215653624665	1	0.952930128779602	0.894891087123074	0.930467931667832	0.810598056163276	0.978044338889884	0.940083835788434	0.928838909992649	0.823443453266532	0.56829107646467	0.893546243627601	0.942784199050183	0.934810253565825	0.944944577228249	0.963510062141525	0.771943741348001	0.935880541772951	0.966959580152585	0.877740659952791	0.915539160704975	0.928095083599961	0.924008708055747	0.822085218322543	0.917822315535634	0.907478328364212	0.937046272552941	0.78713935754505	0.806878187316984	0.910420659506557	0.955878456725705	0.902482864311169	0.864627348517331	0.897330261158519	0.939500927699242	0.908922486370418	0.884668948972733	0.958347977506366	0.787688046549905	0.889544769639575	0.835118237371996	0.927185227128637	0.941284080201245	0.901189181156867	0.916679089017769	0.916428552751361	0.72928024403113	0.861634067043532	0.912247836706865	0.795834883341841	0.908793236315292	0.970647224976085	0.901282974456067	0.798749573105971	0.973280042810574	0.845652489188403	0.946258589353089	0.835131579501718	0.914709005496617	0.863305773087929	0.890944578438227	0.719360501197721	0.836492277471374	0.816499782833557	0.840106128392271	0.794953547234954	0.929533864063464	0.848502436276808	0.671279830351341	0.575700860326646	0.810143575017758	0.858694538544703	0.921831302685714	0.891016611318235	0.819743818348549	0.849102659018593	0.84419069012759	0.93551215314869	0.900926262410626	0.647838888974925	0.831948503641262	0.815390393151195	0.893029768111256	0.867456085862374	0.856404922959027	0.846552274643684	0.840664304738347	0.926272116082182	0.615699014583163	0.780782755551282	0.728961534013033	0.582395136050347	0.690687607524065	0.627788819943447	0.764517106436629	0.911580223305383	0.909482516390219	0.822968408334232	0.841934383920074	0.590287164710145	0.877678341448547	0.87200167665918	0.894731678457844	0.878945165739258	0.800781930402686	0.673431392018562	0.623443730891006	0.868669832584005	0.580976015405748	0.817447559337597	0.685863545968407	0.880459242240679	0.758698780625627	0.823547854194465	0.738021427822208	0.737522535024222	0.683842633156099	0.855589769065912	0.811476646618523	0.894920205650061	0.818863441977362	0.506088413175842	0.890132189233921	0.604500400598791	0.762500526761948	0.288190778075029	0.487323684570664	0.456591653735067	0.737361577913978	0.4374715746819	0.352112550709389	0.284547750199846	0.461259315210059	0.388151270803876	0.356825867017993	0.424144851174769	0.266899906992223	0.329413140296529	0.363999671986754	0.819420226991502	0.322923021134193	0.303564834168247	0.8481569504134	0.368956322079682	0.375000162408716	0.38418184198563	0.802186062882832	0.327190058547768	0.317260131840696	0.34868944600302	0.548206646551617	0.220919309814339	0.371840175165392	0.392646158185443	0.855834370544823	0.33492878395617	0.879611070410871	0.909873909788199	0.212337227837755	0.345164985103402	0.318972502123269	0.299654978290792	0.187282827922921	0.747402249162566	0.322347569190878	0.257806280847204	0.77829570887016	0.188573324111362	0.67613444609007	0.860976763324665
CHL1	0.940906309313562	0.952930128779602	1	0.913002978590031	0.915750065883465	0.839050968117563	0.962474317220409	0.938500635970888	0.920900712887118	0.778251124418889	0.666824986541903	0.904986310683348	0.974483052573321	0.940541900599202	0.950819638353646	0.946598099780505	0.847018435695512	0.963914896949403	0.963627520427154	0.801625416379544	0.93059932790704	0.928257556982552	0.958608599654556	0.830954537336647	0.922677407073006	0.861932642971	0.932994939071355	0.794363808759134	0.791582823267713	0.87818663295597	0.964598240049167	0.893348348551298	0.849196977737248	0.845701023256964	0.904979612734389	0.928663663782878	0.928832113394481	0.910412123921392	0.779481852354611	0.907634814829118	0.781940095733551	0.910993792414252	0.931857451478519	0.894270361103849	0.902110502714555	0.907363218153939	0.694831825820303	0.813688647519262	0.888119486601359	0.84651565491936	0.887184389864536	0.98874204693366	0.877313024508904	0.828914251298512	0.945619657751319	0.781030513045715	0.923072449040171	0.814866368598319	0.903430966909795	0.925421924478643	0.875816251587744	0.684280886423344	0.803485418779434	0.789439589842694	0.787448866432176	0.819064591332985	0.895283058499552	0.870786932380231	0.670338261383498	0.458148249166965	0.832143170556341	0.916380175600012	0.918456098493828	0.902869926631628	0.748032485149001	0.885179876097236	0.80855371530679	0.91730980631886	0.899299612662955	0.606722874779399	0.884868937303356	0.827070111465188	0.875542074964329	0.870804522933986	0.861792738285896	0.870528106794145	0.787031833226611	0.935792422261688	0.555013585975421	0.71874269105213	0.771476703016493	0.657615091949674	0.581553770366656	0.74419876729409	0.794935592128463	0.848714727923816	0.879311477056614	0.860553279269548	0.834651954174913	0.501903817841475	0.844207733653949	0.843089194492607	0.841623056377773	0.832102916053218	0.818770475299557	0.598457569171342	0.552286214237604	0.904347923909877	0.498732109739937	0.747082873909545	0.594392051576744	0.892900734457649	0.692501845096639	0.857126894209598	0.649231517223948	0.627717570603083	0.626711033995098	0.86383937970039	0.821893346942422	0.842291414319952	0.842909514125928	0.419153269591358	0.863689803505302	0.51370744803462	0.703306474315843	0.209076127401155	0.355910589701615	0.360964521019778	0.682743318267766	0.35396352919175	0.245756451556955	0.186306589974713	0.351402327384242	0.283415467917486	0.254309495244823	0.320137331568291	0.165382652114754	0.225683722760742	0.249368356528236	0.818115537690108	0.213531908732255	0.201455352343743	0.808427858362342	0.259744232327736	0.270563588227198	0.273672072749551	0.749310760994819	0.231274235333951	0.21141769498332	0.267653467771201	0.446143317749472	0.130584725119223	0.271519761383046	0.284512655629643	0.855612639155463	0.229733074428845	0.837753207649131	0.849930044465735	0.134830798050398	0.239700877156304	0.215501842061637	0.170359293257513	0.0839997043248506	0.674525842030312	0.222543271508908	0.140038069497399	0.702356182765523	0.0960475768975288	0.612944852703326	0.838435035026664
GPR37	0.921620443533229	0.894891087123074	0.913002978590031	1	0.830272812946593	0.816640916995837	0.930306871025825	0.960009382428438	0.904580095067108	0.744230694903232	0.582645558469247	0.874449206791472	0.93776277194205	0.933565229886205	0.924703734124026	0.896830050304896	0.799330644822122	0.936820295236645	0.913413907871731	0.800225476866281	0.913176329107699	0.916201297903876	0.921870388910627	0.885920245863261	0.951184493393428	0.829861181554842	0.917844618514736	0.730924425842206	0.78509043735339	0.85321922182236	0.879562546990008	0.843392516513969	0.825444578145372	0.782031186671942	0.885758359775967	0.82519343290318	0.871613169642317	0.842974990395445	0.77041557196555	0.903740121454618	0.748432761366063	0.854581591283259	0.897654891803954	0.846785703759538	0.88780798128198	0.844582925867645	0.748817367612697	0.782655752437412	0.846330751880708	0.891506076865617	0.853459162933448	0.925054220518356	0.844083831269446	0.809447794949355	0.877772279358233	0.745843011618325	0.912170568506905	0.793759589702851	0.894118799975101	0.827857183031085	0.898465516581711	0.719734893577964	0.749634787401966	0.795439253575445	0.74270661949414	0.783441861318717	0.820302961756902	0.853515402020389	0.755942995650761	0.386084430925681	0.919892136902237	0.848914375229198	0.880639401784635	0.921557100949212	0.721275422077404	0.858055398728542	0.798285345660205	0.885356585597953	0.929845784407907	0.635258718311119	0.835810140053992	0.844183451572617	0.876127883123944	0.840528951543638	0.854802340618971	0.766523539576518	0.783181670472738	0.938273453331757	0.54397806576144	0.726017361100294	0.874113599132478	0.643501480048113	0.54721298891145	0.804835712141336	0.791040357754717	0.832264234021025	0.890813188470579	0.857700390080289	0.812760830282975	0.493966735684922	0.810738055871713	0.826533978759254	0.809782525348239	0.839855968596841	0.933121839146398	0.611169683746403	0.568868472279105	0.792715512979061	0.537883875718702	0.75953739145164	0.617163095473345	0.798493696467482	0.707151853398443	0.879278867164664	0.631934586507939	0.587635209894925	0.589426801457465	0.871605445022759	0.850884194375301	0.837359458330529	0.845705993325535	0.446767877878679	0.840577548127797	0.474518426442182	0.675878712894544	0.224500805018132	0.33492603815511	0.363006934490373	0.750777654465555	0.365376621114563	0.242715883862237	0.213089134870806	0.322414026233238	0.269838726358849	0.25060078953498	0.318002828028476	0.169617353841324	0.23478956251699	0.246571188444511	0.875867277917877	0.215797592776761	0.218884213587903	0.78508250015251	0.24708324086146	0.269158007466864	0.250613341277987	0.732377555296307	0.249058543840814	0.215646654623656	0.278090734480217	0.420307392971923	0.172479274013482	0.275871145056065	0.276986095617234	0.849420057979431	0.233588524332233	0.826416051425909	0.830393098852406	0.197390369038973	0.254118457956711	0.230636202511511	0.182835141139084	0.0984866408056382	0.705016003544457	0.23829204114122	0.129188159652443	0.663698303160503	0.109622042373341	0.631812468406939	0.840124695273458
LRP6	0.856886918702315	0.930467931667832	0.915750065883465	0.830272812946593	1	0.742478238664322	0.934558147566134	0.895946522849845	0.91289247159812	0.780963219105478	0.584660623012516	0.913045996654767	0.923187379556515	0.876867020982842	0.848838460762906	0.963713867456523	0.704156861945691	0.866958682438116	0.957408688256124	0.870236033581164	0.863888869962354	0.908255454636982	0.836121645035873	0.801899914603178	0.837907639234078	0.778284805213889	0.882778153523251	0.884669243368302	0.769443936330243	0.908206792278666	0.942973126040627	0.878867202060075	0.785079746911456	0.890824983778246	0.926503883147999	0.960825463369127	0.857995872092339	0.932184738166001	0.704958060448588	0.894158068004017	0.824440551001623	0.850867498487771	0.903487368849562	0.775030439824718	0.915210339509163	0.929962396782532	0.640309275897757	0.865793471697726	0.901278198065275	0.772337703195964	0.874942769302145	0.91810532093089	0.789573715667762	0.752344617007218	0.927024652009872	0.858741586154117	0.904410003300739	0.84120325954159	0.889715539196162	0.859201432728382	0.771301334342101	0.681689192554383	0.865187772722721	0.883745925242501	0.847369244688368	0.738661610162343	0.937532946359929	0.777060992211926	0.647869092094807	0.536545579637381	0.686254096818577	0.800827736049873	0.913832963105361	0.855018935550764	0.750088412778612	0.869046782270729	0.734388565435928	0.853799239767714	0.852415858592704	0.601479215952769	0.857732805020989	0.710860612892096	0.813063200461343	0.836048387037933	0.840673260096845	0.896236466235638	0.798929164702665	0.8822975895205	0.626316800743795	0.740332643481742	0.673513027780322	0.514062405383507	0.700043821473621	0.546981958042775	0.675125812027222	0.897207015787851	0.827193010266765	0.832787761814535	0.845033810646552	0.581205376148611	0.817153643432649	0.834831736572827	0.844828118564998	0.739327054023126	0.702995606818079	0.654973860441772	0.59496531036588	0.890581752921789	0.549758866607242	0.783325805767356	0.663673147994945	0.877693579912575	0.708301400208282	0.732427340527818	0.72652187395991	0.696279517803422	0.742980565463563	0.843699320347209	0.787137179770662	0.813111285194371	0.811574923881251	0.467367296825855	0.872898284796335	0.650129389567343	0.76270792963371	0.305187932188316	0.513978193789857	0.468880712380186	0.678152246249493	0.446898809649658	0.364429008743425	0.294376681107633	0.48431521680033	0.409303046325458	0.37043299454388	0.440523005297457	0.289788336112962	0.348540438437837	0.388569685256666	0.77853902984904	0.339461128305075	0.313871270208024	0.787126615610326	0.373288108672182	0.399520613990947	0.40961864485736	0.769748251516192	0.350050292424668	0.343072798834174	0.343199190006955	0.554315058413437	0.228788712833196	0.389576311584169	0.404448006461987	0.799085204572893	0.363640070926302	0.821540013007168	0.869874639994985	0.216349646166077	0.355795125781567	0.328661476881343	0.307658733194896	0.217553271441107	0.726615680597042	0.335007911901966	0.288787242679394	0.77153883897092	0.201509533208791	0.666479729827907	0.824570176536177
GPR37L1	0.794330397059592	0.810598056163276	0.839050968117563	0.816640916995837	0.742478238664322	1	0.854829848843969	0.788416237330871	0.740693237622596	0.632689231619775	0.731605505635625	0.773417985029905	0.836942626161561	0.77249696718163	0.827741651543513	0.771582921446183	0.678975595326847	0.868883963862064	0.830792472476493	0.700018553379099	0.753350717758969	0.784867640639607	0.862972131946134	0.747052499859607	0.775934973165502	0.692350494925578	0.774559678614962	0.596956749735187	0.600246427989245	0.796446100422588	0.858325209613077	0.709493638613231	0.641120121308122	0.646807070161335	0.7649861003753	0.78016794254637	0.751234443924917	0.740485833666752	0.527777982251225	0.708793481059832	0.586546281534827	0.706920221727816	0.721865386276693	0.748440628945138	0.791279833427337	0.719685615730469	0.556378613401281	0.599251657370129	0.731375986443687	0.701465060165029	0.682761295565639	0.853906549128138	0.748966134722991	0.67779868762256	0.846731696347666	0.60719533691907	0.774944908923364	0.764878795498626	0.812808085779131	0.823677119830236	0.707166336909795	0.531540238620706	0.613436479053212	0.616179801748717	0.569020036684386	0.68099583924642	0.705099976588374	0.694501147962215	0.455294677239617	0.258191838279838	0.738631412375129	0.81846196153925	0.761116427904365	0.731715681344149	0.548285004234765	0.762686766044447	0.66091190207222	0.728891412623212	0.791206709177402	0.339896047096015	0.68165525133301	0.771342862965655	0.721107023369273	0.68292942832476	0.684116214176384	0.686379817300555	0.590325974222583	0.815406489150496	0.316538272563368	0.488967583754704	0.665344428641991	0.699098194681479	0.361262234858321	0.679366047371341	0.563225923469867	0.652278046354219	0.67950423173791	0.667262738428053	0.672917902502819	0.267100310116452	0.756228401837018	0.641456186416153	0.612761171328637	0.733567439957113	0.707899211069399	0.405590945283669	0.337311272741166	0.770097236713173	0.283090621570206	0.536449871701061	0.397497449464593	0.753318264519269	0.514736579347736	0.678110094138312	0.43178714795499	0.463060678946558	0.392390190065956	0.661021678546278	0.683093390558063	0.714072702954542	0.654009520929068	0.232872595469165	0.682945084844341	0.289035117323774	0.490326719390776	-0.01082303104672	0.151587860971422	0.132522015715373	0.53051317155676	0.112746834726319	0.0310610249056448	-0.00344798207883924	0.140436625158461	0.0598476044559561	0.0507087683950349	0.0918924611925406	-0.0608965113454358	0.0109465249294318	0.0348727660756516	0.756191217443737	-0.00302920934980793	-0.00419395353003569	0.590538547455444	0.0538910557509651	0.0497051970149042	0.054339035490329	0.496807479244771	0.0123915004324057	-0.00301846112398867	0.0543763466760827	0.205097617244825	-0.0540392290481656	0.0417311985192908	0.0706316299892381	0.61611543755626	-0.00146392923358809	0.621916494838243	0.695727910083295	-0.0787372909743662	0.0285777565663828	0.0239343506760637	-0.0302388850406164	-0.127049265954357	0.432148385751021	0.0140576742601726	-0.0640156598416424	0.451177486983339	-0.100771093290584	0.410004346433353	0.614705010914535
ITGB8	0.934272529306771	0.978044338889884	0.962474317220409	0.930306871025825	0.934558147566134	0.854829848843969	1	0.954035142473039	0.946875580605353	0.811962368591678	0.606876772475516	0.912194332493433	0.965998327133664	0.946599270754466	0.946160944231922	0.96649637086213	0.77757190317937	0.951898222996736	0.98103600569393	0.878425100626018	0.919924338988783	0.945334024849335	0.942003224017812	0.853201153374556	0.920714282166636	0.872879812433402	0.936413026322927	0.818745702308831	0.797915414916728	0.924736876445777	0.97097856342148	0.896186217391838	0.847722481370685	0.875402728432109	0.938522841331222	0.925237468387524	0.90110989715722	0.94060689474044	0.753090499506377	0.917563060463293	0.813431981765312	0.903666025579805	0.935594841660422	0.888310274982854	0.932325154949099	0.904100388018651	0.694284843487025	0.849748793279973	0.90804214998361	0.839768613295552	0.90184147186932	0.978447137600186	0.89279674897247	0.815611406335222	0.964732314015754	0.832288374910134	0.955567014019634	0.842388019619839	0.933119696775027	0.889791753266757	0.874603233817735	0.711367748881661	0.823708277146763	0.840308376940485	0.813566718429589	0.817657891071634	0.92404686756371	0.860480532155385	0.68560184334537	0.497683478465125	0.831160471135458	0.889856242480818	0.943084020255266	0.900103280933363	0.772400849917062	0.890704906155623	0.818784576192038	0.917228104878147	0.918841098265898	0.618237850720592	0.869204234148961	0.855158934500133	0.871206982988049	0.878766470822865	0.880095585002802	0.866242037820251	0.819268614475967	0.940788615070951	0.58556765850101	0.749137615173115	0.76345978550682	0.618360823224844	0.64403155622998	0.682402806641852	0.762805199436174	0.888420230703051	0.892045790681046	0.859913925073431	0.847610401551623	0.546316521880231	0.859254954003238	0.861206536371383	0.860748356430612	0.857787887866435	0.828003120877285	0.639346819036811	0.588536920091212	0.869759859012593	0.539621300830202	0.79413184127121	0.648458625863276	0.88463224629742	0.729945091288791	0.843203757046417	0.696988166303394	0.681360267823941	0.670872069508357	0.86359567308507	0.825422923890544	0.885092765610994	0.835130904136994	0.468505288493632	0.884440768855003	0.564311284633359	0.748572655184748	0.245299064850467	0.425202735173988	0.403316282081464	0.72378596559475	0.395574191434853	0.29162657872994	0.233103598777835	0.406403740952833	0.330033785870232	0.298496319019053	0.363238327805244	0.213358275815799	0.275495214821214	0.308442437710207	0.845952414450053	0.264330847848475	0.245879270380251	0.827258972680067	0.308274751809983	0.319738783768546	0.327668305811316	0.768689819683559	0.276187461644404	0.263001245153684	0.307801298051464	0.487489068224719	0.179335098869355	0.317974174556478	0.334125342118806	0.85203445688888	0.283464369809668	0.857370468702111	0.891708188407413	0.170133044927028	0.29017850412873	0.261998410261319	0.232746877045718	0.13402776946859	0.722415344848763	0.270396244936666	0.196879960641088	0.727877803361237	0.132618609584888	0.645301001054109	0.848415157425031
SORT1	0.942314503048859	0.940083835788434	0.938500635970888	0.960009382428438	0.895946522849845	0.788416237330871	0.954035142473039	1	0.95046364332156	0.79661118239106	0.59219711290355	0.886969285311062	0.962450926216077	0.978120433753542	0.944306656682995	0.956914377933627	0.844795247225335	0.951062391140726	0.950034327189192	0.874047419686061	0.966001477167188	0.967678308766921	0.934574885215704	0.888204078627567	0.975259095964329	0.86898394884478	0.948705917404198	0.805130565633171	0.874510722301799	0.93082801837927	0.918940746267729	0.876690002863151	0.897172697038423	0.88747292664647	0.949287459043154	0.860515326728955	0.927251148878014	0.927134627360168	0.849928469290855	0.934191875419931	0.864592577513835	0.928423398303641	0.965306325530113	0.87444435365845	0.903399272920388	0.906001908296916	0.812501195064211	0.877357587663401	0.895854536236558	0.871910750882419	0.917399610531632	0.945642483688255	0.848398108236081	0.880235332794734	0.91508792905283	0.863888894234803	0.970295848510639	0.797566935202431	0.945606401151212	0.825696055781402	0.935074354393879	0.779141582613366	0.859667704852983	0.838901798463309	0.849089896278834	0.759229660954204	0.880499522907761	0.891380436776595	0.815527923473881	0.533769143209612	0.876914554578368	0.863212219597908	0.913685965804566	0.932155371714659	0.817075533777208	0.864280811984009	0.818275501250585	0.949995076956203	0.952947310388208	0.740927364381095	0.887017793554172	0.80129857511549	0.929873556466406	0.884881307400135	0.87873985959135	0.796187067713992	0.890234865953524	0.976190023003659	0.689485367526472	0.833074246043918	0.85131069796081	0.60861790777079	0.697959264118508	0.784646318077389	0.856297654775284	0.911982406390265	0.939914243025324	0.877096115532909	0.884775510481921	0.634171999241853	0.877596895803256	0.916416014308446	0.914151994121655	0.845304159790676	0.911504836226374	0.73813409090717	0.707177577040484	0.827445619089124	0.65932824743382	0.86737073013792	0.743560030392665	0.852442599843944	0.779625786400564	0.864674353310562	0.769526551864184	0.723125914937223	0.716197644779033	0.94097659281979	0.894936710443715	0.878550771604773	0.900084788625935	0.566640014008977	0.921245832897565	0.630033708260074	0.786871099383602	0.36864637713991	0.506305115237451	0.522389858872834	0.838476850937527	0.511076211095501	0.399610423169062	0.358206915062217	0.490669479405351	0.435951382489657	0.411446375536304	0.468233480393716	0.327601273759253	0.389906725593214	0.408818355459557	0.878136370024982	0.377275323473217	0.361508171728819	0.862455858099041	0.407997376031363	0.434703566242256	0.411526854855271	0.85257224021579	0.40353964334842	0.377069175047828	0.415790821163935	0.580153065858639	0.308089587997456	0.435923433876354	0.440301443559485	0.887962069990924	0.38938578034735	0.919332662238179	0.925014883789749	0.322640264769303	0.407474660585095	0.382312295702927	0.337945089456388	0.24949108986162	0.808950452020227	0.388102772121324	0.289752916615247	0.795463138097785	0.261881882547109	0.75143202736077	0.919959730305412
AR	0.88532238208559	0.928838909992649	0.920900712887118	0.904580095067108	0.91289247159812	0.740693237622596	0.946875580605353	0.95046364332156	1	0.874815255105091	0.565154158482055	0.824140493314068	0.941991263544969	0.948711644741199	0.896470720484666	0.954788994041443	0.806611621590139	0.916283851414577	0.931512953747918	0.890500633691224	0.909843390842336	0.945322629841568	0.895963965423698	0.850441179888356	0.903470477651052	0.845299017869174	0.902498531592398	0.819959067928957	0.854707623555126	0.909637430925679	0.91191859733339	0.852586815889649	0.878487081684671	0.892366441584809	0.924952126406921	0.876035447641542	0.897078714521852	0.935714915093145	0.78199061088777	0.917582292506432	0.866174622774961	0.916097611158363	0.937576973823122	0.858829174778753	0.906183907592469	0.888488436964049	0.767683205824937	0.86937507248764	0.917108234940376	0.807370035659423	0.908701692582235	0.934757258130461	0.835704794694926	0.858689766287503	0.912224170774285	0.876492675825482	0.953009158767747	0.791435509230405	0.930420546073677	0.812632355303335	0.861412372654622	0.707357470659638	0.852641448257061	0.843477554462104	0.846241484424494	0.739192164491609	0.895074108255293	0.831182268341469	0.739177338488297	0.570205606909683	0.795238324322182	0.820523305974778	0.906183334715635	0.887565065690557	0.807961756243102	0.879554433991106	0.780314516886792	0.926785766462305	0.904852493591605	0.689216151450187	0.888387140764782	0.78733614103376	0.874717784273131	0.85254767375375	0.818977771655665	0.81709925617081	0.864493180093941	0.919489259720323	0.671611761935499	0.803821243043916	0.747163932772412	0.512429226497248	0.722328879516537	0.686893598008991	0.786931530145295	0.890115038766683	0.914176871891703	0.862059044967894	0.868356772691055	0.627788307733828	0.84751145612732	0.877567013921352	0.895990046466976	0.821216109471397	0.822027011824247	0.703937584504725	0.671374863565174	0.809395167927029	0.632561800547108	0.843623451999793	0.716773655799184	0.886882845974549	0.730491137149864	0.860044218947538	0.7675570601597	0.723817743013274	0.708068473728677	0.883187970058637	0.854887762149689	0.888505035583062	0.868262074409254	0.559076025773953	0.90620283483336	0.646319303021265	0.782176351911671	0.354272547528837	0.534512705746969	0.520136493403599	0.769708776013265	0.498832722572181	0.399354409543309	0.346669792157886	0.507495018585111	0.44813951062236	0.415668526649228	0.461437497618894	0.325802900858266	0.390953438621781	0.416611260522488	0.829712539973905	0.382301022676911	0.373439230391796	0.852751749728564	0.413446863342903	0.446938626356789	0.429432810032582	0.842436496422436	0.400260534711207	0.383402326694713	0.41680696581057	0.583373080793938	0.28161987491543	0.430813735601872	0.447604194658439	0.878185028897783	0.391363928310339	0.895454138924632	0.90825918434533	0.2873791275832	0.393942760622038	0.376460869485109	0.342175219413878	0.242166910180037	0.777759310447564	0.374804100041697	0.3010979384165	0.781379419022849	0.259675048301906	0.746349392309153	0.888964075809819
