G1	G2	Consistency
NefMES	NefAC	0.11056080981069838
NefMES	NefOPC	0.24419907994333934
NefMES	NefNPC	0.15362419328233443
NefAC	NefOPC	0.0628481468106119
NefAC	NefNPC	0.05087594698791381
NefOPC	NefNPC	0.020531993267659143
