""	PTPRZ1	EGFR	SDC3	FGFR1	APLP1	NRXN1	NLGN1	NRCAM	DDR1	NLGN3	TNFRSF21	LRP6	NGFR	GPC1	NOTCH2	LRP1	NCSTN	THY1	ROBO1	NLGN2	CDH2	NOTCH1	ITGAV	UNC5D	LRP10	CHL1	PTPRD	LIFR	CNTN1	ITGA7	PLXNA3	ROBO2	APLP2	PDGFRA	TYRO3	DCC	PLXNB2	SDC2	PTPRS	DAG1	BMPR2	CD47	CD46	APP	LINGO1	TNFRSF19	SLC16A1	MYLK	ADCY1	INSR	NEO1	PTPRA	CD151	RAMP1	ADORA1	SDC4	CNTNAP1	NCL	CDH10	PLXNA1	NRXN2	ADCY9	NRP2	ITGA5	ITGA3	RPSA	S1PR2	VLDLR	SLC16A7	CD82	DSCAM	CD63	ACKR3	TSPAN12	MCFD2	PTPRF	ABCA1	CHRM3	NOTCH4	CD44	ACTR2	SIRPA	MCAM	AR	LDLR	ITGA2	CD9	LGR4	CALCRL	LRP4	PTK7	PLXNA2	GPR37L1	ITGA6	TSPAN5	LAMP1	AMFR	PTPRK	RAMP2	SORT1	ANTXR1	EPHB3	NRP1	CSPG4	EPHA4	EDNRB	RGMB	TMEM67	FGFRL1	EPHA5	GPC4	PLSCR4	LRRTM2	ACVR1B	RTN4RL2	ITGB1	DCBLD2	STX4	CADM1	CDH11	GPC2	BCAM	FZD3	IGF1R	LRP8	DPP4	NT5E	SMAD3	ACVR1	IL17RC	BMPR1A	DIP2A	TGFBR3	GPR37	VANGL2	CNR1	S1PR3	SCARB1	TLR4	FZD1	CD99L2	F2R	RYK	TSPAN17	ERAP1	TNFRSF12A	RXRA	ATP5F1B	PLXNC1	STX3	JMJD6	SORL1	SMAP1	CD81	KLRC2	CANX	PILRB	TFRC	TNFRSF1A	MERTK	PTPRJ	RACK1	AXL	GPNMB	ITGB8	CD74	C1QBP	LPP	TSPAN14	ERBB3	RIPK1	CD68	HLA.DPB1
PTPRZ1	1	0.879688835041565	0.975477937560276	0.848108049961998	0.944310082234508	0.994298567529813	0.959085159048925	0.921250530514296	0.95332462646141	0.974893087019154	0.926105702706428	0.932206497908096	0.776779656452785	0.544192551789577	0.913780048399725	0.980943665801325	0.842531348377133	0.928398184096109	0.912868077309825	0.94852578953602	0.895983138566449	0.972387208687024	0.960300634456211	0.801036004697904	0.827048339356079	0.923409644044867	0.824933688467105	0.971276314027945	0.964251390831553	0.919090546096207	0.676686770160579	0.978034243792541	0.881558841115475	0.951421922447566	0.960708631649936	0.93786631517512	0.745423072775123	0.737593426219919	0.917107294760993	0.959115436606893	0.941685945911792	0.843082075184259	0.84407477480238	0.957179994072725	0.934287542681749	0.850622549073675	0.342924872415762	-0.0915874881423286	0.894341589763591	0.746978799653556	0.929450393385375	0.94687618991656	0.649384046094319	0.923150497554117	0.946140066592567	0.227511374382775	0.778211280271304	0.882300305500321	0.942969432750914	0.660102461446441	0.974204923186885	0.885644683129027	0.760032154647812	0.610066619507321	0.760925328880733	0.659258675008972	0.855532202323145	0.378417494010266	0.909505489412625	0.915286490153193	0.916210151072833	0.764550167840628	0.858921722201594	0.913625522533355	0.806970093878924	0.803305958230465	0.461517197906804	0.896883949409158	0.653035993770951	0.124476678298592	0.862345028040213	0.874922958337231	0.847443233368764	0.922783749266454	0.873663367157878	0.747245493361912	0.745619206487558	0.978199935431425	0.889354838130783	0.98314222836286	0.853054872337821	0.841866620891482	0.953728934075869	0.910336483368388	0.853641390974223	0.941838409906842	0.83457680048528	0.906053400766999	0.810703011419294	0.918311270251477	0.93985007755312	0.88928136063981	0.491894398135909	0.881089777966648	0.897774477581998	0.910546778872131	0.825148691137022	0.928431759710351	0.627420618823502	0.840890199314619	0.702305086801228	0.815458783160728	0.951339250993626	0.868954932297365	0.878143244455507	0.770394658122457	0.775687958097261	0.622103891439472	0.928124929111876	0.818586757492366	0.930140052084836	0.802815676933065	0.8943419536121	0.44829517849744	0.92494980900407	0.447227127244916	0.916706256691227	0.705487543971036	0.674061255947074	0.910765348243815	0.897487127364054	0.937649445878177	0.705937080646202	0.938665421219952	0.935773198591712	0.721277612360467	0.077096159566443	0.47143569074274	0.825109262704778	0.649758586693839	0.855274485023034	0.796493495298427	0.888924403699637	0.822958692482508	0.885553776324082	0.367726866836826	0.723740701981957	0.810094985568213	0.859313661274268	0.393988473742036	0.464403261857092	0.718981810571921	0.900372728697932	0.942176068095333	0.952487756544271	0.849201253014672	0.918002650514707	0.717636122260145	0.66809744030071	0.851351100847738	0.802132904918029	0.606457843617763	0.799282903530184	0.307734119912162	0.95554234346831	0.495485309193369	0.810566489685732	0.874019412126837	0.805763309243105	0.940522188013659	0.852662733682391	0.140889644779256	0.520314363560413
EGFR	0.879688835041565	1	0.845369599849346	0.974880674243396	0.879240145525271	0.868461661702946	0.944331362581676	0.916024023871736	0.855557895652267	0.879951658849178	0.941708971803012	0.909641310216104	0.620146679059686	0.78261935502023	0.916281965576182	0.902638476025981	0.913092297862497	0.906972086068331	0.962216412359582	0.925881859532919	0.929816840018596	0.869212977244268	0.930802342822863	0.842876979619439	0.900002619286212	0.913384460719043	0.948780546965802	0.8777586718131	0.837462598156137	0.970114396773584	0.855662164373299	0.900880187070493	0.944884779219455	0.82957691820123	0.866494966093498	0.830287212895956	0.890992923301953	0.886276895335989	0.852552079714999	0.933732019989147	0.934393889205032	0.934427412856654	0.885180181112289	0.93026442222962	0.84065031764246	0.934500253272381	0.651782797601115	0.209559410425994	0.903494661919195	0.607081438321516	0.926615372223729	0.942120939175824	0.864007205611634	0.81357471190141	0.889312959713873	0.557830835567497	0.767463682174272	0.965838647534423	0.819506267996605	0.862013611570882	0.843119219306545	0.924946391463475	0.715897464104787	0.767386467062251	0.914207095031694	0.871092172391431	0.882687049044848	0.621542006842092	0.890304951887647	0.903535581115151	0.908163012872248	0.915128049691354	0.820894491715658	0.88988791452373	0.92196607974693	0.894387677445264	0.60246527241412	0.970056217785307	0.619954624313554	0.390115372219228	0.962976141322233	0.756774026142223	0.779281800385561	0.922991610007359	0.930784179680891	0.693698129312365	0.859718706947001	0.883649810203584	0.767729207412686	0.852433378700519	0.935298153350131	0.685944801674854	0.768487269873785	0.745165083475381	0.956208486199489	0.909805508447681	0.920549782296247	0.831303435831018	0.869393657891351	0.893973633010466	0.940749635601694	0.909939313431508	0.716897502746759	0.90105492265211	0.928478103700427	0.803108233991948	0.919971983896135	0.926443026675316	0.635545051416958	0.936572833285142	0.707677748535765	0.670991956198799	0.899494498192234	0.83029024802156	0.853779422207493	0.89415782289135	0.897735081995692	0.815838887744252	0.919457967787897	0.844230914601674	0.785924361806787	0.666889849578573	0.920859803825062	0.598665413440801	0.925912170589112	0.729040121792226	0.800731712102409	0.712359449420005	0.842560334977449	0.915378518401237	0.788642023924837	0.927538571525933	0.809596368591522	0.865799414094638	0.83272709214462	0.680128143895937	0.4216127590887	0.713371458722998	0.876200986947638	0.779714149330169	0.915235320547143	0.850649475235174	0.947313298049284	0.890419713299421	0.847875874283763	0.648960925899301	0.855433682341012	0.929239221337769	0.67490512136324	0.386993328702559	0.705887678374632	0.683727877076764	0.938952911346275	0.906715258736068	0.863543095908394	0.962657053329845	0.922537227702457	0.918971837577074	0.823181388201262	0.828424888444656	0.840527894151917	0.838990476766474	0.766918600523643	0.517030162146478	0.947928961064482	0.46342161674745	0.926326720580609	0.934818431165899	0.731255544682112	0.806669027365405	0.923881433912746	0.414652436580899	0.559462236914296
SDC3	0.975477937560276	0.845369599849346	1	0.828213517058289	0.949583749634529	0.981561999700514	0.931068862129278	0.927379889110612	0.972229724452947	0.951235648864843	0.916043917560048	0.895952323890858	0.858770744966446	0.553556361811231	0.933899012149256	0.959484656967046	0.8512298981827	0.900856535270922	0.89738597743578	0.939978466851993	0.885162205726643	0.962076734954559	0.960634512348166	0.840844417633818	0.847125155788732	0.928562066744148	0.807086286101992	0.984807628463599	0.917166038493097	0.891780942732902	0.696570322073665	0.963974427836371	0.892623554729904	0.903233362881966	0.940609871308805	0.913472277363147	0.775400838557446	0.777982275689404	0.862830562251919	0.95772844925447	0.939761999760812	0.846648349154763	0.829918046198388	0.931573806487978	0.896150459302531	0.854029808616775	0.365486450652925	-0.0441270141251382	0.85713175572926	0.770200117480569	0.929333841732446	0.947253095692671	0.650974267996674	0.948160972535393	0.959155916204725	0.247349488589373	0.759385941582287	0.850982564649785	0.925277979686605	0.640614874373251	0.949636198596888	0.862885345276913	0.812649319245418	0.62434397502555	0.753109010750838	0.666171488101703	0.838736359394923	0.376638685268993	0.865229594410546	0.864718704665033	0.888252916573334	0.764079007156484	0.837228605546419	0.858329370068345	0.807037702795805	0.816159494764087	0.512635121649162	0.862200915976412	0.638027276916569	0.15124488993459	0.853430516293512	0.942114867289682	0.851077146394325	0.91219559886055	0.866559444571724	0.737208038554642	0.764591073168594	0.959581748322239	0.915271886965263	0.954379628259062	0.859298799755129	0.848061504040654	0.957075173731741	0.945884429454473	0.843113866950235	0.935653094258127	0.84382296573194	0.873927524042971	0.792000996863055	0.929388601455855	0.929981273241849	0.902870175391396	0.506516166977236	0.85728661490748	0.887141765881703	0.954384285166695	0.782362838409717	0.905360905741503	0.67299958475711	0.798160123635453	0.71566975633352	0.878443792912703	0.905975665862285	0.865161239383602	0.861531619477643	0.767399610708633	0.756146341286604	0.614705173612888	0.932945725542714	0.805348696880313	0.897833394955109	0.823385158616164	0.889824872520669	0.465708985296686	0.888335872434212	0.475844909802423	0.937522956244418	0.729876586459329	0.672027534380423	0.90121816193991	0.89533281196606	0.911865676503353	0.767762396060101	0.941008720910253	0.930459934615063	0.775707380850762	0.0931779470585724	0.513691905620413	0.837110628407362	0.680768362152955	0.866853072804588	0.83635655452351	0.860795189989768	0.816418547818717	0.902801451419049	0.365544680596835	0.755152400905871	0.811006014208822	0.869052103470078	0.394423660289179	0.458717481666653	0.786150989122367	0.890737634787822	0.95891420892153	0.894267598107982	0.846759334090471	0.893866373293379	0.691980736554465	0.686779704183453	0.877274543052183	0.791995239917186	0.618329546686204	0.859060527222388	0.312893489117743	0.930018102487519	0.500972073646478	0.799836760978715	0.859290571797482	0.848406090534069	0.92465267881363	0.806346208247368	0.158831058768411	0.522007768780601
FGFR1	0.848108049961998	0.974880674243396	0.828213517058289	1	0.867205407435944	0.84434307438573	0.940098427783389	0.932641767921244	0.852437253594938	0.842510055740209	0.926391340966644	0.905329854555687	0.594084648999236	0.847726673950209	0.927008595146201	0.880313836473538	0.937102666427082	0.89083431344207	0.969229611176597	0.925300722695923	0.953993559815492	0.84182910315996	0.918225297760989	0.857727926689834	0.936688425115538	0.920805982404646	0.944650924419362	0.859360078965553	0.78244097120949	0.961986729561664	0.904251392662447	0.895362116300431	0.96960169658384	0.769371991029329	0.844658435915051	0.80482172389723	0.92731507409198	0.921394990800228	0.850089350970561	0.921740385008706	0.931758004364015	0.973797889439734	0.907302653797535	0.933664064137066	0.799922528028162	0.948463428578091	0.736680548860682	0.317904857017519	0.883025765471853	0.621285954547524	0.923257320340903	0.94961223270688	0.92250369292936	0.797490868133993	0.878609652760558	0.639159295572173	0.79378208035649	0.977026040665997	0.788703923238495	0.88712371513895	0.807242511424415	0.917171163118419	0.771562058121141	0.828369999296326	0.95060218998968	0.907011757277708	0.891110010743797	0.677678130302089	0.879371156136867	0.873988431298365	0.894160535612701	0.956908307277181	0.805865927128604	0.873902165584327	0.961112656883535	0.930855942185269	0.702980822611807	0.971503235515551	0.613718252938038	0.50938928035674	0.985277541435156	0.750774536614688	0.782470733121333	0.934154631082258	0.940122208607077	0.735357788756426	0.911624989594251	0.842217291829372	0.769104553359205	0.813277197329335	0.9519735671658	0.650907548333372	0.717799947014726	0.731810132604057	0.960267285823103	0.92144827427213	0.937574707748433	0.822677207969154	0.906351763753852	0.90306551913948	0.937823406152294	0.919155652693862	0.780313584587346	0.873905219846791	0.933665067445512	0.786323300492085	0.929853791785143	0.920234856888225	0.673310668788156	0.932835305822229	0.747876859547375	0.703937838429651	0.886617952386052	0.833662987334303	0.848999130315923	0.932580373417945	0.940158850085558	0.883741408088256	0.936632806015392	0.883967483189119	0.741677993800057	0.661418494199375	0.950137171287683	0.684098748588346	0.908904788688932	0.787452417387511	0.766365764478044	0.748927124323625	0.910110602167809	0.926261075990728	0.788780464315181	0.923088912665496	0.850737782128452	0.854582605262787	0.823860818211855	0.721952672975311	0.509427829388278	0.784359707617039	0.898229359664871	0.838683786518563	0.909355827611476	0.892764415629326	0.966080611043355	0.897870303194843	0.867485057919413	0.735137190700373	0.911145723367898	0.950813240113589	0.617947293087565	0.416528385151286	0.790146439012358	0.710786137498857	0.962614783935223	0.917370500686798	0.823764816465893	0.982260680762174	0.898407802758057	0.940234924082304	0.893986818395691	0.8154553700872	0.857470035513877	0.906014948165819	0.802729137597268	0.599590286593614	0.941557834235851	0.423093992243736	0.948562291714449	0.956360268211119	0.739301749250919	0.786315788724904	0.93053237827245	0.492073122729086	0.535453809134137
APLP1	0.944310082234508	0.879240145525271	0.949583749634529	0.867205407435944	1	0.94571728912193	0.926513930544113	0.904308432936591	0.946981938380133	0.95541710804617	0.915141937078222	0.892600790029763	0.827219140587961	0.607906012315559	0.924972922930687	0.940418990238636	0.853401866639076	0.918933845638139	0.90922919215737	0.945454591787535	0.888222616396836	0.93281130036342	0.937543304967318	0.808683398900212	0.841012841688929	0.896487102004432	0.815861548474629	0.943931271413593	0.906654225976336	0.904369958625232	0.733776560747373	0.940331197520295	0.908973581598605	0.902906463916434	0.953583560378003	0.917415499242609	0.80398914016625	0.796925900558755	0.87553703585636	0.946805518767534	0.932789027649523	0.874224918563136	0.836359158696052	0.928175024246631	0.904034596743553	0.855914454224095	0.415177443767319	0.0480009311982055	0.885586271209474	0.74507344680308	0.94636606746721	0.9505112065901	0.703595262981936	0.926428655587316	0.934833169783255	0.304990000068191	0.723209883248667	0.888372711563984	0.893632138164096	0.693228515105352	0.934054027078131	0.859966614619838	0.76209806244881	0.652704687658796	0.79140408165639	0.754956803509394	0.86748518597655	0.445746551999414	0.862775406306373	0.901267537845011	0.917260773376426	0.824840578573175	0.84973365357965	0.869453914866599	0.840873595817393	0.824992743696594	0.480892049727775	0.896439890548711	0.622920383415857	0.18400249049802	0.888028987230404	0.885054377978385	0.819599406839045	0.900311442976312	0.893889023501719	0.693976079829742	0.793939314912949	0.945085026508014	0.8663330727257	0.930009840179878	0.861404414141096	0.802366958529227	0.919703383779825	0.879296667202626	0.886930046126645	0.939841175947015	0.846862636399952	0.892199300998414	0.839641039775019	0.927567256116038	0.92771867976134	0.887066490246559	0.530312603315728	0.870046449658669	0.882674983097188	0.897229583619923	0.808844914364244	0.890721007796671	0.612037528023441	0.828104821301081	0.683537205942451	0.823562363648422	0.906579510065031	0.844066689165218	0.863082028238351	0.816052894766144	0.78816621746935	0.685025910714584	0.926071610886849	0.79176627548523	0.886949242344089	0.809805758445623	0.895302357971135	0.477228569395208	0.913182568264956	0.509526958398414	0.910466023447513	0.724228120041763	0.70642866934709	0.893780018186765	0.862667489968245	0.930114376667493	0.771681770973304	0.938562100095366	0.892233041476203	0.71847688535901	0.148821962696099	0.53711154892805	0.847694699084104	0.663854821504757	0.880215968195818	0.82306276046029	0.886468273767468	0.828503442358281	0.896051743738852	0.45811612480773	0.790045458863493	0.867039831186891	0.82958625181372	0.359702211309158	0.544949007558735	0.739252899032355	0.913638758783289	0.949699660413809	0.896453447264651	0.879072426317358	0.897707142264911	0.769437204536299	0.696036311555166	0.850583295562204	0.821923592582457	0.68926203352979	0.810190008967078	0.329685591871461	0.919655904196385	0.485354756812997	0.85577346908787	0.860863535499418	0.831471227352901	0.9118717851249	0.80821190864073	0.219443309933058	0.540008222695188
NRXN1	0.994298567529813	0.868461661702946	0.981561999700514	0.84434307438573	0.94571728912193	1	0.956761093070562	0.929345563607555	0.962160872505571	0.966829228824312	0.916605617914196	0.93315060923009	0.78650144189698	0.54393842295254	0.929136720755816	0.976566341692974	0.85104339362399	0.911602749456961	0.911990104823516	0.949243728540193	0.894740237755434	0.975159739838663	0.961626069586101	0.808856624302611	0.841572644474293	0.928869640381437	0.822835401898367	0.980613709369866	0.950108286004436	0.90716410452966	0.684508123225926	0.975574471496552	0.888808104005625	0.943602958548169	0.959992413623014	0.934241183080974	0.754969055006465	0.743081141641921	0.91804250641904	0.953989284102264	0.94151146373415	0.846615964619217	0.859386412924435	0.95600978002844	0.920904514651373	0.854553955459296	0.355792314498511	-0.0592414704889067	0.879655425503651	0.772124667604172	0.93685524097698	0.946438302315499	0.644282792630241	0.918019410340599	0.943826483784217	0.239626228570889	0.792941074984041	0.870495492455417	0.946201244624025	0.657684978740609	0.966820860809985	0.889762789768363	0.7802226251361	0.619793423207625	0.763043625865107	0.649441671679511	0.852231340446132	0.391336011428086	0.904667990462234	0.896775790316173	0.909254276422858	0.759068468460348	0.841701904119542	0.904261345888322	0.809083934228305	0.818174189234232	0.496559049676243	0.888754074925819	0.648325753794346	0.152938059551045	0.861553410756467	0.889978156076055	0.847208882141682	0.921843359066568	0.874791424457833	0.759241430028802	0.754766647500231	0.971137361450545	0.903256830367793	0.981735208924063	0.859090321808413	0.844191334469284	0.949112291954524	0.921931170881743	0.844386176604438	0.945309037215625	0.835817182651215	0.914889653430093	0.801673350299235	0.929828896486178	0.937709716904003	0.900138253999751	0.499620533387855	0.87293154670513	0.896731754401546	0.919442216126118	0.818478096193183	0.926358086443595	0.646427314331643	0.834824152060037	0.704373477190264	0.84234413792944	0.947886191013673	0.883539211195521	0.866464865152322	0.774274991368157	0.785726411616361	0.628462653907874	0.936563997522121	0.829006379200574	0.922258496927265	0.812112667461302	0.900562456677954	0.481489723650148	0.908552398999437	0.45096541999275	0.91652882849337	0.736593254474438	0.686833374083976	0.915768055738339	0.900121044861078	0.940831856400946	0.721329521099947	0.939643872281546	0.948651203816441	0.744907200731673	0.087799919810665	0.491206869323887	0.829894668366157	0.663238159872789	0.855678866647445	0.810578884500941	0.886023005154336	0.816719524980921	0.899104511690406	0.368226487435138	0.741471461760686	0.800573365122439	0.872002090475114	0.420015762139648	0.473246659280573	0.75113488265782	0.898783108760384	0.943689987861018	0.934830506484541	0.849494539366013	0.92145117814429	0.710824464901407	0.683778163207793	0.859998422953717	0.808173434421869	0.605170400244597	0.819404338556133	0.327698259031995	0.951416256941084	0.509440263211181	0.794822236999869	0.880062700235505	0.827685537004048	0.940329352634803	0.842673060305285	0.156972827905785	0.528650757839364
NLGN1	0.959085159048925	0.944331362581676	0.931068862129278	0.940098427783389	0.926513930544113	0.956761093070562	1	0.968626587003502	0.940861579848481	0.943052342179942	0.956215880773342	0.959130947941435	0.660924485664901	0.706425272962996	0.947105083831256	0.973432314386056	0.928183678575121	0.940111388296222	0.974004939588306	0.974731592324232	0.967519204309366	0.936836866890821	0.959010136668034	0.824556875412663	0.91217028926942	0.956598012037813	0.924108456505549	0.943088149399747	0.909274885537569	0.960018582654419	0.821096877656866	0.978279566674343	0.945102983303283	0.895394676087672	0.935624105599651	0.900282617594018	0.846906509145151	0.816591383912525	0.928752199548351	0.964030447903191	0.962833458069364	0.930288789686048	0.91226417689168	0.98950806768299	0.908764962264863	0.921807152171404	0.544308631163125	0.0816577600227121	0.921569615740661	0.740012479019865	0.941649058094392	0.970760585979859	0.80119666598735	0.870087534998033	0.917669601470378	0.427364329035039	0.850041920545379	0.951947333427869	0.928927262661236	0.796800026093397	0.9241452967657	0.919471041998037	0.78469595078613	0.743054741149066	0.876934363132695	0.771551609869411	0.909841322076241	0.540507395151384	0.952368280636123	0.928393075984537	0.943459589829622	0.870657744225366	0.855240914522828	0.938576941800135	0.900284922470115	0.89929726942311	0.627043988832721	0.956349499487712	0.647388967791826	0.34012913063262	0.939816933908188	0.811152087256145	0.839510146015462	0.955383096117557	0.921437960094539	0.812275721124037	0.847644161245643	0.936535627605413	0.862712572345748	0.941970511021326	0.930779073435373	0.778243528589754	0.863579925809117	0.845911946338749	0.917717406798371	0.962214129158804	0.910977531346858	0.905844659743299	0.898048505421666	0.937697557125156	0.972839813459894	0.926460867437726	0.653445073391216	0.915800883481891	0.946823030220275	0.848391220126137	0.923351169874454	0.964740299384125	0.674467722183287	0.921884154641078	0.786162047203326	0.796260599317368	0.968108850763607	0.892619478646158	0.894248248891332	0.872285156493227	0.901036812077426	0.771656582230319	0.967237422618937	0.902171824527355	0.880488593630447	0.765555203144174	0.956679295341786	0.617722731955604	0.94019824858194	0.616590811780934	0.834602381908976	0.782541193259159	0.816229558658196	0.961526995064382	0.901800069407408	0.962014931480256	0.784369823141412	0.92357758444572	0.925417293099981	0.76803954840064	0.288013204602569	0.629548142535951	0.862407085369678	0.763041618471426	0.902955601828336	0.864831953159493	0.959368495191807	0.869694498505537	0.923784608208232	0.553154016214455	0.831607627102654	0.87885514617487	0.757829996374875	0.432165545934092	0.624306923113807	0.744033233697085	0.952535712326465	0.948435446264977	0.933661867392281	0.931658102046721	0.939938280078223	0.825981834368763	0.818348456352452	0.827921719997697	0.883301859670528	0.750248218868802	0.828504032974338	0.477080222280857	0.99128178436121	0.484125267573694	0.886888738249609	0.948736239085676	0.804556842646995	0.915356633459241	0.923202014579048	0.314332834962381	0.542850829869887
NRCAM	0.921250530514296	0.916024023871736	0.927379889110612	0.932641767921244	0.904308432936591	0.929345563607555	0.968626587003502	1	0.950306975205594	0.884655652131665	0.938550778245119	0.934474065332075	0.688393131829539	0.764365979566248	0.960757144409249	0.930750587335719	0.956310628984241	0.892300523262268	0.977051869613462	0.955273543847543	0.978402200996092	0.918021096511096	0.962980913293919	0.873201007474841	0.965973775661918	0.978495917063061	0.911634102011539	0.93646943476573	0.825577994715696	0.937101983945637	0.854682856604334	0.960003894815495	0.967211526454958	0.81367070702949	0.885362813535095	0.845795554598376	0.897615766513036	0.875909958493764	0.888382061120532	0.947015836268243	0.955336845414329	0.942559650835419	0.920356889314528	0.972061942143873	0.819280260894328	0.941417836750644	0.614174633258949	0.181873930177539	0.848634382387944	0.754909869977101	0.941937981265574	0.966151547597027	0.835534070542086	0.857899328908511	0.919784046570434	0.520438036579724	0.862157519028281	0.927298168385006	0.892117151746546	0.824038031649316	0.861630359298695	0.890487264142674	0.868620984042431	0.794276256583315	0.901805916866889	0.78207792254723	0.887709641558379	0.615704898602057	0.898766640038663	0.842248787213042	0.871045514280718	0.888520837924486	0.813532832043933	0.909337624146816	0.927329670492701	0.910348675806682	0.734992610925156	0.91757875118904	0.633516108171822	0.464205956599817	0.9463270710451	0.84129749190152	0.838721684827243	0.951432252328827	0.912700955960522	0.825448330674926	0.868650035626438	0.885705470587034	0.889745073291365	0.89329045346765	0.949595147258682	0.752419920675346	0.812849690178824	0.865701212804476	0.907621239714004	0.961575755770047	0.917208283441025	0.871673086915251	0.89492416992106	0.958347391181066	0.968418674576226	0.93241291467687	0.714500721396831	0.857699325933752	0.965314373067676	0.873511382111816	0.912836893774347	0.945706036079545	0.753056615100276	0.882643902083078	0.824512658905332	0.841099111472854	0.931038855510054	0.912399013510832	0.839264962901725	0.90128854276708	0.917599175917467	0.802323061871614	0.984426215854631	0.93483607417903	0.803596646006181	0.756601561211798	0.970661531971615	0.69194078708291	0.88011563521519	0.671146348840518	0.82475923414632	0.833343838598782	0.852688748641684	0.964177719132682	0.902551934576115	0.952181975192006	0.834739531122554	0.913839405323858	0.907718303439397	0.856979921576336	0.372146844503599	0.695514846961981	0.906269822937969	0.808889111602939	0.908752860232394	0.929588189432695	0.948202240567134	0.873174665303383	0.947648917106248	0.608106738733307	0.879538279617165	0.873904895730888	0.733769014814602	0.445996653557505	0.664778779866461	0.813225824937313	0.945070592640273	0.950253868594657	0.853235458561405	0.941691901561464	0.91431492348172	0.813506288865243	0.877880415911308	0.851649212465896	0.880969006877424	0.780712465421142	0.868522225146717	0.51991215305184	0.973313061403767	0.472497949457977	0.872263209448203	0.968981121609509	0.817711151090757	0.880679126046512	0.912019381286089	0.387012382934316	0.540225207795702
DDR1	0.95332462646141	0.855557895652267	0.972229724452947	0.852437253594938	0.946981938380133	0.962160872505571	0.940861579848481	0.950306975205594	1	0.93553465915238	0.925947028761275	0.908328027045156	0.801232278354285	0.632862876272858	0.950666080460119	0.959024342199672	0.89543459059071	0.896526213481361	0.920927696014735	0.948394787999474	0.921476540325825	0.944057952085152	0.951829918988153	0.82598755543057	0.890664280315077	0.939181815384855	0.839617014116254	0.963548286196893	0.882229303283526	0.889436515938203	0.757522940828715	0.964380201101208	0.91552645230204	0.877849345963534	0.920163242587468	0.886092396756602	0.82709056116929	0.793368518121894	0.876214297684655	0.946826138930081	0.939709606787795	0.880422932980565	0.878157282190493	0.952441182037301	0.881578942698939	0.8907116629771	0.446255990388604	0.0340019537270207	0.863895728503535	0.800682136878186	0.937818004380312	0.95270695194234	0.717064722113698	0.921616491906521	0.943686121591716	0.342179744599479	0.830164593674483	0.857557045595612	0.926250052670231	0.701307399567144	0.917507704254536	0.863931980415865	0.837733047568212	0.692714569060937	0.811673535416608	0.683484828174901	0.88314952767502	0.469971931127939	0.885866163351211	0.858722362721699	0.884000749673133	0.80934988254173	0.854549823934821	0.86375373082584	0.848001102125582	0.868307772739566	0.610512184482449	0.869169966231751	0.603333134221213	0.27950892304452	0.868969126988434	0.899379641244068	0.84886356910714	0.90494627078876	0.85594307677196	0.770277822729996	0.812985100564075	0.928850337966992	0.889380623043856	0.938878674323208	0.875191391726519	0.800209305082747	0.910806443103841	0.914370592322146	0.840650666972635	0.956444166999956	0.867169349510602	0.867296928497983	0.833211592942373	0.949057696913015	0.939249082564702	0.902050969148058	0.573787019291917	0.873264100588555	0.90517688843508	0.907588140568732	0.841997939922739	0.912606793664421	0.732483683096029	0.802695661517179	0.777690683937159	0.886286769910362	0.930504193958426	0.901684530480106	0.85068761480666	0.819397377614343	0.818605695920516	0.672711843567487	0.956826671820827	0.880675583562123	0.884587361179813	0.811135791000797	0.919718210766307	0.579937077892644	0.87963573751401	0.542523638527744	0.872327271583542	0.802759007892625	0.728902504177061	0.935671436138102	0.905197823563098	0.924546920036024	0.788140418815787	0.955297720739597	0.949963396823476	0.84088872112166	0.19253629666601	0.569088079574913	0.854915884625498	0.710123787292154	0.883435431274335	0.86574135450645	0.890248726761452	0.831110077299997	0.922859327944306	0.467252389748018	0.793736141165165	0.821858123074694	0.810373143766561	0.452286978729572	0.526580018615054	0.81946697358689	0.900735959670608	0.958777428322188	0.8835315602144	0.868613242958544	0.898598210778953	0.732947518914421	0.763231019674969	0.832266151547715	0.826472797128815	0.660581571946098	0.861040793076396	0.383662403718578	0.938676652820827	0.464482144401417	0.810896087490884	0.892609018773773	0.834656006334641	0.945803764749648	0.838548200480093	0.23731020157176	0.503470829887885
