""	PTPRZ1	CDH10	SDC1	EGFR	NLGN1	NRXN1	BMPR1B	NCL	PTPRD	SDC4	RAMP2	SDC2	F3	TSPAN12	TRPM3	LRP1	FGFR2	LRP6	ITGA7	SDC3	APLP1	TNFRSF21	THY1	PLXNB2	NLGN3	NCAM2	NOTCH2	APLP2	ITGAV	NRP2	GPC1	LRP10	RAMP1	CALCRL	ROBO1	NCSTN	TFR2	TNFRSF19	CD47	SORT1	SLC16A1	SORL1	AQP1	NEO1	FGFR1	PTPRA	DDR1	ADCY1	NRCAM	PTPRK	PLSCR4	CHL1	RPSA	SLC16A7	ITGA2	FGFR3	BMPR2	MYLK	ROBO2	EPHA4	PTPRF	CD99L2	DAG1	LIFR	ITGB1	CD63	PILRB	HMMR	ITGA3	INSR	AMFR	PLXNA1	LAMP1	TMEM67	ROBO3	NOTCH1	LGR4	ADORA1	NOTCH3	PDGFRA	FAP	CD44	EPHB4	TSPAN5	HRH1	ACKR3	LRP4	SIRPA	GPR171	STX3	DIP2A	ABCA1	SMAD3	FGFRL1	SLC4A11	ACVR1B	CCR10	EPHA7	CDH11	LRRN3	NRP1	MCFD2	TLR4	IGF2R	EDNRB	RYK	AR	TNFRSF11B	CADM1	TFRC	CD81	CD74	ATP5F1B	CLEC2D	ITGA4	ACTR2	STX4	NECTIN2	MUC1	ANTXR1	TSPAN10	GPR37L1	GPR37	LRP8	JMJD6	ERAP1	CD46	CCR1	PLAUR	ITGB2	TNFRSF1A	LY96	MERTK	SCARB1	IL17RC	RACK1	CXCR4	ENG	TRADD	TNFRSF12A	SMAP1	MRC2	C1QBP	ITGB8	CANX	VASN	TSPAN14	RHBDF2	STAB1	TNFRSF14	HAVCR2	RXRA	GPNMB	SLC1A5	CD163	TREM1	TREM2	PLXDC2	LPP	ADORA3	C3AR1	HLA.DPB1	PTPRC	CD4	CD68
PTPRZ1	1	0.345125685574918	0.882386014080067	0.975891744201031	0.988424715898153	0.97531057285211	0.972769811879387	0.554021529727131	0.832573683332677	0.652995681996566	0.885697417710252	0.000294463192609475	0.964452149840221	0.964405059347304	0.858592759476836	0.884557487847119	0.581875221018312	0.689848597677828	0.95107021878762	0.756670383511413	0.902521669488432	0.760943174651949	0.606407287751664	0.444997326276357	0.931698168533113	0.96587081702476	0.694638524862655	0.636034305310812	0.89496689650475	0.838068073086548	0.914715167457544	0.541257432292854	0.965805673693782	0.909631029501489	0.975711561831061	0.484279582945971	0.891688756569901	0.750479661115958	0.85227572436868	0.954166348759864	0.907323579072575	0.52072341531982	0.967539431659747	0.930867684043958	0.873371863038257	0.86708558296903	0.975504603363623	0.844854067394687	0.990360163416936	0.840686593066957	0.910640970798244	0.962218930392747	0.377792205106189	0.789717456339073	0.908880078263032	0.940511217732062	0.530488178059977	0.123397412695052	0.727226969567439	0.670495189318142	0.991593213532582	0.535665339479984	0.970245893244988	0.897446778580683	0.491689642767162	0.861387105925736	0.884773979176386	0.0500779704911199	0.239032142692583	0.747203179875435	0.452084456866427	0.634846080791208	0.675751271927379	0.975138550772466	0.960778729740998	0.805787780875666	0.97365945050127	0.890551051364232	0.581236448576991	0.634365384994075	0.661007940289821	0.747121140596722	0.873034007421882	0.951242844434466	0.928697560361496	0.446530318317964	0.581343150463722	0.420264589891932	0.94218652671337	0.820444980987504	0.776207331613677	0.726347280749454	0.87471132578877	0.298236585642561	0.93495622712204	0.607236042618269	0.804483616367107	0.88174118865753	0.733556274028901	0.812151773414622	0.538187583940344	0.614447259321614	0.516870113477117	0.712301373622069	0.880059107955855	0.804709821486889	0.980963171110259	0.579428282945022	0.745081616034678	0.489134781170474	0.510039409601292	0.298313112862643	0.627407674022883	0.763503043230321	0.0637846678697187	0.373313592936421	0.491396855921145	0.330128435651101	0.971659286370484	0.151889824993652	0.102493058486381	0.920126058141991	0.944212271622442	0.913273424483014	0.526047797966281	0.637691840622742	0.691670331594068	0.365523931704978	0.435337348899627	0.24152975792612	0.747641689215785	0.290811841085358	0.400721202549353	0.547080551742559	0.4869515566762	0.468793645740589	0.562348375458006	0.409354330321154	0.665211360177179	0.584445650912367	0.45426779215307	0.75676929286512	0.370144838410122	0.98184932755468	0.789014399518821	-0.39637908969197	0.698865928987554	0.548791209801939	0.346480896517305	0.385590218521314	0.353447802287279	0.595135214982298	0.530708669962265	0.586902594733155	0.413947219543591	0.433109839811337	0.296438044286873	0.28683935792621	0.730878605604572	0.205123284468068	0.325900580133898	0.304172002122666	0.271505729128556	0.222231877367244	0.448889173359626
CDH10	0.345125685574918	1	0.106380817443874	0.327208564007965	0.401664261397407	0.458304429911543	0.40484790112469	0.332710883178816	0.477121599382596	0.292555294248949	0.0530890437619304	0.197370177794336	0.4711177903512	0.18567407563928	0.606108815966456	0.466404860070613	0.15552308512437	0.847673999182495	0.358981768298674	0.537432365091286	0.266143518786459	0.565492341854889	0.399588283924303	0.503046638107988	0.344808068557943	0.163451281798453	0.603003692090229	0.506305578120877	0.43759039553796	0.459130442695266	0.128372079989302	0.590108950047458	0.197909355893296	0.391899233958601	0.459617966323722	0.487127517592528	0.0834313542091296	0.721113221193699	0.383944033610138	0.469009880266044	0.412056436597153	0.535114577105823	0.402069900064346	0.485153502481703	-0.076317959320656	0.529420301786855	0.436305614051299	0.684696638674185	0.35280389369726	0.0821025905203796	0.0992931382020724	0.308265340592655	0.338179139873201	0.686208178954752	0.43878830096169	0.497305580845566	0.549268396991808	0.249107850221188	0.808269378074771	-0.021556955371875	0.293883139354775	0.392738166414959	0.453622793461058	0.494375475117403	0.429906169071314	0.419295732767222	0.536163923662908	0.382961788127311	0.611292011638328	0.0265327732625262	0.527648292223105	0.473922767494549	0.418565686758689	0.307146713388521	0.378083582630737	0.284831080889676	0.273212707724136	0.260460777441871	0.460674230573648	0.631674186150866	0.0258668724001291	0.451769779968482	0.539649054970561	0.429904602700362	0.466182259192936	0.204216707361505	0.319810346179562	0.365928091134221	0.0979829731386433	0.337965755799116	0.141011041453928	0.553827626622569	0.515562155845858	0.545669525034982	0.151984497900175	0.680843373501192	0.289086889924853	-0.034560537160588	0.622195741480975	0.0965636911965938	0.4166172313792	0.401047639737949	0.48913879171507	0.535177625539608	0.22462238818511	0.47681695839009	0.212354809875841	0.465601546590117	0.446191974102443	0.639651332038105	0.51519713027201	0.417190840464643	0.443791598126435	0.338565531623044	0.294302222779577	0.406974570482431	0.660432488401002	0.42995646919533	0.393291831853673	0.32951097476084	-0.236939518140364	0.555619655342681	0.133892833394586	0.417977265334397	0.577370096589938	0.529911574087264	0.514127724772583	0.51001150866211	0.412413876924968	0.320532183340013	0.529871188253288	0.422759954896141	0.540538697624223	0.538786883274656	0.503673139775205	0.430590856441571	0.392052453749296	0.468209275945247	0.547043184871498	0.409973573894485	0.398796383877357	0.57226281884256	0.322460363430424	0.445391753808669	0.448985831003614	0.0998238900301288	0.574082750395455	0.478629449312734	0.568281887346701	0.445951840299559	0.383912259055539	0.385159939925416	0.41703590262617	0.320231204011462	0.525039719344148	0.417032324934502	0.391226674259678	0.446844938285034	0.531196988731389	0.371595607726274	0.380865716661156	0.441498937108208	0.401264756333942	0.447912052586302	0.423079878214546
SDC1	0.882386014080067	0.106380817443874	1	0.810875406561773	0.851286260471635	0.847619585020194	0.826118168245657	0.351255311114493	0.541687013897838	0.489921480465992	0.938334219311045	-0.100959496844007	0.872520713664471	0.929334474149168	0.536438246276953	0.657571093363394	0.550432762547661	0.400262173501235	0.890423042324067	0.560095193957137	0.888170666216859	0.413416915994094	0.53538570886175	0.159467375257718	0.738840725700359	0.949353469455809	0.359265897506173	0.342264342261906	0.673270770129981	0.53712803215852	0.893581005070792	0.218387932413949	0.911940658548118	0.869509980295536	0.790025164690475	0.197574087351105	0.838396704058694	0.433797928858707	0.64628472231789	0.746756590266541	0.672635612838379	0.178978040174189	0.883519609353715	0.690441046572108	0.901850803945231	0.647266308371929	0.848179978818184	0.548894637995339	0.86750745651523	0.969026570629781	0.983468524569199	0.89749189908184	0.13268374079126	0.497106198152479	0.774594796705117	0.891651241444026	0.222932631190681	0.0417905662304992	0.407859671606595	0.823375751398033	0.869092760050933	0.279639911536341	0.771057976289726	0.607476266784371	0.283085214102363	0.670823235404027	0.661799409782128	-0.174246024346289	-0.179273867106698	0.8273436920482	0.201731676496745	0.38022088742892	0.449161417979972	0.855811318840828	0.871256020343967	0.729512522332709	0.858875206350144	0.847350936034991	0.550453859234338	0.420545674219617	0.754664457771314	0.504181171520444	0.673144471264104	0.863065744065439	0.690201478922488	0.316437799605371	0.232832600930201	0.183293349630561	0.963194069086887	0.592154116696344	0.689222621069821	0.407221404318194	0.568061004032085	-0.0413663649801659	0.931971461834946	0.38110505270082	0.691297545516654	0.943145075045643	0.462502855515181	0.873944035483873	0.296600569118992	0.339147545652394	0.2034748884961	0.47949235987703	0.841216363937467	0.51804191502051	0.904641793674293	0.26889852490456	0.493251068180828	0.13804014790639	0.214005608974925	0.0333696574759784	0.371157627866383	0.506011938197123	-0.147055450575377	0.0994805400527508	0.177258577622557	0.0593216172567739	0.821014198775118	-0.084578084044522	0.070431154586012	0.646390833753429	0.952730378277854	0.659750413657401	0.285755597208805	0.339593760570647	0.428625668055379	0.0383186444327738	0.151210196734093	-0.0222077695720757	0.50097273697342	0.00161668761520917	0.0817343995797086	0.204568746938327	0.454715430388706	0.179255979268282	0.312666371552056	0.159520027219753	0.441862307281221	0.313754742422891	0.167108756101514	0.462393809995702	0.116247359112289	0.845565311984893	0.598603228387847	-0.387340470981695	0.398374773032695	0.296649516464664	0.0630720594101633	0.0216930134529305	0.0991982601424607	0.282377159152908	0.187062413966846	0.4002665117177	0.140241902709024	0.130399656216388	0.0317482582104595	0.00515850278078628	0.399813749663179	-0.0293476088542051	0.0441004681276253	0.00233313693290836	-0.019235981515874	-0.0563138209009303	0.127416069195917
EGFR	0.975891744201031	0.327208564007965	0.810875406561773	1	0.955576894826034	0.932212602044656	0.94578988681548	0.57712510487424	0.874114675562814	0.640952594424127	0.847823648876099	-0.00299422354220134	0.908581974739253	0.936005467119341	0.879023614244101	0.883651369375202	0.543306348314424	0.680003487061903	0.893187583041391	0.740679312230569	0.833900895314006	0.816905331512285	0.541642289468912	0.47022105913689	0.962994085965196	0.936439962328653	0.718908396503155	0.669437701406352	0.909690956968734	0.885692426433253	0.869502817925183	0.586155223738598	0.938551894942177	0.853620569415376	0.972982503062916	0.515660076799568	0.872651897552838	0.773336576278081	0.856447434150489	0.948626008405926	0.913980213023136	0.581567513396451	0.927183116014423	0.937826819993865	0.862494790825759	0.859882647781767	0.942561803049012	0.871110604533236	0.976873467735859	0.739804976069279	0.843649377887634	0.916842458921065	0.417215124527155	0.820232155745002	0.88156008241761	0.882681631027411	0.568363241065734	0.0955413410250664	0.753646764267674	0.611659510689793	0.974258987682757	0.576652984816261	0.964572698741067	0.937999359638077	0.493607042585909	0.860063925389012	0.882071954189743	0.0709923608626013	0.331383572209514	0.678711607490662	0.470882587861937	0.622637696082512	0.693005877171535	0.943774982012119	0.911333655633965	0.755854208927462	0.964105961920869	0.809374468992211	0.497748075334717	0.606697706305953	0.624864701315239	0.756886010078225	0.887707292673627	0.903947325012255	0.942685348127283	0.43667036239418	0.653655891673942	0.447709718127395	0.894954191103698	0.84942856525433	0.762609175101775	0.750939617558868	0.930954495131779	0.315337753924651	0.903335209294682	0.587990140096621	0.812162411611152	0.84745922937363	0.752007715197872	0.768891075598191	0.53338016617135	0.658253753083764	0.561238692255741	0.691042966694561	0.836736317999747	0.856852187744266	0.961119344583102	0.622065472631247	0.770159844553166	0.529617930703516	0.550426227558468	0.341294472646087	0.649609492711378	0.803317100296729	0.100332451434591	0.413406092775082	0.511681881128309	0.355155995783093	0.96484314790626	0.186901231217737	0.12496976864398	0.941202829414138	0.913292849983649	0.961357272734958	0.509033643315707	0.66496433375247	0.689015084132053	0.419086039844294	0.483893642446643	0.290013104486687	0.748602183273604	0.337230064576216	0.439145315803152	0.581189150086797	0.351890581032743	0.512171437411278	0.587054761210862	0.433304472006809	0.653969676809335	0.627851452107313	0.497415991192313	0.788930849182803	0.420134745750017	0.953859966673493	0.769367047026591	-0.412922388544934	0.727775472286205	0.565373759191732	0.381655369714184	0.432770266410734	0.385950069716541	0.639277949819558	0.586408797206644	0.588860546204547	0.428665892287388	0.487466315068755	0.343896442235574	0.328354335023203	0.778912812368384	0.243574383246691	0.37093379678722	0.358268414268343	0.31386430110596	0.264796758345666	0.511679960815611
NLGN1	0.988424715898153	0.401664261397407	0.851286260471635	0.955576894826034	1	0.979262101035605	0.985536104175437	0.58130924353916	0.807231256865361	0.690481362848899	0.860936748649235	0.0373263864324811	0.967162162567321	0.952774111337679	0.875997979049372	0.890983035389409	0.52381787366996	0.736415584544215	0.951062561802581	0.777325558101058	0.874219729996089	0.789815557756562	0.650455384548326	0.491046922218355	0.925194298925947	0.947474792858681	0.724088861909718	0.663918368219786	0.897750419074061	0.838978476467701	0.901731959235595	0.581335755462892	0.946716198309519	0.922562790736427	0.969957749525265	0.511341038877715	0.857829751358854	0.7526846516378	0.861943305293359	0.95373304825482	0.91046926537067	0.54571309396508	0.96706882905194	0.933490758685811	0.821933890912289	0.885317676524312	0.98827272638853	0.848041561750234	0.984362579365815	0.825116717496269	0.883196562971906	0.970254724140927	0.409632304782931	0.802367209300813	0.931408075684775	0.929564866300717	0.557645140181728	0.183755512868554	0.747792245279869	0.672689182091155	0.975868785156374	0.560254118263348	0.970604325617319	0.88576223508798	0.517424030023917	0.873078859556111	0.885287775699652	0.111834827304297	0.288074411485528	0.718049605704929	0.478970674368376	0.659273969822944	0.699709649319847	0.977926947475869	0.950982593285888	0.820942911878918	0.963920223591191	0.895492101632598	0.599391173140585	0.719391889715668	0.665861445918067	0.768826025551219	0.865360369808744	0.968060945566867	0.936906513105043	0.467791484404881	0.550170425391483	0.443109615637182	0.924339844934349	0.823504907866626	0.758913246484167	0.745023777167702	0.87538767816701	0.294759502965992	0.922797860509823	0.632656362599252	0.784437861597503	0.840759048857085	0.73484272321777	0.808070195907492	0.571333992595785	0.637813457695035	0.539815375917658	0.731169931095844	0.886125910002374	0.815943472504014	0.961233214073507	0.610755754614425	0.756459694308218	0.520001270075384	0.537816056271801	0.326452186204736	0.659787241863311	0.770070229775733	0.0991557230248542	0.403458343174911	0.527099718601685	0.363881253648574	0.947153530716738	0.189844256158477	0.0640367678039367	0.92481319008836	0.909952253796425	0.899641935864161	0.554055320196637	0.666346846174174	0.725009226282725	0.390263798689489	0.458959495183892	0.271414451269487	0.773925041484871	0.326861077228089	0.442572859509188	0.583139668177422	0.556593068915999	0.504896077263757	0.586625934451534	0.441875848603562	0.690806346260219	0.597394358412649	0.493688596093909	0.764322722472052	0.39749947639385	0.992972509200176	0.815725260277005	-0.300719834594705	0.720336613694224	0.571678486561142	0.379029204483873	0.415147922970346	0.375827732638723	0.6291854535708	0.536286524840592	0.620414934332441	0.445873330560732	0.457185988303167	0.323358226405436	0.316201327089256	0.748343375462456	0.237731867177424	0.350260053749833	0.340643594463701	0.303197016037082	0.259067082629895	0.470134461841915
NRXN1	0.97531057285211	0.458304429911543	0.847619585020194	0.932212602044656	0.979262101035605	1	0.95569375380765	0.574457531844772	0.806678620910018	0.675945433494154	0.830129869814291	0.0745749743955048	0.989319651277629	0.92019244225908	0.887228721934835	0.890338594562683	0.538624179592408	0.762223800250497	0.967047207778465	0.806043727170832	0.890178070703507	0.74322726648778	0.68189453242902	0.488409207417372	0.872618611857455	0.919576545706453	0.736385428325968	0.661811062813487	0.88175405480504	0.818093747803404	0.878257274632523	0.583404226367038	0.934349368193896	0.888164650975732	0.956225363285044	0.533300968725174	0.822635559110258	0.802705459955973	0.845789059732876	0.948545577693693	0.891518661623072	0.548556040059665	0.945987181732077	0.941038267790752	0.77785649251572	0.887822724592138	0.962943929011382	0.87423853608824	0.953643571892808	0.82552539561897	0.873714355412485	0.934498065991905	0.409673090753762	0.798073317329475	0.879267423713356	0.966544040291172	0.551907413344369	0.194589805861726	0.778014618050069	0.619293241581759	0.960456074560633	0.541371520647408	0.958749112575959	0.869918326105109	0.540375869023846	0.875740339070154	0.897300110489799	0.131319317706524	0.239005497445014	0.691219788288282	0.510710267718413	0.706738699405346	0.693112787595563	0.95489295362126	0.960511372870696	0.821872865228675	0.924594911826691	0.912179322447125	0.667597552474334	0.642944354402454	0.553791158636561	0.761801870194522	0.880770377055433	0.975016241439473	0.904658586167236	0.484224145405522	0.520465272630023	0.452270273317208	0.89457060446873	0.78270468707581	0.749820111063263	0.751557015851568	0.85232596086704	0.347868734911609	0.870853337113909	0.679428691294825	0.812749712170333	0.797561869923242	0.774054868903485	0.723862686701481	0.578945832220161	0.640638972478944	0.545353483874876	0.776816290227431	0.835089301012092	0.802745352226421	0.93245138674487	0.58102194845836	0.754974274737303	0.545449720563099	0.543089294647107	0.341697768128781	0.663980065735234	0.735382222558815	0.112733711575172	0.40465105503721	0.566198052136696	0.389526428423941	0.949315308899194	0.187555500869629	0.0772642319715968	0.908811496590902	0.876334851618349	0.868702460807366	0.624260477471712	0.677810475393855	0.718240838272103	0.397102565053537	0.458854030693572	0.274897270860721	0.789050322593787	0.330290902760757	0.442380947400934	0.599121169726755	0.619568966619791	0.499389400152533	0.576397754639049	0.463869161227065	0.724175924512722	0.606979183708425	0.475919980279225	0.783069140173004	0.393162151912947	0.977678248894408	0.814301408539636	-0.407550190352711	0.727649753747854	0.582879103295781	0.412235968619278	0.405116657646787	0.391886876320536	0.613131803247373	0.536572827308676	0.619395336284845	0.462820183787092	0.457149011734714	0.337128829929499	0.334660566683775	0.738651199345273	0.246041484909009	0.368506614043004	0.342673164834323	0.314910057159099	0.276670111391253	0.46632569873142
BMPR1B	0.972769811879387	0.40484790112469	0.826118168245657	0.94578988681548	0.985536104175437	0.95569375380765	1	0.587102129892779	0.790208681180743	0.712481146878811	0.85646597622738	0.0369566130692286	0.94880796174156	0.949371317695687	0.865635057688605	0.884686172156926	0.487357021203345	0.735119512583947	0.916993431739403	0.762671657536298	0.822648183922213	0.809544097201474	0.626197824599373	0.504831414530598	0.932032571803477	0.932311623229039	0.715085877128834	0.671970081874658	0.893852921441499	0.835594258548609	0.865247114812729	0.595149074020822	0.943130579345835	0.946132491159269	0.962691034697075	0.528756280528198	0.839410199928782	0.733854828283669	0.863560782579753	0.945580912394039	0.901395114075145	0.55138487546447	0.97258076743057	0.914866392602682	0.800824807049898	0.880353569160859	0.984684156128037	0.831950898869107	0.983007487105185	0.794419379681895	0.871890845998663	0.975941818726985	0.41821557924728	0.808320924097994	0.941548797419143	0.900875096324326	0.571118840245962	0.184154048583895	0.740208246579268	0.716124384728121	0.966865375394502	0.571719739767547	0.944657797871008	0.876101104584853	0.513233255545051	0.865372751211467	0.863402338253417	0.120885806705305	0.331182882427779	0.731032697431371	0.486342126695469	0.622467550914921	0.706218309344192	0.962632194110862	0.92886958063445	0.813211996083847	0.973070345761044	0.889181013482914	0.536689276984611	0.766238110760204	0.707801833196304	0.772027198592568	0.844859298486047	0.943909406468038	0.947729934332628	0.479575469369474	0.527137929938615	0.440947477297512	0.905816256923541	0.802589184151456	0.745840126125267	0.737058651344087	0.874969940521534	0.253109219727265	0.925842497037447	0.625531897726161	0.768726660628974	0.837402137778076	0.709484261863497	0.834561075034493	0.578137872697451	0.615803645206486	0.54149024176489	0.717803794854721	0.912456631699203	0.827414382382332	0.952894925017889	0.65096611029048	0.750283409953029	0.509400855668215	0.538795289266355	0.331385997397823	0.659270515916402	0.77556759259653	0.11587497888914	0.413394376919408	0.519464321669489	0.363774531144202	0.929907455928258	0.223979644808397	0.0669934156557201	0.917849524634545	0.904461846409836	0.900280434586021	0.524165976138796	0.657794946499329	0.738073127625862	0.400436836445521	0.464447162833442	0.281608850867402	0.764071112292798	0.341961757289633	0.443075346558245	0.573559459707193	0.523466432505136	0.516012778185852	0.58981393179193	0.447991075277485	0.667663020268697	0.590854189818979	0.519961894470856	0.748683578951951	0.40924421387208	0.982221383126904	0.816011040463642	-0.232507043146966	0.722488151017486	0.578958477776076	0.380725942459419	0.426936505539945	0.382178299777531	0.63730932742501	0.536322002600029	0.618045919499056	0.451833200625394	0.464307262182572	0.327493177008909	0.321172053786248	0.750663804516259	0.250304383817564	0.351488834419197	0.351815982843251	0.304203105236058	0.267329851762949	0.479832944645003
NCL	0.554021529727131	0.332710883178816	0.351255311114493	0.57712510487424	0.58130924353916	0.574457531844772	0.587102129892779	1	0.599954873172951	0.930813102162401	0.437214001552977	0.792278447968314	0.519262229177938	0.491476746680729	0.629744154087441	0.836417762999387	0.139940940992302	0.71065291087981	0.574337291064277	0.883686130432172	0.400683484401741	0.737370519066973	0.88169685433097	0.932633908347971	0.654993374776921	0.457877576616218	0.842772763749308	0.952018184432959	0.84593317169405	0.806090419077554	0.642417569053965	0.920378101332524	0.581575112182681	0.453608119975788	0.639249267395031	0.935047895250797	0.592545062352802	0.524367247018592	0.900466082442711	0.74110934716802	0.803069813956708	0.911378724522589	0.48982152127118	0.622205957014625	0.381237824355526	0.867675596396716	0.553122884417438	0.589955426184046	0.576729092106186	0.342617198580578	0.41217450743834	0.528216009451398	0.971118469154548	0.774637534704403	0.576215671699078	0.465951659310189	0.92646112494056	0.817600762050169	0.592951683844046	0.180782154132488	0.581013448263896	0.960418957514213	0.620673860634581	0.59493345421013	0.964027345295537	0.891672201084659	0.804057583249251	0.823292708638198	0.539452504395036	0.315507231418813	0.893633795072969	0.796955446012774	0.978266208272184	0.6613972935421	0.615710213345409	0.849433598418306	0.601189033848558	0.453024815488484	0.721797900031936	0.473280961811678	0.238454476063464	0.945465627677262	0.806673675752151	0.546283801805413	0.715143330347182	0.821209294146383	0.396900686673106	0.959973315471771	0.46103804609599	0.810656169583732	0.873653892593591	0.811589390277447	0.642018106134488	0.523679170846844	0.5366678523829	0.843291161122367	0.749936303896846	0.34551590088105	0.591413424257051	0.328907667744099	0.930421724475746	0.943783819480807	0.926073153858415	0.846026916507393	0.657267099064377	0.829425986362716	0.543806995899271	0.817492410364995	0.934455254888667	0.83151585651475	0.942661841748486	0.924160729790663	0.977536661684263	0.899644130742651	0.84314631262965	0.946203968572496	0.845832274680346	0.908155599555304	0.634868563937418	0.866189788109115	0.302293480884245	0.609890508750969	0.448304305202145	0.681262643747204	0.839507059581191	0.929189086720152	0.905543424239632	0.874606850437788	0.951298743409648	0.912776472269155	0.928561516039023	0.904283609863597	0.876587053170964	0.892282478023475	0.517686336312231	0.968143013419342	0.962618315213796	0.94700105165696	0.91251319276665	0.959255704718406	0.958479970942845	0.8617181673965	0.963736401669669	0.569708919244485	0.928128943851952	-0.0223731220836565	0.901023797171314	0.96115047725404	0.879079530272163	0.842907556060376	0.934592415502997	0.926147137595296	0.769321822287984	0.986955473218014	0.903474289020475	0.927934692425421	0.928845382861542	0.89537167357817	0.866860882326751	0.904068758636773	0.922269390923723	0.912799822856767	0.899118401892708	0.881790744497316	0.926727138793834
PTPRD	0.832573683332677	0.477121599382596	0.541687013897838	0.874114675562814	0.807231256865361	0.806678620910018	0.790208681180743	0.599954873172951	1	0.580352825941114	0.563497814456175	0.121733665912664	0.764593639719396	0.705901542089681	0.919891519089546	0.862040282175784	0.677837764939368	0.788471848906756	0.734121047804257	0.75558943055883	0.713734046570856	0.859588969434059	0.495798379776552	0.607518293547583	0.867194797051285	0.701735248458522	0.842261727987653	0.748749870431406	0.87570372828825	0.912454093432799	0.66905226177543	0.69318418536401	0.744985251619003	0.629237877784757	0.886015058203103	0.627906519449265	0.680156311033417	0.875780436021832	0.823039291792516	0.898542005560447	0.899120247210371	0.735969962806936	0.742124871273093	0.88051907610405	0.610114360573617	0.839989861468377	0.799822002361344	0.913008883082824	0.821591210975534	0.485972835616679	0.575155824788165	0.712195416710631	0.519280227029068	0.886326359105674	0.741811041702646	0.73701120290253	0.699722314684029	0.16678456999991	0.845033604200968	0.241939928498232	0.825335994003229	0.633266485247917	0.875838727732562	0.941162128770291	0.570561879157492	0.806892732240507	0.882283232272492	0.244025609031449	0.583154877965914	0.399155376276029	0.595380799488592	0.75584004640461	0.710212043184836	0.802055262440087	0.770289645109634	0.620064711653881	0.803210672905848	0.656796838729332	0.4974107321702	0.53521222733531	0.342044777205072	0.767590672492305	0.876686062230083	0.733437905965038	0.876803880656835	0.400712554030375	0.892400256541553	0.551964341520947	0.644174144074043	0.841147519283969	0.704464384757127	0.844623862562395	0.917681468750158	0.643351924587325	0.6681483600049	0.677978510921705	0.700633659866216	0.566719485274711	0.857802813602162	0.484176417013241	0.607662193257831	0.717369559088476	0.701844533497228	0.765488392547652	0.615488751072392	0.847396170589801	0.768906727576263	0.655276446317309	0.806108248082677	0.699437298213397	0.684798935055977	0.508029424522439	0.693225019291394	0.837734429828573	0.267701199151027	0.555577953257901	0.656431141131063	0.511560307316992	0.897728426498144	0.347305328710989	0.166076184184149	0.918135731754557	0.700606792153204	0.925321985205745	0.60502528235418	0.768449467001809	0.727800635620053	0.601812590115558	0.612289638208841	0.451886752718574	0.78104823097916	0.501918060865522	0.599248284539688	0.723806141617446	0.274377863240249	0.618919157161703	0.662917160874119	0.549442402363854	0.700954031091064	0.707072642045347	0.594045961722702	0.87528966257786	0.524031675943459	0.809517089928242	0.732037687934112	-0.389679742947709	0.802872469980999	0.65779411478932	0.565461074359784	0.626336386710769	0.512178471911167	0.711656772509649	0.741364733026239	0.595793515464467	0.590802259471577	0.634671311450934	0.499525529770494	0.507752224993219	0.859028405782864	0.40038277715036	0.532826110483003	0.528125523312988	0.495091283126779	0.461784280503728	0.656512867709364
