""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	CA9	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	ANXA5	TSPAN7	BCAN.1	PLP1	GPR17	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	TMEM206	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	HRASLS	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	TUBB3	HES6	TAGLN3	NEU4.1	MARCKSL1	CD24	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	NXPH1	PFN2	SCG3	MYT1	CHD7	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	CD24.1	RND3	TUBB3.1	MIAT	DCX.1	NSG1	ELAVL4.1	MLLT11.1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	SOX4.1	MAP1B	RBFOX2	IGFBPL1	STMN1.1	TMEM161B.AS1	DPYSL3	SEPT3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	CRABP1	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.899016969044082	0.920935803334756	0.907249107729431	0.857204639766727	0.838000110842314	0.847799815271751	0.942820837592831	0.928202476464057	0.935857076737482	0.855985386885944	0.884629325443048	0.91536357983302	0.949390073347706	0.920117072807598	0.865062481682744	0.870742398696071	0.929322127165706	0.877928264671598	0.852474233352955	0.881172490846513	0.923348198064732	0.920610980760689	0.875069861782608	0.927091616983948	0.815645414688835	0.873113289025614	0.846492922587496	0.813554404554821	0.878770608422603	0.869209422280651	0.827823217886262	0.920914634833249	0.918217404804803	0.904334805914863	0.894251038719217	0.841567484607246	0.843995982374038	0.75374247068003	0.907087179100437	0.821895144791489	0.851288935570016	0.852800947443622	0.832010045176904	0.885659616653679	0.818005014592115	0.866965271945214	0.881299084157279	0.866755683803424	0.760489426260156	0.878770608422603	0.828752410747686	0.908215481325205	0.881172490846513	0.804279257911714	0.775957503735547	0.91536357983302	0.736722042412351	0.785452963855079	0.871353192316757	0.792714195730942	0.841708876171589	0.760343213703356	0.460685675438059	0.895443743312358	0.855985386885944	0.864397350964809	0.880820217533015	0.794402314226136	0.715854163522521	0.848655618965475	0.603217054552926	0.813416808596536	0.858067781818427	0.894287555886074	0.610489882794591	0.877849017949168	0.648346072972375	0.824510464048645	0.546706845012449	0.870742398696071	0.655765802484048	0.889815004815013	0.426099635711405	0.892635420909774	0.811815493111281	0.685910230589117	0.808286405095197	0.883356200660754	0.587629824814606	0.865118004819573	0.816382138739363	0.818621306742592	0.782588632165166	0.841736899674541	0.131787363766594	0.861227755876543	0.85865072097125	0.592859898947304	0.605769394968604	0.668843668628465	0.69536393695806	0.610563227258796	0.644600819812911	0.73553228824983	0.700225721353465	0.47796654734708	0.708210012690875	0.584997378531218	0.686346909687677	0.766504298173916	0.830328915793637	0.675979448529649	0.661965238361714	0.799066161327937	0.595716255254449	0.670106844089322	0.737346425895286	0.670786703211624	0.762130708066245	0.820411586691967	0.565573870937257	0.715854163522521	0.703782652661539	0.712770184007629	0.662454068277256	0.609964900325066	0.720852176228685	0.669262932922049	0.547727985976603	0.768583876786262	0.736296006936373	0.690337614367185	0.740867173915726	0.863877417196165	0.684316430878831	0.584997378531218	0.280696384942415	0.159365408018243	0.7005841078698	0.643594254981847	0.576221948501485	0.724266454495688	0.659007588127575	0.609254197188723	0.595151785629669	0.77532501144633	0.589064284507611	0.725951042811821	0.60701565295086	0.360130982188072	0.670786703211624	0.677981852147127	0.670106844089322	0.799066161327937	0.724386419116448	0.626029589924566	0.761895071757155	0.353759226308341	0.712770184007629	0.582253568858759	0.655736200388956	0.672612968076877	0.629038203539122	0.662454068277256	0.698923578415472	0.732258187567905	0.46675833220606	0.700497240598587	0.771342111717519	0.719556470593863	0.736296006936373	0.64648021897202	0.677047617569743	0.794836156049796	0.700600786464104	0.0678281094884328	0.740867173915726	0.563210454473157	0.837067728665973	0.681029553379459	0.766653983633425	0.742464243966012	0.570638152382679	0.371481843385242	0.481114348981433	0.75156016033087	0.455656016088486	0.61641812771842	0.657702651221192	0.46675833220606	0.647977484280463	0.537131548890996	0.706131305796666	0.739812406145014	0.691458942846851	0.576221948501485	0.709176055201395	0.700497240598587	0.685135380732508	0.781617659697422	0.0180542890009513	0.584997378531218	0.806400463859103	0.580629998018294	0.755427297567379	0.645304363405255	0.549159912937263	0.804291874075979	0.635464803016735	0.554760127811314	0.710845043395023	0.757079019036357	0.702191873231083	0.72614710674962	0.483053795887486	0.589064284507611	0.709041222064494	0.757255426009548	0.723159336139253	0.640360599786335	0.607472239074198	0.64648021897202	0.624859247515839	0.766653983633425	0.691834083394637	0.556063806034936	0.716338042526077	0.640082393177871	0.649906866137085	0.614291550421143	0.73601239260209	0.315310294515727	0.537131548890996	0.901239671481174	0.455656016088486	0.581254537815611	0.645304363405255	0.652581948411999	0.607472239074198	0.781617659697422	0.73601239260209	0.779184359098967	0.822762965343259	0.657702651221192	0.594255366017459	0.75156016033087	0.84060737089765	0.808516932633086	0.419057335779008	0.706131305796666	0.783564470328861	0.746198717995427	0.632791827427883	0.749161393181716	0.798684558331265	0.476331488981636	0.72494618369846	0.701268575611676	0.756360061120406	0.677359390914444	0.694388061075792	0.732738597859704	0.942820837592831	0.762870798162114	0.800762848924184	0.796432176964951	0.795153330135395	0.765972706572165	0.312994054574174	0.776510710163733	0.752825963518998	0.288112603448256	0.757255426009548	0.813556977799708	0.756601198753256	0.748343834724298
ADM	0.899016969044082	1	0.839837191159205	0.893094461534342	0.782674514562521	0.742960709797164	0.742696703533042	0.874517199468243	0.87827604388694	0.854491453384806	0.784970681604459	0.867923969112836	0.870149480885144	0.866638493593274	0.886906131681027	0.781301931490465	0.823387221700632	0.839509300807846	0.844507036911139	0.826586864521948	0.808576747305363	0.866128745236396	0.842232203214843	0.856813866965799	0.845527014187459	0.701663753135056	0.775472348575407	0.72975329572041	0.779248306050493	0.794733252797008	0.83877588550246	0.755655736613897	0.866297514896993	0.860838012652967	0.824562911026278	0.816990415704946	0.829433849859113	0.856895265043888	0.782327995357655	0.831069860843834	0.711561957523098	0.732478258679094	0.746562140639786	0.717874107673552	0.782524531545378	0.861473699135024	0.79524169357668	0.827493769897526	0.754518559348538	0.755762896477526	0.794733252797008	0.851195984432634	0.944497337370476	0.808576747305363	0.706878751014322	0.704438012254643	0.870149480885144	0.650627522785818	0.720014058354869	0.788575006998332	0.715648053871376	0.72973234933939	0.669385082426091	0.406403806562884	0.88299702205438	0.784970681604459	0.829280623044669	0.882634999188185	0.721206064455912	0.577061464756481	0.758239151546008	0.60521683603107	0.700849509721133	0.796510563145116	0.814916098135078	0.560633464271358	0.797252041843275	0.525029191661135	0.731857930641277	0.471007666157524	0.823387221700632	0.53821428053347	0.846350420420717	0.307866283123907	0.815082629826994	0.69876564655826	0.618749047536176	0.760497616778491	0.818751311488762	0.607612665322463	0.786744343029849	0.779150809649746	0.743335928576065	0.788102018883561	0.811072868886082	0.153410949817449	0.768233784165093	0.802418046089839	0.457232199191528	0.456214433341189	0.545954240732161	0.552434144935702	0.465135098038786	0.506104892178301	0.629777748811155	0.56481757722171	0.409423597447985	0.578372076212663	0.415461723560655	0.53771397578975	0.639039787551561	0.738747927937163	0.538459160686978	0.507955929764284	0.714119353624577	0.488556119213222	0.51440146536266	0.625071916746358	0.524694882167401	0.65245849269384	0.696204530287869	0.436317169291149	0.577061464756481	0.566561059597536	0.547465060978249	0.512011599796796	0.466672039095352	0.575054323965597	0.545246367885797	0.426134225996548	0.65790342020176	0.60364475383708	0.565457324736822	0.599049948488164	0.757741860097196	0.538765427119983	0.415461723560655	0.217497690282211	0.0747345405406747	0.544055388568136	0.483975304661019	0.399721311711386	0.575489038904378	0.509971442681448	0.430594169285248	0.458485113803474	0.636741340631417	0.447710730707224	0.578380291876714	0.457966896928405	0.220443893627857	0.524694882167401	0.547426199671912	0.51440146536266	0.714119353624577	0.605325830134948	0.595195283526548	0.616286530410267	0.232671866357193	0.547465060978249	0.429602577330787	0.519857399709052	0.564183488889572	0.496433052315248	0.512011599796796	0.574134423843038	0.591376522455728	0.304836224334383	0.543896684178665	0.6432501707897	0.560824193126516	0.60364475383708	0.570428208009919	0.542405560012742	0.666561000644803	0.552547965619973	0.0357836478276167	0.599049948488164	0.396877172031026	0.751419435127988	0.538843021210109	0.645951148926741	0.618652148521459	0.436336295401763	0.224539291096906	0.347742022549396	0.630364209761133	0.284027006604666	0.462087034987548	0.518060795612227	0.304836224334383	0.499192491446881	0.437162222054084	0.571800922398489	0.601434325303126	0.529490559873715	0.399721311711386	0.558013704001446	0.543896684178665	0.526797934305176	0.652359625328392	-0.132755625444574	0.415461723560655	0.671495798419159	0.440063825022745	0.661053749480993	0.517526234022077	0.376055281860896	0.693842790204803	0.478401075089979	0.401339459459206	0.597236035757163	0.616140865471271	0.569553359230664	0.589722779550619	0.364290074263415	0.447710730707224	0.632292864532971	0.591640295423489	0.60836558252721	0.500796269815271	0.477150121843844	0.570428208009919	0.464471183747822	0.645951148926741	0.552404491152195	0.424635021674042	0.557885586580923	0.504737816017942	0.515901614046482	0.47185574746382	0.609658108626004	0.216144611441309	0.437162222054084	0.819034362838415	0.284027006604666	0.450188326834629	0.517526234022077	0.647490308547537	0.477150121843844	0.652359625328392	0.609658108626004	0.65159823820847	0.705750313282088	0.518060795612227	0.436940551136417	0.630364209761133	0.747102367000846	0.669184759083482	0.332908510263507	0.571800922398489	0.624765572082239	0.623885951204974	0.530129812856421	0.60676173430961	0.671496791674922	0.406116254020513	0.608485174153191	0.585746224002859	0.667854818953978	0.54353912048602	0.579464632405849	0.57740306231676	0.874517199468243	0.624218560568943	0.669004627750427	0.682345969304972	0.725563649315661	0.640840941625909	0.278983936272819	0.655140787564257	0.659927039818207	0.289577577888769	0.591640295423489	0.716258263552669	0.608456158791461	0.617487966154627
DDIT3	0.920935803334756	0.839837191159205	1	0.870361586392453	0.900830193061875	0.903381408905276	0.903081477795596	0.940842801570666	0.934894733441111	0.967573518584316	0.895632900560296	0.868850918417643	0.906520324823636	0.956735174566698	0.887815527879424	0.925707884581032	0.894966090667359	0.94888300021556	0.865165868292062	0.820050255332948	0.929843473285371	0.932024431040747	0.925993046773802	0.853750052917761	0.907276808529033	0.868114890751813	0.920491823596793	0.912327705468883	0.880566433002248	0.911432220439099	0.891226412871817	0.8803581580256	0.944443064534501	0.934157991916357	0.931354718214653	0.931439717717998	0.821172677651239	0.748145991028635	0.66649586790333	0.962475522322332	0.87225592350356	0.917173670415263	0.906462970240526	0.899718758024277	0.931370597733998	0.755272152693636	0.892045962031713	0.888642740894614	0.936328624561548	0.752501139547948	0.911432220439099	0.791645476279074	0.839399379106463	0.929843473285371	0.8756696681226	0.757121269050916	0.906520324823636	0.748527383080693	0.815514895852482	0.901536210713228	0.833527234273937	0.906457725961858	0.737051141155038	0.422259985095408	0.850625028610237	0.895632900560296	0.881591351411665	0.849221477192546	0.838147881036492	0.818436739984719	0.900877781328477	0.636606748189151	0.873541210430255	0.903920403126276	0.892481510970059	0.673709099152619	0.920774664001832	0.719506655534454	0.854928688483075	0.507060000493527	0.894966090667359	0.769894125026554	0.907197680550261	0.448263863270471	0.922256358524438	0.876630670314144	0.74090557840823	0.749257115935741	0.907077528733618	0.586652859284666	0.917651327251214	0.780498189786408	0.812474396073674	0.75916797420662	0.86327151581413	0.077098497675199	0.918293117157219	0.882280045062016	0.709936468623333	0.724107270940637	0.734986744966923	0.786230948544222	0.727387540704767	0.759793814744071	0.81630819428237	0.769362925977362	0.524992770886188	0.805975346201741	0.679550883327635	0.785801266939495	0.847636179528071	0.884803311442628	0.768258696584242	0.77290144643073	0.867446949301678	0.679760957619925	0.781359707962801	0.812912025121486	0.757562153447337	0.844724274938381	0.894765527043468	0.660342315721915	0.818436739984719	0.798429705107589	0.792058434586003	0.761839904851295	0.693294631767483	0.808771681082948	0.756945567930178	0.643162758694651	0.841509899521744	0.825255512041423	0.768038800096077	0.836665840061805	0.92883972337746	0.772047122143268	0.679550883327635	0.338612927296115	0.167582436766184	0.786624322529721	0.742106621600031	0.662139086059859	0.831755553772135	0.776153332269986	0.687710037970701	0.683218750547618	0.853612069994854	0.660126217633776	0.812184755149575	0.692478407429971	0.424519808196529	0.757562153447337	0.735638534485795	0.781359707962801	0.867446949301678	0.806250613555459	0.688046124428332	0.824128200278449	0.405355697812512	0.792058434586003	0.661803144888585	0.74664559507861	0.730303753593714	0.714047610104259	0.761839904851295	0.789294358863827	0.805379818824338	0.535746806907638	0.778217270247286	0.838914026284582	0.798982944376426	0.825255512041423	0.720121765836302	0.743100429171426	0.880936730205829	0.79286452380318	0.0676027417050565	0.836665840061805	0.657795581403811	0.877874025363243	0.75847596411579	0.822217864904342	0.791021792685221	0.664636209278246	0.425757129670889	0.472566300488006	0.798805098509514	0.530720740706279	0.703622114031819	0.740972051107181	0.535746806907638	0.738389996837675	0.575479108969444	0.790072965210936	0.80423306104137	0.785907464281014	0.662139086059859	0.786845909368762	0.778217270247286	0.742249569404768	0.865673458308359	0.0960801251285705	0.679550883327635	0.875250642713313	0.665041003609539	0.774460892902677	0.724806339992604	0.627647673411113	0.883820609895584	0.737499091122083	0.610042558676466	0.751589875581682	0.85575661256322	0.779751001034171	0.812036008463444	0.564925908547287	0.660126217633776	0.717246826532346	0.832671145595436	0.79445744900136	0.72186150569147	0.670009771848565	0.720121765836302	0.651847865282119	0.822217864904342	0.798767449785459	0.570241904800691	0.745799858052995	0.73089031372957	0.727584377174825	0.685502807098996	0.788337596519315	0.375289512612985	0.575479108969444	0.910992595100873	0.530720740706279	0.585897538312514	0.724806339992604	0.615849835491665	0.670009771848565	0.865673458308359	0.788337596519315	0.843833218348496	0.872326893094633	0.740972051107181	0.682578839585356	0.798805098509514	0.890518021744316	0.859907762274507	0.340526991655045	0.790072965210936	0.860640692826377	0.823237959527334	0.707031435798898	0.833910637983236	0.864699722605878	0.555683363465288	0.793532026600278	0.719320763108043	0.78349063133225	0.772216999612331	0.758686032820143	0.811329825967956	0.940842801570666	0.840508896084761	0.880559121186971	0.884379268066113	0.841929923774731	0.827928134193274	0.369706597678356	0.844986456741144	0.831099228245581	0.315268719446135	0.832671145595436	0.882885616755782	0.817208476555878	0.822076511058572
NDRG1	0.907249107729431	0.893094461534342	0.870361586392453	1	0.779149032162644	0.763526652904994	0.843686244435309	0.908425540250669	0.894399394249772	0.882877320066648	0.803033136833909	0.881980340263776	0.881430939907507	0.892565669488918	0.876361486826596	0.816449861052599	0.853810980986442	0.879199028550602	0.900456111428109	0.799422804407997	0.827651373463452	0.887130041704784	0.877714566602306	0.807827709525725	0.860195901440597	0.750686825882483	0.81657946626129	0.769944585492661	0.80522646069338	0.813426403083987	0.82212610260051	0.773451690565453	0.882939973410809	0.893680377660484	0.837551129900934	0.840971837089202	0.802002627693743	0.857821786871532	0.78324602111561	0.863251699593324	0.742431315651552	0.777956045378696	0.786502783507773	0.784129782335111	0.826139277770794	0.798119001852781	0.831351867249308	0.792060366615145	0.795383097713881	0.698392072029757	0.813426403083987	0.77484988594574	0.882275933737531	0.827651373463452	0.732024649529076	0.727310564782328	0.881430939907507	0.737071428159518	0.746595179315997	0.792873401637739	0.717550902807183	0.780528134959939	0.661892508570554	0.375842849459285	0.844611423761141	0.803033136833909	0.852361998245746	0.848139969747357	0.735236267298911	0.642765878278823	0.785504058552011	0.512728087844691	0.755676949818897	0.831682103137131	0.794805972809279	0.605339123836547	0.814276959705075	0.543773000785977	0.734662309357479	0.463602889964674	0.853810980986442	0.599802899220532	0.853437498658895	0.373941062552031	0.840252260309252	0.739125122051715	0.598883578846414	0.805466616246341	0.810872865452854	0.481075320537465	0.814803600394839	0.846370921710179	0.737229541624675	0.752053850354427	0.797819618360905	0.0922222113771336	0.792027184049561	0.807113460843494	0.516186601616228	0.519151824901688	0.57463988764939	0.621210484793302	0.52485138770375	0.563139308862074	0.671712051572544	0.60757121121346	0.433871456488122	0.634511125213325	0.503393044107239	0.599285322164225	0.686150405699857	0.76350372699737	0.598287214675478	0.579419336590311	0.744664062405005	0.50245881791176	0.603478933210119	0.65964693051727	0.599236204199929	0.695823346386456	0.754111975480491	0.498971411713102	0.642765878278823	0.624901642533783	0.651461230380531	0.574822641121779	0.501884139126483	0.649166925518525	0.59299192373262	0.482490663898746	0.696641420331042	0.660924554985656	0.617543082769056	0.663232434343084	0.806858082353761	0.611902219845884	0.503393044107239	0.225132271772122	0.173149859107376	0.628768297810745	0.608935139968429	0.539966495457499	0.653058821505921	0.581084853278215	0.532215047857773	0.621362485055622	0.690173795618575	0.55796639094073	0.667341889664087	0.547621591660313	0.309897042655985	0.599236204199929	0.60120929350106	0.603478933210119	0.744664062405005	0.665692241319654	0.529553445117252	0.727099368011056	0.344829545050102	0.651461230380531	0.533899932334556	0.583900752923072	0.612238362182882	0.585661271521156	0.574822641121779	0.625099388440553	0.674688667264114	0.468980984351721	0.622690998864263	0.712561752568752	0.661026073827106	0.660924554985656	0.590139444056617	0.635870147759801	0.723082338561377	0.663973234106924	-0.00935797271357585	0.663232434343084	0.558756927532864	0.796959027202345	0.619195516699974	0.744183881218614	0.66354138857368	0.502890987545338	0.38095718065746	0.454953070373265	0.740041642869507	0.446558346495753	0.570118052372915	0.634228159079709	0.468980984351721	0.610544573328841	0.544694420441035	0.646284645375674	0.686774998730421	0.65010945259409	0.539966495457499	0.645279160413393	0.622690998864263	0.635349956946065	0.728120914100627	0.0420358692742578	0.503393044107239	0.737814498022675	0.572711912555853	0.687223737993536	0.570715529940255	0.513105416069726	0.742268483173784	0.590915338857404	0.521823036099502	0.674855103961105	0.695089527352638	0.643452368885099	0.655278616818903	0.47159490309254	0.55796639094073	0.70130744971276	0.676677989521591	0.67290198734301	0.577791847209179	0.590410452005524	0.590139444056617	0.598957669561949	0.744183881218614	0.636243204007168	0.518447941842185	0.6133773639096	0.554373323842484	0.600912850660914	0.580111946767253	0.704324547021728	0.335229296775071	0.544694420441035	0.866276794827413	0.446558346495753	0.518176379505762	0.570715529940255	0.650055790095571	0.590410452005524	0.728120914100627	0.704324547021728	0.712644820042955	0.753373887262973	0.634228159079709	0.616559287383387	0.740041642869507	0.787400027340657	0.742176413533429	0.373295656791386	0.646284645375674	0.695527057214572	0.677197836677214	0.592925769546067	0.714549391460274	0.741767000772387	0.486439855864196	0.659275542269031	0.623078294674989	0.752272563596979	0.632914760640058	0.657405410703072	0.708525186295107	0.908425540250669	0.694548197374063	0.734216686766103	0.722542377627314	0.743582486507592	0.711025722345882	0.355716274167325	0.718743062576488	0.686251431405886	0.303930718151031	0.676677989521591	0.75167472979867	0.706412566212581	0.690247863720593
HERPUD1	0.857204639766727	0.782674514562521	0.900830193061875	0.779149032162644	1	0.880022209869405	0.817553857149358	0.867973719910972	0.866440619163959	0.92071471102812	0.796461482899394	0.867389584939679	0.915119702714164	0.867776847119325	0.819132312385246	0.839855878616781	0.76473565331877	0.914316813987777	0.782874509613844	0.9015912882121	0.853837529274083	0.869968554668082	0.913990528771259	0.895454198342073	0.860171097986215	0.899149600120539	0.927107750754416	0.919523274896628	0.745269909304657	0.860573179374201	0.881371239787934	0.772805737646547	0.905600956952055	0.8583409760476	0.882221475102657	0.83128414983744	0.762276606301601	0.719620861786362	0.569092233248333	0.896714075523246	0.785074540394435	0.931778647038465	0.930630307869389	0.89600821712809	0.9071553477382	0.64463864315999	0.840989032567658	0.857196908856192	0.916546568401085	0.658693896723574	0.860573179374201	0.776695443162726	0.803433227519418	0.853837529274083	0.804499154399879	0.811792430978753	0.915119702714164	0.752536307228072	0.861002342697792	0.948980631249996	0.777652751728058	0.834540430588974	0.851946711166164	0.668551189032481	0.808015043709289	0.796461482899394	0.75253970329665	0.810065850035155	0.730626103505755	0.766550826129515	0.819438166707913	0.599727579420675	0.872665136495861	0.831142755479129	0.908386602110202	0.691349623245656	0.921575490779547	0.806185822825479	0.924697096666747	0.713652056823416	0.76473565331877	0.771114651956922	0.816175057497634	0.492051670536036	0.920913052050156	0.799191878729613	0.771687193356381	0.819176654060579	0.83792757942291	0.587236020557975	0.919708955050905	0.74905352710291	0.907613910594174	0.671967474765772	0.763387052274389	0.258207917294305	0.922183055969758	0.896636690980748	0.714645876967669	0.677690307133569	0.848538814322964	0.836512826985944	0.719208629911216	0.710494618291615	0.854940083683153	0.814932715262077	0.615913313509718	0.771284671918374	0.742941091948114	0.805562892206107	0.837743976584131	0.897319193197148	0.817412258831354	0.771278625770778	0.859738104131962	0.751178293304186	0.744148448111492	0.855605454682369	0.823780483927395	0.85126387087959	0.887021543530296	0.750896352556969	0.766550826129515	0.812830980480398	0.825258153738536	0.779487761714372	0.755852089727423	0.851511584117045	0.815860533491053	0.712434349007153	0.869646281590172	0.856504946262824	0.837120633854421	0.856929876724303	0.867468356687482	0.821340873151332	0.742941091948114	0.504770976231778	0.25952038448643	0.813881758464249	0.777924206711908	0.699102684362128	0.825857325847704	0.762562121931374	0.753538070624458	0.678684704232294	0.851578428413791	0.756044866561411	0.817014719038986	0.7832457106662	0.499643006276907	0.823780483927395	0.845271030803569	0.744148448111492	0.859738104131962	0.831528402745045	0.803545412335196	0.856533958830585	0.476790289087124	0.825258153738536	0.755921141259197	0.819637343126498	0.850625199042308	0.802813156526692	0.779487761714372	0.839557696531313	0.838134708872517	0.567752069648849	0.790685815192358	0.888692451180208	0.808210687154844	0.856504946262824	0.798772752737463	0.840603815572874	0.87071766229693	0.760082530864634	0.152006430273735	0.856929876724303	0.672091008681151	0.839382287004838	0.809661342085622	0.880199501133591	0.893707600691492	0.748833217845581	0.481898151213235	0.569268218615403	0.844754780882247	0.49196241300583	0.72694316003234	0.764344101000661	0.567752069648849	0.742610977597917	0.639529704596919	0.746023406257846	0.859869895620917	0.761656864997146	0.699102684362128	0.843868229566391	0.790685815192358	0.812803128806503	0.836521078971584	0.155120601631182	0.742941091948114	0.882419064547197	0.708454634402307	0.882720628731401	0.791067221214258	0.678086903961606	0.857006533438035	0.769465044125031	0.723829152342177	0.85134818306671	0.831457989153681	0.817801151291556	0.861729489735095	0.665525534537458	0.756044866561411	0.779098556772712	0.847928921757084	0.87649047736224	0.805282098382914	0.756646556036098	0.798772752737463	0.756952939003319	0.880199501133591	0.812128168907772	0.731270729289676	0.850278199344146	0.814547305483474	0.802031872160881	0.745463490499241	0.846143835794946	0.383248780784337	0.639529704596919	0.896789738981215	0.49196241300583	0.704405886567493	0.791067221214258	0.573089398185	0.756646556036098	0.836521078971584	0.846143835794946	0.887021638525221	0.869434163510004	0.764344101000661	0.695928807517304	0.844754780882247	0.928321823617804	0.898483519453352	0.419683502520409	0.746023406257846	0.875486114178268	0.879523228069718	0.715663250265449	0.824697426634414	0.886857434208974	0.647984933472697	0.826911846352213	0.749627506690801	0.783223979180063	0.807721235581335	0.805050506343068	0.776491954253931	0.867973719910972	0.887837679857804	0.869533613417861	0.829067722653353	0.894412813679949	0.900217074859488	0.306404258036435	0.902552726262713	0.844930810669705	0.309381648329376	0.847928921757084	0.905931222176545	0.878784849279487	0.872691584200641
