G1	G2	Consistency
NefNPC	NefMES	0.021778197503914132
NefNPC	VerPN	0.0011790236363523054
NefNPC	VerMES	0.07717227592120413
NefMES	VerPN	0.01777571859505861
NefMES	VerMES	0.03691010168581066
VerPN	VerMES	0.07194100208165069
