""	ITGB2	CD93	CD33	CD44	CD4	CD68	GPNMB	ITGA4	TNFRSF1B	TLR4	TMIGD3	TREM2	LRP1	CCR1	TLR6	HAVCR2	PTPRC	LAIR1	ITGAL	C5AR1	PLAUR	TLR1	FPR1	ITGA9	PLXDC2	ITGAX	HLA.DPB1	ITGB1	PTGER4	LILRB1	TNFRSF1A	MERTK	ITGAM	C3AR1	CD163	CD300LF	CD180	ADORA3	CD74	IL6R	TNFRSF14	CD226	AXL	VSIR	LILRB2	TRPM2	TLR2	LILRA1	ABCA1	STAB1	ST14	COLEC12	ALOX5	ADGRE2	C5AR2	EDNRB	ITGB5	SDC2	NRP1	SORL1	CD47	CXCR4	SCARB1	SORT1	ENG	CD46	ITGAV	RXRA	SIRPA	P2RY12	PTPRJ	CD81	CADM1	TSPAN14	ADCY7	HFE	S1PR1	LPP	GPR84	C1QBP	NOTCH2	SDC3	CD9	RIPK1	FPR3	IGF2R	MRC2	APLP2	SMAP1	CANX	SIGIRR	THBD	IL18BP	DYSF	CD82	UNC5B	RHBDF2	TSPAN15	TFRC	NOTCH1	TNFRSF21	SLC1A5	IL2RA	CD40	SPN	ADGRE5	SIGLEC1	KCNQ3	PLXND1	LRP8	ACVRL1	SEMA4C	FZD5	PLXNB2	RYK	TLR7	SIGLEC10	KCNQ1	CD63	ITGA5	TRADD	SCARF1	P2RY6	TREM1	SDC4	NCSTN	MCFD2	TNFRSF10B	AMFR	FLT1	PILRA	FPR2	KCNN4	STX3	JAML	CXADR	NRP2	ASGR1	ATP5F1B	EPHB2	SLC16A7	PLXNA1	LRP10	ITGA3	STX4	RACK1	DIP2A	FGFR1	LAMP1	JMJD6	CAV1	ITGB8	PILRB	PTPRA	TNFRSF12A	SLC16A1	NRCAM	RPSA	RAMP1	NCL	ERAP1	GPC1	PTPRZ1
ITGB2	1	0.977017024338999	0.894506108596501	0.858040162058954	0.987053282932658	0.933440086273298	0.891768133687368	0.970696755540154	0.99428069372636	0.944924490194116	0.977266026011985	0.987945108322327	0.960737437106996	0.952305391838692	0.978384097506722	0.988929708888844	0.982377508897736	0.964315982125493	0.967952155564946	0.948249315035384	0.982921993018761	0.982739816333393	0.989647739008547	0.977817095415864	0.997449854738408	0.918951661872399	0.973974598868042	0.883755685392985	0.979772752068903	0.961606854079485	0.967226069965045	0.986637420070364	0.986838244163472	0.982075997565625	0.977003467431751	0.97649997330594	0.950633903438195	0.993094342906193	0.994303331571989	0.926658758421742	0.865633708755173	0.987540312112136	0.977333816310354	0.978598416462212	0.922173112868613	0.892159496946574	0.964549488845669	0.958284461693536	0.947857145871764	0.963537184560805	0.993362231173516	0.971774064571667	0.964958307818113	0.959019237660966	0.919595262358358	0.93257617202794	0.934472570729265	0.836946721364404	0.989010852577512	0.969856579441108	0.496754526730365	0.840118133453931	0.954507700385002	0.412636517604864	0.982614485088288	0.739562558733052	0.71748235658168	0.989156093285122	0.977095217255308	0.882946929997231	0.958099933359922	0.958805191213553	0.753175992106073	0.978738835396564	0.937387393840495	0.935459861691036	0.661004458209384	0.862560482700477	0.868003000458075	0.513292174331535	0.564567279618278	0.757441008415027	0.888787898957047	0.691608563013373	0.990885749417466	0.950664346887421	0.463103530496223	0.938409561908457	0.782459792245574	0.802296205314133	0.96206475584826	0.994970931502167	0.832739716372894	0.981010807816056	0.9011681204333	0.571020289608637	0.987064737560846	0.946311469703281	0.969141605166835	0.770706563381846	0.845130987193812	0.833940716339001	0.98822189131742	0.892154665847526	0.978723389699433	0.891883357854466	0.96416203158996	0.986309578335196	0.957993553665846	0.561396328621523	0.96164203863662	0.89507762545301	0.899053087031201	0.888062071471996	0.549919223005549	0.993794690314505	0.988756158393442	0.878090814861992	0.829956565431221	0.875180063745585	0.660484754164559	0.963250740279277	0.750303162687863	0.827120267959936	0.50298557341553	0.794612672973204	0.698305206911155	0.737602816938658	0.750338608742163	0.80215812662612	0.898043864060661	0.938303375022575	0.907199100908548	0.672242329645908	0.823447959865882	0.373244023148119	0.883864084363224	0.987992550840181	0.883763917831908	0.933344171086405	0.608086417995658	0.965378949464166	0.823783366148861	0.328276592644804	0.941304766274869	0.671075438123158	0.633376559795246	0.0579535377525668	0.920294034064101	0.570137871622091	-0.14633591370394	0.118015721942999	0.611539494635227	0.423913608522109	0.0774420027507741	0.361525792295167	0.030459135663973	0.779417601656328	0.277980660161402	0.813063045835463	0.882873782782689	0.0675027297610135	0.00967601586236189
CD93	0.977017024338999	1	0.926714318308822	0.805912827060454	0.985825513312133	0.864532292864516	0.798420309177445	0.991381356521188	0.972537457562591	0.892596188951701	0.928862992445104	0.953828291885333	0.94047256912811	0.907461395762875	0.987173425014913	0.95086521959973	0.968838925933976	0.984307327598437	0.9755503256558	0.907985332992743	0.931708253400089	0.931364261749163	0.983421516974797	0.975566329387924	0.984439670150602	0.858536814678496	0.927437852506543	0.859037781798613	0.927930184424893	0.98266761306311	0.960519303773638	0.988791435512958	0.970185287683469	0.953526526046036	0.995561951427601	0.944343574982317	0.892823897932713	0.961491349223212	0.977226681449102	0.887108217221232	0.786952407071257	0.985162798211107	0.979276018908814	0.94954135088661	0.96309157088543	0.933521203373743	0.962407929926981	0.959450934710299	0.911688827741909	0.981938226005262	0.969890610481942	0.924102388337786	0.965911720586389	0.968808070474477	0.886685604662265	0.881332052816498	0.937025363356121	0.75824348669779	0.98200543060946	0.932822151100666	0.533413826953959	0.753275365627998	0.923645827720675	0.506507067826729	0.994991674852166	0.765361614944823	0.76934367292811	0.968348148330736	0.937334588788205	0.859327860061998	0.974515749238009	0.930904712253846	0.715615423128966	0.964318371159601	0.95593652451325	0.946628102137615	0.772595943731021	0.853784620226798	0.804006716075914	0.542268058415331	0.610373743101729	0.816233226015975	0.86894198670181	0.728901403008586	0.980562076605122	0.937160323840057	0.512662983261485	0.915441176975471	0.729115698262783	0.780475528025845	0.934159193168368	0.964006242446406	0.756573330792979	0.942311155695079	0.901712172931286	0.605167306900707	0.973986028101168	0.961329441148063	0.922606307894851	0.810555534655106	0.869743467372793	0.792449956401073	0.983035273653254	0.825376908640773	0.964851642016693	0.871427742590866	0.960765326754706	0.952732128005505	0.982403240951413	0.5983454640247	0.966899134469546	0.877645851555225	0.897279684898687	0.925367567330985	0.578283079692392	0.984454416032273	0.994484218835157	0.871779099097725	0.787572876190788	0.845004523383413	0.624653492726313	0.969661369677684	0.854855875976355	0.765069198360788	0.453688053034958	0.815735862412819	0.640727240204114	0.657370950426846	0.77292875463111	0.800353845014855	0.812170467357106	0.961903171277956	0.919347862536381	0.592288761654282	0.823386335552597	0.453663473576636	0.854527237420314	0.968972834251703	0.870356091797287	0.949307189479588	0.702643397271664	0.964982427398812	0.833687203592241	0.387573534937468	0.905129028726033	0.639253346280269	0.673045882175284	0.0790291922891448	0.869329176730987	0.548101190624755	-0.157266961238084	0.183148860763229	0.653115413709463	0.475989783582643	0.0592129693883834	0.346138558197418	0.100921605875977	0.758728179340763	0.320840953654301	0.819498860687848	0.911579490129832	0.138091258772729	0.102622818776217
CD33	0.894506108596501	0.926714318308822	1	0.671411572665749	0.883872056308254	0.792932481166264	0.718651121780414	0.955041898001822	0.912200456645171	0.825519118453273	0.881792024771535	0.891508948639364	0.80668456979219	0.848977295873559	0.929534473073196	0.903960956658949	0.937742951314266	0.883589086687268	0.888963709923365	0.862702884097303	0.845078009160872	0.823152039349802	0.917241947412512	0.938828658642053	0.901057973309402	0.807031415003197	0.883344143529401	0.737710503194958	0.837968468316682	0.964533485506989	0.841405381700908	0.912488336808088	0.942097905347851	0.930666647068446	0.92713252728475	0.917827080425205	0.828249448863457	0.898194431964982	0.925729335364327	0.809758716455478	0.701211611634288	0.919258920961986	0.958970613570081	0.893735796292184	0.959021937709143	0.990823132436985	0.87117275884714	0.942983875622601	0.784815609805102	0.940823609028625	0.910603382310544	0.792754277266404	0.96327185712869	0.830376606728869	0.718722691019775	0.762038823288453	0.847394289999362	0.630603674544512	0.90924968105589	0.887508877261977	0.331767266601634	0.719385771380003	0.847327845104751	0.345831499020019	0.938060636063387	0.656346790612609	0.601915647110911	0.857367257807531	0.897944048113414	0.931657165273047	0.901502780745698	0.806474802904837	0.535481338564279	0.860760645490531	0.893932493233948	0.815610618493365	0.674664399244462	0.696101851958612	0.670053564413621	0.406095027530569	0.508203400027515	0.631286186019822	0.704993640130114	0.742164169398052	0.871144692655546	0.831537109750045	0.337040654207766	0.806317997581441	0.573772199728609	0.633106623404295	0.893553613658442	0.875581488365823	0.603545701650308	0.896711316840936	0.738077914812699	0.605398831399712	0.922243885885925	0.868457953174925	0.818339399602585	0.651256043374914	0.685503301586653	0.704021151462043	0.910499483053663	0.753431139825698	0.917689392887842	0.715048735611584	0.941297331903105	0.874926086266072	0.887063171937899	0.414196040093047	0.892996466518196	0.805438155812517	0.717145714643047	0.784827867542859	0.419286030147789	0.890166907209769	0.920420124249712	0.943264183591867	0.6436036413829	0.690216322927684	0.471327983750628	0.891361697487648	0.88797287767332	0.626314787766475	0.272058312500994	0.691763390299824	0.507193504930029	0.507681674417082	0.681011636794723	0.756610564704086	0.742960621723807	0.936532240643719	0.75996820829407	0.546226148955655	0.917345013194168	0.253431875552284	0.690948201376242	0.915291635852977	0.7212174130922	0.841073377923527	0.553616849203797	0.868170067180002	0.675196938651793	0.166424941313142	0.76279016400169	0.493411114387683	0.477580868732867	-0.0989089597312116	0.766110489732722	0.370809662573313	-0.254185859466173	-0.0206844942593895	0.434825398579335	0.298528173620946	-0.0756705081741784	0.190200550321111	-0.0909239925619042	0.617020876074239	0.100250614749619	0.639269015255776	0.901501846236537	-0.061663955180606	-0.0840411453393602
CD44	0.858040162058954	0.805912827060454	0.671411572665749	1	0.864026122960303	0.93484633253713	0.910443045073336	0.800588961325845	0.870136254142141	0.945284433817866	0.857945966564751	0.810437250729038	0.924493498218961	0.927280202703927	0.841549701581495	0.853713586917272	0.852692609909287	0.853818272754053	0.848587983830648	0.914920961180606	0.883196316423882	0.895394314533756	0.853780115237615	0.844323071705301	0.860684519742393	0.930048331431797	0.865823492760474	0.925736506406223	0.851053245376263	0.763605628608315	0.920196043266822	0.855870429853419	0.802594073946722	0.803146877755958	0.825704737664116	0.850783316622757	0.77372836890601	0.831190884713752	0.842381548922063	0.955342492096742	0.95318287088119	0.834715214950919	0.791787495508511	0.885478293420549	0.723121539333234	0.657484689988258	0.91396376376099	0.711644237787475	0.962737605118343	0.826742177470277	0.870757974870539	0.900908430070604	0.769227376179858	0.876898249312646	0.955336068259122	0.966307953058065	0.932751639059164	0.971856562526268	0.87652098331705	0.885885060322541	0.704861826179165	0.908086394965118	0.94973973646211	0.507650235451111	0.802983003531089	0.792685952917466	0.753801135002929	0.90794520921272	0.885309343179115	0.634555193808345	0.870485893906966	0.926016835909979	0.929127506850534	0.919120602745254	0.886223604167499	0.837797557518722	0.590333389793725	0.884563375103431	0.969933527900093	0.642752766258416	0.732772907570934	0.749411990018733	0.936257936897667	0.72413470422855	0.821204661427608	0.950341262711702	0.591804325140845	0.961768533295281	0.945614806109945	0.930661127055291	0.845021933382956	0.880511140242085	0.966742181724329	0.845363366650379	0.885868435040617	0.640061230256369	0.846323915167083	0.897066768530467	0.862933037562181	0.713306836191095	0.838950813726209	0.96372832247037	0.794885438906764	0.912860420736082	0.747777745989775	0.96955608782066	0.844658045244013	0.821161418872461	0.863379870308714	0.715264775261972	0.831906105494286	0.842578291660285	0.932451851789115	0.862667009946165	0.71799693000231	0.865004062315039	0.826584711882396	0.683077902527503	0.957038727123363	0.951725381397644	0.89261605913927	0.88144008289067	0.570273132514575	0.880999831375909	0.748520401632328	0.877530039244945	0.851031603726961	0.911486443388432	0.773372349095982	0.71219965818808	0.825256392810341	0.739082222007282	0.901504271741351	0.909625960119423	0.694296657603582	0.504587781200895	0.979824338859046	0.829936382592142	0.906709819528705	0.881843720597445	0.557740580206438	0.904463828967605	0.93324529129611	0.472852821600823	0.952055773350417	0.877614265690928	0.746813458110399	0.315674059234189	0.979079173734713	0.814190631386693	0.129498695559931	0.317289954708723	0.732137696993617	0.572057353913584	0.372017921794827	0.546307326815162	0.221503774086481	0.904409135179909	0.477092995188448	0.909623651758962	0.834594850231896	0.271869330440784	0.136829434369469
CD4	0.987053282932658	0.985825513312133	0.883872056308254	0.864026122960303	1	0.907257614067686	0.85048844695774	0.976955551017195	0.97976523535493	0.92639835627509	0.9517692640605	0.962198109277361	0.965994557884127	0.943153449067672	0.980657296842457	0.961826495333827	0.964655377038368	0.991267446012544	0.983834148551342	0.924258834578406	0.949365785089081	0.961628924052174	0.989254521065883	0.97267003186679	0.993618906868048	0.901392465594336	0.946368196780262	0.885346254241327	0.943823492214239	0.963312222407443	0.977609674462773	0.993679539706575	0.966200016475774	0.948985978760078	0.991552494100045	0.948891634922912	0.895404868904023	0.969489990560909	0.981219145819376	0.925103893335324	0.843689641963295	0.980413529620778	0.968078272579553	0.959889251811621	0.937852662756925	0.893182386656266	0.970577926198669	0.929782921086359	0.946526471027364	0.979249537428008	0.980088090270792	0.9571205550775	0.942356961387806	0.984589409034263	0.939499848825217	0.932855307819484	0.960905004841565	0.827644699754652	0.991129228033103	0.941400996066963	0.568626899140892	0.797895687596884	0.95526060531547	0.495125541506203	0.984178099683832	0.770686134861397	0.781105369181817	0.986275796376975	0.951769148646429	0.83809954054719	0.982398911231422	0.953674029189874	0.77576055266448	0.982102966951951	0.960754589413039	0.960572493612613	0.740767488129631	0.883418953969273	0.873034879916919	0.543090609968589	0.607668265288169	0.824728186496964	0.894630401773071	0.734961302817779	0.986642317578698	0.965088678893296	0.531020958610197	0.94479597153604	0.788016099126863	0.816620574044523	0.92616767426009	0.979585754875822	0.829937548497382	0.95111554140019	0.918340837269028	0.593804899786925	0.968745109863661	0.969694781024794	0.939251669204242	0.797889849154707	0.892669914918217	0.825745682397943	0.978760741769469	0.877355627616459	0.95618005393783	0.906590663756463	0.963138697157142	0.957927349883166	0.97898020350828	0.626333714517066	0.967877495090997	0.867507386566613	0.932271922880756	0.938019832182448	0.607638254417905	0.992837145944709	0.993186518561983	0.864604768083159	0.826959573202567	0.888317197455862	0.67880281135536	0.977951306903387	0.803958252307226	0.797174505439191	0.519324812471519	0.854822770161151	0.687088627700705	0.714798497926231	0.746722713626139	0.779002911291511	0.838407968563308	0.923300723005393	0.949479866946375	0.66472703082134	0.796850468117776	0.465312850292482	0.906349249100541	0.966640840487383	0.888550331496238	0.954053860945399	0.685858532996382	0.974827577969003	0.874043129422897	0.401696058636344	0.933113040972509	0.685546373327738	0.696843285609353	0.113124289364769	0.913352777481592	0.59557625607944	-0.127154701656315	0.206478167110061	0.676709757703801	0.486235120163537	0.094192322978337	0.387885450891115	0.113306202320418	0.792515148344638	0.332184193922963	0.852837346591982	0.892665667895048	0.150711175303436	0.101591509560327
CD68	0.933440086273298	0.864532292864516	0.792932481166264	0.93484633253713	0.907257614067686	1	0.984725221635639	0.864895947975008	0.948635207730169	0.991335418371046	0.969139809492889	0.929864075144283	0.90753123538204	0.986491393714122	0.885102269933342	0.956144059610999	0.942941092549649	0.87762621350512	0.90599385819662	0.982322996293384	0.96199510781484	0.96828404055095	0.930932486801167	0.921255500507394	0.92786059104187	0.98634891583547	0.974648391035772	0.851181704395452	0.940373985519226	0.858921785791701	0.914955023364149	0.914152448930513	0.913877311267308	0.925980947541986	0.877655313359549	0.956938723440418	0.897813631744661	0.938042195799932	0.935782804061526	0.980074166036359	0.980234295969774	0.908315130929892	0.893215059108609	0.971239421171864	0.803147495509405	0.778203220668812	0.92748341353711	0.831307998232618	0.94086892525103	0.886815700065199	0.954430337683034	0.928548581332029	0.884363705400172	0.884061830157182	0.927657299284515	0.976293604517404	0.921022020082649	0.915656815595115	0.921114358978309	0.966325129922057	0.453680992140613	0.972158293397458	0.972112255686223	0.275236312755373	0.874106362363404	0.662081160880695	0.594508913389674	0.940795732269555	0.975051931074996	0.82452307540715	0.88523230335616	0.919724041508723	0.776776443763454	0.938203715881776	0.901215057303751	0.816009140374099	0.475806047096358	0.795348526152964	0.956976246052013	0.437010022926828	0.527487490402972	0.621339950040292	0.860567457844572	0.675995880404389	0.886798113238225	0.933573001944729	0.349164715530366	0.927865645712383	0.82744541527638	0.801541153959438	0.918677778559116	0.954232396028909	0.931311456507659	0.946902929247924	0.819696393160963	0.519008786519637	0.911706364447255	0.894326082030491	0.915600858688857	0.625969199205287	0.752936661973897	0.894242893573439	0.87528322375824	0.953989705784053	0.876554230327865	0.909971708808874	0.925779926563937	0.907631440295795	0.863879284576587	0.531561323681146	0.859792750459443	0.830586624986905	0.869938101590578	0.79159740702587	0.495385416292754	0.919113887021338	0.886548878780879	0.841826502625919	0.862880289835957	0.869399168024715	0.750610617636325	0.911321174340289	0.590020478369291	0.844225109283866	0.543628216163449	0.755498957794458	0.718184109348135	0.807944529739895	0.67396366932406	0.749904578356824	0.935263747620323	0.832686871406023	0.837651356586904	0.860815886752523	0.828228676270581	0.245545977896277	0.90674784942886	0.926603108986311	0.832646148013149	0.847706649168613	0.417452000780325	0.909433710083622	0.81364315889572	0.209999987843619	0.92928577685292	0.713103728643147	0.554075350774808	0.0134057433395224	0.978454427944506	0.597447047951698	-0.135446948178147	0.0120626984852497	0.522466805751569	0.322219456037223	0.113744852891242	0.318309324457359	-0.0804332310408291	0.783295782133169	0.203017716553868	0.774407081986745	0.829808860200224	-0.0299870377593052	-0.127404379064602
GPNMB	0.891768133687368	0.798420309177445	0.718651121780414	0.910443045073336	0.85048844695774	0.984725221635639	1	0.791499302150131	0.900765389615045	0.970191115823838	0.940712598028833	0.899051651718849	0.866777454105718	0.957243310678199	0.821024111724378	0.927786423054935	0.896571370450244	0.805249454220746	0.834940444421881	0.947622669002206	0.941211479720777	0.949402999273046	0.875417814963399	0.868085980982758	0.881229889473923	0.97303344712999	0.949496496344246	0.811555687811626	0.930041865769418	0.785025446565483	0.862346733348386	0.852960689923252	0.863905836059199	0.889988330716781	0.808233810386218	0.92055945808955	0.898661903707022	0.905766597833366	0.889702593601037	0.945291379170873	0.981465560611144	0.85976826611363	0.828437702782574	0.932892521290031	0.707327932421759	0.691067175295508	0.879587710641884	0.78525383817655	0.902872757245314	0.810600695932186	0.910193977492132	0.911308810428885	0.822897983639586	0.829417170764843	0.903552181442084	0.95432494136556	0.854905054288042	0.901290487777013	0.866521740972316	0.935862738186833	0.381497248373648	0.978278572261534	0.92799444797979	0.192652463356635	0.810210870775461	0.613792747651531	0.515533108982927	0.894177519528605	0.941678777341159	0.789747912442606	0.816603499061785	0.880465738486883	0.749171363211549	0.89583176291328	0.826834652411475	0.753212747306877	0.36854160168136	0.755299739062054	0.945356836983355	0.364453760968971	0.445468498635282	0.546556109655386	0.823330439453642	0.557470387411152	0.84206145859914	0.878593363620152	0.287487053367403	0.879979166685038	0.811140134863795	0.752657779120714	0.877919666467999	0.921208610651161	0.939957485181983	0.924065872755781	0.770230392314709	0.426424038543515	0.862826048206991	0.837207794041598	0.897204491281207	0.587591925415139	0.690302054980284	0.862864187001545	0.826113331533969	0.926030354551281	0.829172504076836	0.866308758446379	0.859574978317853	0.883734876074108	0.794501183715307	0.484473386443037	0.805999482538785	0.788535941619184	0.820876964798125	0.711500285125322	0.434473050971372	0.869232067719679	0.826080002000892	0.777393865446596	0.830613335371216	0.830151170461396	0.717068040761553	0.847660709107093	0.467827709150169	0.824645060979975	0.528236156966249	0.671191489855739	0.689330419218388	0.808351196169788	0.614303496808725	0.73824935139285	0.963830033534583	0.765780512738295	0.778607150330006	0.850332711108347	0.754332747339882	0.181769835631521	0.872727297560343	0.885974227410002	0.790176121949671	0.791246680333575	0.329682435856435	0.858084559446487	0.755593106776866	0.165227203001158	0.899136579110652	0.666416035314673	0.500692447995577	-0.0130484342235182	0.960419498912728	0.562139088099699	-0.15244812393539	-0.0338350952195284	0.463977689556172	0.259296631368043	0.0952120841482044	0.287057015573298	-0.11781027070082	0.727862525947124	0.168540765355841	0.717872206559001	0.742102148343321	-0.0769945306036955	-0.164169475282591
ITGA4	0.970696755540154	0.991381356521188	0.955041898001822	0.800588961325845	0.976955551017195	0.864895947975008	0.791499302150131	1	0.973419052422771	0.894197941021607	0.931165210227059	0.945838688722218	0.929323069928926	0.912682316244618	0.989705697099659	0.951204435661558	0.972471715842545	0.976690507948376	0.969855781324544	0.912727560993624	0.921612397053182	0.916629375778413	0.980081187548034	0.981584601056512	0.977329312580009	0.864720011925081	0.927790895600046	0.857570844057812	0.91316887061535	0.992791611661574	0.949440170097815	0.986313985078812	0.977373292460977	0.957898785838456	0.994132774408432	0.949714178894358	0.877910852715063	0.955650593255472	0.976655415809233	0.890625567872077	0.785035280390637	0.979028783972857	0.989823920494025	0.947721068030222	0.980209549155632	0.960285753652564	0.954080994517101	0.962326865791655	0.904768384682449	0.991309002911502	0.969608011427782	0.907879562873563	0.975345448100272	0.947541899980645	0.863971164138139	0.873861776828268	0.940571228376064	0.761367033060483	0.984365552265363	0.934063498540623	0.516676968574905	0.760666215557809	0.929427501921917	0.48365971614561	0.994360647501481	0.762875554334075	0.75415700410572	0.958449615651525	0.942467394970002	0.878683857732261	0.976894589669646	0.919574690025349	0.705476820035194	0.955783776557016	0.960403249996163	0.938904581328529	0.763242385077235	0.839313257283559	0.795729609027222	0.540694221879432	0.620407078504439	0.786248092075851	0.847163871130717	0.775252975123572	0.9644192492183	0.936704375861927	0.502464599233478	0.91448885072261	0.721714712462684	0.777268793062011	0.937199512551753	0.955037851884156	0.739753190307572	0.943157784385274	0.880245142987499	0.64643326529092	0.97668483499686	0.95345930714363	0.907847264416694	0.776616182842796	0.842480423379444	0.800293837180034	0.978093069066153	0.833668735963358	0.960351079388161	0.853362537244782	0.976886910957399	0.94253972286987	0.97572344613118	0.572532498604006	0.968543566915681	0.880714126650845	0.871020805635884	0.91419752573155	0.57549502192103	0.975746695598462	0.991150020612829	0.905838125378159	0.779316859324499	0.838236466395871	0.617465436509	0.970440511842539	0.881635066043496	0.756425029754197	0.451363954710782	0.822377964841823	0.646401561762465	0.653347369370725	0.769447218298322	0.785482026737498	0.792639264295578	0.960081525453673	0.904307613404596	0.614693154004747	0.863811608677378	0.421269772051189	0.839378511328482	0.965238227636667	0.854569079517994	0.941539858243683	0.681395087491974	0.958689747607399	0.821697060084848	0.35129814497593	0.889260340649595	0.641562729895679	0.644624555008801	0.0671634907328978	0.863299657472266	0.540530062349293	-0.139947064207597	0.154729248194962	0.621315531315265	0.458262483220006	0.0634385666655932	0.347015880421194	0.0698706438370938	0.756363828688145	0.278317409285176	0.799987673888126	0.936781557301833	0.107249475764467	0.0589332154438217
TNFRSF1B	0.99428069372636	0.972537457562591	0.912200456645171	0.870136254142141	0.97976523535493	0.948635207730169	0.900765389615045	0.973419052422771	1	0.959147899347957	0.982999475499754	0.982318726712967	0.951279149275457	0.965456311756084	0.978519288922904	0.990497162469292	0.992992578911084	0.962559448403304	0.974496713464277	0.970189885973125	0.98103279135654	0.97700727068943	0.992771380530921	0.984353118211646	0.992453217424632	0.933633920906816	0.981703096454455	0.879679691483445	0.968068232684637	0.968590950549718	0.9645601553318	0.987294785495917	0.990202182989235	0.985318869959407	0.975270366042957	0.988877624282042	0.93630796222885	0.989091197540439	0.99570288425652	0.946137587256243	0.883636830644642	0.984787962164655	0.984086679695284	0.990501741258612	0.934893211297721	0.909368199382717	0.968928804034212	0.951206895401437	0.947996542120726	0.972683626456564	0.997856719527514	0.955344197848972	0.976317089227215	0.948515841208677	0.910915684939254	0.938113719111183	0.947744760823589	0.845298175120986	0.988265592422722	0.98245628077095	0.488753158353601	0.868439865584491	0.968628893544091	0.396824810077658	0.978995976581702	0.728961461237162	0.701230845178379	0.985963517178951	0.988821860723958	0.893484806168641	0.960459216614097	0.953467718629249	0.747031584369192	0.977117480183067	0.953864251719528	0.918979455415016	0.652466652404366	0.844839483363006	0.876874402420683	0.507538701544627	0.582116420647698	0.734124919848819	0.882024925620978	0.734004373228146	0.974210646311383	0.957543022866053	0.43962258213821	0.944205581140231	0.778776650272065	0.804004693333296	0.969343877164901	0.9918876816179	0.834446899071546	0.980438978156585	0.884872827931853	0.592386639265207	0.987328292041168	0.947706192852116	0.955355729795781	0.740536531029192	0.828638286583309	0.851984732293307	0.975216379514976	0.907431336321069	0.972693757764094	0.90041378021984	0.981207892926111	0.971904839722179	0.954937747630199	0.554259992668249	0.951375780953938	0.897032168486511	0.891514511073895	0.88086563489197	0.539163540405108	0.98864715106496	0.982370587406241	0.90260265094914	0.835273821869463	0.872731161440059	0.675093731903176	0.970060836028512	0.765579513488217	0.827992373142523	0.496496716802003	0.799214271858227	0.698057193293059	0.736746244492344	0.754954331276745	0.798763159428107	0.892631444453134	0.946547163404523	0.894160263382679	0.711569240941727	0.872789285531012	0.344904547805304	0.884303011033717	0.988687449050453	0.873226744866208	0.92625723972068	0.579889220360411	0.96423881527801	0.825294711910173	0.295532802547698	0.937309236818587	0.679350443530617	0.612775775864725	0.0317226388790239	0.930885075110836	0.568577785389495	-0.152553128394475	0.0872170664266742	0.591520578321886	0.402577865159935	0.0760194499591968	0.338789689185162	-0.00351537770361404	0.783656375468162	0.250984794903291	0.804156153503323	0.908729445103972	0.0418886088231367	-0.0306857368590407
