G1	G2	Consistency
MES	AC	0.021111213969600917
MES	OPC	0.09555224668302309
MES	NPC	0.1311208538134898
AC	OPC	0.15289878703433699
AC	NPC	0.20196548100221906
OPC	NPC	0.006388316685070505
