""	SIGLEC10	CCR1	CCRL2	SDC4	APLP2	ITGB2	LILRB1	LILRB2	CD40	TNFRSF1A	FPR1	TFRC	CD4	IGF2R	LTBR	ITGAM	CANX	PILRA	CD163	C5AR1	ITGB1	CD81	SIRPA	PLXNB2	HAVCR2	CD9	ENG	PDE1B	KCNQ3	KCNQ1	TLR2	HFE	ITGB5	TLR4	CD68	TREM2	AXL	ITGA5	GPNMB	CD72	TREM1	ADRB2	ITGAL	THBD	TNFRSF14	LRP1	CD99L2	SMAP1	CD300LF	ERAP1	SIGLEC1	CD47	ADGRE2	CD74	CR1	TLR7	TLR6	PLD1	ITGA4	LILRA4	SELL	SDC2	P2RY12	UNC5B	NOTCH2	TNFRSF10B	PLD2	ADCY7	CD33	SCARB1	SORL1	RIPK1	TLR1	IL6R	CD93	TSPAN15	RXRA	PTGER4	ASGR1	ABCA1	LPP	ITGAV	RYR1	CXADR	INSR	C5AR2	CD226	CXCR4	ITGAX	C3AR1	NRP1	TSPAN14	AMFR	NOTCH1	CADM1	MCFD2	PTPRC	RACK1	CD44	FAS	PTPRA	PILRB	TSPAN17	SORT1	ADGRE5	EDNRB	C1QBP	SDC3	CD63	CD46	NCL	TNFRSF12A	TNFRSF1B	SLC16A1	CD69	PTPRZ1
HAVCR2	0.90433044959515	0.861524306510065	0.775394363039327	-0.0416469614832533	0.810323197856742	0.933230965336273	0.922979648824343	-0.114257395555509	0.912838178141759	0.8259963980856	0.917922779199483	0.840545105807198	0.964789505427185	0.561559771104176	0.732324865206471	0.914880303387889	0.749708466977967	0.830353925742433	0.971234447265101	0.780916269406304	0.933062603397283	0.784255319915961	0.840688808146339	0.899957968853789	1	0.126653085214003	0.965207826658133	0.825116105004905	0.912573916911325	0.931099698650676	0.785089720044392	0.669112992938829	0.825576431653086	0.417687665705653	0.440242929524131	0.895240960015041	0.515282910135031	0.54870814665888	0.215342003998749	-0.0274736474372684	0.649613291106057	0.928562033974119	0.839097384879233	0.295125163730316	0.291208116408961	0.740474590882891	0.718298899668883	0.545937146151667	0.423912179584354	0.650070387297454	-0.0979507479620163	0.558647435966377	0.825100760482417	0.456321652128666	0.182918204794968	0.83890937362331	0.805416901331496	0.868804279132201	-0.351971854577938	0.315068207351425	0.503658415668832	0.662273401567689	0.826483259180995	0.880585957821591	0.221572715786977	0.8864804642598	0.825670320823729	0.911409998394763	0.863799637147923	0.530981536305863	0.95055949295908	0.878587176059428	0.894526872150807	0.756505401637285	0.0613823573936906	0.920464501075147	0.724579639977646	0.655173213077279	-0.298746002968694	0.448127909892608	0.746621438068369	0.945666308393564	0.815258880173849	0.821224910155961	-0.266095800694923	0.82489222437847	0.785362440144297	-0.260239878982694	0.839056604112938	0.921475306317655	0.821026000674259	0.853070806580859	0.453310634527143	0.306188019983927	0.180307160821845	0.784286327394254	0.942588469518356	0.798941705302011	-0.219612230492862	0.876809395630865	0.711115945202858	0.685689885830789	0.643826931011395	0.897054822261737	0.729375128604901	0.496208776745066	0.74141559259378	0.19188630960996	0.625797926120253	0.589805577048314	0.747325460411572	0.726831901566686	0.820715055512146	0.621131334935551	0.75362461429173	0.0992513413811803
CD9	-0.201867851221063	0.346010243939627	0.534626516855937	0.713573097954856	0.633410108404769	0.386260891356962	0.0513736494530944	0.366935704354844	0.161224867298245	0.493315415494211	-0.180916236784054	-0.101172256100369	0.214609528374898	0.761259255760493	0.572393460716412	0.161187665969205	0.62463676468984	0.51702492189135	0.096090290862939	0.358643190627613	0.281667802275949	0.663066813894477	0.495627345115156	0.354948216852597	0.126653085214003	1	0.111107427797142	-0.00720403111467198	-0.130282580258567	-0.105935723734783	-0.0584850156828525	0.261566029613127	0.425860314528286	0.769197173973753	0.891120606162027	0.406990513321448	0.732903859093559	0.459867805455722	0.943901094076944	0.874203554270367	-0.106275924215157	0.00221767554145161	-0.0501826715607951	-0.417265056131625	0.856879960584854	0.662650477368304	0.545362921727592	0.783501249103471	0.79518993903473	0.366557740411569	0.822841032002772	0.780042730445515	-0.0844161294775926	0.65079562261957	0.706769721758407	0.194898641054716	0.124305214623512	0.24438122661733	0.421854518900277	0.813672008830631	-0.0311848315220828	0.666646938132053	-0.337476025508897	-0.00739077961226979	0.904722769752371	-0.0592018021705967	0.236370980522352	0.209912827336141	0.444850578426677	0.800605822837946	0.0880961361893271	0.355416495092591	0.140399326756634	0.361901267156624	-0.51174030591842	-0.0872738416410622	0.501164570492154	0.408859800879307	0.747031385296919	0.767264550674631	0.472421594849809	-0.14216574359668	-0.31015422372917	-0.134817491286041	0.580075348415041	-0.14764042729441	-0.309437545079626	0.218824535940986	0.455384418181228	0.367983089968275	0.255568193069677	0.49844771657857	0.643369773210225	0.370307753027216	0.794789646642526	0.651746809918497	0.0735311601579453	0.509529759827152	0.776743468228221	-0.0555762001051501	0.511152364247148	0.373435994086206	0.668582284017206	0.268799808771049	0.260653737472236	0.543037691825574	0.523572430756028	0.821895209703265	0.813382489378902	0.76626799760235	0.557645943403517	0.416564185014806	-0.212553644721597	0.337113118348342	-0.344254448823792	0.172948946713382
ENG	0.885622572623678	0.847997491488207	0.771767758526224	-0.0573841961813744	0.791319879926706	0.928093126460637	0.91983342844969	-0.0960471355088116	0.88989169752628	0.814639752392274	0.896553878155551	0.822674901662774	0.955173236404229	0.552539299348149	0.7221528330417	0.918251055798298	0.729836381211605	0.797922874884231	0.965541615821352	0.784423539824725	0.928332770920762	0.759899264463403	0.84654869148376	0.906175660449819	0.965207826658133	0.111107427797142	1	0.844683068032626	0.915972182148806	0.93175501669728	0.776772217481693	0.69953151578657	0.824342945797207	0.417317066921287	0.425687504839825	0.89063220103065	0.511255475747698	0.582342675733132	0.19359825211731	-0.0490702819695726	0.662626248935979	0.925659971133762	0.860796187025347	0.324234147990694	0.301770077240708	0.731913328933403	0.710103744334892	0.513832908458392	0.40166023198202	0.640624330619135	-0.100753741759981	0.52098610777372	0.811834893015951	0.429617939481694	0.180712260031266	0.845594904679137	0.798619640469249	0.870589195851476	-0.327990862352513	0.283419729662422	0.459775536428636	0.638185275028302	0.796680556750928	0.898695021480303	0.21190910529214	0.864835144489449	0.817913195536423	0.89343155755348	0.843817478153648	0.513608920661451	0.949112913364699	0.853287033692803	0.865592665847659	0.781401482242002	0.0995469808186642	0.915926387816666	0.696123364116044	0.619454595782372	-0.283538628189552	0.443230575423537	0.730671859975694	0.931893091352345	0.783082932485315	0.801717527385498	-0.233744990885423	0.814346645819942	0.722913458835015	-0.2882137304042	0.833711814042848	0.906267785761249	0.844899568708877	0.835408227673697	0.442735550167636	0.28765206501546	0.191683326250989	0.753294780220213	0.914540568039687	0.752067689998492	-0.214730768590491	0.867415455424887	0.671498288344595	0.655622198954277	0.631257804157913	0.892012715322851	0.72546614843171	0.458591770267131	0.705788068148851	0.189924145686938	0.601275182885394	0.557967347799669	0.716760807544495	0.711130993555512	0.802123805004206	0.611642802148242	0.71548565477227	0.0603401922221869
PDE1B	0.791901922553365	0.703970311310128	0.609868776680974	-0.163794355740392	0.627617142222195	0.758918405466171	0.830262172897676	-0.145588680336747	0.780086354589987	0.6711631350105	0.784689433440719	0.744588025277746	0.817149070607996	0.422038643013236	0.557906897565935	0.808559152264746	0.600436065970466	0.617024006840891	0.8170378175091	0.663255350978425	0.812651954261465	0.588405078793227	0.731684278861651	0.780163305670243	0.825116105004905	-0.00720403111467198	0.844683068032626	1	0.841319190299287	0.831855159351476	0.686723449834525	0.633668268160209	0.682481863179993	0.312623507341541	0.284344325228973	0.755346706135794	0.415770675426243	0.519965500213337	0.0590520306402186	-0.152921724421243	0.610206710719208	0.793110591014518	0.822212647144579	0.294367310926791	0.186733766262386	0.570264636415706	0.618151923699222	0.371522803184609	0.290979105571574	0.523376686594651	-0.155868796346502	0.415422278226298	0.687632088862101	0.338163610311447	0.0134255198608363	0.769903718897692	0.785013872961877	0.764983160032867	-0.230214139608277	0.128335531372782	0.393865211389605	0.491675783345335	0.69604123354676	0.819903006306292	0.153520949763195	0.710491460873118	0.706574477383914	0.780586836342274	0.713266028274878	0.365007345913922	0.848629213799968	0.708718770610585	0.772706952634228	0.719420850074915	0.134217153899967	0.823612555182765	0.590078338187031	0.56007996395932	-0.316868936009552	0.33623728408889	0.657471342547681	0.832971975523402	0.778639518874811	0.69099023596117	-0.17750955453455	0.662901014180106	0.639461679473938	-0.16541747146166	0.700599608430887	0.762232836591224	0.709167931458081	0.725661183025532	0.326482797144402	0.229406210171976	0.141534530159458	0.59070726055398	0.820316867977007	0.613595490741087	-0.249858000745177	0.778212160304461	0.582356537001368	0.507268732250517	0.492471864839964	0.756306358237891	0.711248464657717	0.33558089967042	0.581881704158732	0.0904754903735788	0.437315334069417	0.397757016477762	0.626479864948789	0.583608225516655	0.686856591026253	0.52912377465629	0.71187891169549	0.0422058257401956
KCNQ3	0.910870006015401	0.720759016188336	0.613585476547458	-0.243533235588684	0.61694927730741	0.785571005928183	0.882078400823425	-0.199829148493178	0.829014201333646	0.677368424821754	0.902461565742612	0.83902151154282	0.879915275166807	0.354533174127885	0.560642530712916	0.83723479808477	0.58504461969357	0.635156889243049	0.922791895726806	0.677400713762899	0.836428669412778	0.563542457978631	0.700286297466556	0.804009275582779	0.912573916911325	-0.130282580258567	0.915972182148806	0.841319190299287	1	0.900536504002487	0.781487945236598	0.62417902900084	0.733568535115155	0.222901914219441	0.18476519660038	0.751703203541443	0.351318975070522	0.408389225952862	-0.0447141030011203	-0.268433169620991	0.596625696818923	0.90882153846051	0.821231091250487	0.352232422076511	0.0719850955673753	0.55616605804348	0.586887340759198	0.315268974867555	0.157549046475928	0.539049826347759	-0.28408427068544	0.32291958968491	0.819041754812545	0.286144069917951	-0.0246452150185089	0.792549260420662	0.766222304845387	0.775460242494445	-0.387061060697447	0.0572178997210522	0.419274948355532	0.505645442381847	0.858168677748284	0.899435834178586	0.0043391145827619	0.861497684241471	0.774890636173642	0.826838878376721	0.700621733122184	0.317070184377067	0.895021122787115	0.750940128698071	0.840983170704234	0.652134239281438	0.161970089603866	0.903343674718526	0.595766601838984	0.559222039232484	-0.499457312027872	0.285497024304074	0.65003840613615	0.957643383726126	0.88023795013073	0.833818014980265	-0.309487678925964	0.843429139880692	0.816559263681441	-0.314625086315057	0.694557446498655	0.78430827840862	0.794634020069547	0.703061850273247	0.278261094177896	0.260008149651669	0.0357140747086627	0.577111887410075	0.895416553450518	0.606986937596227	-0.421162002342698	0.835498699670544	0.566916592309675	0.574895923208153	0.446785255129745	0.806303673521339	0.661765381639171	0.347958756747024	0.574119132225234	0.0264951689793234	0.374910376118784	0.363283688930702	0.609029226642024	0.592508727972497	0.845744015747226	0.548389883909358	0.779285479228248	0.0951316886189563
KCNQ1	0.929341861584826	0.756335748165346	0.629912041930936	-0.231086772410868	0.635841590343042	0.839009526516581	0.889290436739642	-0.183719101409078	0.878931344881099	0.682238263300929	0.944090946249787	0.815496304826872	0.88593463171014	0.370886685120731	0.558915283744059	0.863476206594161	0.572310645496882	0.699256167761361	0.910578067988328	0.673026429474722	0.867068904309817	0.632272926011033	0.71896953547192	0.784342225333702	0.931099698650676	-0.105935723734783	0.93175501669728	0.831855159351476	0.900536504002487	1	0.772694605173648	0.595503155769935	0.678021571944489	0.219322440087827	0.220821726498122	0.809768357267628	0.340622601253902	0.440844087882661	-0.0167355294955975	-0.218828409638844	0.7056529942178	0.901923924476505	0.893288605871088	0.407560533320477	0.0898087337202814	0.557278407952145	0.557008974552567	0.35512676556633	0.246285267159751	0.530051675053392	-0.313742227783178	0.387731326749882	0.795971909560497	0.301305209811904	-0.0245512771998858	0.786918222203108	0.76319850900352	0.785473181901177	-0.427268951958127	0.129737711103685	0.51003934026405	0.450005422409552	0.873225584285015	0.853944147537131	0.0258677306086634	0.860455563644225	0.744094821100891	0.832025862585357	0.765639087706433	0.318249208796549	0.93046222467711	0.774918916046721	0.84788109887287	0.678484375698785	0.220420609612336	0.947475606852667	0.570254817738287	0.49651049565337	-0.44467008859692	0.220189118115708	0.607831706684368	0.953402038669282	0.85496827411504	0.817982800365429	-0.407832518930854	0.811604281278171	0.794866011699677	-0.264912638019792	0.728354237714131	0.835040358860662	0.691823940319342	0.713769940701124	0.287436331822409	0.216480169469554	-0.00876860899237415	0.612646169131538	0.895773927209666	0.686786889237659	-0.384524323999228	0.893296183297976	0.573477927556276	0.537485478131336	0.473969768306504	0.82945631203374	0.708310759920619	0.335673694152191	0.627693792186604	-0.0380664276693433	0.437072781091462	0.394719452504552	0.603623103749347	0.639967051328562	0.825127528584801	0.5120012168037	0.843283687320743	0.040751277675578
TLR2	0.854545568852874	0.579108999120972	0.519689421847273	-0.273203477824156	0.545343236541492	0.668205445725392	0.796006712425077	0.0836445328048724	0.725862553879396	0.683893635921614	0.854628772159024	0.813526859705319	0.799608285627518	0.239138719104032	0.61965186731994	0.757906243941556	0.532802905093717	0.668988839965502	0.805357388051224	0.760959615577809	0.696062539901463	0.545285651271562	0.58633915672213	0.709120132968553	0.785089720044392	-0.0584850156828525	0.776772217481693	0.686723449834525	0.781487945236598	0.772694605173648	1	0.587793459314912	0.564575849085111	0.261376007599962	0.150591153711477	0.617690088481614	0.322535020826712	0.341125884367986	-0.0483784632980033	-0.0257932711530327	0.56295559373864	0.847863526645046	0.661239464854602	0.577517140507279	0.142198024549512	0.464319570561278	0.502144771757166	0.441282511275197	0.281294057240821	0.450887919042569	-0.240384777318191	0.392706576086529	0.863179554191349	0.542610143361646	0.00800968566266376	0.760661736261769	0.67430046789488	0.687498918488824	-0.079381945450114	0.0875869401479794	0.694050395333062	0.484297229519753	0.754649387578232	0.717079204338545	0.0770979814149481	0.792378063866028	0.653417084300199	0.763188735124891	0.689355738237729	0.252597279613862	0.734011530336627	0.752208813523709	0.850107640804596	0.604862196870196	0.390910592720175	0.748159699116505	0.620345268371113	0.687910815023577	-0.231929430708527	0.193672601543885	0.550853559339344	0.813341571404439	0.710843112946234	0.686501772669942	-0.12877180842191	0.755322795846188	0.762622411971848	0.107345989128129	0.523405162514233	0.756505557632013	0.597217881270679	0.634844148866513	0.385044955232849	0.225289478886315	0.118879675881985	0.557147426350925	0.888607579018306	0.687822407306189	-0.174838768058929	0.760428605041422	0.517654617490668	0.577427269243591	0.366764548485146	0.68918319967155	0.527131961711973	0.394001914999714	0.560871067600108	-0.0210637771262288	0.332363262416167	0.464885075743985	0.592983351725434	0.48235137495528	0.864689271712212	0.473748960949773	0.743395720247969	0.0626932575657332
HFE	0.558247587850033	0.657818813219526	0.626312890641086	0.141092322982719	0.66495330262908	0.67559619127264	0.678305675253139	0.109727168823466	0.568785011551221	0.773577218833342	0.541875823275986	0.535937262941545	0.711548564606745	0.57436434192881	0.741217745612983	0.634894585051138	0.703875911808257	0.65630511341416	0.703137141701428	0.68427271288117	0.678823733016841	0.652872436096976	0.715666381785715	0.729234791958975	0.669112992938829	0.261566029613127	0.69953151578657	0.633668268160209	0.62417902900084	0.595503155769935	0.587793459314912	1	0.727521846805941	0.604680677399168	0.492039296139893	0.66354870988481	0.631179650598526	0.504161448814065	0.333917196476136	0.220456343247834	0.224209835806134	0.654846922493738	0.47217704920253	0.137746359550194	0.472950808232584	0.682936075711362	0.660967246444987	0.604674154289524	0.401517495339373	0.599707258273121	0.207634654852817	0.586390358130235	0.559556203866939	0.586610316727296	0.33610680547461	0.755443425580759	0.652892338784705	0.658750353814008	0.0672626288416017	0.303100537284378	0.362762961040151	0.663947619939129	0.44689022871828	0.706920952960128	0.379581935346983	0.533631988586281	0.681495383582061	0.701852923989382	0.65777625517623	0.576552413018852	0.661884276179417	0.667785393722329	0.710971251918874	0.697686015865214	-0.140392315313392	0.569159844975261	0.636773230918668	0.734494188433684	0.0159768554292104	0.589361544104138	0.711407803761164	0.604904565010528	0.46131154580108	0.470900119623263	0.100725681739937	0.507699956149592	0.385890068445351	-0.0716915248400214	0.61703945498941	0.727385868411876	0.739841680990001	0.727769703813585	0.537088223658046	0.378784657975583	0.487544213630208	0.638288172348473	0.683558159520484	0.637124839096417	0.0666212424886893	0.496252196522268	0.613486844983828	0.464654318384513	0.499205708277834	0.608541931220229	0.531419650271457	0.510401264916949	0.596284676915423	0.455905476588181	0.533030577059731	0.620155944489607	0.674069553963932	0.514376934666306	0.526015416485071	0.521882043019243	0.403414366691085	0.0656965357915612
ITGB5	0.605841053933584	0.853322886004797	0.8376104530491	0.315473170376356	0.88539248944195	0.874027644505328	0.769183122784669	0.071763217677665	0.731371465102421	0.869447367278631	0.614803132442465	0.612399866016204	0.878580410257156	0.769378415346403	0.852994434760227	0.785624622337033	0.884187377939591	0.800938755753126	0.831243887499398	0.760541818758984	0.837033653239351	0.820675405264714	0.897185787784118	0.893498592727678	0.825576431653086	0.425860314528286	0.824342945797207	0.682481863179993	0.733568535115155	0.678021571944489	0.564575849085111	0.727521846805941	1	0.699730403506969	0.69857635932872	0.837491611085257	0.765965178517247	0.663198142584519	0.51738656270101	0.223330501813193	0.357369170754665	0.748635536725362	0.592027360591424	0.0315335136927551	0.586922732617024	0.879175989877219	0.805232949216967	0.675328821801003	0.546260366832488	0.791941902064886	0.334053639970813	0.692628885759242	0.609467201591112	0.58270355588493	0.448575651974995	0.802497265643835	0.724265572836171	0.808100999223859	-0.0694922525443972	0.448856076109397	0.293298572908873	0.79032140693674	0.495047150659934	0.764650796762258	0.51356616357666	0.666873159388107	0.812784458677991	0.836396872527056	0.827914020129263	0.775183626171026	0.786408725567824	0.808361039998252	0.753412194040803	0.773645427667026	-0.233734416944102	0.679730807411362	0.775079613543337	0.725525071767863	-0.00238793841005216	0.76715721849677	0.845055171658912	0.704025842890371	0.516421053485358	0.603034583449934	0.077681360402152	0.599534059144806	0.46081635140625	-0.231427700506318	0.837730438367552	0.845179146472255	0.912579253614346	0.881179146819398	0.635176706946243	0.423530672210092	0.519785019345031	0.831267714338774	0.74627105497374	0.735318060647775	0.115542885925055	0.622702735540771	0.759632793457472	0.665738132568799	0.75607872476023	0.810028551782352	0.641079563549087	0.63131646380505	0.737308227411682	0.589286706316309	0.750689313758355	0.725204199804313	0.81943491053623	0.694953284067646	0.570462400462079	0.669196594676288	0.398063841165463	0.143095082543998
TLR4	0.109008441481939	0.650015356316762	0.747582425683547	0.71561221081485	0.789178767299359	0.634920842929842	0.418986261727535	0.472521732066548	0.354449685495501	0.718368453329315	0.114883912203269	0.178797824158955	0.54471885908267	0.903188818986534	0.789477062025189	0.446301612629755	0.84270335932493	0.719473180544593	0.437300461466991	0.658382581508546	0.564228850876637	0.773503545437978	0.753603847679378	0.61275932926623	0.417687665705653	0.769197173973753	0.417317066921287	0.312623507341541	0.222901914219441	0.219322440087827	0.261376007599962	0.604680677399168	0.699730403506969	1	0.899582786796961	0.629546604618589	0.914215236489391	0.706659142421181	0.846139161358427	0.698400128370043	0.0561273901546424	0.334391873339083	0.205603760386181	-0.225280942987336	0.921688171156027	0.843830724684291	0.703436058633852	0.838923707762965	0.797021685586914	0.707143894869155	0.781916887036572	0.81967533682236	0.166430551472843	0.78553634501411	0.750738060434134	0.609401345125854	0.435398674126344	0.526226652064735	0.428890661146282	0.730398023447438	0.128729409877921	0.751835985345432	-0.0920391796868904	0.35005122329994	0.848515414753356	0.19541713928094	0.575552091853013	0.555335090198392	0.682555723058189	0.908547943912722	0.427578553511618	0.575780251026204	0.456476356053267	0.724998002164131	-0.401933044893385	0.223860645368327	0.73268184471253	0.688690728284126	0.57185616960798	0.912300252582869	0.79351486522904	0.204788172900324	0.00619171868520083	0.0878913241192555	0.473380362308363	0.109114012142072	-0.0675563557798836	0.175925311247467	0.669124519327595	0.627714221809758	0.581324404726097	0.771125966962722	0.817354681773312	0.434202302579244	0.866822947133123	0.77749365078372	0.379116659544853	0.659979607574842	0.663797973694356	0.19225345601135	0.668019128913955	0.517111092979161	0.714431143320434	0.48788214646505	0.403647572635197	0.657013487853042	0.64206409636631	0.858245747994657	0.823331636280699	0.857882520776494	0.752765581202414	0.464740696376451	0.108580881543498	0.463539577710605	-0.109382145115333	0.067078087289593
CD68	0.0835240182445537	0.669789281201828	0.783222695162656	0.718173594723362	0.846006585775287	0.680800569891266	0.370865560481557	0.315212888626181	0.438067034098005	0.727300697688156	0.113726536435005	0.128556040033233	0.529695761556529	0.926809673491121	0.791845796150444	0.4660108226694	0.83601802902191	0.738354494835344	0.407900384024399	0.579190600513824	0.5813006311598	0.852507865424332	0.773568366560872	0.626815636757547	0.440242929524131	0.891120606162027	0.425687504839825	0.284344325228973	0.18476519660038	0.220821726498122	0.150591153711477	0.492039296139893	0.69857635932872	0.899582786796961	1	0.694242499500898	0.892024844662934	0.685699273339847	0.944178278113735	0.731883370591687	0.0897451665667293	0.299340411686084	0.238326784052882	-0.325747431720415	0.926158626405771	0.874429895199379	0.734363349212785	0.853556601661068	0.856738117252317	0.64501599163729	0.780342628799967	0.858228123770959	0.129607880247099	0.711983459901195	0.755024466323131	0.501378124021272	0.401852786863981	0.543391524753449	0.286115138206086	0.81410408740287	0.0747339823564811	0.78320626492593	-0.0742385589259422	0.313121256462273	0.873757954331684	0.180855164893377	0.51570778927254	0.520958877701156	0.709617408451256	0.935813773370821	0.417599759039303	0.578094318957798	0.40680408187586	0.651233093609239	-0.515863404665266	0.241695933220383	0.677286338603814	0.585400010245593	0.576654718782855	0.897189082677914	0.724138537213731	0.17799183078638	-0.0168094876690825	0.0873522485385214	0.405529725823377	0.0843405728507	-0.0774439239541253	0.0456854112990212	0.724322252002016	0.631067746264443	0.554469473588554	0.754212553503081	0.753696980551669	0.367568866175888	0.8141017485088	0.831328297851432	0.338806002490251	0.689000400157371	0.636708861888739	0.221005261185703	0.666322736137699	0.508496657651454	0.806417309604117	0.508946443863204	0.430977998009479	0.621094967965683	0.684196251002693	0.84785962818572	0.942826189731154	0.863775446585834	0.731249063250497	0.557604325156261	0.044140817724462	0.460278270905854	-0.108932820259786	0.0659634330988164
TREM2	0.685009001459242	0.891096809266547	0.903135155058788	0.186544485210315	0.904678928222977	0.974989012658778	0.819477782240337	-0.0480251189652905	0.904922868473874	0.871154065740386	0.724217496521903	0.643810511418436	0.900449488510694	0.765589710395836	0.797358229417569	0.877041857901988	0.836467460982535	0.894148630608306	0.862631194925386	0.769470726583022	0.97090348826262	0.927163376265066	0.939980416552817	0.886891201951794	0.895240960015041	0.406990513321448	0.89063220103065	0.755346706135794	0.751703203541443	0.809768357267628	0.617690088481614	0.66354870988481	0.837491611085257	0.629546604618589	0.694242499500898	1	0.728079525518611	0.649496615972468	0.498417092424933	0.238368220256239	0.571319565869624	0.814518992032485	0.813918176617178	0.0537752951894375	0.553612120726282	0.868402116456727	0.802723147321343	0.705550477959001	0.617965177827046	0.654700809503828	0.173641635922836	0.734444441964532	0.590691094833868	0.585452061537144	0.365654016373199	0.833966504491025	0.753701008496862	0.850023763751362	-0.15181469703327	0.569429680915882	0.34313547424115	0.738963971933155	0.554722152134047	0.78223222971369	0.486749657593894	0.684409785339299	0.827628380927041	0.85402802852809	0.93056833065522	0.713138347255516	0.90794514725194	0.872982145267043	0.803752345584315	0.84834537179101	-0.194024634328793	0.8420918218285	0.761417138960684	0.642355518599249	-0.0368215771414088	0.632910726002954	0.857981533907841	0.782558856713158	0.627717713363281	0.638414163194058	-0.0694170923505349	0.599949408986005	0.509783921058129	-0.189095565072412	0.947988741548393	0.932325732261715	0.782186475276846	0.91354616650278	0.559238111742734	0.357980984935193	0.451665802569903	0.882654154705073	0.799874470752867	0.863482153142017	0.0373609500684811	0.780449845956122	0.77778964194831	0.671563617861532	0.757454297331676	0.877089615435111	0.755221909724501	0.547487681050213	0.817527815295325	0.417136841272102	0.845410756541256	0.740304945793299	0.816740756852182	0.765645347515699	0.553710145912076	0.630247275761012	0.512024464082049	0.0723816815826208
AXL	0.210644964833082	0.7041601559166	0.781948329657283	0.582078012415983	0.840060175666923	0.714820066732208	0.491979023442577	0.281290225800489	0.496818998206295	0.785606618221404	0.215226177089592	0.243494765991768	0.624090372324754	0.899822516785493	0.81619787269245	0.536881878456796	0.862070452566242	0.750173196644276	0.518670642726264	0.650202196735942	0.664712288447221	0.844808434611437	0.831462519312576	0.696958237893605	0.515282910135031	0.732903859093559	0.511255475747698	0.415770675426243	0.351318975070522	0.340622601253902	0.322535020826712	0.631179650598526	0.765965178517247	0.914215236489391	0.892024844662934	0.728079525518611	1	0.617034407304601	0.821319351361566	0.657777463542471	0.0589743022087529	0.440754026543251	0.314722915468554	-0.280848083333627	0.879357025224863	0.880086420576678	0.754475123586613	0.832087707376758	0.766107212707175	0.703415349737665	0.701810284711802	0.846768863043544	0.202438139067999	0.786350420333238	0.661565493522049	0.689136447096162	0.494562959938766	0.600565469269791	0.334058158278143	0.736143785387029	0.169647644390403	0.76355937623665	0.032974904148618	0.491545559919987	0.807179916328761	0.25820639162778	0.644841221645315	0.636444052909455	0.741711816226059	0.917112333933968	0.542571736375337	0.647924849073497	0.571982683310834	0.743833914446007	-0.495817918009331	0.362302502257295	0.746239341993265	0.730812882788786	0.408713938149383	0.909819106245497	0.846171536754969	0.323947271593418	0.158807696901142	0.187835738081568	0.399890781942438	0.205265050225666	0.0579740803485903	0.0708912343155582	0.751995191454857	0.717953031762397	0.682126225861922	0.821833709789238	0.797025409419309	0.445436148281332	0.862358536730741	0.810596362094617	0.463385664680069	0.718225589149699	0.515103016243523	0.280840792360077	0.721040529276077	0.533272677702503	0.714508717019972	0.578842874377195	0.476859827582898	0.638793956563241	0.698890908243924	0.830328745402787	0.862025615656359	0.860114508746059	0.794064457998162	0.528708022093988	0.170290894242158	0.499956376885841	0.0134689169309859	0.0712204594252576
ITGA5	0.348823454955459	0.737347796101221	0.763957430212682	0.537931045116534	0.726568230202038	0.693156099365178	0.604858031161768	0.421000130728826	0.454940698175859	0.643678228539181	0.346257608159487	0.377147510417833	0.619147127117298	0.730022772423404	0.675858179714142	0.620244496774015	0.758936092010324	0.635152348472681	0.540697704162909	0.68092229910889	0.635932427064927	0.63640331713765	0.733398504304723	0.659454014842296	0.54870814665888	0.459867805455722	0.582342675733132	0.519965500213337	0.408389225952862	0.440844087882661	0.341125884367986	0.504161448814065	0.663198142584519	0.706659142421181	0.685699273339847	0.649496615972468	0.617034407304601	1	0.529333143964351	0.243320962006717	0.477249344611782	0.432606994554926	0.471711048778599	0.135824481715488	0.668560747566196	0.734575409540114	0.642821314815387	0.597171052165263	0.661144810485318	0.750235221185213	0.405560374432652	0.618594060007002	0.378781325330629	0.455984425802008	0.554295307435204	0.598536312378249	0.607928944961537	0.59387383789775	0.120577703725476	0.437784224966954	0.269084219012934	0.573488967590174	0.170477277094924	0.458295502836475	0.563303298581814	0.387333492956151	0.56723010156457	0.626037527136282	0.675415430705479	0.671196319863325	0.575533489693829	0.566916033123066	0.446159671295353	0.797075306881095	-0.00164857093840264	0.416721367907472	0.699324554520645	0.510220319268345	0.337216197589758	0.666925374259234	0.685953636117547	0.404319282716063	0.213493190719264	0.316491075569047	0.211412053631324	0.244849588234863	0.146993600730739	0.0589704366908036	0.685407486641847	0.597202994761927	0.588102320253557	0.720128675866013	0.589801697152814	0.340685343793852	0.490710222608424	0.690206026297393	0.482962484804921	0.59382595319674	0.432779862011664	0.394045925902814	0.604319854635937	0.508818266753343	0.691518358768265	0.609900770839996	0.5915706580458	0.523135400094465	0.638593048366701	0.531299459100099	0.665456983302228	0.586679172064352	0.690370804325489	0.551957762158099	0.344322409624946	0.491453378682477	0.136272703391576	0.066700335887771
