""	PTPRZ1	EGFR	ALK	TSPAN12	APLP1	NOTCH2	THY1	LRP1	APLP2	ERBB4	NCL	ITGAV	SDC3	SDC4	SDC2	TNFRSF21	NCSTN	LRP6	RAMP1	CALCRL	NCAM2	PTPRA	LIFR	BMPR2	ROBO1	SORT1	SLC16A1	CD47	BMPR1B	AQP1	SORL1	ADORA1	NRCAM	NRXN1	RPSA	PILRB	NLGN1	LRP10	CADM1	TNFRSF19	FGFR1	PLXNB2	ADCY1	NRP2	NEO1	CNTNAP1	GPC1	TLR4	NLGN3	CD44	TFR2	TSPAN5	ROBO3	PTPRD	CD99L2	VLDLR	FGFR2	RAMP2	NLGN2	APP	PLXNA3	PLXNA1	TRPM3	ITGA7	NRXN2	PLXNA2	CHL1	DAG1	ITGA2	ITGB1	CD63	NOTCH1	CNTN1	PLSCR4	NOTCH3	INSR	MCFD2	AMFR	DDR1	MYLK	ROBO2	FGFR3	PTPRF	ITGA3	TYRO3	F3	LAMP1	PTPRK	HMMR	ADAM22	LGR4	EPHA4	TRAF2	DIP2A	TMEM67	SLC40A1	MCAM	ADAM23	SMAD3	SMO	ERAP1	FGFRL1	DPP4	LRRTM2	FAP	PDGFRA	CXCR4	DCBLD2	BMPR1A	CD46	ACVR1B	SLC4A11	SLC16A7	LRP4	RGMB	ABCA1	AR	ITGB4	ANTXR1	ACKR3	CD81	SELL	PODXL	ATP5F1B	LRP8	MADCAM1	CCR10	FZD3	BCAM	CDH11	ENG	ITGA6	NT5E	CLEC2D	ITGB8	ITGB5	STX4	NECTIN2	ACVR1	FAS	MTTP	STX3	CD9	TSPAN10	GPR37L1	GPR37	MUC1	CNR1	IGF1R	IGF2R	EDNRB	NRP1	LY96	FZD7	ACTR2	TSPAN17	PTK7	FZD5	PLAUR	GPR171	MERTK	CD74	TLR2	IL17RC	SIRPA	CD93	VSIR	TNFRSF1A	TFRC	JMJD6	C5AR1	FZD6	RACK1	TRADD	ITGB2	PLXNB1	CD82	TGFBR2	RYK	TNFRSF12A	RIPK1	SCARB1	CSF2RA	ITGA4	FZD1	PTPRJ	RXRA	RHBDF2	CANX	STAB1	PLXDC2	TSPAN14	C1QBP	CCR1	GPNMB	MRC2	TNFRSF14	ADORA3	LPP	FPR3	SMAP1	TNFRSF10B	TREM1	CD163	TREM2	HLA.DPB1	COLEC12	SLC1A5	TMIGD3	SIGIRR	HAVCR2	ST14	TNFRSF1B	CD4	CD68	C3AR1	PTPRC	ITGAX	LAIR1
PTPRZ1	1	0.970647224976085	0.83095540982903	0.894876262882648	0.818486229341503	0.936850022535676	0.936627756478196	0.866966436606158	0.797271530822248	0.9284494654175	0.837178891681515	0.95718691474627	0.817802582306213	0.864668354121946	0.763252120162669	0.896663403898862	0.862013956951356	0.91810532093089	0.951998105902523	0.969306127638643	0.968524469396019	0.961008120774015	0.97340938208561	0.913686362738303	0.969990588284651	0.945642483688255	0.889260641549354	0.940165046549378	0.907236342659912	0.645219152176545	0.799792821948795	0.958778040147416	0.974519254257254	0.978235965827451	0.84031497126272	0.942230173770317	0.948910702652154	0.872156125547726	0.924317348395793	0.870781398827191	0.858154594469418	0.444662077373946	0.89798660166976	0.824945694016131	0.937747983020073	0.905434142732745	0.721192576003242	0.79394305548726	0.919677296429103	0.796320942854664	0.925106295431949	0.91888830837882	0.913489542458201	0.922089294471457	0.876902413740577	0.835257775738557	0.764632627080756	0.811936645006197	0.63300186110426	0.974280605090204	0.891439559610351	0.752188756421038	0.909135908150256	0.925342578399174	0.933081542091564	0.853507380000526	0.98874204693366	0.966615864319272	0.90146920085384	0.729980073774806	0.919346030761608	0.92506461969163	0.903736305427531	0.907913263292141	0.656736825872187	0.850143295235945	0.845550864577118	0.862810725954767	0.957069712778566	0.836154541737944	0.958983706480449	0.891410672498209	0.953533624134122	0.898420421321861	0.840976552355455	0.924221306997619	0.691500823289892	0.919948073825159	0.67856187387606	0.925894057450547	0.974696424022724	0.768400662286422	0.851122448790786	0.897981400508066	0.916858703771334	0.952529423127909	0.835938238372467	0.92069359031711	0.923115184078554	0.833540857325191	0.859454404350977	0.829590549335941	0.779380438461761	0.914890865523942	0.707671618678928	0.897861087850644	0.190543318237124	0.934947769537537	0.916995049123652	0.792010762281383	0.770539224810957	0.886143957784259	0.854928137721081	0.810440431870905	0.907536563390569	0.828226910351228	0.934757258130461	0.91766502163002	0.852306289273094	0.553473905971239	0.668654229555185	0.839459877710345	0.860654756236425	0.872297825130195	0.830355350534773	0.899467905285679	0.896824363120693	0.96713527785632	0.89043928200302	0.920014688616123	0.243162823123315	0.900106015495084	0.931936560604337	0.639457329150636	0.978447137600186	0.523051444682268	0.755905788901929	0.652711174349077	0.767143955203623	0.771990407580929	0.855936289997476	0.818860449043176	0.874441288608922	0.897968702406119	0.853906549128138	0.925054220518356	0.921707098068464	0.900445276627956	0.909779621374483	0.634857432860955	0.882288643547988	0.561429108489448	0.492733795760199	0.801061875604945	0.461826858314467	0.834630558503498	0.830430518834545	0.862097065165064	0.219818509365755	0.717156056472728	0.373060844262974	0.300448598699419	0.381297238646984	0.932624352155807	0.457343461021181	0.17855795621572	0.277447000571257	0.91435218466127	0.777791306627108	0.870686085989856	0.370835938617899	0.907333275840166	0.845657477426816	0.712775444604743	0.240033657227827	0.912653638026282	0.916851608513077	0.374011865417508	0.880511789278078	0.883035837173098	0.707872851486634	0.482070450081443	0.306161780243525	0.284107608698611	0.699927697455074	0.529334985127772	0.600766973340888	0.521507362171765	0.930454293024725	0.243809291881807	0.283797200036191	0.61350679057187	0.846707558699269	0.218585201329291	0.33516013022428	0.915266834684331	0.612576609237197	0.256132544557608	0.927162349150215	0.154185521900098	0.758636490308972	0.697276187093482	0.102905023434257	0.22554525351031	0.276025578449747	0.298321044575786	0.649853938971198	0.659794292021765	0.144391013344611	0.597101856102395	0.228071454541	0.198465576764529	0.145007100347129	0.267989411344616	0.262443826161051	0.229615605331823	0.0928380497984335	0.284552696470233	0.268956952663082
EGFR	0.970647224976085	1	0.819420226991502	0.901189181156867	0.800781930402686	0.946258589353089	0.943215653624665	0.897330261158519	0.840664304738347	0.921831302685714	0.860976763324665	0.963510062141525	0.836492277471374	0.867456085862374	0.787688046549905	0.909482516390219	0.855589769065912	0.930467931667832	0.944944577228249	0.935880541772951	0.962213422376253	0.973280042810574	0.955878456725705	0.921368975804903	0.962984851280116	0.940083835788434	0.901282974456067	0.934810253565825	0.852704639929956	0.56829107646467	0.835118237371996	0.924008708055747	0.942784199050183	0.954726166007269	0.879611070410871	0.926272116082182	0.963738955190852	0.909873909788199	0.915539160704975	0.823547854194465	0.848502436276808	0.506088413175842	0.902482864311169	0.811476646618523	0.916848738874451	0.880459242240679	0.627788819943447	0.845652489188403	0.928007124659474	0.806878187316984	0.94986646158025	0.917822315535634	0.902189208056164	0.917560332246819	0.890132189233921	0.877740659952791	0.728961534013033	0.84419069012759	0.572015434253373	0.960123167115345	0.868952674840631	0.772924404466303	0.926869707952128	0.953719083299429	0.928546942732422	0.764684337293199	0.952930128779602	0.972480040565228	0.893546243627601	0.780782755551282	0.93551215314869	0.939500927699242	0.848937614229904	0.884479766195652	0.582395136050347	0.822085218322543	0.87200167665918	0.911580223305383	0.92381973601423	0.795834883341841	0.936664104806608	0.868759652529665	0.937214435639162	0.916428552751361	0.810143575017758	0.837282359828227	0.747402249162566	0.916679089017769	0.719360501197721	0.940138436861034	0.944759312081227	0.823836700486291	0.822968408334232	0.927355545743969	0.873165627238731	0.93016486377578	0.835131579501718	0.907009300801373	0.908922486370418	0.763795393239701	0.855834370544823	0.800434200494229	0.78713935754505	0.905504588273767	0.704398629585757	0.937012829982256	0.299654978290792	0.891975992115289	0.901787219485515	0.840106128392271	0.731395909560969	0.83818649617651	0.878945165739258	0.823443453266532	0.871471314240064	0.861634067043532	0.928838909992649	0.863305773087929	0.877678341448547	0.615699014583163	0.738021427822208	0.818863441977362	0.782660650826812	0.890944578438227	0.771943741348001	0.837068834925159	0.868669832584005	0.966959580152585	0.934661005947429	0.905650329666199	0.327190058547768	0.908793236315292	0.937046272552941	0.67613444609007	0.978044338889884	0.590287164710145	0.802186062882832	0.678452547019801	0.781285126926706	0.764517106436629	0.856404922959027	0.8481569504134	0.907478328364212	0.849102659018593	0.810598056163276	0.894891087123074	0.914709005496617	0.912247836706865	0.929533864063464	0.683842633156099	0.910420659506557	0.623443730891006	0.551721347001617	0.816499782833557	0.539323901050468	0.841934383920074	0.794953547234954	0.846552274643684	0.288190778075029	0.708949493440281	0.456591653735067	0.392646158185443	0.487323684570664	0.928095083599961	0.548206646551617	0.266899906992223	0.34868944600302	0.927185227128637	0.819743818348549	0.894920205650061	0.461259315210059	0.858694538544703	0.894731678457844	0.762500526761948	0.329413140296529	0.900926262410626	0.889544769639575	0.461344899932467	0.893029768111256	0.831948503641262	0.72928024403113	0.575700860326646	0.400472810805917	0.38418184198563	0.758698780625627	0.604500400598791	0.690687607524065	0.580976015405748	0.941284080201245	0.33492878395617	0.371840175165392	0.685863545968407	0.864627348517331	0.303564834168247	0.424144851174769	0.884668948972733	0.673431392018562	0.345164985103402	0.958347977506366	0.257806280847204	0.817447559337597	0.737361577913978	0.188573324111362	0.317260131840696	0.368956322079682	0.388151270803876	0.737522535024222	0.671279830351341	0.220919309814339	0.647838888974925	0.318972502123269	0.284547750199846	0.212337227837755	0.363999671986754	0.352112550709389	0.322923021134193	0.187282827922921	0.375000162408716	0.356825867017993
ALK	0.83095540982903	0.819420226991502	1	0.842604210722454	0.833900298537736	0.851947486907896	0.840846251085429	0.768288987919362	0.795528220434684	0.809342622432754	0.814945055616449	0.824788928879424	0.762437438313041	0.739793355187373	0.735291963308166	0.848458521164188	0.856570009017581	0.77853902984904	0.858868279886867	0.856297946271654	0.810655998222043	0.803728930242236	0.813182915780242	0.85892370982246	0.80874185396602	0.878136370024982	0.76648470959893	0.848100980575256	0.738736123983856	0.496597821863307	0.770652757468527	0.863717204809281	0.855144633703725	0.8590793817439	0.818416565992309	0.892102995156246	0.823968196230836	0.811106669631723	0.858569545058207	0.75095780951716	0.817260149334037	0.51562317716011	0.786371138377063	0.764964621831426	0.822225565959585	0.665351196377588	0.633488892839283	0.758598516794085	0.727001046870534	0.75081220834767	0.786054470880536	0.85239684992249	0.882743544869209	0.730243141799351	0.867227684298384	0.767560473348535	0.839499359242277	0.786428023130769	0.587369766959139	0.849643582735918	0.797007054544228	0.741127930496627	0.724106941768831	0.787523666039708	0.800654611557965	0.719280053114341	0.818115537690108	0.820946558797615	0.821226607221651	0.73986094687278	0.829205233899938	0.798995297942619	0.693947759623596	0.781421207136087	0.607082831679574	0.731605084072047	0.82326287270651	0.774945265391814	0.830925985244649	0.793412802925936	0.839654573654602	0.644247505249021	0.808499914089965	0.792974099721397	0.773890404412166	0.706035406525392	0.696706211263028	0.76455636587202	0.665755487966185	0.868981285422709	0.82427611509768	0.686445109941778	0.773793224244768	0.81908032815601	0.804161341854846	0.7926044268981	0.606067339430108	0.807924388817052	0.74350777087749	0.741469535903374	0.81615904498355	0.717455778884063	0.725612555796424	0.749376134162812	0.657870850232983	0.821942546996266	0.310055082544779	0.832207432810177	0.847751476614615	0.745124054529933	0.765138409263296	0.837498434251912	0.765225437701713	0.667791872169292	0.74506303238981	0.770632695804689	0.829712539973905	0.743271247053695	0.799662369702334	0.655981620460526	0.679176221084309	0.807713436560379	0.700654463609801	0.822879208653975	0.763904058852586	0.731683642715464	0.719910298118201	0.814874589260214	0.758711305897228	0.825295207596759	0.379854444950114	0.809389448763224	0.822850986759523	0.604889576605957	0.845952414450053	0.566210406444568	0.746709958476968	0.71194395562203	0.778590059345681	0.787687401618449	0.755343009971574	0.749831110993233	0.781247236720645	0.687361301366632	0.756191217443737	0.875867277917877	0.83238852125732	0.797973083223497	0.739485627202674	0.651479987281434	0.862534901742282	0.646786762124642	0.53468714326897	0.740852150083707	0.535254863577516	0.789531186472549	0.687775643269256	0.688407252997926	0.335445748745884	0.617959241793382	0.482330634404819	0.395183279010979	0.422887342401797	0.854922262497958	0.509533688717703	0.283892885869434	0.395046158294518	0.773188478675671	0.727191287300398	0.787279171342078	0.431231065838581	0.733409731073804	0.798098666681029	0.703771755038929	0.357119676587233	0.837644625268051	0.82342486650352	0.461271190875598	0.855789274775236	0.722248358950134	0.748888214616705	0.406440300456393	0.405854402472403	0.361089305467229	0.694200745645491	0.561999718572516	0.587964255435449	0.598809825077558	0.846282683245591	0.340120683186839	0.395293826805302	0.674762146931125	0.786971303603796	0.354021686966308	0.414420767466531	0.829136710579422	0.723450887626685	0.384041721333409	0.806273352758635	0.263745889492699	0.777668809460038	0.736165645198001	0.260294807931042	0.337303361404255	0.358245901240738	0.392491467981602	0.575531075703615	0.731808488679218	0.322404207458679	0.692525151299023	0.348629892634371	0.341571568168529	0.334610373328536	0.372840860094545	0.352865072664618	0.343679552333995	0.234680513402938	0.381035345475085	0.380729458041711
TSPAN12	0.894876262882648	0.901189181156867	0.842604210722454	1	0.837118884057672	0.867066531067109	0.907851955683146	0.789117342948641	0.790868145286351	0.828353284658337	0.818380377233758	0.842202833738485	0.717859346385475	0.810439045069668	0.795131273181819	0.87132903284616	0.813262282397955	0.775030439824718	0.934351548309866	0.903323281173545	0.901603680194994	0.864347101036365	0.862338324145995	0.837876415844064	0.859878772969609	0.87444435365845	0.893670499389034	0.902810683742564	0.883431854300387	0.526621211011277	0.770059675403048	0.933370330949608	0.878041988423879	0.875973296115967	0.857118866063645	0.858860892465367	0.86852107627438	0.832022715857173	0.892859251280464	0.812628250698622	0.867977187455427	0.477637684945972	0.839630479327323	0.760396309397066	0.826594476079728	0.756670796271233	0.678357438726649	0.74758936629147	0.821727988711456	0.768888938999561	0.866078787614241	0.881259452704392	0.862405218017941	0.7986272580136	0.861342565939906	0.783253889370715	0.776617278316495	0.879722614022587	0.63921469566877	0.901837733650351	0.782940235072557	0.797270604575291	0.788802931454816	0.846699333846731	0.87289538305709	0.724531398296027	0.894270361103849	0.897129843114034	0.787534712399943	0.731554879123753	0.921816049710574	0.807428479868559	0.759513498611472	0.836712009692582	0.605390755456653	0.694412384303722	0.827643915881749	0.78665418452732	0.91354959400202	0.803518423145254	0.874852517142865	0.708939024675254	0.858431340540115	0.827376870429634	0.806466901225057	0.794140759898859	0.66913102589318	0.81961824197551	0.624844582251257	0.895472255346857	0.861189862731065	0.697220129557636	0.749306467511949	0.824475006832379	0.785919582262522	0.854695698643578	0.635652748551892	0.850031601856986	0.760759059055395	0.783023255239361	0.864767014676257	0.746739532771198	0.678947506565434	0.864293165957831	0.579364858818705	0.829690173193499	0.236230898982253	0.814387840042376	0.865560397454584	0.745783750128218	0.737627514959037	0.757881698464801	0.884508921330203	0.758517517904467	0.794993695199147	0.756182496343616	0.858829174778753	0.789999974408441	0.813914239048874	0.607503935033255	0.660898701107185	0.786294335837476	0.723973606625979	0.886909662346696	0.84189421244358	0.711287653408268	0.770417917487096	0.843655145536892	0.836936454890972	0.844419230511792	0.290285354441144	0.811649195109892	0.870618097282212	0.589945897892373	0.888310274982854	0.529328392118367	0.77192338241372	0.699373653621208	0.814145098811638	0.846257480719783	0.772589986607939	0.851864409504442	0.914184813625051	0.693913291610567	0.748440628945138	0.846785703759538	0.837904178814935	0.849964710892822	0.823497063591999	0.578310887831549	0.830811447119567	0.601241392205839	0.506829375314848	0.628673072485905	0.488665153823366	0.762878159335693	0.8051878409713	0.703558310325263	0.255876888436838	0.574260586455374	0.414870895336932	0.34109741480608	0.382367001843912	0.852778816858196	0.486994050303647	0.224206576137384	0.337872185721505	0.880032481524175	0.73840639492913	0.835543780280437	0.384025735903572	0.810101687175161	0.839568305983409	0.691304850947924	0.282540921367017	0.838684140794343	0.806335973159622	0.405602530577508	0.869495678476691	0.758189438333113	0.725109838168125	0.494672121559746	0.342405216348216	0.313465179137302	0.688881462369747	0.497809048837446	0.590755436177431	0.529204173879891	0.881074469113279	0.279589571816397	0.33688182870426	0.614286688152691	0.865394283951504	0.271154728923727	0.349202008335472	0.870815203605658	0.6662253436553	0.301003676241965	0.857668638784865	0.199332788920479	0.768073986277866	0.669214442265798	0.179304969396675	0.263354581333365	0.315450885669449	0.337022104603784	0.638556219831215	0.654593931065309	0.21025829599131	0.67902129034628	0.257432501794145	0.253621240145436	0.223312396038554	0.302455290320064	0.294047452948369	0.286992216472316	0.150907767954835	0.326592207122536	0.310521001045725
APLP1	0.818486229341503	0.800781930402686	0.833900298537736	0.837118884057672	1	0.834755452985109	0.864120942644101	0.69140716361527	0.75409320776184	0.800178960363607	0.809124756118781	0.7854734943632	0.659387967186533	0.793275134993238	0.781437258095379	0.86233541472113	0.837672803458463	0.702995606818079	0.878396531195796	0.854216931730619	0.851562519832111	0.761118146604162	0.766456541507659	0.810054558911028	0.817679128380343	0.911504836226374	0.810444256322574	0.888378173459704	0.798244056842217	0.498852779241401	0.701633874618635	0.872614561123629	0.85104036149067	0.841585077424136	0.814516705968894	0.876963625579636	0.771164571594282	0.782000223251362	0.878931114217076	0.84341078912887	0.862196512892199	0.439508981804144	0.76983957972088	0.817862652726391	0.840262076352296	0.65231980702019	0.833627802392475	0.67424561293233	0.733711446331219	0.760120780517056	0.778187807091526	0.927178447755703	0.893728600625359	0.823361605311049	0.806212543503676	0.747662074248553	0.937646942316531	0.796609582293358	0.664931615354642	0.887589583635656	0.760369888483821	0.735966222647348	0.743923519190776	0.748470979710075	0.745035908878108	0.716510146174056	0.818770475299557	0.806534692211759	0.773165871047013	0.714669853932283	0.856037703718076	0.795823933649055	0.651920755871877	0.788760821771131	0.640899178407846	0.840492135891549	0.797277945893935	0.752446513113335	0.875565594695541	0.911807926937617	0.805470705581772	0.570957569567011	0.797118987071107	0.770024678569978	0.940935798230529	0.697364306848994	0.679315158968942	0.81528248218338	0.67453139432323	0.842019879440437	0.820535158327908	0.499920399540746	0.775221912031765	0.771324218537475	0.786119342728116	0.847856497728338	0.646343719693332	0.784646897897022	0.668968259771412	0.839210500936699	0.830743460458486	0.809261978221812	0.647776277763159	0.836156953831919	0.581278888848998	0.755315383204882	0.200966055707345	0.837350361323942	0.91624053311981	0.675534090670851	0.727680407096746	0.799587190970458	0.810311628838784	0.68038338454289	0.762499994070712	0.704959474217885	0.822027011824247	0.712136452208562	0.739820432204501	0.554147929261702	0.602011074513089	0.795958591301818	0.738992754322921	0.889954539296251	0.831727991756644	0.727965791748638	0.682924977675226	0.804636598646897	0.667844138583357	0.856847709004126	0.268954785673229	0.777619014930546	0.847525669712841	0.611786352666501	0.828003120877285	0.486713080014639	0.737818571571722	0.664409008034749	0.811997175179651	0.837513258109328	0.78247845194572	0.802711546208468	0.826107943843192	0.705510758241162	0.707899211069399	0.933121839146398	0.828546508039942	0.767635039503944	0.741524305438713	0.523918188664446	0.785469730716708	0.588419553873263	0.482010516136525	0.672949608065524	0.462982402106388	0.73693888361081	0.73202432028079	0.620609269491395	0.236800227044849	0.656142792042908	0.373510124802812	0.283574386910383	0.309656865398945	0.851804206420479	0.422677263692091	0.186175882642384	0.294127055664329	0.807441607228294	0.691602680786929	0.769113441538679	0.311776856643971	0.791862785875506	0.784236522777023	0.628945024271634	0.244383430757285	0.869660418243548	0.817353117494595	0.365739579559133	0.862784591035174	0.768699749549447	0.754892328110186	0.367075907627244	0.288656326042832	0.243531910345239	0.696398082284367	0.431486482279652	0.513739341575446	0.534141618186809	0.84603805397011	0.232036035013157	0.294939643617008	0.59870502918136	0.813460482120191	0.238347785192418	0.30912723737532	0.827184181163598	0.622296712454131	0.265450697137725	0.753109571859728	0.129369715524624	0.742883592700788	0.751784918259454	0.15332814763713	0.228693412130636	0.250630903093262	0.275832652960286	0.540387138836635	0.784088803733411	0.203874505265918	0.687689202730059	0.241023025916966	0.237310749355245	0.241587566517694	0.245203191683173	0.248784889878446	0.232537331563325	0.122783895085331	0.28926995625088	0.260353623313989
NOTCH2	0.936850022535676	0.946258589353089	0.851947486907896	0.867066531067109	0.834755452985109	1	0.924872356464946	0.925539580384469	0.915298482122615	0.916094008467172	0.918384850274984	0.970091889611285	0.885866875495748	0.896973895902853	0.837114351618661	0.928879894662337	0.924902645601784	0.904410003300739	0.920648375235134	0.937103437818913	0.946138419260145	0.933378658074777	0.93330635650867	0.959506450800117	0.936325508845047	0.970295848510639	0.845669536444454	0.969077281447085	0.794863443035712	0.597092264718308	0.892222354583616	0.917842599297405	0.946266676609894	0.950107973159926	0.930280633621468	0.954592838028446	0.933808722094967	0.951517359572215	0.955864300416765	0.814137731291401	0.877491664380864	0.621852943177113	0.870301195952101	0.878304003867841	0.946595022718484	0.875998918008588	0.716066136734519	0.908057429792393	0.890697034448471	0.883604127313144	0.922462320400365	0.939945375505527	0.940624289900198	0.856085022528663	0.933941509780621	0.887977482869701	0.756642120240041	0.811943992710464	0.530809749161395	0.9605335807651	0.926323660991317	0.848048648409842	0.895934703774465	0.937368749176072	0.912257866649099	0.803652439628793	0.923072449040171	0.937852587059503	0.873341882027279	0.849995453188466	0.951948170062267	0.948608704384831	0.79179312520692	0.866865566464436	0.573055093735653	0.820465699540928	0.925121995086988	0.933032777576214	0.905145893417718	0.801070477782464	0.932381018752146	0.795903666693491	0.911420184165302	0.908643843529882	0.804187154025624	0.783984010961943	0.830403059590398	0.881358500136955	0.791330933699641	0.890935901388898	0.942024405667583	0.740320070549647	0.876818478719513	0.934586890904076	0.866671204081504	0.953591936797543	0.790359326694742	0.900941650289093	0.873961010944788	0.790130567280407	0.877841492036926	0.8117085417832	0.811037898335515	0.901396019789682	0.741338286412279	0.919731934299058	0.404664094666642	0.886382978182292	0.934999520005132	0.874171784705119	0.814014044033033	0.857494590513476	0.822363525086772	0.788302883862579	0.883500424593602	0.906362676546698	0.953009158767747	0.8194215628815	0.877099964175307	0.728952938710708	0.813023600908394	0.895652411312198	0.784306981373779	0.919447778305361	0.814769793680387	0.845519093406326	0.81625610743268	0.952767854450797	0.883452099449201	0.912380226808718	0.454478790796442	0.923824430539187	0.935999238691723	0.763786409217688	0.955567014019634	0.681410903957149	0.86789201937017	0.77389419975303	0.871085481541676	0.823822277521766	0.872552796124562	0.875145739844716	0.864090805742911	0.865227480405516	0.774944908923364	0.912170568506905	0.94953601133559	0.914426194313373	0.880161411717097	0.758948332564193	0.946320312137225	0.744997580325014	0.655681591743166	0.835330921687434	0.645650563301114	0.91033075243363	0.746337056921295	0.81198608072362	0.41618472431662	0.678539801670777	0.560951895977088	0.495401829918335	0.574576153630601	0.961697607658136	0.633508115124367	0.385097600397092	0.468484135045069	0.933659967648972	0.83352049170885	0.897689303269704	0.55010137906852	0.853529122506394	0.931763572692515	0.83392145231113	0.448898729949775	0.935594003120216	0.916313879639215	0.564735792579545	0.90361948052171	0.877638986590924	0.779009181473175	0.606792314922893	0.507160857108925	0.483019605800605	0.78322181602264	0.682768083570325	0.758722122611121	0.685243554998265	0.967055148831503	0.452516391881968	0.486794568725878	0.777246274721705	0.90422234642879	0.408224024411738	0.523093162062876	0.924441970558428	0.7604064983016	0.4589047103195	0.954223366523585	0.365681883576883	0.889631598506	0.82906627729553	0.313481419202592	0.434082761238782	0.469500739421208	0.492144732010757	0.77928126017112	0.786270009982934	0.350097491114794	0.733894635887108	0.439548388758779	0.406201640402938	0.350634365902095	0.475170607525301	0.458994405284568	0.436353779160468	0.309807304034441	0.477261073469466	0.467220580040846
THY1	0.936627756478196	0.943215653624665	0.840846251085429	0.907851955683146	0.864120942644101	0.924872356464946	1	0.82045510622475	0.814375262836121	0.86900097890276	0.855326415956119	0.914234804081521	0.768431875049729	0.878158328685491	0.812723987522121	0.886448457178231	0.859677669204491	0.856886918702315	0.955043403325843	0.948595982418708	0.952014299424595	0.920399556968181	0.903633867791657	0.881614855170487	0.938796397068777	0.942314503048859	0.850953632589543	0.944562164729285	0.859485825684424	0.633375772970853	0.768224525258703	0.9394707458725	0.937174959842289	0.921395572771331	0.867590332645235	0.921447100653593	0.937052522533265	0.86512885412753	0.932488809249298	0.807763263063424	0.865532972566912	0.45525232899632	0.847287315248724	0.820971877096062	0.875412531917806	0.829422165875021	0.751091573338851	0.780389809621805	0.876686150104365	0.792302334002047	0.886241648011912	0.961525179664936	0.934137357303725	0.854876081305468	0.853998747659941	0.796643124802957	0.778741794336944	0.872626192118428	0.548214335038058	0.951554918969827	0.835172445665154	0.723371584671979	0.881498355779219	0.897793211769894	0.904652966000678	0.746294825776565	0.940906309313562	0.936074147119901	0.901270442191727	0.751990341299634	0.93634365107822	0.890594096377675	0.778079807102976	0.869588522678008	0.631205303862737	0.769616499477179	0.854502695626649	0.865006014659427	0.932285381823575	0.831705860717569	0.884815495513318	0.76919360053793	0.861047448723461	0.896181725467426	0.852193814833116	0.790555367396017	0.709002405359624	0.848043833176264	0.770000568561931	0.923181476873932	0.921424084762401	0.736397629946608	0.848742415074364	0.872002720536187	0.871156004614238	0.926359206431434	0.797255525225184	0.859345899512993	0.849348428241352	0.759769937299796	0.842879295901148	0.738960200040631	0.765842183844948	0.914730066425307	0.711135408298714	0.911079912829987	0.235034962096103	0.884483697457847	0.90389408507787	0.778375423325715	0.7115660319749	0.843427924554588	0.866055326793071	0.690500366355967	0.856116862032079	0.800348578582545	0.88532238208559	0.84813049726969	0.84657955810322	0.578439327711649	0.673871149926962	0.843781490641722	0.781738360014264	0.941185976214731	0.799327025457756	0.793528410932783	0.82529667603073	0.935633544327837	0.836384237913528	0.905141931805468	0.275090014588996	0.8622724308149	0.958892005888007	0.620589936262232	0.934272529306771	0.515558063647615	0.757997695284247	0.698655932862923	0.823383125851773	0.811250757924725	0.871438672948241	0.824269216670749	0.8601053249993	0.818424731780113	0.794330397059592	0.921620443533229	0.881358692814238	0.882763660430815	0.842834639955592	0.614847045964772	0.881694475112849	0.601300940525438	0.511505579809331	0.778493670430208	0.491262105467848	0.84158169043281	0.781294804614933	0.810416199678647	0.242234055166552	0.693852992226603	0.397448916958227	0.321091851604703	0.394381384246174	0.927631426287241	0.480111551053989	0.208040903017952	0.296671374264667	0.890223338920898	0.730578942110227	0.823270155533647	0.372354417550053	0.857473773026754	0.864357450781398	0.709998489417177	0.268247105635963	0.913631522932073	0.856738723015329	0.395520339460151	0.889054025526824	0.806224615221821	0.729893354908677	0.451840095119036	0.319851619672449	0.311546243118005	0.741905917897556	0.511028367861931	0.605588046893356	0.540007992155478	0.926757774490476	0.273027166330506	0.314669189241736	0.646102492619101	0.858681448858659	0.245055465639868	0.362653989265585	0.882123547140788	0.626335252250221	0.290359817315377	0.888456158119674	0.188401380800974	0.788278658132051	0.752825695376774	0.137980144515565	0.24741159633554	0.298223230888028	0.315281560570258	0.682170631101535	0.735079589240487	0.190790312814629	0.646573969198537	0.26921175492787	0.23472054975257	0.192277183812912	0.290044612292123	0.286350364544753	0.251411736619903	0.133280694388089	0.29604012501641	0.29049451385611
