G1	G2	Consistency
NefNPC	NefMES	0.15832928475043476
NefNPC	VerPN	0.0046340812848600366
NefNPC	VerMES	0.16395251316105253
NefMES	VerPN	0.19860216310444878
NefMES	VerMES	0.01556357984121054
VerPN	VerMES	0.19747977220501547
