""	HILPDA	ADM	DDIT3	NDRG1	HERPUD1	DNAJB9	TRIB3	ENO2	AKAP12	SQSTM1	MT1X	ATF3	NAMPT	NRN1	SLC2A1	BNIP3	LGALS3	INSIG2	IGFBP3	PPP1R15A	VIM	PLOD2	GBE1	SLC2A3	FTL	WARS	XPOT	HSPA5	GDF15	ANXA2	EPAS1	LDHA	P4HA1	SERTAD1	PFKP	PGK1	EGLN3	SLC6A6	CA9	BNIP3L	RPL21	TRAM1	UFM1	ASNS	GOLT1B	ANGPTL4	SLC39A14	CDKN1A	HSPA9	CHI3L1	ANXA2.1	ANXA1	CD44	VIM.1	MT2A	C1S	NAMPT.1	EFEMP1	C1R	SOD2	IFITM3	TIMP1	SPP1	A2M	S100A11	MT1X.1	S100A10	FN1	LGALS1	S100A16	CLIC1	MGST1	RCAN1	TAGLN2	NPC2	SERPING1	EMP1	APOE	CTSB	C3	LGALS3.1	MT1E	EMP3	SERPINA3	ACTN1	PRDX6	IGFBP7	SERPINE1	PLP2	MGP	CLIC4	GFPT2	GSN	NNMT	TUBA1C	GJA1	TNFRSF1A	WWTR1	CST3	S100B	SLC1A3	HEPN1	HOPX	MT3	SPARCL1	MLC1	GFAP	FABP7	BCAN	PON2	METTL7B	SPARC	GATM	RAMP1	PMP2	AQP4	DBI	EDNRB	PTPRZ1	CLU	PMP22	ATP1A2	S100A16.1	HEY1	PCDHGC3	TTYH1	NDRG2	PRCP	ATP1B2	AGT	PLTP	GPM6B	F3	RAB31	ANXA5	TSPAN7	BCAN.1	PLP1	FIBIN	LHFPL3	OLIG1	PSAT1	SCRG1	OMG	APOD	SIRT2	TNR	THY1	PHYHIPL	SOX2.OT	NKAIN4	PTPRZ1.1	VCAN	DBI.1	PMP2.1	CNP	TNS3	LIMA1	CA10	PCDHGC3.1	CNTN1	SCD5	P2RX7	CADM2	TTYH1.1	FGF12	NEU4	FXYD6	RNF13	RTKN	GPM6B.1	LMF1	ALCAM	PGRMC1	BCAS1	RAB31.1	PLLP	FABP5	NLGN3	SERINC5	EPB41L2	GPR37L1	DLL3	DLL1	SOX4	TUBB3	HES6	TAGLN3	NEU4.1	MARCKSL1	CD24	STMN1	TCF12	BEX1	OLIG1.1	MAP2	FXYD6.1	PTPRS	MLLT11	NPPA	BCAN.2	MEST	ASCL1	BTG2	DCX	PFN2	SCG3	MYT1	CHD7	TUBA1A	PCBP4	ETV1	SHD	TNR.1	AMOTL2	DBN1	HIP1	ABAT	ELAVL4	LMF1.1	GRIK2	SERINC5.1	TSPAN13	ELMO1	GLCCI1	SEZ6L	LRRN1	SEZ6	SOX11	STMN2	CD24.1	RND3	TUBB3.1	MIAT	DCX.1	NSG1	ELAVL4.1	MLLT11.1	DLX6.AS1	SOX11.1	NREP	FNBP1L	TAGLN3.1	STMN4	DLX5	SOX4.1	MAP1B	RBFOX2	IGFBPL1	STMN1.1	TMEM161B.AS1	DPYSL3	PKIA	ATP1B1	DYNC1I1	CD200	SNAP25	PAK3	NDRG4	KIF5A	UCHL1	ENO2.1	KIF5C	DDAH2	TUBB2A	LBH	TCF4	GNG3	NFIB	DPYSL5	CRABP1	DBN1.1	NFIX	CEP170	BLCAP
HILPDA	1	0.805823728791867	0.853949775812374	0.67894309147947	0.728948725917154	0.841144078820934	0.442225515893514	0.868572216492794	0.84030888717306	0.847585610956027	0.838942723516193	0.699471017792424	0.841655652765854	0.790381544921817	0.782059800431917	0.885977579437572	0.877496450854205	0.82364824990466	0.527801275432712	0.656359920279956	0.859682478688627	0.85946690020336	0.783681038632345	0.756744201928648	0.74786298827377	0.843874881286848	0.826795435815506	0.798561028609345	0.676607311402923	0.831807785582999	0.716337484519045	0.84212005641837	0.832608705651176	0.783192862352338	0.790439664121521	0.829627078217594	0.883259225729272	0.303023058298782	0.624194821758006	0.879307395121967	0.775009004101391	0.796749284421415	0.818994389359942	0.654281159525429	0.765071895824797	0.811185943642825	0.804262234628984	0.787804052155595	0.83104786142343	0.867031695236815	0.831807785582999	0.815195768462308	0.826266863567016	0.859682478688627	0.817116376785597	0.827548510658636	0.841655652765854	0.827239566491264	0.844896729306415	0.874489250972753	0.842242744174132	0.829724018542949	0.625397685311006	0.752249775472408	0.797888995678231	0.838942723516193	0.830830658100322	0.595985120684956	0.818859277844071	0.840103457674924	0.785732858860686	0.824328582007516	0.797386395837695	0.806142321996265	0.752334067060108	0.83986055691642	0.77567663747158	0.743224901154865	0.679826353329938	0.749335066360377	0.877496450854205	0.843295389120166	0.78281917464637	0.72449009588843	0.781119419281956	0.860168180215615	0.762227229722474	0.716696523686936	0.83292279930463	0.751110977457894	0.872710978444351	0.865243623686356	0.735176054429768	0.760832193947044	0.810276659389393	0.736061441068182	0.817424870997875	0.821854103960425	0.688691668571477	0.493547044005008	0.691313581904526	0.722074216506157	0.680166694363903	0.740978550340676	0.761865015871416	0.685622499874513	0.556183117924831	0.779546851224248	0.458868130338007	0.732297691690369	0.817105527868319	0.795651219008343	0.788891968581536	0.822713843158453	0.662417965687025	0.506948931496637	0.797334576009314	0.680596876431732	0.694102803540207	0.691599203399501	0.851640131314895	0.384648571214477	0.840103457674924	0.781766204732768	0.751995693029809	0.819323931471639	0.445497539345573	0.790469361157757	0.743876261149137	0.659093497468953	0.77709572084706	0.833467969896604	0.605375583516765	0.812011386263651	0.79899828497116	0.757718952006026	0.458868130338007	0.56489879809995	0.640115069041296	0.413603965504233	0.366445203768664	0.751551370173257	0.643529175788256	0.653957260065446	0.46824729684632	0.811352552015309	0.354957999953107	0.849316463216971	0.568719007897506	0.782167389694509	0.336277494812051	0.694102803540207	0.796069677246211	0.797334576009314	0.662417965687025	0.804638622065518	0.663837923975187	0.799060628749251	0.200260986477555	0.751995693029809	0.411366068472839	0.736405331747892	0.509619489974901	0.553376118732767	0.819323931471639	0.239374204938734	0.280648141536918	0.672252534197087	0.758432033483059	0.819580132126574	0.833467969896604	0.452317383725104	0.309488463051388	0.80493099288691	0.50286093947824	0.812011386263651	0.677303055155096	0.781065949618228	0.600242885766073	0.782675089026115	0.717919351648706	0.704291080768333	0.659584057059345	0.555999351164716	0.815985439653123	0.820067207292712	0.805239287119146	0.72441311503295	0.280648141536918	0.781132367989675	0.609589987919206	0.719119131910635	0.756519974306564	0.741497873512224	0.366445203768664	0.763645588170301	0.672252534197087	0.683521020042333	0.839647353194151	-0.135543794250825	0.458868130338007	0.785397867292844	0.56463650393042	0.643428185867051	0.453777773297475	0.822581681348202	0.593379880274192	0.603959787155869	0.731269569296984	0.792031130293197	0.825031436862601	0.820781935962791	-0.0472274642932434	0.354957999953107	0.744108209507456	0.817447845885968	0.867194054033408	0.62617815741989	0.482362621982428	0.452317383725104	0.735159241952306	0.782675089026115	0.647849944575532	0.611346837585609	0.665249933056681	0.392828080832963	0.573319987693131	0.647736761838269	0.697819911428389	0.350515049857659	0.609589987919206	0.883849516818222	0.820067207292712	0.760856641507178	0.453777773297475	0.633263366147643	0.482362621982428	0.839647353194151	-0.121279900126959	0.697819911428389	0.762084668950039	0.771670312302832	0.72441311503295	0.638895518089239	0.388801886568985	0.815985439653123	0.840515741528996	0.826527808187938	0.478240612431968	0.719119131910635	0.844486120285196	0.858038467760918	0.781476908604522	0.750368538219886	0.678738910265606	0.311330856126376	0.754346960466721	0.687078747483424	0.764703180416545	0.658550343863597	0.709036663141019	0.868572216492794	0.81936265260727	0.821709693372602	0.825179147121117	0.47013815521211	0.832802236336814	0.0956044525482911	0.84065725240621	0.722279970656013	0.709654208235972	0.817447845885968	0.811186243612888	0.794886295347725	0.819562407671715
ADM	0.805823728791867	1	0.809061355676704	0.751029947211269	0.790108922129572	0.75581017014502	0.506769049448865	0.777771078446371	0.835931099076312	0.771339445323357	0.749923007683833	0.841389154362395	0.788036703936947	0.805768059347677	0.768454583232594	0.71988813016461	0.703361904481933	0.729773093645254	0.691321631101216	0.795233710675675	0.732357185752862	0.778167188914546	0.766826370728201	0.882068369576716	0.766274000854715	0.742706577883527	0.748441005587643	0.790118096213998	0.777196932765084	0.715306537407567	0.716127655459985	0.757690357502321	0.762589493568542	0.809877299245535	0.78680407695312	0.785644767652188	0.838275090146004	0.523395840095159	0.659669831573746	0.789935614425681	0.730713374805195	0.738882284548002	0.719271316722591	0.665541112189648	0.772649914538529	0.889134839343034	0.757442857202851	0.753198955744217	0.812308681593577	0.804972038790529	0.715306537407567	0.725930602125908	0.751820418322252	0.732357185752862	0.778050850525118	0.711469420351849	0.788036703936947	0.661035653641767	0.736485373759699	0.81847209148527	0.675499010198782	0.767854168154018	0.699959719020042	0.740010971905004	0.694201043735835	0.749923007683833	0.64880012474755	0.666103547865923	0.672432741212427	0.677791681390198	0.702077857629809	0.660643992729526	0.706543486960002	0.647895765002653	0.738589988719126	0.727581262390014	0.684552256684783	0.683374924182567	0.77162239208527	0.718081360480224	0.703361904481933	0.689121550669243	0.627325692895849	0.558455666124521	0.703464094283391	0.693417296953764	0.585845857583413	0.873823242440405	0.715560437068381	0.796727059185012	0.74133483978299	0.764626890236355	0.737000097390281	0.678547280981358	0.760064520560848	0.620926406544627	0.72049561953717	0.776028077397876	0.394004228378008	0.465854107760046	0.57513772625492	0.531455114101207	0.722945475041591	0.556126073617853	0.597323862078565	0.489510696832456	0.423585701147026	0.719639979930003	0.342131642603373	0.543864647308199	0.827280937362451	0.786867195653874	0.668126695955744	0.682337977669829	0.514746828266539	0.406985182878749	0.615363661706562	0.675977987396858	0.51100647655364	0.502687056831728	0.756646411688114	0.300748576080865	0.677791681390198	0.691221041140094	0.651191802628047	0.632322694195119	0.402232932153371	0.70368344739195	0.543141544473862	0.462047587650753	0.747865613011822	0.682639322595605	0.48570487665331	0.763206082033013	0.711497242575191	0.682910075756321	0.342131642603373	0.601562414071076	0.550232169692765	0.329133378253623	0.445171971837211	0.546249934256561	0.52940799008259	0.648407863895183	0.566948247108365	0.747230351410929	0.347570082007377	0.746640860242148	0.432395487132856	0.718773341420526	0.3229994000332	0.51100647655364	0.795053203690272	0.615363661706562	0.514746828266539	0.750680157120319	0.778294101248696	0.734415605322589	0.326720251599895	0.651191802628047	0.413869594881132	0.579470768817272	0.658757181033333	0.597281507252448	0.632322694195119	0.262884882583987	0.374778238106533	0.46960700822058	0.712926449940296	0.704192740576538	0.682639322595605	0.59641270301224	0.413901292650993	0.661736233723874	0.505059445067382	0.763206082033013	0.601684176919144	0.708779688787059	0.538809615270637	0.830621303993862	0.720877256449807	0.498860532397651	0.575520852345444	0.56391375431257	0.731071989015496	0.65617806342927	0.764044473361559	0.591744385104129	0.374778238106533	0.62395032975709	0.560008086192998	0.553936167170516	0.761593367981876	0.538040753532798	0.445171971837211	0.570120351988872	0.46960700822058	0.531534469301777	0.678560979614235	-0.0497657563731427	0.342131642603373	0.82007400661414	0.349265224587773	0.722552089301488	0.364139644935839	0.681465439749113	0.449567461265333	0.555015823930085	0.834060635748553	0.610735548592251	0.728610359686104	0.818908172964338	-0.066823817876546	0.347570082007377	0.771018425549783	0.663553835271474	0.760817545408968	0.41288084449172	0.524562767058071	0.59641270301224	0.752192790425313	0.830621303993862	0.734207801061454	0.489054217389105	0.664994033595447	0.376455077160662	0.587946250797221	0.474991530219229	0.545072100467301	0.360896473793455	0.560008086192998	0.802072478166679	0.65617806342927	0.769233405506131	0.364139644935839	0.633014166011586	0.524562767058071	0.678560979614235	0.0106328890200676	0.545072100467301	0.604652855645007	0.601881557220589	0.591744385104129	0.581304433480597	0.544908777876063	0.731071989015496	0.755679983137683	0.713425342986404	0.364407789451544	0.553936167170516	0.70801676492686	0.749469127981028	0.737616060917121	0.656958860505722	0.751878725381191	0.323319922192515	0.763539544195938	0.712677869291013	0.656681354243433	0.529968685165553	0.677788956662125	0.777771078446371	0.67140841843984	0.642797348824587	0.682976688926445	0.614596163302903	0.76963796513108	0.0412882906961585	0.711278564399273	0.585655071592848	0.642720254879935	0.663553835271474	0.697486365860687	0.746170507183383	0.673714963246668
DDIT3	0.853949775812374	0.809061355676704	1	0.831994066992114	0.885965405652516	0.930261409911291	0.52044170991735	0.947849879582018	0.924730461899902	0.983490722625882	0.921494609837938	0.829520313872676	0.888403662314501	0.897638065721041	0.855871459028389	0.931332628003725	0.916520606243497	0.907006980703326	0.692130200406	0.832638877640012	0.938462516440859	0.936781984157981	0.903048850724698	0.879324018462958	0.9294008957906	0.960403176762959	0.946796559703342	0.952568408672814	0.750348627829008	0.944461492743024	0.825372027871618	0.942122051219288	0.943928020983506	0.928284207236118	0.914804127548071	0.94509305471314	0.916673590975621	0.455262014850918	0.707818989088758	0.962860206551386	0.904738482099487	0.920983585838134	0.954537137193708	0.675432451270425	0.939658447086981	0.878431132572969	0.912024179986837	0.77600090510967	0.967214397003179	0.925666018531351	0.944461492743024	0.923085426074478	0.907030278378218	0.938462516440859	0.909494632435683	0.863109561665746	0.888403662314501	0.933692142524176	0.870879786197338	0.978147405888893	0.9188632224504	0.923215938049383	0.78758367414932	0.91181507585543	0.92938427244961	0.921494609837938	0.872391935284859	0.737196602779043	0.911027404465034	0.923228811764586	0.929744861462826	0.911653516979006	0.812395747904359	0.913128144811148	0.933860100761944	0.877201680272309	0.740119711052837	0.884015325270538	0.863468850808689	0.838050737536394	0.916520606243497	0.904471008793323	0.856971099284291	0.747796994859913	0.841539714336509	0.928010009601042	0.789857872184356	0.787733284218235	0.916506607640558	0.799156743524779	0.906880568319282	0.877753475203175	0.879774798475112	0.797127846640905	0.961681174218813	0.834421924691916	0.888480154680563	0.879363189553683	0.65270221031941	0.470306463414951	0.667672741260422	0.677742852999164	0.869374011473655	0.734159705861355	0.837705372003874	0.665934189767861	0.477571088405377	0.820368027270878	0.334910761667723	0.735050166993334	0.862066240789169	0.84552524158089	0.892456507840518	0.851987221675277	0.602201725267818	0.428060579554161	0.864723900554725	0.730683452791412	0.664736909256456	0.655371918882496	0.897546374871788	0.327303731685277	0.923228811764586	0.827233292117447	0.74332657065404	0.889532774629092	0.42508467654928	0.832680023533652	0.693591879530423	0.577302985162081	0.924283756481103	0.869274296425217	0.534929489036994	0.954516564246888	0.926785431813905	0.673138462852563	0.334910761667723	0.599122832541313	0.600590267470442	0.298585814142351	0.423829401825698	0.73307681393397	0.648264228230023	0.814540533854722	0.558821170639803	0.939806357325539	0.322525049422408	0.954682297706689	0.479128710949202	0.901828872478527	0.32952412910509	0.664736909256456	0.920598999219878	0.864723900554725	0.602201725267818	0.94132598066713	0.854709999942006	0.847832636302897	0.23570369635361	0.74332657065404	0.459329363794491	0.674153344496219	0.720398854194352	0.540056734271714	0.889532774629092	0.205918343213328	0.316769268583586	0.600049090100808	0.864560841827986	0.918244454093762	0.869274296425217	0.568540209687073	0.521955533837723	0.872810768485305	0.581365329740092	0.954516564246888	0.76708576984017	0.863467550938417	0.537007020124567	0.948056808930469	0.870264897563223	0.729912550347011	0.686790262101966	0.609216336178391	0.906709085433274	0.900452234866961	0.836840958272365	0.657491991946334	0.316769268583586	0.765451082981918	0.565020985905607	0.800456164474786	0.898219707673174	0.781801976162779	0.423829401825698	0.79395156363395	0.600049090100808	0.797558678338743	0.849850859884184	-0.0523612247128465	0.334910761667723	0.885175559479164	0.431555006746473	0.691519511352767	0.528064887966788	0.889968781115645	0.499099396073985	0.699136660986151	0.833775039251083	0.849162153617069	0.898527426962789	0.877210704371704	-0.166658390765462	0.322525049422408	0.868428747587789	0.848469703782282	0.926605499771123	0.599226572188096	0.455205661879319	0.568540209687073	0.883289237257658	0.948056808930469	0.716500218278216	0.706153475883107	0.768025076097406	0.4575826053976	0.539292431139938	0.725589176898798	0.609229943697423	0.518225282547156	0.565020985905607	0.959068010012601	0.900452234866961	0.8459543737535	0.528064887966788	0.726685169987165	0.455205661879319	0.849850859884184	-0.125281844441781	0.609229943697423	0.810553881722604	0.72295389920086	0.657491991946334	0.704596569336957	0.526294307226737	0.906709085433274	0.958506166084625	0.852722994563218	0.440974951400072	0.800456164474786	0.908351896480731	0.902558474664229	0.856551841126256	0.780590997018498	0.765301659333653	0.251893800073089	0.815931422035515	0.777526951405686	0.844521394547413	0.626498614256825	0.846514392863592	0.947849879582018	0.837319335530314	0.868711652577073	0.917784530103896	0.566922721112433	0.948795085250492	0.0756600548099392	0.89020373266748	0.726795047421767	0.699473243622086	0.848469703782282	0.875908884293348	0.899085146302399	0.90786184538783
NDRG1	0.67894309147947	0.751029947211269	0.831994066992114	1	0.833957071084306	0.763197482891208	0.63757676983837	0.828411624519873	0.814532359670505	0.800203014739129	0.76863144058223	0.751811394222857	0.650072347779692	0.703931672619073	0.873230026643341	0.775824597705149	0.657246681781158	0.848773442410448	0.801330452220869	0.893910462735819	0.721349259343918	0.838707771964358	0.90934427244161	0.889477555139997	0.836556561655147	0.778643516377066	0.771344494819417	0.835791712987044	0.771108138295694	0.78447270962358	0.821559183393497	0.814618401083572	0.833717844959073	0.745053118698754	0.889558997012098	0.851979872408734	0.834401051775033	0.623675807154446	0.760744119991476	0.789905567424371	0.732423654119319	0.737854062164596	0.787814476115284	0.603641307052724	0.834660050926918	0.832556885822795	0.873976677127623	0.728837612006322	0.839285939263262	0.70000071492865	0.78447270962358	0.698882151561274	0.685711640978231	0.721349259343918	0.826475667728361	0.596975021892815	0.650072347779692	0.734853061664446	0.621099214298413	0.786142093019117	0.657566299883272	0.815416796403719	0.877908834698297	0.758780323723692	0.770105368484225	0.76863144058223	0.598799989761022	0.842785390018076	0.707466194873752	0.735132908735708	0.768952533537153	0.639761901762204	0.583618929830803	0.695704518689035	0.817876350940176	0.606271244129836	0.508784523304574	0.68098218797764	0.894162562576255	0.673858473924303	0.657246681781158	0.714854957475244	0.610231173928842	0.466578710444698	0.59744432505636	0.699585881329043	0.491822616102913	0.731837962571336	0.695108753146436	0.671396123214184	0.677080152400791	0.692825606004521	0.767054048006009	0.706923449039786	0.818826631102216	0.57761362915981	0.662854997071292	0.710503691731565	0.374465453347756	0.26641556172694	0.470760093142704	0.420608950855511	0.837933874199355	0.592670276506405	0.54835674899645	0.405173938640924	0.204987467250768	0.579202220618382	0.0747673295758635	0.458570584655651	0.723049989611037	0.626781547201589	0.667768606693052	0.634890012976705	0.305443066781935	0.177590201497891	0.580394576621253	0.531525253779673	0.416976685726765	0.341693074031212	0.712319735490398	0.158350518757408	0.735132908735708	0.545137195307908	0.526402880782516	0.662415790904068	0.311218915352248	0.605871983975999	0.420778256330018	0.317303433117375	0.797444440044884	0.653965334259641	0.28408724809264	0.81444651823748	0.711831234242823	0.459312689300652	0.0747673295758635	0.52215196423397	0.35590772076429	0.129754014281169	0.426019358268045	0.511334243842465	0.358153356295042	0.646908138567771	0.619125440150607	0.792243509097792	0.149687304003132	0.773011278474408	0.238382810885366	0.730825213643679	0.280505112339835	0.416976685726765	0.78277892866292	0.580394576621253	0.305443066781935	0.787682689267611	0.840645753553796	0.636001552045106	0.345778776957899	0.526402880782516	0.353709467070661	0.437174345000369	0.794257908060776	0.485836427043655	0.662415790904068	0.1687124120761	0.266988481975156	0.390760252126838	0.683152796350924	0.722654299266828	0.653965334259641	0.63396428036482	0.726349860283944	0.625271847869583	0.517282700186521	0.81444651823748	0.624255299321128	0.62419225561289	0.37603025658115	0.870868362337439	0.814551757734578	0.475187993437506	0.492118783964118	0.584968450953335	0.733168279805676	0.635992502948206	0.716214171825652	0.412655832131231	0.266988481975156	0.534381568719442	0.309960415950488	0.60643532775429	0.845166427390547	0.506503775923163	0.426019358268045	0.590722395904889	0.390760252126838	0.640598273367107	0.610924454739417	0.0746062916769034	0.0747673295758635	0.860749722177727	0.170711483624721	0.545168242209428	0.38668273031771	0.636802272133241	0.278264246619703	0.522443223566233	0.822524562048708	0.580579883127664	0.756800246335416	0.777826122952929	-0.184690338220071	0.149687304003132	0.7366920616755	0.628998804544162	0.72954976593336	0.347558788632894	0.300589526607474	0.63396428036482	0.838842136963462	0.870868362337439	0.796820652298901	0.643286275029752	0.759701181822054	0.261831381822968	0.355645053055934	0.633623043623132	0.431906997432889	0.537760904141562	0.309960415950488	0.797488085689048	0.635992502948206	0.77373930581728	0.38668273031771	0.500286758888632	0.300589526607474	0.610924454739417	0.0802866034854853	0.431906997432889	0.573154449185971	0.475041540854223	0.412655832131231	0.655633424738394	0.551449555211263	0.733168279805676	0.789608972024592	0.725792284074857	0.337652511664348	0.60643532775429	0.726513468955798	0.697214967946199	0.624877737201827	0.532416839799388	0.681247972919765	0.107123122281916	0.668159951156874	0.757336002700432	0.621810007224406	0.364932254912538	0.808750011748828	0.828411624519873	0.612290618396284	0.635581743941955	0.679867424231062	0.626879912384744	0.830400551025008	0.00671258381226282	0.695956468544439	0.641757139560059	0.544766912338943	0.628998804544162	0.663772230531393	0.788280104645557	0.752118788544903
HERPUD1	0.728948725917154	0.790108922129572	0.885965405652516	0.833957071084306	1	0.907998106788943	0.39357024668938	0.841596933626024	0.876740751273023	0.880092716746869	0.809698817058058	0.9065696743465	0.846384080868729	0.816611077214494	0.733199101729647	0.782886842893079	0.75874697705169	0.83270249629087	0.61552967013892	0.920201013938809	0.846380156260405	0.815165421490935	0.847415202962744	0.914666766256728	0.920962787913766	0.84762105741847	0.898716933050082	0.944074656349297	0.67060743309082	0.846340560212091	0.723475247170333	0.859468875006275	0.877677907744807	0.900431261960057	0.84114767846169	0.84224711873755	0.810101301890071	0.604931052880923	0.566387103107029	0.903030827523413	0.903816074155799	0.919473811513611	0.900308949166873	0.640918991399537	0.92733155231108	0.795424541630745	0.794477161179314	0.852846385930684	0.931294781780778	0.796371172157019	0.846340560212091	0.866506547646545	0.8631541072201	0.846380156260405	0.815720391104968	0.804365549318178	0.846384080868729	0.768885740203128	0.81899013978405	0.881514649837946	0.786921415242759	0.813842003568044	0.835048737136034	0.885171484885808	0.849195250314019	0.809698817058058	0.762597942725316	0.755611239998248	0.814568556058106	0.778111894432936	0.884128239001748	0.775541250983152	0.788356672004134	0.82666782355121	0.906873044070202	0.811928919493835	0.740761172035031	0.87164211011741	0.912298627596966	0.901314423820503	0.75874697705169	0.788632119514473	0.802881622414083	0.698370577616354	0.819985840413127	0.825375102564764	0.721921777206635	0.811757836567911	0.839012341568312	0.755855957467625	0.839174500384862	0.831157675463989	0.923080801536007	0.595180076028413	0.89313444018287	0.77618158707761	0.865897958383753	0.856325288736184	0.584977644231106	0.536292602998221	0.697655199011139	0.657572803344056	0.798969912802702	0.675604374683407	0.707617804743087	0.645982255970854	0.485110885933584	0.761360791193039	0.346812913936522	0.703716619081416	0.837318510612641	0.668654168314002	0.83864867786195	0.801729087437074	0.585389578120104	0.453095306088452	0.756659685363401	0.771996704728868	0.64571930721314	0.61100957124479	0.877061519260378	0.390006550160236	0.778111894432936	0.773399164763357	0.727520273023754	0.760220230021044	0.524009778824073	0.829770338920176	0.662345722896855	0.55815082154801	0.923748434906197	0.819010537748333	0.540656417489535	0.928133097316888	0.86771235230724	0.663316467473827	0.346812913936522	0.682778808674894	0.625161933093265	0.317584236638159	0.512403237156932	0.687164595973322	0.634609240997749	0.850096810338328	0.597474088320199	0.890155037527255	0.364993144941814	0.813652522478257	0.498612004138312	0.846956073783837	0.357818397280191	0.64571930721314	0.922943840204748	0.756659685363401	0.585389578120104	0.896621167207513	0.932346226846561	0.829731292816977	0.31631852630564	0.727520273023754	0.483824145751046	0.667012507151786	0.830297686290908	0.555074525983207	0.760220230021044	0.328216560066567	0.403135566767609	0.595783565800133	0.897487405756906	0.811457817225956	0.819010537748333	0.729327288136644	0.650814473715523	0.806199041335675	0.639309671894745	0.928133097316888	0.732802641296399	0.812686043932816	0.595347599193291	0.893460157676264	0.945853428827803	0.675679484417424	0.600754397355214	0.603889355692149	0.845310687993338	0.786917315651898	0.832206845756794	0.58095895964316	0.403135566767609	0.741250073242691	0.586349432326654	0.774012828519714	0.940887724405105	0.694785210435999	0.512403237156932	0.733131033522855	0.595783565800133	0.695854065746002	0.806156670564278	-0.011480382286403	0.346812913936522	0.80236417405543	0.414231497282594	0.813071755438807	0.53244875193956	0.81500323767688	0.516133947090453	0.596988892992701	0.883678133922235	0.770446484440853	0.853907780003556	0.76734579388977	-0.144324295062836	0.364993144941814	0.821274875597097	0.780828345934625	0.857821989365462	0.55661624969828	0.57249074479189	0.729327288136644	0.773485019737664	0.893460157676264	0.757842517316772	0.782637642763253	0.806107250496401	0.453277669699638	0.601987243888393	0.634734582830461	0.610392378296729	0.491725564483166	0.586349432326654	0.851620958228369	0.786917315651898	0.838584209295912	0.53244875193956	0.661352988505572	0.57249074479189	0.806156670564278	-0.0865090680659969	0.610392378296729	0.776406064674746	0.703250815568607	0.58095895964316	0.625634089922092	0.498566623048747	0.845310687993338	0.855907930388547	0.780288996665358	0.432605831868999	0.774012828519714	0.859899157064125	0.844349808889073	0.800547705339007	0.772557573754139	0.780075886637076	0.316537161569633	0.822562361096664	0.777805536120343	0.801558629546187	0.621903365121422	0.702490241473901	0.841596933626024	0.805605000620938	0.80576935921795	0.811176169618272	0.646781376218654	0.908646067122501	0.0483613155067159	0.842811462416051	0.655737351674503	0.678601894780853	0.780828345934625	0.829595131405886	0.93418296853974	0.845343384730204
