G1	G2	Consistency
NefNPC	NefMES	0.043614342658800265
NefNPC	VerPN	0.002794454275811542
NefNPC	VerMES	0.13329952573130238
NefMES	VerPN	0.05276801944444165
NefMES	VerMES	0.03209369599240511
VerPN	VerMES	0.1461737214353019
