G1	G2	Consistency
NefMES	NefAC	0.022291239640083116
NefMES	NefOPC	0.09271671379052338
NefMES	NefNPC	0.11919813661569043
NefAC	NefOPC	0.15289878703433699
NefAC	NefNPC	0.19091032479489728
NefOPC	NefNPC	0.004797141157584062
