G1	G2	Consistency
NefMES	NefAC	0.107402717104771
NefMES	NefOPC	0.21079799527944856
NefMES	NefNPC	0.12014756494222797
NefAC	NefOPC	0.04031022206774576
NefAC	NefNPC	0.037140556557945736
NefOPC	NefNPC	0.028689125394879
