""	KLRC2	NECTIN1	ACKR1	NOTCH4	ITGB8	TNFRSF1A	PARD3	PDE1C	LRP6	CHRM3	HMMR	ERBB3	KCND2	PLXNB1	INSR	EGFR	CAV1	CXADR	GRM5	ERBB2	NRCAM	ITGB5	ACKR3	ATP5F1B	TNFRSF12A	CXCR3	PTPRS	ADCYAP1R1	APLP2	CD47	LRP1	THY1	CD81	CACNA1C	TGFBR3	KLRK1	ITGAV	KCNQ5	ERBB4	LRP8	IGF2R	TNFRSF21	GPR37L1	GRIN2D	TRAF3	CD9	PTPRA	CELSR2	LINGO1	PODXL	FZD5	CNR1	LRP4	NOTCH3	ITGB1	TNFRSF10B	TSPAN15	CCR6	PRTG	GLRA2	CD99L2	TSPAN17	SDC2	SMAP1	RIPK1	ABCA1	TRAF2	CANX	MCAM	IGF1R	NOTCH2	MCFD2	PLPP6	KCNN4	SLC16A7	GPNMB	NT5E	SCARB1	LPP	PLXNB2	CADM1	JMJD6	SDC3	RACK1	LTBR	NOTCH1	CD36	PILRB	CD63	TFRC	SORT1	RYR1	NCSTN	RXRA	ERAP1	ITGB2	AMFR	CXCR4	TSPAN5	ADCY7	CD247	CD2	STX4	LAMP1	CD163	CD74	CD68
APLP2	0.730591363179885	0.868708234917616	0.62380305527677	0.810685883135293	0.938507296744826	0.958059806204372	0.987863348888895	-0.000913379920459721	0.985420743216953	0.969770282565717	0.44754896538594	0.950397972367673	0.84942640646628	0.977692614318657	0.972463218996153	0.982404012810055	0.700909445832974	0.992712102837918	0.752406538341052	0.99116524030838	0.947389315090991	0.831018171153261	0.911296280176746	0.954716917640634	0.86015528944401	0.371216864511682	0.923680230958559	0.945667487875443	1	0.985765567115446	0.995387505448898	0.822625775008073	0.985608467425435	0.992670566482752	0.989640528464815	-0.104383153687886	0.992997743364529	0.588092411076489	0.778630117155041	0.961237508163062	0.976081231513127	0.916812053842957	0.993226700291386	0.933382214057842	0.757174283051983	0.956406086240316	0.973565518396643	0.949496972566838	0.930944609147302	0.922180022046757	0.964628413933746	0.757989775956035	0.909012304824556	0.994091566762146	0.939911897503823	0.914085960559808	0.706443162558558	0.498427472671073	0.928274176890042	0.790921539724954	0.970131306415244	0.947900550148826	0.990845807660759	0.980743572563188	0.959406559949783	0.989783759672603	0.695253704548317	0.968784066301758	0.999256635856274	0.991285263029407	0.976372195467885	0.981790941528313	0.988500359482267	0.410170759640923	0.530360808398512	0.986939511050353	0.99416952193924	0.978607040903659	0.990564247589804	0.997872597778095	0.99369862205509	0.765170699318892	0.99678213037469	0.881629054143959	0.994614417793544	0.848001637432882	0.546409598559833	0.924452749576034	0.990093224784505	0.761719984986887	0.976881899045426	0.648557475829233	0.995828992906647	0.983546043255274	0.91473954364264	0.463229601577452	0.981078026405512	0.0860828358291824	0.989648642880165	0.571300841221112	0.23023709363388	0.272860223538638	0.944719431774614	0.980495393920595	0.60233377221877	0.580702657969836	0.604895143149901
CD47	0.819214757100355	0.829048061500323	0.583097434476386	0.754506362843384	0.936431630645242	0.941726659899427	0.972472269263641	-0.0731808256648838	0.994286588472954	0.968577250394301	0.407580005385818	0.96904217476569	0.846970279152362	0.985420066382106	0.98099328832525	0.985367952954171	0.664372533912363	0.991516365296149	0.718342630172322	0.993265595887721	0.946441284161802	0.78356291904071	0.880558763054322	0.944367337314529	0.843240347921786	0.438635874380012	0.927116140906008	0.928950307743617	0.985765567115446	1	0.984543265136622	0.795896794480844	0.969007250185502	0.99268762869563	0.988663562872435	0.0194694766178168	0.991536407888287	0.595016057935038	0.813338107209028	0.977280090806144	0.99052350264741	0.895013090344411	0.992828903637458	0.944540304831042	0.756233635701352	0.927456484834692	0.992515035929062	0.980925860152531	0.946649644813161	0.923974475344506	0.990655021011043	0.789999803801874	0.877983452457992	0.976186526104908	0.923655203527926	0.87690223111976	0.698109800733177	0.487111926092701	0.957849152515026	0.82078961083259	0.978697909948552	0.951482356173429	0.986317153273324	0.997297582351321	0.965158855624775	0.991765811580803	0.705670450473952	0.950542329900568	0.989374929879597	0.990297545879539	0.97232595387718	0.968759496679635	0.995239751738764	0.399411852912737	0.596798219292791	0.959569821019741	0.991914368236582	0.968693148770935	0.998438913669138	0.983835026971071	0.989335264252169	0.814040802739374	0.98834416229787	0.86581915141675	0.992216310096165	0.858733227908906	0.481497827741569	0.972357458621667	0.972053991722837	0.787810359284283	0.984363337572692	0.633846464851103	0.976866204835999	0.966865488594312	0.950764648520032	0.454190788426377	0.976328930804071	0.163098784214098	0.999076292705773	0.570094369256623	0.29150723732622	0.319194615323472	0.93978097299367	0.974702626090018	0.556797947199541	0.548606606474093	0.564552360513794
LRP1	0.759882664149603	0.890107299170233	0.549512514335056	0.759141005602691	0.963281743901604	0.92988996132979	0.969546119049155	-9.70408130388794e-05	0.991513014429539	0.961859071117109	0.369531959916305	0.969443665377611	0.890866616401129	0.986077046207432	0.986651286260348	0.993529175542895	0.638272936181245	0.991887313954638	0.689059202375057	0.996044093446676	0.970077256555623	0.78660478804546	0.869921192250374	0.926120472794024	0.818710246784321	0.307619582989201	0.952837678685204	0.913127300195761	0.995387505448898	0.984543265136622	1	0.768664851375735	0.967329076009285	0.983167248133139	0.997231437663251	-0.133011483663971	0.998402326575016	0.512909175731817	0.83106724712753	0.979075681489644	0.97950486337109	0.876735401767751	0.985203097501243	0.961878238151936	0.696617445701555	0.925818990769026	0.961985530974612	0.963408343893839	0.957535051128869	0.943318176753416	0.95553695492957	0.813610738878161	0.865710270144941	0.980115377082272	0.905635625505352	0.873864948699005	0.638932595751247	0.416004945914868	0.952932155342062	0.842626724076348	0.986163978268553	0.919710779269752	0.998435434794992	0.975743985100596	0.933346484531642	0.996402194481681	0.629106109352002	0.941957726683008	0.994129598677681	0.997601065899499	0.954134866978461	0.960732802506838	0.980358579949564	0.323704042540579	0.475118852839658	0.9699153322246	0.996857327080738	0.957297391973484	0.985369829047457	0.989870740728191	0.981652569892835	0.721656280229457	0.993370881817732	0.835940266013694	0.990017884353683	0.801536411805797	0.506088502727771	0.928300491424314	0.976136342770312	0.706403873122745	0.989804340883822	0.579097562025672	0.983697424659344	0.9641049715041	0.891820934699766	0.380023184561083	0.961432014644036	0.0257890701164431	0.989933267318778	0.495810554702816	0.162632802846084	0.196557276497598	0.912204127182935	0.959748851834147	0.526019656661881	0.50453600137074	0.529446809500065
THY1	0.38074311551237	0.517675109652557	0.953554454062388	0.961542569444573	0.583905071548381	0.948642914294873	0.898911506031804	-0.160217652423643	0.743170179217958	0.830827219200557	0.865301950292419	0.632531729540229	0.403659641784605	0.732374851851545	0.689829601266425	0.719824479315908	0.976949281177468	0.784462290344661	0.991305601979603	0.765188627035784	0.607786118968087	0.963250148052758	0.974243691472983	0.949490700156679	0.975541981402014	0.667323439709914	0.550365228862816	0.959328598760105	0.822625775008073	0.795896794480844	0.768664851375735	1	0.903962796892173	0.847562929439809	0.745310862794965	0.0146134795363689	0.763097346809502	0.905181778167716	0.304482679148013	0.661458726263887	0.740701804456085	0.979496841622856	0.833971972171533	0.579463044783879	0.980877191313929	0.948284599100883	0.841185223495849	0.666604785216293	0.58649172892769	0.676043882476851	0.812630332590064	0.271274056144458	0.977499796508143	0.876682499102149	0.96269851853787	0.973511329560489	0.963811932393414	0.881344325243559	0.590127442119232	0.321639648912206	0.692156334561402	0.935301603218395	0.751322126245262	0.801540869171377	0.916225830130316	0.751844447921496	0.934495837275196	0.936114649114615	0.823231899391334	0.759821517993507	0.912566570620521	0.913438743796701	0.832363933805419	0.803909271031691	0.699474410635191	0.884967233865193	0.78198051222054	0.913545749419296	0.822910351106169	0.842468801100348	0.865366002318974	0.837225388243941	0.804980461451084	0.988708819353396	0.828994618311002	0.964132904234961	0.784778417163114	0.707311844433828	0.887011404978856	0.906960904771721	0.698468367374193	0.95785276354575	0.868702859297092	0.907676096169734	0.85967188143528	0.862683099105226	0.899704812155804	0.393537673836591	0.786616163408547	0.922555835249834	0.564212415516229	0.654655007408567	0.952939881888632	0.904413389307184	0.932139768283288	0.939543123003326	0.941136203426466
CD81	0.662309640658675	0.790065117253298	0.739685830256099	0.883729870007749	0.867886371843813	0.991594834509066	0.997794633805505	-0.0600627031626396	0.952031766571384	0.961256198431877	0.578793018906972	0.893105530016965	0.749637626710042	0.940743577058962	0.925714522324132	0.942378074675372	0.805161726672668	0.967693280339543	0.847077964818847	0.962532356812392	0.881760031413442	0.90640808560218	0.959357520609161	0.989914279306269	0.922507748898332	0.482143849011079	0.848321545979844	0.982913996581146	0.985608467425435	0.969007250185502	0.967329076009285	0.903962796892173	1	0.986337800973108	0.955389463080681	-0.0641729566462922	0.964273202746785	0.702516078768842	0.671114865407142	0.910554214091877	0.945627372575273	0.9683029929165	0.98239523200746	0.866883981104094	0.849962231984086	0.98723151374093	0.972020030087712	0.904785947404513	0.864363876795907	0.89613089313784	0.957406309452172	0.645862000894611	0.959795075066989	0.995578811431738	0.983216508287	0.964722528252745	0.807189404839665	0.627975302740649	0.867904992082867	0.684963862067139	0.9264585965742	0.97991428013298	0.958563410529053	0.966746422369611	0.982995128434318	0.957806026843271	0.791156513599508	0.994915689182186	0.984574543068261	0.961528583352345	0.994680718828249	0.998116153644423	0.981660105419043	0.536909396971159	0.604171740198986	0.991063843157644	0.969148324937999	0.995363844587795	0.979588373935287	0.98821732808028	0.993616321739685	0.819079038280464	0.976464907470622	0.947242677570522	0.982612103688371	0.917446213648777	0.643495498035555	0.90119292805135	0.998318349859817	0.832137539997288	0.932481063846179	0.766041695314647	0.996009143623892	0.996355598526353	0.937077406766983	0.597431521812889	0.995646298237583	0.193650771145899	0.968304176819158	0.6924968477927	0.348661180643676	0.401723721111277	0.98203275081586	0.995653165678908	0.712623768210126	0.703814959599335	0.719648228438167
CACNA1C	0.754464165744688	0.835620282859999	0.656838621866188	0.815916903969636	0.91986360573354	0.967981596592102	0.99133288038501	-0.045955895265608	0.984111868860993	0.981084043681178	0.491017720223729	0.946651262720282	0.816297694681628	0.978925461577471	0.967612840789598	0.975900678972027	0.730011861656104	0.992054948646384	0.781064484730766	0.988002419202726	0.931240767296009	0.827415418816875	0.926293403504956	0.968408722872068	0.886496934217994	0.446050979954874	0.904503097445787	0.961454858018917	0.992670566482752	0.99268762869563	0.983167248133139	0.847562929439809	0.986337800973108	1	0.982547030613568	-0.0259103076174652	0.985950889845018	0.644858923391349	0.759773249460973	0.956660562228906	0.977505394738706	0.932770506038593	0.999244287773047	0.916921287717487	0.802426104524005	0.962804899818368	0.991570772438616	0.954528396124586	0.922765959451605	0.902767087978187	0.984109404140953	0.735652044796766	0.922741373477401	0.993518320398122	0.951984824789347	0.920607789750418	0.750068143607521	0.549835082540795	0.922975804268805	0.770255869991646	0.963478416772866	0.969040577757791	0.981312434564231	0.990274156722748	0.979933296236264	0.985212371884362	0.747817081043089	0.976639004783516	0.995918959195935	0.984882838884456	0.988123232837676	0.988719234181401	0.99369249960551	0.465582930440459	0.599937245140965	0.984634969039841	0.990821213104194	0.988507324870021	0.997639856110864	0.995869978655409	0.998297715198916	0.817397749018428	0.99409135305866	0.902818805125073	0.997499996433257	0.883761153451759	0.545431430845164	0.943659794613887	0.987440753795669	0.814861103705992	0.970537190094585	0.688244833732884	0.991536069709787	0.988755783083745	0.947456264142006	0.516243848088559	0.988679413425653	0.154242787897095	0.992955567255759	0.629409425777852	0.298858734108633	0.345154961584332	0.965238987287966	0.989753570821899	0.63876618181765	0.621218988932256	0.642007246770294
TGFBR3	0.794697175029866	0.89028072456715	0.517660348775009	0.724085647315887	0.972468047497557	0.916436278857877	0.960707991230733	-0.0194727563279582	0.996972324365138	0.965879988985148	0.340632385238574	0.982542839273993	0.903381855988142	0.994797592125265	0.995525683421613	0.999002207718132	0.610164491691021	0.993070948313922	0.662454105280785	0.999109814692114	0.978682615147937	0.75137321461189	0.852516783240996	0.914090027612672	0.804991448291635	0.302970867670906	0.963805805065838	0.900914185572833	0.989640528464815	0.988663562872435	0.997231437663251	0.745310862794965	0.955389463080681	0.982547030613568	1	-0.106588073383806	0.999116896024921	0.494539218414967	0.858065900516206	0.990378820365947	0.984299360483712	0.859489248962009	0.985038937082961	0.973556998046383	0.680779900561371	0.909823913396124	0.965928901330076	0.977525824036021	0.973288865966171	0.939247624435014	0.962250135836314	0.840754138566479	0.845658101539976	0.971819157907991	0.889026509348971	0.849853128984661	0.617290245917106	0.389202529387571	0.968291124714412	0.868027935399933	0.994092923440291	0.913696315711375	0.999376127743879	0.979654100317339	0.928700515116408	0.999558206828604	0.614457233373492	0.929127904435733	0.99047609688626	0.999413462444788	0.94664609071482	0.951225372328599	0.97984247377967	0.297843790374455	0.478506018941405	0.959009991780725	0.99818324698306	0.949723181333994	0.986826555165897	0.984977436166904	0.977349662976281	0.723191479434584	0.991570406195702	0.816372254117965	0.989808534077684	0.788948463432942	0.463150961015902	0.942126736978822	0.965177007349044	0.701031691161439	0.996923267933003	0.551232846882024	0.974137285672216	0.955093835849119	0.894959519464079	0.352545030532002	0.953546001517258	0.0210206810721003	0.993659825262794	0.476972718648842	0.152345822287667	0.183731503510233	0.902401703273116	0.951645653389587	0.496886131310809	0.474958141195362	0.500269378266131
KLRK1	0.366791958229124	-0.296562407136902	0.0483974316644603	-0.0731231943182282	-0.16043018246104	-0.0449503522512453	-0.0672152330682529	-0.00616492360755429	-0.0303179375597145	-0.11927260147823	-0.00838897606837331	-0.0282939458708991	-0.198260312672741	-0.0964678991783874	-0.0900158012087857	-0.108521248769061	-0.0420382709838604	-0.0393050339999351	0.0240573087350236	-0.0858747227694162	-0.149086237327254	-0.11067796144042	-0.0631008113117255	-0.00869535006354254	-0.0548398711097132	0.720365197728304	-0.146920322563525	-0.0347157433097589	-0.104383153687886	0.0194694766178168	-0.133011483663971	0.0146134795363689	-0.0641729566462922	-0.0259103076174652	-0.106588073383806	1	-0.0933814233596273	0.370419921433095	-0.105684971578557	-0.0662096027410655	0.0573083448935515	-0.0139095237961332	-0.0221710118161539	-0.143010637301971	0.183723843375639	-0.0851125872961188	0.0984526738375738	0.0627153817297479	-0.130393709218762	-0.190854505119256	0.142139877339315	-0.139974039070319	-0.0147286328673938	-0.0963490657189664	0.0167381900447325	-0.0574325096945641	0.243424416191358	0.312427904243461	0.0014943762846404	-0.136722751541502	-0.123560077429133	0.0661373718369797	-0.130619251177808	0.0763832890675542	0.0967771211811216	-0.085250248206231	0.346489559437988	-0.0406404722257545	-0.0806510478878779	-0.109359327360177	0.0250367497286194	-0.040567687809532	0.0255185366750829	0.399510399607669	0.71692982614198	-0.135530212220301	-0.102838080837745	-0.0400855675548475	0.00265873648806683	-0.104975571329918	-0.029904208839001	0.500793101555902	-0.0731829338117871	0.063953578181086	-0.0804467300424189	0.225569963030709	-0.30985119079211	0.220021975273651	-0.107225977413906	0.402419231076719	-0.0769089420204717	0.181994816491538	-0.104972522363991	-0.0803818441398274	0.275007894786995	0.331091379242244	0.0115077358486682	0.858460552697045	-0.0124874861875265	0.256966149871279	0.766763229289004	0.67859871892746	0.0522442190377625	0.0192046774642351	0.0268364559882798	0.0863638533303843	0.0347469390557545
ITGAV	0.789519374324269	0.8789419669829	0.539742196681551	0.742482099451567	0.964320031979031	0.927457344678052	0.967377001188039	-0.0268881607514515	0.996601006765993	0.965743539168187	0.36015090363591	0.977364446937678	0.890710364673362	0.991536758661244	0.991653176356719	0.996713037677747	0.62956056543672	0.993705000063451	0.681518048349129	0.999115559068611	0.971432090484594	0.77295801456607	0.863761436899524	0.925563182425186	0.816463666266678	0.330640998907099	0.955261097424664	0.911033256817942	0.992997743364529	0.991536407888287	0.998402326575016	0.763097346809502	0.964273202746785	0.985950889845018	0.999116896024921	-0.0933814233596273	1	0.51847007774307	0.843211818229466	0.986374996053843	0.985843179084088	0.872950486313601	0.987707543948124	0.967220054786051	0.69993242776901	0.91943941844612	0.970882441082416	0.975568178279558	0.964954093190939	0.944011959727649	0.966556030053775	0.824802839723061	0.858719257713438	0.976955073702785	0.902929568930668	0.864287696137465	0.639050074512107	0.415254559587228	0.964089167433869	0.853282750924353	0.991151776010451	0.923809647042218	0.99906416201797	0.983503671017453	0.938250366399551	0.99925558467034	0.635833022511094	0.938966703920585	0.993280884594539	0.999502530548413	0.95548306133621	0.959239335376568	0.985039507650614	0.322879185883914	0.498584598882693	0.963994254284119	0.998574142932401	0.957258021122309	0.990409060795234	0.987962431366332	0.982846810576232	0.740060836563912	0.993013120894286	0.833596890292485	0.991939391581181	0.807670427895379	0.48539126531316	0.945600218343903	0.972653803834677	0.718169832156243	0.994331653173598	0.576912788653675	0.980016661823002	0.961488627366213	0.905961033675876	0.379762952589331	0.962608448253319	0.0504400500935024	0.995431597094358	0.498901765604458	0.182813726077344	0.212883868343785	0.913663576345248	0.960376763861741	0.515487408044443	0.497556464390461	0.520542301877283
KCNQ5	0.292567189118191	0.228923359153114	0.942955385456758	0.841942501033373	0.306283304011095	0.772303301045631	0.697330476734773	-0.150864654724127	0.518018067061932	0.609283525077184	0.871227924125644	0.397321364661885	0.109289035595664	0.488735904759041	0.438585166889497	0.465127900183927	0.899399224166595	0.565206075028602	0.930429676846757	0.524107973924834	0.333355921215905	0.814448574691916	0.826773695198146	0.784698682109673	0.826706770949938	0.888859445896886	0.271956171539869	0.796324146822655	0.588092411076489	0.595016057935038	0.512909175731817	0.905181778167716	0.702516078768842	0.644858923391349	0.494539218414967	0.370419921433095	0.51847007774307	1	0.0341972901887012	0.41375699190409	0.546217028901731	0.839681266921286	0.630308016191125	0.300094444754258	0.960755858553056	0.766630043023139	0.681319665606624	0.464557324113087	0.315954868319093	0.388211598186311	0.664020279438729	-0.00916980361681944	0.84464246304924	0.659348517851477	0.817047083144395	0.821831406375569	0.981376947257701	0.98609281495444	0.358674371994015	0.0406808426662532	0.428088587466483	0.790172538515009	0.492442492059053	0.624909505668486	0.780999057418582	0.509195448026043	0.988165313978704	0.759709286690551	0.596768780148646	0.509245590474039	0.744986697424922	0.724437803881386	0.642554584928903	0.962506635382157	0.879138091813402	0.665116340978071	0.538559507835855	0.727760021322336	0.62237402115155	0.61429365556606	0.66457468550057	0.887008052341969	0.580053560520854	0.884833063944376	0.601626615464861	0.915630969054755	0.635032118630114	0.570398617176095	0.665616072930442	0.947506432901261	0.452063098285699	0.971037835426066	0.646309600541954	0.702885726385932	0.780013985024571	0.981105550256738	0.725548404355615	0.709935751139471	0.573985713742761	0.981216860615821	0.833899184313251	0.901834058512176	0.815226512848762	0.733001514929841	0.92799523504285	0.949490540711937	0.936398625564803
ERBB4	0.88016397574087	0.843317265995874	0.0102281135509032	0.283420240463849	0.934680073568236	0.585870265402946	0.682963673408729	0.0280201479878506	0.859527947752873	0.750532765089341	-0.164317556364112	0.925263256483533	0.967178141269157	0.866299784122015	0.897855801516125	0.877934617512319	0.131300830727912	0.818248370572361	0.189500313960422	0.844366370231302	0.927450653346689	0.325815236669505	0.468391481803305	0.585411812223101	0.41791894648444	-0.0300997991518364	0.950575662033102	0.556496620133217	0.778630117155041	0.813338107209028	0.83106724712753	0.304482679148013	0.671114865407142	0.759773249460973	0.858065900516206	-0.105684971578557	0.843211818229466	0.0341972901887012	1	0.915280442619547	0.844431273977178	0.479599376179888	0.772326344311564	0.948605356782954	0.241399889618485	0.568679113009853	0.750585086926209	0.900129721892872	0.946829184725209	0.830981624386998	0.76907081316039	0.998854484966001	0.454972848344318	0.713351129994601	0.535234996193134	0.46079787022827	0.157618830036428	-0.105259105421099	0.94195995148676	0.99931241192375	0.8957500302872	0.603118897628248	0.851383055124969	0.795610463526832	0.635771657597657	0.854241735397892	0.182435678788334	0.609667372157517	0.782003181231314	0.847242158756824	0.659162068025926	0.660738974890871	0.768552197353308	-0.180653868715034	0.187185089923717	0.683572077142274	0.828814633383816	0.660422945346243	0.787712746670982	0.758781020342128	0.736414767261484	0.423123342383152	0.79713274256823	0.415493298307359	0.783698633009024	0.408739994978962	0.0543949215795829	0.828751194991713	0.697325860563184	0.330768823751564	0.891832106464875	0.0683067002579972	0.721080073328493	0.669731354242448	0.645102829111694	-0.141463578115936	0.676423161349067	-0.227263819401548	0.82413149595059	-0.000200378767681586	-0.173280334967734	-0.200151112433352	0.568279177198927	0.67041863410848	-0.00678670514051071	-0.0326305816266732	-0.00492322649943599
LRP8	0.857508633775396	0.883999011245504	0.411441288871731	0.628353174415779	0.982857301512316	0.861836324787309	0.918087683681178	-0.0376099999053934	0.991620843521588	0.941669555204319	0.231983561521625	0.996325493103609	0.932573555200552	0.991126433280903	0.998062863042331	0.994935831752848	0.512642273371449	0.976417117329589	0.568278361383503	0.988019634595161	0.986723233328017	0.66326059618007	0.781402265413486	0.861766347489411	0.73670339891868	0.263856878125752	0.980624642937716	0.843252087313005	0.961237508163062	0.977280090806144	0.979075681489644	0.661458726263887	0.910554214091877	0.956660562228906	0.990378820365947	-0.0662096027410655	0.986374996053843	0.41375699190409	0.915280442619547	1	0.979732069515124	0.792202347922676	0.96099332534349	0.991342897284522	0.605121099760933	0.848617611550364	0.947756966262953	0.991643217143333	0.992481931834935	0.934505814630372	0.95086220790868	0.899989220110536	0.772516329014558	0.932296776307397	0.829037495598025	0.774516353877759	0.533234455862115	0.293086926871127	0.991923079896401	0.921639644759178	0.996470249543447	0.870153534950569	0.987242698971046	0.967216562827063	0.889655697597239	0.990174017508234	0.542761058207056	0.876390614911506	0.964105260801999	0.987695252731747	0.905492004717381	0.906466765208789	0.958738400424698	0.203174368842295	0.451536663005106	0.912657997585615	0.982577674546805	0.906525876209113	0.968363728659278	0.953560896368596	0.946143760359606	0.693418190510009	0.968498051733284	0.745689717575613	0.966604382537363	0.730874005286967	0.364069095063659	0.95364245660847	0.923432165613697	0.648971465216598	0.997606102723599	0.458893901867224	0.935348151321026	0.910259127736179	0.874011307509382	0.256365805787912	0.914555627273195	-0.00288463115525581	0.982009159801543	0.389618008417481	0.109735963386202	0.125209023781097	0.850732690927869	0.911116508247052	0.389760826443641	0.370800774696358	0.394708745312751
IGF2R	0.856050658568941	0.861627407259026	0.517185283613805	0.721518064330052	0.954534239437904	0.904909023516871	0.949010764248873	0.040098217965115	0.993863483487957	0.935625060957022	0.321917032208294	0.981913001785796	0.885670303964918	0.976067745118611	0.982063648734723	0.982371750574901	0.591347963218451	0.991483954493281	0.65864409352091	0.984911863135099	0.962224503208681	0.731204300424823	0.837343948640162	0.90818796843621	0.783957607502865	0.413159036211938	0.948824489432396	0.890048900345029	0.976081231513127	0.99052350264741	0.97950486337109	0.740701804456085	0.945627372575273	0.977505394738706	0.984299360483712	0.0573083448935515	0.985843179084088	0.546217028901731	0.844431273977178	0.979732069515124	1	0.851920736928159	0.982658740656846	0.951399277448108	0.6985921154831	0.895575666142772	0.979352999238545	0.988284734544423	0.950910287573357	0.908484427797781	0.984140094427017	0.82156056471788	0.843525069523142	0.95736577618748	0.890212843080305	0.843060336149394	0.65298385379175	0.433094059301779	0.969811169275873	0.849018417553619	0.972106429623607	0.917989287779528	0.979609509717439	0.992532423507498	0.941286807444524	0.98713505816712	0.66424274696493	0.921140791896939	0.980308298907197	0.981999533174214	0.94967512098327	0.943778241728586	0.98300256748669	0.363086610949227	0.59482900149874	0.938657519091639	0.981381496295539	0.93935455475449	0.986518069332222	0.969425019947645	0.972177293585607	0.801698996384625	0.984018350466852	0.82224158724841	0.974763142111869	0.819270226374388	0.410827542056421	0.977390879649466	0.947349053200682	0.76243535675727	0.986566514473636	0.57202175155932	0.958742481257568	0.940817025370535	0.936395191006048	0.399492624843242	0.953883258110914	0.159015010622378	0.991057765875905	0.504856034680614	0.274560413245844	0.28809084176321	0.906842125183704	0.95553565272606	0.492936123092825	0.477536899175363	0.494505135091296
TNFRSF21	0.521187081057722	0.655137473993402	0.880688460954577	0.940977062676159	0.728086864264692	0.991021766159914	0.967005945938577	-0.125467020267606	0.857742380914059	0.917297754234825	0.755459692230389	0.767674701809556	0.570189191266248	0.848163564915603	0.815059577502433	0.839157440721277	0.919391844937951	0.887307030271808	0.951018394804323	0.87455794741486	0.746936084063835	0.955708159581923	0.995000664629803	0.990276854686685	0.972712860073367	0.59895644917493	0.698356621189218	0.994694365676269	0.916812053842957	0.895013090344411	0.876735401767751	0.979496841622856	0.9683029929165	0.932770506038593	0.859489248962009	-0.0139095237961332	0.872950486313601	0.839681266921286	0.479599376179888	0.792202347922676	0.851920736928159	1	0.922949068899157	0.725244737126961	0.947368889256816	0.989492289132626	0.9235880851636	0.793118248435266	0.729702122873198	0.779739996805338	0.900928625775062	0.449025435074735	0.994322348925273	0.952516714099695	0.994647024637562	0.990800109855643	0.91592404741854	0.790184503959889	0.732202581160835	0.495462582510839	0.815798910152323	0.979624524439767	0.863531478065981	0.898559832654187	0.971641416798301	0.864077528110249	0.896288538133405	0.986592077037824	0.917066629184218	0.870159137370277	0.972706264036054	0.974374991729165	0.923122915487111	0.705843729491987	0.678916274511362	0.956199735179595	0.886744124910297	0.975141518913549	0.914925500619036	0.930025017987412	0.94567261645458	0.854728844577155	0.903269781271669	0.993376651406993	0.919685755490694	0.966149857490499	0.716968068460919	0.813738458146382	0.957877231859115	0.900888764245383	0.823022513916155	0.891411110789795	0.947861059683869	0.970091662247204	0.917593352366514	0.764299315205808	0.967093045576737	0.313955583997055	0.890052543309364	0.84195287122999	0.479745803055493	0.556846417736331	0.990424275377023	0.967984344856451	0.859947400374314	0.855715018450493	0.86778587201748
GPR37L1	0.765472165614053	0.851465007677204	0.639512211816246	0.809279366788921	0.929640476758955	0.960200890609512	0.98785622553321	-0.011985891510239	0.987237470217738	0.976764545789733	0.468746643009465	0.954019311454293	0.83161884812315	0.980817866756705	0.972010450718207	0.979012132221301	0.711528743368896	0.995706039317993	0.766127719281304	0.989252709257703	0.940359899379042	0.812906667273266	0.917466631310002	0.960669725471676	0.873006265110457	0.434362227357882	0.915123733777136	0.953670012083735	0.993226700291386	0.992828903637458	0.985203097501243	0.833971972171533	0.98239523200746	0.999244287773047	0.985038937082961	-0.0221710118161539	0.987707543948124	0.630308016191125	0.772326344311564	0.96099332534349	0.982658740656846	0.922949068899157	1	0.922493709744965	0.787369853677972	0.957203632170098	0.990422717201415	0.959273669140699	0.928557155015592	0.901069294206805	0.984579769480415	0.748507178809384	0.915704671942816	0.991743615377737	0.944358636080071	0.913647113291886	0.737792215185761	0.533508635831774	0.92893066767447	0.78221733819128	0.965569759352184	0.961578343020765	0.983087052707125	0.99124800761641	0.975428870536623	0.987593146860851	0.73613597398078	0.971196781062164	0.996834015325674	0.986141557721625	0.984202798351102	0.984688512947525	0.992350830515224	0.454209755504091	0.596303453578615	0.98279709151504	0.991672587515729	0.983426328683958	0.997366205219821	0.995679946624643	0.996466525639237	0.812660522409374	0.996694941644153	0.89182733534726	0.996380999254544	0.872957238067559	0.529382007960158	0.94636498600943	0.983423677274608	0.807896470315636	0.974810448063847	0.670562146771257	0.989615787293945	0.984887305826693	0.944239785474516	0.499463087526245	0.984501910011263	0.144997146992311	0.993740295865055	0.611476527818097	0.287652989054838	0.33154394507612	0.958422468378777	0.986868718741422	0.623297747303097	0.602241644939628	0.624229132571414
