""	CD68	ITGB2	C3AR1	TLR1	ITGAX	TREM2	CD4	TLR6	LAIR1	HLA.DPB1	ITGB1	CCR1	NRP1	TLR4	ITGAM	PTGER4	HAVCR2	CD33	TNFRSF1B	PLXDC2	SORL1	CD36	C5AR2	CD44	CD93	TLR2	CD81	ABCA1	C5AR1	LRP1	FPR1	PLAUR	GPNMB	ENG	TMIGD3	ADRB2	RXRA	P2RY12	CD163	SDC2	PTPRC	LILRB2	AXL	CD180	CD74	PILRA	IL6R	RYR1	LILRB1	IL18BP	RIPK1	STAB1	MERTK	UNC5B	APLP2	SIGIRR	TNFRSF1A	CD46	SORT1	SCARB1	ST14	COLEC12	ITGA4	C1QBP	ADORA3	RHBDF2	CCR5	CD47	CD40	ADCY7	CD300LF	MRC2	TSPAN15	ALOX5	CD226	SLC1A5	ITGB5	TSPAN14	ITGB3	TFRC	LILRA1	NOTCH2	TSPAN17	ITGA6	ADGRE2	TNFRSF12A	ACVRL1	ITGAL	LTBR	CADM1	TNFRSF14	FAS	IFNLR1	VSIR	SEMA4C	ITGA5	PTPRJ	CD69	CXCR4	CANX	LPP	FPR3	IGF2R	SPN	PLXNB2	IL2RG	PLD2	ADGRE5	GPR84	TLR7	SDC3	KCNQ3	CD99L2	PILRB	FZD2	PLXND1	TRPM2	SIRPA	TNFRSF11B	TNFRSF10D	TNFRSF10B	KCNQ1	TREM1	CD63	STX4	SCARF1	PECAM1	AMFR	ASGR1	RYK	PLD1	FZD5	PDE1B	INSR	OPRL1	SMAD3	NOTCH1	SDC4	P2RY6	FZD1	ITGAV	THBD	ADGRG1	CD9	CD72	FLT1	KCNN4	NCSTN	STX3	DPP4	TRADD	ATP5F1B	MCFD2	FGFR1	TRAF2	JMJD6	PLXNA1	CD82	IL17RC	RACK1	EPHB2	LAMP1	CD7	TNFRSF21	SMAP1	PLXNA3	NRP2	RAMP1	SIGLEC10	EDNRB	ERAP1	RPSA	PTPRA	LRP10	EGFR	CCRL2	CLEC2D	SLC16A1	ITGB8	NCL	PTPRZ1
CD68	1	0.628552951982088	0.388316583537854	0.495939141112114	0.854180434476688	0.221216437925896	0.266058786104109	0.164200737331881	0.656108594150644	-0.24397550083284	0.825709609730799	0.904558034355647	0.915965205683712	0.769232153287917	0.623637677503489	0.512555157046785	0.733076955829891	0.230890719237737	0.853807744683502	0.281991984058132	-0.102762273410482	0.771318815748767	0.748866155111697	0.84722693114241	0.269200957833472	0.259240891588496	0.383736640194236	0.921622613718483	0.878861106882184	0.764881589121216	0.171617472501935	0.944325956787387	0.941038681838452	0.402707582467023	0.529506865111917	-0.222453150451294	0.813086752209658	-0.352461988779238	0.736840996738315	0.85403145234713	0.399160177109834	0.273082488611471	0.191197466143957	0.698927166927423	-0.160572707981017	0.707853523255146	0.708088842381158	-0.235108157168062	0.0993736553501313	0.364911702759662	0.91417173088498	0.312022708206516	0.436238987990814	-0.0549228945712918	0.963830100682658	0.754792514081856	0.500796541012579	0.679352176635793	0.227162860259737	0.59871894276994	0.964161870743592	0.738696398402179	0.45402303885516	0.26991605829335	0.0378597987888151	0.0304258113280069	0.913266977800828	0.32474706626125	0.542004098520099	0.373422490881277	0.269487901678308	0.089162900849167	0.195729559735291	0.610722053592802	0.109140081929567	0.0419605495830379	0.88235539661774	0.511918633682493	0.871699794375124	0.447773845471866	0.194970238682199	0.642951662710093	0.303889578242939	0.298505186372384	0.21766312246509	0.915674458096453	0.733491323477381	0.321155254048355	0.626990429824585	0.916959657323403	0.923708294385113	0.48429805880876	0.804480334212193	-0.357911768523492	-0.132345241929444	0.799543188449098	0.362177144658824	-0.24151953613599	0.115127494973445	0.796186852181251	0.405659189208305	0.685396533951019	0.94925559336801	0.526078000050863	0.350478841589255	0.433256875429578	0.172372831150793	0.426162129640465	0.663246148013537	-0.176625696811767	0.348382256020431	0.374457972290619	0.281658232387231	-0.201686777556872	-0.19821861367921	0.713291592104406	0.160912219454246	0.843901542157789	-0.290322515096668	0.58908999130473	0.0606579832413945	0.216603633116313	0.782036502571979	0.949135459184547	0.787080116463126	0.14396354523503	0.189140636344054	0.830527334156741	0.682359647893883	0.708713717726923	0.755026465505259	0.874436540753691	0.390538221399339	-0.118787706608761	-0.134276121784771	-0.350877892155233	0.0112458664507925	0.826758367311338	-0.116040673784118	0.55338181362196	0.176538697335972	0.833035931248951	-0.137818480030266	0.906895004045609	0.930178874760305	0.524816336066113	0.6507548138023	0.726521529522232	0.934477520059657	0.638614266507233	0.822398550036761	0.551537267096134	0.881090729322817	0.53208718313299	0.355628326570659	0.479357682908645	0.838184744045829	0.500228457767154	0.189554649609181	0.632276119180495	0.531292466991601	0.970844274686976	-0.246789417412706	0.8962440788	0.81249548113952	0.808263571816357	0.753164704231275	-0.0280305475549232	0.0350788423148205	0.580513826110256	0.157757422229667	0.589764855495127	0.303813044155606	0.65262493717794	-0.242427449908611	0.932030696394018	-0.239357336500201	0.147056062508661	0.015090720495462	0.440570742287312	-0.298012672969163
ITGB2	0.628552951982088	1	0.941029555370378	0.910402769302388	0.7973353810243	0.867288670178748	0.904387278212349	0.556461121458606	0.974545690844898	0.436268728038413	0.91024788885257	0.81659312435007	0.804389095172222	0.852640908067453	0.979960540581985	0.961850949238348	0.950980472866089	0.808702513368717	0.77203562620092	0.868949490200001	0.561681327471275	0.184951469979168	0.875050967002939	0.245576636595684	0.871422409233631	0.796916956830811	0.939475044888357	0.404029325365499	0.790611655613756	0.93471921048527	0.845763648769989	0.706611619500233	0.396619670547353	0.93617501688073	0.917975985541538	0.449241873127828	0.844214158798989	0.371742598745145	0.916609632321988	0.188700134401785	0.936152296098758	0.882486245324189	0.840628250171027	0.951316448540504	0.571964832966152	0.637482840539904	0.682216501718883	0.45364894875066	0.808078234620011	0.809710068807611	0.684159304613781	0.909789439273057	0.915267447080517	0.666137140596406	0.755939791516951	0.850934658982432	0.93794292866525	0.797519465873224	0.814031924312635	0.908064545476917	0.642543342298898	0.0169228488892259	0.901092049476223	0.844011660425237	0.693966357094475	0.667695524529645	0.437502516117153	0.87861752081151	0.928448841939813	0.875964268614527	0.786673560142106	0.759636251852587	0.83744258403452	0.973310241536317	0.670605685023729	0.659021306327164	0.806245178950125	0.870636373855211	0.425080392761305	0.91216655508783	0.78321119694196	0.186232454022842	0.80999030964942	0.840743219985557	0.833664734731333	0.646687225324612	0.545635189989961	0.878860551127938	0.955419866741467	0.626974403571026	0.429901314769633	0.879391048965397	0.860410550064415	0.276454150075879	0.502026050422501	0.705662608161771	0.856488772499223	0.491226275520671	0.148337023034367	0.89141331026656	0.888336390639284	0.9311095757648	0.654059226929505	0.914964188137599	0.867095750334659	0.121822103241696	0.639792686295604	0.676725198392021	0.91309548715072	0.571176707979348	0.598376569632665	0.886350563932927	0.65187194742686	0.276175957125848	0.419885607285785	0.902875665816573	0.844603742670286	0.907178094512641	0.401119330969645	0.297823818871448	0.735509535288699	0.877068908532218	0.847303452899464	0.808501730750223	0.911502720061573	0.566021434000552	0.656721982504428	0.658890804270253	0.72374846488302	0.515823197704136	0.804908879335404	0.526573219100983	0.868347222823693	-0.293577223291281	0.484630587309927	0.209170308925668	0.596350621992428	0.234128159186383	0.601142008113315	0.760792485630534	0.814778019976314	0.674833282165526	0.63883628769978	0.659249135998246	0.368421465960496	0.530870247826482	0.797041046387702	0.919524374218114	0.592223602826396	-0.0741629627860625	0.788448547222303	0.954333050819692	0.80923118722133	0.151111595270725	0.578159522926985	0.886469790136843	0.772232702916626	0.302382225073475	0.796488791977335	0.895791222780857	0.819477464499611	0.751477352238569	0.1611652182489	0.346823853283008	0.856039101003892	0.468075988602509	0.252966467191035	0.460961694972649	0.753461811023953	0.723500863432137	0.795463572296137	0.920631228994892	0.789173390423271	0.952224165347213	-0.314488327716315	0.679286983862726	-0.0397062590690664	0.640925894309873	-0.167871677773895	0.912785089218263	-0.329284623236463
C3AR1	0.388316583537854	0.941029555370378	1	0.903254036287916	0.681620317573748	0.954951274153409	0.944755776062176	0.632545521864067	0.914866454159865	0.581084402814484	0.797579430636904	0.659978385037602	0.623636887962895	0.757464399381913	0.941054020304731	0.947072814859713	0.889005131869486	0.836958862121045	0.634048627956268	0.91968306210777	0.693282994567823	-0.0937384912487862	0.793149777168305	-0.0164854456287832	0.865097785328366	0.813828188974926	0.966431989520109	0.170849187102205	0.667039043182388	0.820913381448554	0.920112506336756	0.507024481306661	0.160930052051579	0.9564626743065	0.917868683005467	0.602354634402	0.715136552383351	0.5669823211501	0.818330978647022	-0.0762763321624764	0.964383305973995	0.91033758855272	0.929598400931335	0.869330574229142	0.70410680932195	0.588883257128323	0.559747707299574	0.620144875814173	0.88968320560955	0.828409578369107	0.485544023529682	0.935323704521981	0.923042539559053	0.782722093664136	0.549749921622424	0.751965939578886	0.9350440732385	0.680124532675847	0.88525949675179	0.831320145686733	0.3867381683536	-0.235829597158036	0.840813742408109	0.824089340508662	0.805580470423725	0.777262291510771	0.205498457415457	0.88950583645733	0.864317434038971	0.896627685246693	0.809441593147791	0.866848518323048	0.874321106245942	0.920061628411894	0.727207315419098	0.686384359078199	0.641198839056862	0.849837557500453	0.219377498203483	0.889852593099295	0.881341384452322	0.0022795370717473	0.796212976460721	0.851877155579554	0.868403878835258	0.449416065469988	0.354727285493559	0.909238121300315	0.904359713329456	0.390419402471262	0.210187201487691	0.905421192205366	0.744925830766996	0.448474637612555	0.604841466994485	0.538331530059715	0.84768568822885	0.638567880610549	0.187143881647705	0.754931915517331	0.881226898307564	0.84600988935252	0.455637139540744	0.856539152232283	0.910174813436218	0.00552498193699444	0.730729545405388	0.66659255642191	0.827062691881277	0.718898305582052	0.5644143703575	0.921334971377168	0.651948143887394	0.35860843262852	0.565652529164414	0.770059863202327	0.911336114116532	0.779414473745328	0.539578549397604	0.166986325830964	0.850835845735445	0.951210323844303	0.747603776920045	0.626585398721258	0.80168235904282	0.685415839928471	0.677315450418145	0.50812693556653	0.534207142655633	0.382033654546203	0.699391917334209	0.249525168709749	0.899751955653265	-0.322975184975414	0.619748352992158	0.380513596603481	0.718733311573042	-0.0361052804510867	0.717402217724595	0.688157922832535	0.874599413431448	0.53719644358881	0.775407157112148	0.493237285734033	0.104571450018872	0.463985413683042	0.708601315846961	0.819894798241652	0.358719167815475	-0.306831979237957	0.641114579763387	0.883819911089825	0.639638898122038	0.025255465377685	0.503012706270715	0.866195233622564	0.605274371419439	0.186664903894335	0.855903388301218	0.803706547146321	0.704567738034285	0.544522029529718	0.275586090807095	0.0947696223142898	0.741631356193004	0.298259941966983	0.0738218873767512	0.608867810047017	0.854688373289787	0.67990966414913	0.852477272269952	0.830986114598299	0.806649373137772	0.889611545395499	-0.297493905887661	0.494204786218877	0.0394258345637991	0.629619692660862	-0.213340751320227	0.879199747804343	-0.297580610892429
TLR1	0.495939141112114	0.910402769302388	0.903254036287916	1	0.747374617336674	0.840504013835019	0.887914789090702	0.771884148713576	0.906769831429731	0.560678275039932	0.839990511348858	0.762036718640633	0.70740025151978	0.863218807309522	0.916436629574396	0.895621349466789	0.896946599688511	0.762838582290527	0.763480235256248	0.913798079381938	0.688392031716125	0.0491222500147146	0.880063077610434	0.185118835025507	0.792116796716869	0.851016619540747	0.886025721223223	0.35078326417661	0.748674151171829	0.843589989989315	0.833935527674465	0.567318777397919	0.304295460314739	0.853501288689365	0.844154437853885	0.572710723445451	0.776724708358705	0.501696764565337	0.76771666126412	0.111813117780039	0.954632603240709	0.82163452197262	0.856555242659798	0.829970036868145	0.67177570391717	0.733098030587553	0.780258208512726	0.575304856863662	0.832251510044473	0.807878585227773	0.643099493215766	0.811705339451832	0.887613084734512	0.724781368187056	0.635241114542772	0.852660389426106	0.912521499513187	0.829975217558729	0.86647558632777	0.832766421039009	0.491231170072371	-0.0386841368913537	0.823821050936844	0.792477360499555	0.761602277732072	0.776183195115509	0.367430732230797	0.854908663363257	0.904689551617478	0.932335072000454	0.722530358138269	0.827154256738959	0.785113435580419	0.943122945988266	0.773711452058753	0.727257068983181	0.782297600122579	0.921989638331046	0.408048797817931	0.884915694787479	0.791740700716261	0.253754286485909	0.728784931223077	0.834643176222291	0.866963259986133	0.508317268607956	0.440008281577212	0.846738747727706	0.895045530170062	0.580494144829756	0.38426980676681	0.836154984799453	0.810038234801307	0.425806726794136	0.595604190577419	0.672158990211307	0.927800335989884	0.60454490927609	0.38500063145119	0.823846582807448	0.918697691493764	0.77671334989105	0.56198198170401	0.844196865889413	0.914470805651299	0.211336673226358	0.780928145309787	0.763729918250682	0.784879343701218	0.650949169997993	0.548950487924426	0.933507259142278	0.732240344151761	0.424564892902325	0.529163331788291	0.825148514712847	0.826782659907973	0.784149735069062	0.496161404514746	0.402304802927783	0.832691289473098	0.867473026962323	0.692920643053851	0.68864212588249	0.838458271486215	0.670413617777729	0.756347414419328	0.656278483116716	0.571931983889486	0.602656551597114	0.784849548823381	0.453906857565638	0.858835635287766	-0.148640512705735	0.57561661663237	0.422389316165919	0.625503740098428	0.123261689746186	0.647591426716353	0.684015639686022	0.846646432640516	0.570282488821899	0.686789642462078	0.552930468812869	0.277261211218426	0.513457676248388	0.669672393292639	0.844976659305111	0.523663459989392	-0.0761858440502837	0.726698612097395	0.877176839002627	0.727605286530328	0.147883943035563	0.666369609551077	0.950564254300172	0.714001203676476	0.26099888637396	0.788286203490657	0.874755675495012	0.772995671595303	0.618656535229371	0.321914557722441	0.282977070536021	0.795699967456351	0.49034860936628	0.325001114236781	0.503789224753224	0.762706231903456	0.667857963817511	0.784907987945584	0.878034052151025	0.852764692057158	0.916130203239101	-0.273324844015035	0.563629801346216	0.203814019641599	0.587357660251805	-0.115793973734199	0.910375179274775	-0.279940363494827
ITGAX	0.854180434476688	0.7973353810243	0.681620317573748	0.747374617336674	1	0.552998920707488	0.53242764768803	0.430864429120583	0.808897811961221	0.0108828231456035	0.961930593619638	0.950157448409385	0.932521229933713	0.866197575654901	0.82342976371952	0.733220611158897	0.914144220114343	0.417708066397626	0.936145037437871	0.607266101393253	0.209583571229951	0.420685223112472	0.890572105834135	0.619201911706881	0.465097453393771	0.516528325779736	0.634268967025169	0.780018742562457	0.977237840619367	0.885913843764159	0.481874040387437	0.880792832768278	0.781526981732995	0.677726270171008	0.716217105043761	0.0584115228162093	0.942548834657229	-0.0568474199898418	0.836621015945623	0.554152688237017	0.686288478133169	0.51638896383448	0.485314112448709	0.853808375195414	0.131762840567879	0.820450521827818	0.788184052005417	0.0962336698504126	0.401172512763821	0.603155988036042	0.888963703912908	0.553912742304762	0.700605613538431	0.255979728581693	0.903855289137257	0.870549663201008	0.715123096347263	0.781345280889575	0.549737780331969	0.75502588560296	0.821125623112848	0.454079467976148	0.638771310853984	0.450361195517785	0.353012338792332	0.333736152879537	0.718923094051086	0.627218230507118	0.688181006034143	0.624146722598721	0.432313116579077	0.440035899207125	0.430056060574814	0.797523316766583	0.361786995329473	0.277637206071145	0.884585527992328	0.752483023496207	0.805603259302213	0.701411278020424	0.478380361296997	0.54234313682527	0.479501448790882	0.531873439489288	0.510467119097122	0.887930581053686	0.679941602002287	0.590931125124839	0.770067225195605	0.823669163738019	0.785594667065385	0.736357371494676	0.924033607953883	-0.141449665488698	0.141468404529181	0.861935114270115	0.604611711274895	0.0744371137806546	0.338752498958714	0.899720121076375	0.662095569631372	0.815286388891404	0.912417365775356	0.696470858473334	0.675503351808453	0.40051255826266	0.508172007180459	0.678763802086981	0.829528352091666	0.128228599179989	0.541887316187597	0.649039805783705	0.458803886770526	0.0948072523101127	-0.00142309722004836	0.821926972116491	0.464422717405389	0.945031728988263	-0.0388109381213638	0.55383733740866	0.440878444812772	0.532857305551637	0.906032776030312	0.936750023510235	0.923496174631608	0.474736535968186	0.429372472423086	0.87924755560926	0.641498551333101	0.770019590908597	0.85417265586379	0.673290710886366	0.616828310296858	-0.133836948182295	0.0868937260681582	0.000425395143973591	0.372699160503731	0.596148855620108	0.0999116420988982	0.691933585868409	0.497076843879747	0.9037498387922	0.206061925362324	0.94278845024084	0.707358748125291	0.619902367330976	0.793833922224309	0.856242052548151	0.838326473469769	0.321380189558496	0.801149723461863	0.688485303878861	0.894820887877906	0.465524057841884	0.462210988801653	0.708588872152373	0.898324943323996	0.540965644845457	0.433261249379115	0.690939429875092	0.607204587148122	0.893164856206894	-0.0950789971268535	0.708334888198852	0.893382107734518	0.800863787355114	0.667302331107778	0.385993411625269	0.315399968499872	0.75572662830683	0.39526439055	0.685643147012299	0.629267055772593	0.842839882787615	-0.204164699569693	0.899114299743248	-0.108937751580513	0.396887286470863	0.0265185729694949	0.673240886928996	-0.244477607745635
TREM2	0.221216437925896	0.867288670178748	0.954951274153409	0.840504013835019	0.552998920707488	1	0.956305981960367	0.65138354202854	0.83716069294026	0.70439572551791	0.672029625751955	0.512696751948026	0.460405267335178	0.614529376396793	0.867514046083883	0.869021334405614	0.791994870682657	0.877977240093554	0.494517626165274	0.956560011420489	0.823355504170404	-0.214335400329659	0.671719680997269	-0.202862949231863	0.84113020672096	0.837168182830806	0.96901102624057	-0.0302396566720265	0.511328993146686	0.737624163788272	0.979002665182513	0.337394909766243	-0.0298814266359598	0.923161063436998	0.863328738331945	0.755603438951283	0.583860331957652	0.71569140325431	0.692432804855559	-0.248775126781732	0.937259369055785	0.890100417658779	0.95913542583549	0.76799568809113	0.814428036639579	0.463219607132655	0.443322832730206	0.774517870170874	0.941872426767116	0.83046492691624	0.335617869040908	0.919907958717308	0.939689816569457	0.891271723575515	0.382894491796043	0.621869268784544	0.881201597034216	0.615271566332046	0.92499472583045	0.826414416143162	0.217300940195777	-0.405975404787353	0.791452907250445	0.841032646463867	0.910281398422684	0.857483481440477	-0.000436063769588675	0.910708562166648	0.835203532722936	0.901130150229707	0.850308990259971	0.941881253221281	0.91237600991947	0.839662383506481	0.800740869517196	0.772569575349701	0.492188185545755	0.845195358130124	0.0522033844413029	0.899557719521302	0.909348740463291	-0.142089401112937	0.783723931122347	0.864426715139555	0.91674087483263	0.280861370455082	0.214620961770615	0.930109371461338	0.811798542546175	0.25916968669436	0.00700437821086767	0.785692262121583	0.591273444359707	0.575784610049297	0.742161538371617	0.390411074789502	0.835318319131287	0.789864256305949	0.185713358316496	0.621622824495818	0.878571781040825	0.739126065159406	0.282861320921569	0.844554942116665	0.89545910960069	-0.136009919567077	0.772384437746441	0.664531919976088	0.743456163859886	0.845438499346574	0.562452445439161	0.911093024425344	0.624248893357193	0.511710638890897	0.653120323668796	0.667778180264726	0.964673082118965	0.661089022944899	0.702427358439688	0.0260484634644776	0.913045427718565	0.96695555005669	0.625986907740776	0.46529472315142	0.700869305093548	0.629824207811652	0.748050802986991	0.341979662959459	0.446339504086979	0.225223037359765	0.596422849740011	0.149260057077465	0.84712305061066	-0.310024908194189	0.708317638702041	0.567839491596001	0.73760865255444	-0.193565975386502	0.806063046446227	0.579517560601711	0.933886894990965	0.350552632931609	0.875780293660571	0.331780500578378	-0.0646986914130574	0.358366157274882	0.580922205981507	0.7138272502431	0.180560567269313	-0.474540210730102	0.448272428891562	0.815231711353508	0.475515037910155	-0.139759606870855	0.470161211754233	0.837170081324885	0.486961594846162	0.0701653399621786	0.910893447657806	0.748357634063472	0.711692122830695	0.38495039113131	0.350858795307597	-0.0889651029964762	0.578533566780625	0.0927187075636547	-0.124075819234734	0.69310140201465	0.938666418357732	0.543805451241337	0.840744454667325	0.768708575658696	0.803789234908596	0.781252836123584	-0.270933210825118	0.319083861193211	0.158323151525898	0.659934107079595	-0.218636645425933	0.859753902114733	-0.253931526567728
CD4	0.266058786104109	0.904387278212349	0.944755776062176	0.887914789090702	0.53242764768803	0.956305981960367	1	0.668320216416791	0.870397273996682	0.730609712222945	0.686448176849906	0.549917558694374	0.504095351822666	0.673713111392957	0.882446150066347	0.904811834243981	0.791698098828533	0.919336487619167	0.5134347373746	0.95488498947834	0.804908526827783	-0.147848078780349	0.702419384955398	-0.128929215847106	0.925204962343224	0.896255516135334	0.968253284525931	0.0163096680082107	0.507878983578013	0.762947272820536	0.967997305794989	0.360596577780527	-4.17633850834955e-05	0.915563821475071	0.848762314927261	0.728321198678345	0.615250598975668	0.693599098711182	0.707477529158806	-0.189469026244885	0.956791917461964	0.943847006838314	0.954230198680005	0.791584840216253	0.84210419662584	0.445538381950511	0.521485184149655	0.745506743592609	0.968568960583542	0.838272715259849	0.373752688751317	0.94003424919631	0.917653929000878	0.892102799016906	0.424523461892573	0.667843953564695	0.906893461611365	0.686044606773827	0.91074427576777	0.829465500886312	0.286393210550715	-0.362917895566339	0.865312459204277	0.914379958937683	0.881975439628109	0.866459271670695	0.0760899688677094	0.905678115128121	0.898698144389826	0.927075529228541	0.865347211064914	0.911765014553395	0.926171049569331	0.886989754359432	0.832668603791953	0.847842433020718	0.560497887856197	0.844803876985139	0.0848690903515973	0.918834016500685	0.859549627065978	-0.066203147888478	0.828959553346177	0.906584322483283	0.947198293318583	0.289753052272413	0.280917050670891	0.929961099836415	0.842480975329553	0.332130413077599	0.0581008297549141	0.790413508671874	0.626764381983011	0.595037259943739	0.7522290013911	0.442998783934118	0.910255797189025	0.78149030616184	0.151218024287599	0.674010155019136	0.920086069698271	0.747517514817606	0.31076969023141	0.856946196441673	0.891272067982049	-0.0547948018895188	0.733440256915215	0.629752001150149	0.750848135823807	0.842066881723823	0.54707597996244	0.923572566481704	0.707165165591661	0.490562904988577	0.670990788975213	0.746671401006673	0.970680382707067	0.674098928862965	0.712968036341421	0.094913412269313	0.891275540192977	0.965474543044967	0.599218778798393	0.494687935448384	0.704893367776807	0.579887631405237	0.775376420922949	0.385589463493714	0.530641442055663	0.263698807925718	0.628658403565894	0.239791653314976	0.849978299750827	-0.26869492479191	0.717082234425584	0.492977840338493	0.69856034441483	-0.13962542034844	0.843433007322994	0.639901840065963	0.933933955258491	0.362420127301253	0.876464221657625	0.317662625431136	-0.00701017777549588	0.355899567140642	0.582057730680279	0.756380310498525	0.24244471753195	-0.405798875262425	0.552574851901812	0.886432182085807	0.524464068377326	-0.103659176495618	0.567955693277209	0.880114537484087	0.526596408437856	0.0778494762029603	0.914830335255325	0.826203118244592	0.776477264476921	0.425659619343446	0.410727389285937	-0.0325763452241252	0.623345294448109	0.144203417220311	-0.0714945718256425	0.571772998879878	0.933578809050937	0.550325401028117	0.907945750749541	0.858468257451091	0.826666371079067	0.839591743549273	-0.281984101679854	0.335675622884204	0.162454267766417	0.696528755975321	-0.224316242203892	0.90821098630259	-0.270875821988827
TLR6	0.164200737331881	0.556461121458606	0.632545521864067	0.771884148713576	0.430864429120583	0.65138354202854	0.668320216416791	1	0.61099553598373	0.75589089679112	0.463563663436519	0.46009412364572	0.324954058581937	0.678224259748143	0.58989391780152	0.513955429401555	0.574780294342382	0.667244385444208	0.529262235099009	0.779805518926189	0.817860544601358	-0.131998222246288	0.595721122331417	-0.0299777779378119	0.444173580512845	0.782437885331467	0.640385013272737	0.106356202056363	0.439841377460789	0.526702857876279	0.656218567402857	0.163123782527107	0.044808776722678	0.481671204795711	0.514688495546372	0.773585754595302	0.441721482766259	0.71316549271611	0.298422103594314	-0.0703527581076965	0.71959190275895	0.558181977197454	0.741532955741206	0.405335490264602	0.751701413323144	0.703300464323345	0.692157689797033	0.754222344637869	0.661985089349524	0.636982545889525	0.325611932290933	0.444296544705345	0.698387543388287	0.733034632863353	0.263736147506156	0.600414627126248	0.693144240314994	0.702082845045173	0.798485117647996	0.588422341500216	0.105542573853587	-0.225496131685864	0.427419494921477	0.513432972656743	0.776232465582417	0.866001744249534	0.0744761905431381	0.57881421043649	0.625258106493454	0.81205017869573	0.65252370373348	0.750773528958621	0.576326575242672	0.607084455896283	0.778370364239874	0.689108573616693	0.501465019125772	0.797899026401674	0.202282861808829	0.599513145526454	0.626017652975034	0.261704450966933	0.503515719191118	0.671355723259303	0.710608978249621	0.0995904231217925	0.136871992708264	0.675065950968211	0.594269300613026	0.376929956953712	0.151575860394527	0.482134172228922	0.383242540615694	0.730034166063064	0.764235391883483	0.346362429987197	0.772035651792523	0.689330313420662	0.657798008696715	0.412601460179389	0.730267364524103	0.314160852269433	0.265955645605217	0.536200242652019	0.75813392375428	0.198073560074074	0.882376852898383	0.678567463651327	0.336587511004277	0.740242777326697	0.321958380924324	0.800390331254627	0.664238017962842	0.640417868997507	0.719161534533309	0.501194907108208	0.621315544310479	0.402861207860505	0.658058613934854	0.417364159584357	0.747841138877591	0.641089026365725	0.262221779570853	0.289920703529771	0.463421723253653	0.625478248173002	0.795728212710666	0.411292626531419	0.227205505133123	0.384451052560648	0.473055016007361	0.248808295893456	0.5908344993176	0.0459707175892985	0.733315046322118	0.691220078865362	0.468456092847397	-0.0790512005072614	0.670085123257119	0.415622069995879	0.67574579620682	0.153466744306201	0.615179498269143	0.212422359236847	0.0473627252996003	0.233299818523956	0.210775546964528	0.506641623077171	0.182602956109433	-0.151983164288638	0.383442438889915	0.477524466966448	0.310912720058137	-0.0374190402191217	0.575504480761709	0.748152530177589	0.475264732448674	0.0731889601610411	0.681171662470117	0.666325048689742	0.587820959577861	0.248185541995013	0.648931839553859	0.0757451230461545	0.473183652671554	0.26239805533761	0.215676339364521	0.502355682790727	0.681292553784883	0.324411227053246	0.632311820661787	0.579036429321489	0.685195977377982	0.587852516192025	-0.21860131599885	0.183308115682155	0.633676032468868	0.28117851350032	-0.062958529186841	0.626595984877137	-0.202817773178449
