G1	G2	Consistency
MES	AC	0.012232697615410293
MES	OPC	0.12210517494247439
MES	NPC	0.13794198740465446
AC	OPC	0.11549176048334134
AC	NPC	0.1403559728270107
OPC	NPC	0.007814426185579704
