G1	G2	Consistency
VerMES	VerCL	0.048542562043962456
VerMES	VerNL	0.01728252680689829
VerMES	VerPN	0.0523386473973276
VerCL	VerNL	0.021474537481077582
VerCL	VerPN	0.022385450382729655
VerNL	VerPN	0.020585312686869917
