""	CD68	TLR2	TLR4	LRP1	SIRPA	CD36	CD44	ITGB2	CD93	CD63	SDC4	C5AR1	PLAUR	HAVCR2	CCR1	TNFRSF1A	ADGRE2	ITGAV	ALOX5	CD4	PTPRJ	LAIR1	CAP1	ABCA1	ENG	TNFRSF1B	FPR1	TLR1	CD82	CD9	ACTR2	TLR6	IL6R	CD163	ASGR1	ITGB1	SDC2	SELL	ITGAM	ITGA5	ITGAX	SLC1A5	SORT1	SCARB1	HLA.DPB1	GPNMB	INSR	TFRC	ITGA4	CD47	APLP2	TREM2	CCR2	LILRB2	ADRB2	RXRA	NRP1	SIGIRR	SCARF1	CD300LF	IFNAR1	CD33	TSPAN14	PLXDC2	ADGRE5	C3AR1	LDLR	PTPRC	CD74	RHBDF2	C1QBP	SDC3	THBD	FPR2	AXL	NRP2	SPN	LILRB1	ITGAL	CD81	PTGER4	NOTCH1	RIPK1	NOTCH2	SORL1	CR1	TSPAN17	LPP	CLEC12A	GPR84	LTBR	CD180	VSIR	CCR5	TREM1	CD69	PLXNB2	ADCY7	STX4	IL2RA	CD40	TNFRSF10D	SMAD3	ST14	MERTK	STAB1	CSF3R	TNFRSF21	PLXND1	CD226	MS4A4A	PTGER2	ATP5F1B	IL2RG	CSF2RA	LRP10	C5AR2	NCSTN	FPR3	TMIGD3	SIGLEC7	CANX	JMJD6	CADM1	NETO2	CD46	IL18BP	LAMP1	ADORA3	STX3	FFAR2	SMAP1	FLT1	CXCR4	IGF2R	SLC16A7	LILRA1	RYK	PILRA	TNFRSF14	TRPM2	KCNN4	TNFRSF10B	SIGLEC10	RACK1	AMFR	TNFRSF10A	CCRL2	ERAP1	MCFD2	SLC16A1	S1PR4	IFITM1	CD7	RPSA	TRADD	PTPRA	PILRB	CD8A	CD2	CD3D	CD3G	CLEC2D
CD68	1	0.322658703287739	0.758436006743847	0.975781561663046	0.771202672989274	0.850715352956927	0.328794366471752	0.745180541636971	-0.143794265618648	0.918005282144564	0.196772147109194	0.588919828142567	0.586005812803459	0.783434983444183	0.719588639474185	0.789183136848285	0.345082455405809	0.708754016451211	0.699500817988778	0.811845121658715	0.83155414805981	0.92935034847625	0.598204675566103	0.956739273515331	0.719577922034736	0.418000849727345	0.301568811295655	0.806426521919212	0.726960820514525	0.845351704478825	0.680753098816651	0.63266902224046	0.514766833039576	0.89193068141138	0.65883124267636	0.776821751661431	0.684173179308575	-0.119042339721052	0.398466310534078	0.294405230260911	0.377231540939574	0.490036308995225	0.838742432232466	0.890763352837706	0.175954034954812	0.951260224007561	0.210978188821022	0.856884551630666	0.396280185161756	0.549398491020848	0.933457922357778	0.798950591696448	-0.274471082896327	0.336087243331539	0.75267177909485	0.318214669113948	0.880767899191003	0.308563864822246	0.163091475895973	0.673870361182046	0.853982977696131	0.719861304116943	0.873594477633311	0.751799036431153	0.103199422558007	0.749932723934634	-0.136226981669498	0.456720696491507	0.413519866737578	0.63241429830593	0.397165451535369	0.951988004105493	0.212307943495075	-0.222317405437802	0.6301397825534	0.918372061595092	0.405803629272902	0.372270874626771	0.504018111325072	0.908821740194703	0.496153678185269	0.412410062136232	0.67366330304817	0.824068690253423	0.78260894974761	0.864969701939746	0.831700237470215	0.690805263504888	0.249767135828342	0.337364643189957	0.849747529645274	0.787922558773476	0.302734846226907	0.611267805057688	0.166386869869407	0.23042213828808	0.713368289492748	0.602529497285793	0.705272135208074	0.566389506409003	0.285744356594993	0.241555708000812	-0.131085814074681	0.941283728411283	0.885444510562368	0.804433793279688	0.437878062006819	0.943777392204201	0.853320171416991	0.223583232182424	0.950618599406177	0.0523123877884857	0.628993462392246	0.252761408589367	0.283955632104481	0.742496951711674	0.703374624523199	0.892411660901305	0.886354778833598	0.938003912604734	0.848209637447736	0.850630697400923	0.463584580347581	0.662840750085108	0.149348474095142	0.781950707992289	0.640387424991281	0.9737061252526	0.909346220198729	0.663227673290009	-0.214070010814546	0.764149355024011	0.0986717742118507	0.245982887786064	0.935616343711106	0.205475819214185	-0.175342970777254	0.604015752736578	0.876518045063538	0.756760347702994	0.77185555383029	0.263488559899056	0.336855541442924	0.651438789568072	0.494526962049374	0.868051921245859	0.0935969759530751	0.2974730654716	0.743268654776288	0.82324477533385	0.744723681376167	0.205547626934743	0.197995875291847	0.238980366745833	0.468351818555001	0.410794533440877	0.751043373991592	0.636990352318185	0.415514076771844	0.237096741662426	0.258837295731692	0.262386262247424	0.254501914603504
TLR2	0.322658703287739	1	0.569644154949352	0.284170312918479	0.724419184530755	0.110335313062795	0.829306527077399	0.416056675890238	0.697312919567344	0.47440807296295	0.673319232616986	0.762358318415623	0.724613030289239	0.400816621113943	0.618505203140819	0.502319869944714	0.876125312141825	0.376033524330199	0.731729328213918	0.286363832276233	0.51807219644507	0.471330435416152	0.569127277316012	0.36945662729071	0.536396834034015	0.724924685996517	0.725100734215636	0.292618027582586	0.552915372489897	0.343331259803638	0.625857458503722	0.366222362138056	0.762575122816809	0.588003994797514	0.606212437094359	0.522856385470553	0.366715056123623	0.0827910592625685	0.699254966533524	0.692296266577386	0.736405463310946	0.532252848100323	0.486350102731238	0.0775834782167064	-0.0942203199042456	0.1131580475103	0.0690599027056918	0.494044097960437	0.240090803627386	0.602765102879133	0.474886463526804	0.213044613745925	0.447456254151996	0.745725445062512	0.472659518013432	0.802989830120104	0.306315983644957	0.503162883970522	0.292983463115124	0.395873535768947	0.59319724391607	0.575019788361293	0.569183774242268	0.46502566534291	0.68951895260203	0.451511827158017	0.361633217579865	0.38230030147044	0.0594121128580442	0.575051130582025	0.464049609599021	0.137541621980805	0.695022965028881	0.514211664444393	0.10551236345593	0.216211229238944	0.392069353039035	0.850128885553283	0.472973357142233	0.336394855452052	0.235523795542638	0.458189250318858	0.293087091780314	0.374957960630225	0.308365942322964	0.237908630508371	0.393565851228474	0.399771663982562	0.315187848318843	0.705355557272734	0.337405273004377	0.354932855677393	0.374500950268165	0.594006870271632	0.694824957623101	0.238783311849489	0.507625256805149	0.290293747680993	0.622749873882267	0.345784821082741	0.302076969154645	0.661690192528732	0.193225547009422	0.229201575015401	0.235625297146676	0.269150384051899	0.301077805208176	0.256596933604101	0.365732390326076	0.00933129663321281	0.215385876743239	0.637571918280684	0.453219280358734	0.400744576568257	0.144375920707235	0.238012142080239	0.346117036177126	0.404403262186236	0.280768741542234	0.322972110936986	0.512316116615274	0.519327500153592	0.600202323993543	0.0888993975122924	0.714288503844294	0.339638927212187	0.460392961482681	0.316274577142203	0.149355394808917	0.329190391116989	0.387731001561428	0.42509679349199	0.533515645706576	0.297198191443191	0.284722819839486	0.478295854068919	0.571017639407582	0.46882562856285	0.557174231161962	0.390543429819134	0.291675651492211	0.614027605001234	0.444491286105917	0.272324960511526	0.397303304107763	0.272801896479415	0.631282921023736	0.751965108668074	0.477465276549544	0.354793500947263	0.507347769998395	0.364213833935361	0.187703785327902	0.235376355088384	0.322526355474831	0.184805784641765	0.388345594459874	0.296086620205284	0.367880682627079	0.266798698730882	0.285564552565253	0.276989722296938	0.273575616045215
TLR4	0.758436006743847	0.569644154949352	1	0.771062672096951	0.638155757753927	0.64628264424243	0.408592278271572	0.515644635033339	0.167371624012584	0.660563903113613	0.197697049001952	0.860363975029535	0.470830786288583	0.671058145625664	0.616920093446701	0.785497225233965	0.610379488561216	0.646523201222596	0.663734035089412	0.622238408842142	0.696282119868743	0.841644765616437	0.559232734667209	0.740018882909391	0.616137262322865	0.649341561219063	0.575401804011758	0.669736959840241	0.539373884893766	0.607959470474971	0.67928795548307	0.613851322267	0.625576015836094	0.896302340812946	0.778676444986567	0.609351378588253	0.364099110997903	0.0628442418753938	0.295798354279346	0.308046251480925	0.425312546085714	0.462369757493375	0.69324479630892	0.618518424224882	-0.00599917913242674	0.682507027765882	0.187749173134008	0.735815454719221	0.351914946290611	0.472544112332966	0.817208985982099	0.592641335089334	0.213054076141999	0.653932874169482	0.63176595817256	0.58949931568856	0.598410373740461	0.348968189661471	-0.0102361152156051	0.744677455550616	0.780958737624455	0.642642218454979	0.817653452670703	0.641637497580283	0.216196804515363	0.687795090625839	0.307858066490332	0.48096841883208	0.210945574424179	0.553318490086709	0.260716742033136	0.690199680048957	0.187548142286245	-0.0172361066719473	0.433707661911099	0.649069565287476	0.208180213941827	0.671452360602054	0.466544336901321	0.655125387305773	0.359638588762848	0.536087422880097	0.523617320812591	0.628759691927094	0.694621712262927	0.694616799736759	0.673745370622834	0.461975963525809	0.2599437116271	0.24338684913494	0.721495583225144	0.649955131033899	0.471611637775512	0.544459819798408	0.132916455292933	0.199930255221455	0.612810914722503	0.52654775199492	0.628126208291256	0.368919968361159	0.0837783265836476	0.275361887504603	0.067156545147862	0.730614183053249	0.740508883851102	0.644424177050118	0.751009676760892	0.682177015636278	0.667661980032813	0.00508841174502744	0.716957302158927	0.325266667254044	0.483936180711276	0.127888283990467	0.172098257909985	0.555383651557973	0.66115954096514	0.715998992635627	0.689910814458158	0.770254677911279	0.649099963145733	0.6812129206142	0.464463325359666	0.449043023395579	0.248786034146401	0.636705954613957	0.392211699395083	0.753543366554249	0.69380471063092	0.56376389860608	0.057442743356067	0.628358533501143	-0.0354119139799514	0.277091873100431	0.70039049999824	0.484800707925783	0.234493459316411	0.456028940705772	0.792053371138976	0.644069429081821	0.615449439769592	0.169049450438859	0.368143248239974	0.586376138952235	0.418723510752221	0.61189696400389	0.314762543852866	0.524756080150646	0.651825445124066	0.60200142171991	0.562614735100064	0.224871601040014	0.147579876370303	0.225638659098685	0.341290816869204	0.264817338363505	0.623420261243859	0.50685952107569	0.34679831107457	0.226764333722443	0.252094163039281	0.262354978426024	0.261904698813466
LRP1	0.975781561663046	0.284170312918479	0.771062672096951	1	0.69853951479361	0.809646124560891	0.22794131564711	0.722681803596267	-0.196606613859996	0.868356404212809	0.0886334219561752	0.567017503853675	0.494374580236251	0.775627765053066	0.635697741508099	0.825768446038855	0.33745044237556	0.798344052821992	0.6467639006853	0.845224390052927	0.850392820819942	0.943597103134413	0.549966221148084	0.928342513427629	0.740282068720722	0.407288480459369	0.281766724620727	0.863763065537854	0.639611397546669	0.863148844513732	0.644520106326913	0.652781092445141	0.479544467379545	0.901179278526913	0.646307555420511	0.754513088486498	0.574515467767387	-0.144966973733182	0.32272636887777	0.231873497025183	0.272965082283094	0.491112864926804	0.828798961482518	0.905611219374773	0.171664614475069	0.926808233317442	0.239531860457862	0.80219791780192	0.416877017650433	0.492425186048474	0.908836610591545	0.86822139432951	-0.297425979830995	0.308031747157913	0.767679333943311	0.266501679914028	0.881896126197968	0.267764880370092	0.0967271532796793	0.618471685317366	0.815811001532048	0.698577384273701	0.852322568266031	0.812588598015063	0.0162933649613087	0.818582148508021	-0.128437797992156	0.448135635722816	0.438910162825848	0.66507574020903	0.333457427420278	0.971604261750272	0.127836299694632	-0.309053668603157	0.705631921047076	0.912641139584048	0.318430571346975	0.334498469316614	0.472391312153837	0.922802048633503	0.513751522195749	0.465398043148595	0.676591165736481	0.772654159273078	0.860831063189728	0.803024890513837	0.805268491313494	0.6590468966812	0.211691125086736	0.25259165940935	0.87981821226812	0.781678100004766	0.350833694319135	0.566063324290806	0.0607355380247233	0.211489151333332	0.751208616218051	0.641408677910839	0.692676832102635	0.510265883961386	0.201365090414628	0.188165184741992	-0.153016285636434	0.949605090974854	0.943496819416813	0.875479696421768	0.491770803047519	0.915064189196389	0.881764459889322	0.17153634930226	0.970414394682907	-0.0397734982060296	0.587806820804507	0.168219191425531	0.284279758381204	0.752141229643512	0.748512340697086	0.891222664690223	0.92407110115533	0.943095884668351	0.790287362943139	0.824993234048027	0.427941285526249	0.7399963977196	0.0902146805804253	0.783337215417331	0.538758873337392	0.935876502970676	0.957106315723494	0.644950722065514	-0.277174302834733	0.735536679394431	-0.00187051140070096	0.232823466876512	0.88706647050264	0.203604295064295	-0.233757515828226	0.549299447947932	0.834665081507104	0.73354965953401	0.844383340873651	0.166138183033417	0.323555260230519	0.717807480900311	0.457335905659594	0.87477372679629	0.0206795694483249	0.214109608356961	0.739703307812386	0.787167763585019	0.727888363559078	0.153816932807526	0.175785422815216	0.22804682426995	0.43227088751303	0.381194478573478	0.75282291716988	0.661768199589798	0.378726890160904	0.219077932530081	0.243376045464944	0.246466269999352	0.252660675143163
SIRPA	0.771202672989274	0.724419184530755	0.638155757753927	0.69853951479361	1	0.559415220779611	0.795188770804774	0.742818690590628	0.353364947566737	0.90068474152187	0.706237989549465	0.677940675917361	0.902817799681258	0.650362378711343	0.87024028605459	0.683963765601677	0.682050293171614	0.535981676355509	0.899917958374266	0.602956943304759	0.773032653837246	0.74407548705859	0.729131892701631	0.799819395404221	0.772077784685384	0.617912939059908	0.553668015103073	0.558349180098795	0.886015463680107	0.709457836665195	0.778137241416	0.552663504496997	0.751286705049276	0.776952193204689	0.691867262595997	0.844302047767122	0.801134062500335	-0.0258928313548655	0.81718844328482	0.725914599271314	0.759676850750232	0.629519368699175	0.812568690346046	0.542784591929062	0.083295546815463	0.620897017257073	0.190173528131399	0.820948447183491	0.378553554944543	0.770163811453343	0.818590294634797	0.515514064906526	0.0257801068225585	0.566742322311594	0.685302953169207	0.637448814335114	0.731085402873273	0.570961093280361	0.453522614388655	0.583924440300337	0.850404098049625	0.773192345019218	0.834346578765818	0.668732868893268	0.604722893837032	0.600107001852619	0.036117469985564	0.475407134170193	0.285455249252082	0.703153211578664	0.663941302095444	0.612974371596135	0.702873757260889	0.27293890560196	0.356991135113127	0.694587536260229	0.662229738708648	0.682298598254108	0.607600905045129	0.736209154381193	0.437849136652858	0.432332387848442	0.569546820721927	0.75533398383922	0.53030173223157	0.648217205735567	0.76044981157435	0.758018273859403	0.354648580236983	0.760475881269905	0.643231789127601	0.671150466195421	0.275482557589632	0.773217888422874	0.688713774436841	0.325805960759931	0.699320857657817	0.46626905958271	0.795175404897513	0.643528155634901	0.532488913682809	0.679800869093051	0.0404371186901551	0.657877757325196	0.555571424122152	0.55025976037673	0.186253422549404	0.755546998953479	0.701031706102558	0.233869597084769	0.642624529382196	0.425711750613212	0.721020806799377	0.558849374025662	0.290565434522448	0.575977667203445	0.524919878638827	0.774008223902781	0.641166431152234	0.691361865613082	0.885810988370097	0.85525981718007	0.666943749443489	0.364623858759273	0.641439819673941	0.663400930735523	0.790785769182874	0.771575870638399	0.544785379868529	0.579994003045237	0.0896017007984308	0.731745644156548	0.612221539742179	0.349442258058448	0.743767143477764	0.329577872145736	0.204854064089401	0.760101912298383	0.833125067673376	0.683879123016405	0.549311928494343	0.704494928033708	0.504630311086692	0.428568785511887	0.586864972654138	0.681577393314409	0.488281503470462	0.611142669647816	0.736859090839106	0.771078868954156	0.826233776579935	0.419496574798059	0.297605702564685	0.321615056112403	0.543391877471071	0.418106575937432	0.691862336345139	0.560222294919536	0.525403775450628	0.343887098549035	0.359333557099498	0.354009810250505	0.336653635921635
CD36	0.850715352956927	0.110335313062795	0.64628264424243	0.809646124560891	0.559415220779611	1	0.219530503549604	0.500926471753617	-0.112317649454116	0.729053979016075	0.108072059135709	0.496958229106444	0.379489470735023	0.599791833921353	0.610387946402676	0.574756724118959	0.149981309402679	0.376015317806168	0.509411800354697	0.526894480847691	0.530342125035843	0.686393599191761	0.442805177087382	0.836811869763808	0.451621136295477	0.265523801408913	0.170542691472456	0.577328777672387	0.618460908528384	0.56278506651794	0.506126457523592	0.485950128406904	0.367086994527844	0.686839336564825	0.533928603869326	0.591668045459678	0.662609251697321	0.0342942831476286	0.185390354150862	0.196643778201366	0.325988592140244	0.237943285005037	0.693121861161794	0.746612520355565	0.0673504010271498	0.937800950815556	0.151396432981077	0.650972590547677	0.222617382876489	0.359617344187414	0.871559145090533	0.495083984379421	-0.110529374540673	0.2244099841582	0.456445463513072	0.293999374979895	0.669264122021769	0.193759954928914	0.0520160665858783	0.747834113044979	0.669709680520509	0.441338502825324	0.719582979395491	0.403762119169978	0.0454054544762669	0.429973537405415	0.00467491586497144	0.316558424051319	0.183464213580229	0.255765261209531	0.249219030905512	0.839989493038975	0.10447037039546	-0.138986942363787	0.337171176148771	0.776385687069808	0.341801057507668	0.266305663552188	0.341219474652325	0.641815170842665	0.244551453658025	0.235800929880093	0.484021704379122	0.705202763360814	0.494730905858913	0.791241554317512	0.749840437165734	0.503292233148884	0.177311024429969	0.110294134033594	0.650881654032174	0.585671703770663	0.134870865744136	0.40961846815635	0.0766681467111382	0.134175597668906	0.398339250284993	0.361571842043055	0.450620753911361	0.348700341912606	0.124600267167747	0.144852570340656	-0.05251736705855	0.825353060041492	0.64530600707958	0.492059981610529	0.431221337116204	0.863869502176729	0.556270046154612	0.174410713002667	0.739788437479259	0.0556062339818617	0.455930834644889	0.118233944719344	0.108664160084046	0.569476038142045	0.472112386542947	0.67707485417611	0.632944608872427	0.746637822743685	0.700096129622979	0.628478687432109	0.259868450682788	0.375545829545518	0.0386247107992581	0.589706791833815	0.41262904426173	0.90694204258658	0.761988847625396	0.49254248956848	-0.10856659043405	0.608165181789867	0.00893982256978593	0.145397993867738	0.900404989741067	0.247515274829962	-0.0541963984671709	0.416303322476012	0.740055335151333	0.544402044889158	0.428597203896654	0.129066006469527	0.170131191135421	0.355296218873798	0.363533881272449	0.641478121634995	0.100133850943227	0.289057618198428	0.514650352810246	0.679455487668661	0.507662254705613	0.156847133352298	0.0993439042422911	0.119935954145285	0.334861368064667	0.289400303254982	0.596555302921443	0.461821756435962	0.281973177455034	0.123921046608287	0.145688892215547	0.163961242635447	0.139925510089408
CD44	0.328794366471752	0.829306527077399	0.408592278271572	0.22794131564711	0.795188770804774	0.219530503549604	1	0.397223391581595	0.757221914181376	0.552219780039511	0.891911928083462	0.652204208597015	0.80454856403312	0.276210780530978	0.742552001571274	0.334023395851872	0.727420655618314	0.128956426443134	0.74524289607057	0.149482465380038	0.401781156725177	0.334466865625903	0.570106125979913	0.427001641555401	0.509182029702998	0.623100923725069	0.55548750529678	0.0859262235626183	0.775201726494462	0.280855799699732	0.589702897938387	0.235768151797774	0.727950692652995	0.444603388892845	0.538204659781252	0.615461437436229	0.63317541563071	0.0829226053078364	0.834438986589669	0.852072474753758	0.854275901783597	0.438729264702251	0.506003653162716	0.0439558382182828	-0.139479854944426	0.184166528310007	0.0265330695210602	0.529985765987093	0.163160649339728	0.693143237975965	0.509310037336893	0.00713827205261851	0.435099847848177	0.616761728749386	0.359505391648863	0.828082819902965	0.305531005003229	0.604207258950885	0.459346097515243	0.423571031131023	0.582811513144586	0.479609655250834	0.549578040388756	0.250608624092564	0.853451308465862	0.186932819022029	0.346708129411601	0.329763533544774	-0.0697634249802347	0.390001113031133	0.621946514052277	0.117196048861496	0.889311147388571	0.701479042169653	-0.135472755120063	0.245875056086111	0.622732338635681	0.786720394348989	0.544514319774252	0.272764508185513	0.129134561279666	0.321405953520727	0.248571946457041	0.454347594189609	0.0743837168435037	0.314316304376809	0.456655736523489	0.505068990939379	0.280399420239871	0.787455128124298	0.188329109842499	0.272876879256429	0.121601738083947	0.642554827997761	0.876754745434808	0.320343318824364	0.352480223343829	0.0991919704182647	0.536740974342805	0.461511899541029	0.444378707607854	0.803184825314998	0.234060901612811	0.19340491639298	0.050604421217874	0.0691739663184876	0.0291063791939133	0.336721238050766	0.251833105278359	0.13785535489386	0.13328415521616	0.761775864814801	0.515316438949299	0.585416897249088	0.0358105053666422	0.207031245137233	0.17986520651336	0.381018675583157	0.14513069660751	0.243605169983404	0.625899848354189	0.529849304621198	0.588530739399684	-0.104401946484127	0.857658239677716	0.316162332904232	0.602600331035191	0.3890349787834	0.0293186399600289	0.298902741226446	0.420550332274078	0.449301845090893	0.792447687289031	0.266632080206587	0.400207296201792	0.479312493686524	0.599788814098741	0.63536750890186	0.529167533617302	0.392697965754473	0.0630281650003649	0.803605151133464	0.432987116742521	-0.00187192040789991	0.44494441191439	0.267118269530315	0.772408633847512	0.786969594715726	0.46691492669447	0.448199116671563	0.582646408540434	0.4863723441047	0.278813555456968	0.330025306299796	0.389884671523976	0.219182899519622	0.390016433921744	0.278199515452297	0.498752365384734	0.373876242482447	0.388483708126416	0.391215172536304	0.351916766938786
ITGB2	0.745180541636971	0.416056675890238	0.515644635033339	0.722681803596267	0.742818690590628	0.500926471753617	0.397223391581595	1	-0.116437853544306	0.855929811404175	0.359077925413685	0.395275569929461	0.776382664905453	0.884127628632036	0.662241377343629	0.82435176594811	0.515987491816884	0.695462385577056	0.800778919210993	0.893695122966087	0.866870944773399	0.768104154462121	0.86161649050338	0.674885650276493	0.7995045550086	0.644950798822112	0.510918492094031	0.789035760480224	0.680914698687027	0.848403283440082	0.880419894972018	0.75734275902409	0.697272788051108	0.694201093450601	0.554872278527931	0.841504623922915	0.590924632868215	0.214816803485551	0.560202260008055	0.529791221048881	0.547351439776977	0.849693477326964	0.821610931319045	0.738662698279993	0.557866116728941	0.604769552101094	0.573057772483152	0.814350028620099	0.74926752524719	0.811242110340363	0.709644203100724	0.725480190792374	-0.248892624317824	0.414987969308535	0.819586591439583	0.225459802742972	0.862789821926832	0.665504308887266	0.614146954583685	0.530991000818773	0.869142430405958	0.872538115950038	0.796002255245443	0.799880528088177	0.394577105192583	0.660056334884764	-0.00892958042708658	0.770438976073028	0.753391835541194	0.844135782262434	0.770460481381879	0.637411221022404	0.332516340458695	-0.272622734756936	0.715792579119058	0.809343889267515	0.744756194287352	0.406523082457725	0.752964751783161	0.88255505706146	0.820346216287415	0.625268582311134	0.8715534368454	0.86575400257671	0.728820073503409	0.530466682123291	0.822977292203635	0.886465754686689	0.623809242901873	0.611451417724061	0.845156701109989	0.840154517144312	0.649484659073762	0.760656054773354	0.312765601310001	0.589465547578364	0.885836139853589	0.816015256417029	0.868674458673343	0.745414170831255	0.692379569116671	0.396755104739795	0.2264733260309	0.767075274492229	0.663235323829886	0.695670182326824	0.256975623547092	0.789499906538087	0.871906906968355	0.576491573330962	0.7338364360439	0.0867776413281719	0.918530217886189	0.665010225384756	0.686043515905001	0.850088415086166	0.641133221140509	0.887633538232964	0.805622114058837	0.636541748630926	0.725697464231183	0.931772222545411	0.807758814389836	0.70546293119464	0.369261513881477	0.888689939831562	0.802973779334094	0.716757740743654	0.662379137333885	0.792701914221203	-0.361036451264667	0.880694841511168	0.316342227411002	0.631166197500037	0.723421528915521	0.351907269590516	-0.184070724018469	0.773758462459344	0.745779071954967	0.843328534991152	0.716482548756179	0.576392736939731	0.69251373926744	0.758859138212809	0.830269237504684	0.848358897957487	0.26036982732719	0.1921646538114	0.872967081896792	0.8939266250103	0.876620390515259	0.566858639517995	0.561828073677022	0.49870283117223	0.837976902698395	0.765269100553457	0.882892578313366	0.851815172168807	0.647975562665132	0.529808325663785	0.513029071218521	0.490863396927407	0.516943966442511
CD93	-0.143794265618648	0.697312919567344	0.167371624012584	-0.196606613859996	0.353364947566737	-0.112317649454116	0.757221914181376	-0.116437853544306	1	0.0314687011935804	0.63292296422881	0.495898595175786	0.36501662755376	-0.120025548578582	0.321894086488185	-0.0212861024607007	0.545815800499771	-0.186415626551576	0.347852862058403	-0.329759006129504	-0.0227513323923885	-0.0852430770357745	0.217018689359643	0.0124070416642207	0.116571785589656	0.341357502486903	0.444126035928163	-0.280312796522465	0.310165866484596	-0.220832620258508	0.197214764955938	-0.122748523070759	0.425970978381719	0.0939799409385768	0.261754222571291	0.161049851649947	0.193060403085117	0.137057525724973	0.494409172098013	0.63123915923968	0.56976921952635	0.105305817685955	0.0480515311926124	-0.357679302683056	-0.314057906465884	-0.230197699932751	-0.211115391265468	-0.0186923762803952	-0.173006585226411	0.290093283608677	0.135957964155549	-0.369586532935136	0.69398798271874	0.482124331717859	-0.0879053016214908	0.775093983360186	-0.20817282076067	0.30165155976387	0.221887191048852	0.190298252177141	0.112794128687364	0.023989711213	0.111224282841457	-0.134276631528296	0.658503364514446	-0.0924110284664454	0.419983135822981	-0.0207188415778739	-0.365884772807128	-0.0253533900371722	0.247748291645543	-0.288139404121904	0.727998682546395	0.874166404639165	-0.449038327695054	-0.25131279329888	0.18175421478831	0.660827195682313	0.0980695111524138	-0.219603198493545	-0.259193056570972	0.103184997279213	-0.177913126709921	-0.0294638127040068	-0.287809987080252	-0.10138725326165	0.0079532044038377	0.0297564913609241	0.0193718729943156	0.42398533242806	-0.215312417969684	-0.159711153444959	-0.00349361049021891	0.153499907558465	0.698401363377277	-0.0213451360401632	-0.0383158079724919	-0.217100886860514	0.079677772572128	-0.0719858330140947	0.0615115664218821	0.651945436076308	0.245747293594218	-0.229716711089527	-0.313868572906641	-0.302975515317142	-0.00655346858002428	-0.162764757071341	-0.224222834249395	-0.0811394837334041	-0.316474482995333	0.766270352058801	0.0694019154465359	0.170234091333119	-0.230971912402736	-0.217346615515521	-0.188556546738331	-0.094169012454448	-0.309288306793963	-0.13114146187288	0.159408001900151	0.0281882718545085	0.233279304192847	-0.403818135198785	0.707913016822393	-0.16303373765685	0.0407422983283482	-0.0761831837752425	-0.327985189620435	-0.050688143513386	0.708844215644042	0.00185936930557481	0.579688112362204	-0.0361275730917937	-0.0694155897074722	0.430326401107741	0.823590048066608	0.184297832748509	0.0972765528819717	-0.111903736682828	-0.308220749890526	0.446691860821887	0.173703526666328	-0.313113542509716	0.0646308564678259	-0.207225773414102	0.688754291702094	0.698603141406569	0.023619905487206	-0.0429545601080783	0.0764649654513688	0.221953265402235	-0.0635290182164616	-0.0148557345620472	-0.0195706490301524	-0.151774955634979	-0.0643469087282913	-0.13708727467976	0.0626000182081236	0.0182397118820548	0.0386582423274291	0.0442681098345845	0.0222080192651581
