""	THY1	CHL1	ITGB8	NRCAM	LRP6	CD44	COLEC12	GPR37	GPR37L1	EGFR	SORT1	CD9	CAV1	C1QBP	AR	LDLR	GPC1	VLDLR	S1PR3	FAS	TNFRSF1A	ERBB2	RAMP1	ITGA2	EDNRA	ITGB1	CELSR1	MRC2	MYLK	RIPK1	FZD3	CADM1	SDC2	ADGRV1	ITGA3	FGFR1	ADORA1	NRP1	MET	ITGA6	ABCA1	LRP1	SDC3	LPP	SDC1	FZD7	PTPRZ1	NRP2	TNFRSF19	SDC4	EDNRB	TSPAN5	F2R	CNTNAP1	CNR1	RAMP3	ADORA2B	SLC16A1	MCFD2	TYRO3	IL17RC	ADCY8	AQP1	CD47	PTPRK	PLXNA4	CANX	TNFRSF12A	ADCYAP1R1	VASN	MTTP	CELSR2	ANTXR1	MUC1	ITGAV	VANGL2	FZD6	CD81	IGF1R	NOTCH2	PTK7	SORL1	CD46	S1PR1	IGF2R	ADCY9	IL18BP	ROR1	PODXL	CD82	PLXNB1	APLP1	FZD8	SLC1A5	RXRA	LIFR	ITGB5	NOTCH4	ATP5F1B	APLP2	AMFR	ACKR3	TFRC	INSR	TNFRSF14	RAMP2	PRTG	IFITM1	CD63	SMAP1	CACNA1C	UNC5B	FZD1	RYK	TLR4	CD4	NCSTN	PLXNA2	SLC4A11	NOTCH3	FZD5	PLXNB2	CXADR	GRIN2A	CD40	KCNJ10	TNFRSF21	KCND1	SMAD3	SEMA4C	TRAF2	ITGA11	ITGA5	FGFR2	CCR10	PLXDC2	TSPAN17	EPHB6	HMMR	P2RY6	TRADD	TNFRSF11B	NOTCH1	GPNMB	PLXND1	HLA.DPB1	PLD2	SCARB1	HFE	SIRPA	PTPRA	TNFRSF10B	CD99L2	JMJD6	PLAUR	SELL	ADGRE5	LRP10	STX3	RACK1	SIGIRR	TSPAN14	CCR1	AXL	C5AR1	IL6R	STX4	CD74	CXCR4	ENG	PILRB	RPSA	CD68	BOC	IGDCC4	PTPRJ	LAMP1	VSIR	ITGB2	LRP11	ERAP1	MERTK	PTPRC	NCL	RHBDF2	CD163	TREM2	STAB1	BTN3A3	CLEC2D	BTN3A2
THY1	1	0.452174228652869	0.629436788171297	0.722832330944457	0.527110370395422	0.693603358381045	0.0669878195157633	0.119989319898625	0.395452585769184	0.75101847893399	0.565241405238709	0.654414274552399	0.874567229860893	0.886927444344194	0.169115403287736	0.581674387614146	0.793638919518875	0.919254523323805	0.753244345028418	0.600516735163057	0.610601705611768	0.350164268944535	0.672780269820778	0.467771212343803	0.0870898774005874	0.788952776665118	0.555667826642383	0.853669589461652	0.449436637670497	0.704004555092471	0.617423406065312	0.486346863493117	0.807972468306681	0.850434940798708	0.79551252131826	0.633229726088939	0.496123047016012	0.76585851129404	0.799425701423871	0.0951682846787962	0.573973344970886	0.501917734349336	0.378527886133458	0.784018308079917	0.666230732681418	0.597550219297581	0.208639390434178	0.938230761248442	0.711777534285899	0.870135352060819	0.314795321640994	0.518209656967911	0.371656571548983	0.189983505512183	0.155877676288607	-0.0502478103969978	0.759884627705566	0.875877117267026	0.900352429177621	0.578698831121803	0.760092654010279	0.304416015252885	0.121247869601511	0.974161218640475	0.765282337588142	0.0469744902748736	0.796209179673475	0.978613795137726	-0.0272457499183024	0.637431874021565	0.729330400842572	0.41991198424094	0.245972644601345	0.776755162511512	0.693618569964813	0.263221393769181	0.611531612906635	0.532807158801866	0.853441674669605	0.663957478640985	0.784310138534563	0.257202397557632	0.813119036799279	0.21331837581236	0.82770181426122	0.553540293791481	0.489965916770491	0.779275008637506	0.266765456327729	0.702382455066865	0.527916400270484	0.732798655681162	0.366418175550009	0.894753220547973	0.469079568067346	0.727931061068343	0.565031558271836	0.375784748706796	0.950901431751533	0.747872294890822	0.707068688027148	0.0470462644788059	0.844228966315306	0.369653178974202	0.844314864017033	0.200314127646732	0.779732489901883	0.606083368909234	0.922188843841251	0.824520985201845	0.576409430542585	0.426018295486532	0.676798917456344	0.793117327013805	0.474473058820212	0.107655892899107	0.766891165714029	0.705414377502721	0.891585278523623	0.698389338139729	0.499699557576731	0.635235635232413	0.862822234622911	0.0666168869078012	0.901381820829101	0.0621636200231223	0.294666858702806	0.228564859864769	0.596544483531471	0.164410715844041	0.872616582240318	0.341813800627199	0.767081339263337	0.309846379639501	0.0591692783409069	0.244786040259554	0.897888161972145	0.0204409517583568	0.715499425241611	0.396275984060299	0.945115504861167	0.302848339012074	0.686961440079857	0.922835946409468	0.855110671083951	0.16978761756104	0.304956656881893	0.892554976000321	0.841930879914998	0.780336543832159	0.751773375370431	0.719027680726086	0.633105013945434	0.860702600926607	0.662228639609772	0.671733256816019	0.72167075950372	0.635384728905898	0.921330668848264	0.904375131439255	0.869143981079456	0.664258718955751	0.318722014002814	0.47975939415433	0.207038069164848	0.542846555774359	0.896510287801248	0.272293531109299	0.759590224058039	0.533815754836824	0.645358083306772	0.875538913897481	0.34655318458413	0.219219410266234	0.654131643757896	0.377088241335446	0.884250841240081	0.300230732866227	0.0333550388181711	0.778910367070748	0.614327899552402	0.0866774355343129	-0.0108137567259711	0.895374581580975	0.364093024837032	0.0302445452567173	0.0345545288157721	0.0296992052350686	0.527018529516001	0.104475555142604	0.729853314320436
CHL1	0.452174228652869	1	0.835211924320892	0.808683213811471	0.884559947142092	0.918923261045926	0.890707709337502	0.853728289651101	0.887328913854839	0.810345779288329	0.907755219670401	0.932820659675957	0.579000596617676	0.741877694463648	0.8712276340368	0.822943298048905	0.589716576071295	0.519313828344739	0.869413101179947	0.938070401812942	0.919734810280073	0.829870962298773	0.780088631096497	0.667867463822385	0.845029023640156	0.614753283391054	0.868701980359846	0.524966838134276	0.891462389883283	0.827914763165364	0.87864240696462	0.858436893988928	0.773651086737221	0.435482237736404	0.447740571286144	0.915832678948035	0.918248995873407	0.585513296531211	0.345375792672588	0.877188928682455	0.774482649815473	0.757633776576001	0.825809953966224	0.614932572740921	0.666209917131176	0.813224380148038	0.917481990125519	0.606374741245955	0.884699151157545	0.658295983012267	0.911477134117546	0.888226194223328	0.852534312287648	0.904910961247407	0.85146768836839	0.810613515606429	0.714557799161821	0.599368851393267	0.70719980239734	0.79337664238508	0.849474716361789	0.888687353788057	0.780579359593514	0.464489516328041	0.493834002844341	0.854205195432205	0.815092144923755	0.411142525782623	0.806516009522472	0.907901434313396	0.829916209391824	0.870480672689648	0.925617614980019	0.721426400681084	0.728665164097889	0.822142574709173	0.872402789945323	0.839936081002985	0.403483121995286	0.758537405572844	0.693014650864588	0.790003567556209	0.714905761515698	0.878218557656278	0.683861991508436	0.858658263856701	0.904878817036541	0.651495790280872	0.929331657070929	0.491102995614101	0.90915233285638	0.88151102610427	0.865652700806746	0.279149820592108	0.861998437069645	0.872864558903254	0.707902645247469	0.74614665292356	0.542430385307449	0.690629179241449	0.859904192201967	0.751199573764825	0.482105852856788	0.689846786409087	0.587786444189684	0.700418653122685	0.533451819682739	0.398266616461851	0.639526006503892	0.782113126525966	0.786185606330932	0.81224173964398	0.717875309235211	0.796283722667677	0.426095642393399	0.00240927266614714	0.722772303812859	0.537692753141144	0.510226013608522	0.401982917275911	0.807530145242523	0.767025077175871	0.753476251911052	0.863620375361739	0.500646026393276	0.793758283810425	0.890598931843764	0.873199364117018	0.80443353775065	0.791945248453066	0.591989880665436	0.744564352579334	0.247476567413789	0.837397506209638	0.748236720242489	0.565699119057596	0.666071478591163	0.799224199382523	0.566663063349253	0.756765277393173	0.521641695444122	0.519490320281794	0.627227207122161	0.345165631707662	0.507894048629076	0.36657455725698	0.791543612710433	0.256911783003492	0.652416655985131	0.705750938189916	0.839303388094917	0.705244357394605	0.909648527414323	0.502877754679664	0.3334299157589	0.799559857267253	0.564029900252493	0.931882391395726	0.546496789189451	0.546581996213373	0.27650984938822	0.732285251289644	0.433082594839324	0.457559418528299	0.244069936819948	0.441044356003457	0.522670921137697	0.438928686710214	0.228282554868698	0.424225190003721	0.758703889075525	0.627915650109854	0.0906803223507249	0.888867712879727	0.871061931122928	0.184563764954188	0.70680776290324	0.137330223421728	-0.095566660733789	0.810131451602434	0.743670745282885	0.0520581704892388	-0.214390687742503	0.701846649440192	0.156906833750483	-0.0664931583508401	-0.0561839165868263	-0.0360188417447361	0.831794500091566	-0.0232297987824299	0.56317420988075
ITGB8	0.629436788171297	0.835211924320892	1	0.982699662143746	0.938899515833036	0.950560684833678	0.676181141233296	0.731924054969	0.81662990876845	0.927391088930726	0.963948699567593	0.926474008833722	0.833190034666822	0.815733928756375	0.819287263992684	0.860315719470088	0.896558061607267	0.712505264447446	0.932245430357825	0.920163062897111	0.953670384786501	0.908260982100822	0.955357055549819	0.892827774207661	0.703799635444544	0.890215834015228	0.887256320856062	0.813709325851477	0.917780423627369	0.927920898378486	0.949228703367163	0.962164501688827	0.906237018996053	0.513670597749316	0.807257226566045	0.9553273559218	0.822188462432247	0.873341452187691	0.719593324405927	0.726592478297114	0.955840913604742	0.939534323869559	0.918389603163243	0.888246939512929	0.855166397084333	0.973845081884521	0.79197265457054	0.824758292895149	0.900523159531817	0.895297121790897	0.806562007957355	0.94083901524781	0.916629996431397	0.720683420845484	0.775047058703918	0.592360828328731	0.88518967359919	0.847575612527803	0.875175884733765	0.953718323928241	0.822514361830298	0.812071378902432	0.709899070131965	0.650718878842753	0.822689232346321	0.648278038975884	0.932913200943927	0.644795295603205	0.616241460947212	0.844390771251319	0.853107841841608	0.924977242775631	0.808183723148536	0.889065991769976	0.945774560959807	0.786919658924813	0.937327547610343	0.880056558765947	0.726774341375773	0.960508355805447	0.909569545306208	0.799237396081011	0.878968729669713	0.705207666900477	0.876352037557424	0.813239734257195	0.873537759324964	0.921015683057287	0.817115378782046	0.830901386415232	0.860229978618529	0.864612898758642	0.735403716272133	0.604023168941068	0.89243244425871	0.930174289067011	0.718588133144323	0.762345622936287	0.708922248326704	0.929126840458729	0.927673538017546	0.649561281214011	0.677413824110692	0.761689974812377	0.725069766479718	0.668600359303748	0.845026113208245	0.39319377840254	0.836186525101415	0.891247676896581	0.939551598879536	0.834181875934945	0.94527195817649	0.939071805419962	0.602634316885177	0.0885586770044795	0.927080947412423	0.844038969554024	0.697093530069641	0.669818245243215	0.88482143211498	0.956929041324018	0.872392152726665	0.739876668537947	0.70045762294749	0.65678121601072	0.806342639417455	0.814306126046193	0.942140573750082	0.736857481080176	0.774242624870959	0.81994617249022	0.641208027857459	0.808773036566539	0.601194745053318	0.557693867006419	0.79486443887616	0.562031296905492	0.679506660125522	0.790334254584946	0.685926453480074	0.562549625634963	0.755043662699273	0.43225229325392	0.647363757855477	0.333484662166708	0.740466004187517	0.606198454293266	0.736210575950791	0.748991705761337	0.889914896516431	0.910392294058439	0.941412329235369	0.765299720142428	0.544657445096013	0.843460554703714	0.854867827222955	0.920265322829689	0.699224967817202	0.793203327565115	0.495042895856609	0.870585994428952	0.452977723577953	0.639119683393468	0.335340896684671	0.633461611411361	0.741310355668714	0.421341792362754	0.531922314232972	0.567717634180971	0.936223465653023	0.820975312461197	0.296964642411659	0.791537715396865	0.921449846376163	0.401909407028388	0.872548441608828	0.292000029571507	-0.0237603282392817	0.900841124159168	0.910851891982194	0.130171830565296	-0.14118512774182	0.847797119758915	0.339687258134315	0.00372993711864873	-0.00170620719050624	0.0291164615677255	0.808412657520197	0.0612501467135901	0.742148532507422
NRCAM	0.722832330944457	0.808683213811471	0.982699662143746	1	0.909597080764473	0.956829815407099	0.60046392036742	0.670832185726564	0.753516530914538	0.942927692912586	0.938622378782142	0.92042902494869	0.903770325437715	0.860636497308261	0.747099443924554	0.875453586753374	0.93682010987859	0.782614545378787	0.943033837506685	0.913339390334784	0.944507633804075	0.843185017558061	0.961053865525986	0.875829125611475	0.643179003191812	0.941175498815856	0.869214505821513	0.866725357666867	0.894678531796445	0.950125814969484	0.932395014663962	0.926705705829156	0.932853367898643	0.581543362003288	0.867120435983944	0.948963708354863	0.785483099794763	0.920756688300746	0.799958444452892	0.646082991855535	0.953506471790573	0.919129158809811	0.877459759124814	0.932680860325735	0.879071262447571	0.970478128797987	0.710700456672179	0.887740255008428	0.904742951464937	0.937825457533227	0.750354511438575	0.914748954415541	0.867096555948374	0.669586450249025	0.719326697063093	0.502200133531294	0.926404699733728	0.89815198683592	0.925345209300067	0.939549819731545	0.847336267726188	0.765172485731855	0.628306703177095	0.737695159802542	0.862071056770578	0.569194117287378	0.953175104747304	0.740396497653947	0.512247503762214	0.838066664469468	0.863927524213603	0.879848162794246	0.755202093335387	0.918508337990046	0.965629583447291	0.695696735385381	0.924999359071604	0.867260744396637	0.804068102341202	0.971976499635298	0.941039456828362	0.745832253576889	0.917011876425356	0.645613100867439	0.915325739196141	0.812430137076756	0.843407997258152	0.950586065301794	0.767167249985821	0.873797779946117	0.836331618471337	0.881044238178697	0.718756808018817	0.689339897492436	0.868801992177412	0.931267262438606	0.712821159195414	0.707383087026509	0.781576750728461	0.956194433577059	0.937430212417378	0.548097464990587	0.744935216041152	0.742635518991781	0.787855645357	0.610539136421613	0.88910785433026	0.422296210389851	0.901758314717076	0.928008292315835	0.925631418205707	0.813547877488997	0.96293889132283	0.964058190241656	0.616252970514644	0.111800602760761	0.95234321029356	0.878504533194174	0.749869062042409	0.691509430274692	0.86705671806501	0.954543800325293	0.909389232447806	0.650739079160278	0.772366063760953	0.559919579742392	0.778335800152954	0.745609347591514	0.929863224992077	0.668924566774893	0.82127706141534	0.775171855802484	0.72683351771212	0.761149929720469	0.527890319365364	0.533492850510639	0.852637686420819	0.502119540386974	0.700063712303342	0.78707346575827	0.760439813518782	0.558944381942313	0.773291437799725	0.527464241073745	0.713754888355778	0.335133988336186	0.701803121967523	0.702841869728164	0.768040036283531	0.785690667541738	0.89469985792881	0.939833253626035	0.926445470011838	0.836596863142185	0.60266546212522	0.858812155878855	0.881902592371323	0.915560606569248	0.772495426430325	0.863635454669921	0.580865479719391	0.890150545290006	0.474153844716165	0.653842454866877	0.332626396756189	0.664622247691149	0.822974292598694	0.429533895042536	0.618503353158722	0.60036356382075	0.938251888549597	0.879182559552615	0.337828669528787	0.735971752964362	0.929826711401215	0.438175343663855	0.920511578573673	0.32293691775045	-0.00354107660032234	0.916598809824789	0.907256511808157	0.13670039275228	-0.108309403439499	0.900263007380188	0.38281132305969	0.0195105869020938	0.0133696848550118	0.0404019609165717	0.800277241709291	0.0950257789703103	0.767478204004727
LRP6	0.527110370395422	0.884559947142092	0.938899515833036	0.909597080764473	1	0.93270339803655	0.784862500421089	0.773757957716105	0.890342045147855	0.892958845042216	0.958893791092244	0.934699666467524	0.723005083385011	0.774805951945588	0.863850431417874	0.871484913247756	0.788135445301845	0.61146734818958	0.911595888636077	0.931986745022338	0.949814549820027	0.905756998343375	0.91916845793155	0.864197154726694	0.795794286668022	0.772332374270089	0.90455404193615	0.707355925905787	0.940846765719785	0.879160977502805	0.93850011935138	0.944163049656421	0.837626552285097	0.442456782988861	0.684505738098152	0.935131700998548	0.881232987096942	0.759643966900165	0.566802106347249	0.806847009306363	0.884910685836305	0.877105866841692	0.930718637399218	0.760764947635426	0.824359519932031	0.925379684220265	0.867871428499098	0.725807983190022	0.879417036309884	0.801312622024012	0.873185479342689	0.931499615410857	0.903899668123471	0.807990223389468	0.808829471861905	0.71965245955004	0.832803464098405	0.747921241070994	0.802230905689723	0.911530058719971	0.831363490633162	0.854690208914717	0.821750880884946	0.542564155882557	0.694966204825198	0.75854150255373	0.886402921604738	0.523427358688361	0.722933189408096	0.870373164886774	0.855015196922129	0.937186811159515	0.880800987139318	0.824596420187873	0.853487916448504	0.81902807325665	0.930784022314138	0.866960135719922	0.576337538027706	0.888920573434875	0.831625781066169	0.799182076446534	0.790349030034783	0.749105806151267	0.795451157065855	0.860587396013442	0.895956615009267	0.805759922861489	0.890316970103257	0.712947574888928	0.889329838780542	0.884894479132846	0.830286983880625	0.445447778919196	0.90395473215377	0.91699737019367	0.731111661565326	0.821354098574313	0.622452130182795	0.844692427354658	0.894381257642369	0.761441049230073	0.580464186163283	0.786061717171118	0.627461292145006	0.74923109464259	0.707382893264068	0.359593193528729	0.748945311722404	0.844606334092795	0.863286566018468	0.803301381808632	0.861131079028854	0.876022272798366	0.52149995376365	0.0133232281574464	0.855550979559765	0.76991510479782	0.618426546541618	0.564810195949386	0.859939980019644	0.896291358795582	0.817278502503332	0.798245571595069	0.61046288758918	0.766158189986879	0.847854455467255	0.856617607023706	0.894431860937795	0.808968226981273	0.695788662696587	0.828562779745469	0.475558434941591	0.830879523172643	0.709299182471881	0.540482774628672	0.721261993047552	0.672888166723896	0.630357267333729	0.791208926391317	0.575473049355089	0.528169500636925	0.707143913254837	0.347081589001566	0.562533786490772	0.310839298177859	0.766549093360886	0.439578867547913	0.698237824767878	0.68862802202166	0.883486425224741	0.835733411781382	0.919380156064702	0.653983399149365	0.436907913543585	0.822324578634516	0.731499457253908	0.912748397354475	0.60430639527815	0.680645025468006	0.366914310778447	0.825009934618566	0.444619328677869	0.553747250012246	0.298927316676435	0.535403718629763	0.630639266354114	0.396258871024889	0.372440722384632	0.480143695069813	0.88012631180213	0.737990579192614	0.181553732559174	0.85797176243884	0.928602253594869	0.292553750661508	0.788759346796165	0.174831519451006	-0.0904137869207753	0.862160835728553	0.857899753201525	0.0719187463601715	-0.235001066803959	0.77873319143512	0.238152169377112	-0.0581187975515145	-0.0503441057453303	-0.0357498425583932	0.847292687517148	-0.0265595792781615	0.665770904307519
CD44	0.693603358381045	0.918923261045926	0.950560684833678	0.956829815407099	0.93270339803655	1	0.732726555720439	0.756672975801202	0.845956607704574	0.949049033947241	0.958867782083871	0.976441348203712	0.825088162294179	0.893579313465244	0.806966516193003	0.894719387273998	0.826968504231224	0.739525229084532	0.971413617524769	0.974571047117907	0.980038379526188	0.857373991328717	0.920637424061357	0.808839323006627	0.739532760255715	0.850409060983257	0.924336739853455	0.776547389630442	0.931794684176314	0.950269969092191	0.951807133003209	0.917360201445409	0.931869596015633	0.57644144316377	0.736511517938402	0.979048618945329	0.874975003419442	0.825356107832044	0.651643819071089	0.758695911037948	0.910522925879503	0.876120932783046	0.879719442453643	0.841011808550198	0.84807283457343	0.936168122384462	0.805087581288687	0.846400083665021	0.935738466762317	0.880784009031598	0.857376288786176	0.941619242897145	0.870414590667262	0.789211300574821	0.776062927723093	0.632138212715241	0.888947647108237	0.836062447456623	0.907876395501716	0.914343835051521	0.904705680941939	0.833258385891115	0.715878864734219	0.704195056659088	0.749147138360036	0.688278738660246	0.964427878849266	0.676990126511772	0.639673266581498	0.918543853643767	0.913494645203157	0.888830610651329	0.842983714359244	0.872467974588108	0.907927334988684	0.763716147300477	0.950018910534381	0.906917489838071	0.683845023179405	0.915280258935983	0.877863930872708	0.79229784584702	0.895678657542612	0.778481753051302	0.891320937103348	0.887306931828532	0.921506287098942	0.873872562632074	0.846810282883979	0.744246791051678	0.915750989965542	0.94590946608318	0.811305316279608	0.590906983095751	0.911673257208133	0.959013813818368	0.756858053477856	0.766186841233653	0.767888174657647	0.897305069588137	0.958490178771475	0.647401064289781	0.710941172720026	0.761604244079407	0.780368696242036	0.680421390222576	0.786568912232458	0.441993959290317	0.859293308936402	0.931401349583918	0.898796604436245	0.862622690004477	0.899184452862001	0.955286028821739	0.596741123386191	0.105589094819199	0.908431549825698	0.781765974925523	0.725976095352691	0.586212041221782	0.883334560187216	0.908788243196776	0.912879268696849	0.74047449176534	0.73967992263472	0.656763608304798	0.848220817564618	0.803947958061007	0.92162527431461	0.75256411373537	0.805519493649336	0.789212787111726	0.572715902708976	0.809035190170966	0.638126618731055	0.586752778431383	0.845330905989014	0.636000816909729	0.704804874336262	0.787534228470406	0.734318589205202	0.574958603973739	0.760278752117662	0.543262160106637	0.708915943508192	0.390822065960938	0.776684512969276	0.577013288154454	0.803197632887592	0.830525303626913	0.930994379945663	0.893545803000379	0.971641728681631	0.770676108712165	0.556832595833622	0.900603526524421	0.789446653309683	0.979153890262362	0.763140349151503	0.802249895154553	0.527728274534799	0.880698936520268	0.515254482337793	0.626911877261537	0.332431735750056	0.622880428370589	0.767001993982803	0.486993727285952	0.519948062404885	0.596372431945763	0.908095089028268	0.851674714195132	0.281898671532344	0.799001721002413	0.944223194419422	0.380357705967637	0.902683836178666	0.293321249651533	-0.000335776563783083	0.947520395932879	0.891137722375075	0.135060813203662	-0.120082602950444	0.899053290021049	0.332350769671613	0.0175920304459206	0.0224639859520364	0.042164458247874	0.856121910623341	0.0681005582234724	0.741474085395066
COLEC12	0.0669878195157633	0.890707709337502	0.676181141233296	0.60046392036742	0.784862500421089	0.732726555720439	1	0.919602551628492	0.822948569500738	0.593796804981245	0.777363014159159	0.765019141925682	0.295134295561708	0.446117496996794	0.944308961615682	0.6857123345186	0.339158824758218	0.14388826808915	0.653699222700495	0.804855883621217	0.776917124481442	0.815508796448189	0.622106852256023	0.618927836644725	0.954087955861494	0.370127286660396	0.750538086771596	0.2098334870582	0.844433593451971	0.63221204494446	0.705508291051089	0.763963630789191	0.510928737461022	0.0223567031960184	0.203588507150861	0.751856380770574	0.792556852492926	0.35486418569913	0.0802632022954845	0.975208792193343	0.63928757560013	0.658299188273994	0.808398060397222	0.349054472013556	0.537188198946795	0.662953602848418	0.926633151954319	0.281296955003092	0.644960573291923	0.376575966088707	0.914863379723605	0.792731883204853	0.815409863683219	0.956092898533559	0.903158608760966	0.95675334539693	0.480441006792204	0.291642985102767	0.410571153278816	0.677210641008461	0.590350996310259	0.869012403011536	0.889238447798918	0.0743553191705164	0.249630506417948	0.968899167340718	0.579651657101547	0.0204982523785475	0.949201278369175	0.728263101310313	0.589780250332389	0.806726006885911	0.946777982698093	0.436497709868468	0.542284117674526	0.795889793898856	0.730872729317606	0.733421067990797	0.0712518610536261	0.576523637657341	0.427935732341626	0.795598932188351	0.446008335364707	0.895062630821436	0.432134595347282	0.741949013098189	0.821192749807877	0.429041479613734	0.950623634676671	0.303960762812825	0.786887255732258	0.662260896078896	0.833970286866539	-0.0670121397777689	0.807202573594504	0.649674270048927	0.485404338014971	0.702466186363483	0.188225862187594	0.490608214524642	0.636051114765883	0.847796984139493	0.166540523327871	0.675381089219431	0.268856310703444	0.759613597768299	0.279236512728204	0.0855400217903835	0.334303118267516	0.51111688625998	0.633771737723383	0.744770124045768	0.555257767669366	0.557368259573282	0.296899719375954	-0.0266888352805005	0.49628520023424	0.345858013705397	0.166088078579954	0.102301869998522	0.712476840056387	0.600657571945813	0.45220438658725	0.954508334427119	0.163115015975716	0.886660277948315	0.871121957123729	0.886012070505255	0.691763344297144	0.877042134521946	0.294595982075154	0.740481106200444	-0.0182645384152093	0.788327704553789	0.862619707415447	0.523840828465847	0.344614890151505	0.911797423766604	0.291754459635898	0.695494618163504	0.141436431102399	0.458999824826046	0.405361413457094	-0.0620495780414174	0.161281206350362	0.346291303942784	0.791250288388433	-0.0845461381478085	0.353382386789259	0.424289199755633	0.606156404083122	0.517780510463019	0.748615606558162	0.213943958957092	0.103656794013854	0.629865054895924	0.351184021145727	0.759938449354317	0.196412066118361	0.243453722132954	-0.105724647854778	0.541871603128042	0.373664911718467	0.331899159215742	0.197254512316732	0.257554741602149	0.185175122442213	0.387008455330715	-0.07138423800751	0.273682957564223	0.584577812480264	0.355321030865175	-0.0284786748983457	0.921136145565023	0.711768692298012	0.0623475161244632	0.407301363792005	0.0399256561711515	-0.0977631499850829	0.586193811461452	0.59040936664138	0.0272858053283407	-0.219654312260152	0.415388568894964	0.0293211006573332	-0.075015358801122	-0.0619960032441082	-0.043402573678734	0.724825683732976	-0.0546819447540493	0.322868140031796
GPR37	0.119989319898625	0.853728289651101	0.731924054969	0.670832185726564	0.773757957716105	0.756672975801202	0.919602551628492	1	0.774276646042234	0.60830065231254	0.777938024618054	0.775431626253177	0.402426384878601	0.458646057942279	0.924390933902953	0.699714689206926	0.418231137840362	0.198143253996471	0.657564873683172	0.794654273417653	0.793473816470853	0.819344484960591	0.657510710134264	0.645192470446702	0.941069361411024	0.459698676750931	0.717243586027043	0.263975554021037	0.847044191699363	0.634070329913033	0.72708363741153	0.762804314727337	0.551878795853123	0.0290014156981	0.292878183177009	0.774011675435053	0.711330102389548	0.428903548401191	0.209756981628388	0.924589292598661	0.714663939224317	0.731982951272295	0.841056211436613	0.437552079385771	0.57085399823661	0.732672715907151	0.888040098771364	0.353271738338704	0.643892436747563	0.457302498064578	0.840503527325401	0.814282196580776	0.846039269756666	0.922359374810257	0.878466682353632	0.89243222569118	0.53759059325977	0.358013570094853	0.452662725820322	0.714791062845797	0.552459036399107	0.840599067266084	0.840560039719489	0.12043486952063	0.31858265183286	0.858052038841318	0.611229573462548	0.0995810064043226	0.895689521614243	0.675807373844851	0.58826752397097	0.803641101898401	0.913991849105417	0.463638781839188	0.627234997917448	0.771321292970928	0.738551602531305	0.751611368149885	0.17648967204891	0.628414516179689	0.468974086713131	0.812664875125988	0.484889570619615	0.887047947011374	0.478024222958473	0.733910930301742	0.784211683042368	0.539643408228665	0.88220736281404	0.390110299421664	0.746465420162208	0.631070967150215	0.73873808871285	0.0240385333420025	0.806649675342653	0.644914121965998	0.458189061616877	0.64992243366006	0.224785330203488	0.559583266606803	0.660607626137331	0.802873663862689	0.214012556691753	0.665183838906161	0.315737800478682	0.75530863750987	0.392479587598493	0.0341709409352286	0.395514858067339	0.526651376416266	0.668445045482376	0.808678415278806	0.638184286441486	0.594132380179738	0.332874448106521	0.00124486162832135	0.533873862707201	0.437235705129335	0.184007317148775	0.145125528812377	0.735032158695893	0.638822364821681	0.492983423262922	0.945755927869759	0.213959199545276	0.788442112421853	0.873359375180903	0.857061043682543	0.729577409514595	0.858860382835479	0.297383659590828	0.71300532619297	0.10835512070428	0.817953367335453	0.811557141817308	0.512499429503742	0.395168295638492	0.870043714534556	0.288325881079365	0.734470622910328	0.190199371892266	0.479814529667479	0.365673378689691	-0.0299157534273877	0.197510272961573	0.339059933847949	0.746864081603139	0.0296430334916481	0.396846736844051	0.449004030644682	0.598379936293016	0.587054729930318	0.790162888813302	0.281181826853417	0.163226568541922	0.609705646011125	0.429146849065385	0.782792179144691	0.242675496235993	0.317057098663627	-0.0511023290447987	0.569026206003552	0.355695772659389	0.395978022866796	0.211024593256606	0.347297248139846	0.263538906264283	0.380985751648131	0.0285123662458572	0.32731863939504	0.617303474129847	0.404522404154007	0.0465393593955797	0.85083937824718	0.697171926188423	0.135895612713763	0.4656816364688	0.119173569798528	-0.0691590407555259	0.605518559274659	0.634378251984157	0.0532167900106623	-0.173665357919515	0.462496195471217	0.0808553104844445	-0.0517006941083467	-0.0432647276480087	-0.0145053509883357	0.649305175920679	0.0254166062434611	0.351132304646983
