""	TREM2	C3AR1	CD68	SORL1	ITGB2	ITGAX	CD4	LAIR1	CD33	TLR1	PLXDC2	TLR4	CD81	ITGAM	NRP1	TLR6	ITGB1	HAVCR2	HLA.DPB1	CCR1	TMIGD3	CD93	PTGER4	C5AR2	TNFRSF1B	CD163	SCARB1	STAB1	TLR2	LRP1	MERTK	PTPRC	AXL	LILRB2	LILRB1	FPR1	SDC2	CD226	PILRA	COLEC12	CD47	MRC2	CD74	RHBDF2	GPNMB	ITGAV	TFRC	CD46	TNFRSF1A	C5AR1	ABCA1	ST14	P2RY12	ENG	IL18BP	IFNLR1	VSIR	ADRB2	ADORA3	CD180	PLAUR	THBD	SORT1	LRP8	ITGA6	C1QBP	ITGB5	PECAM1	TSPAN14	CXCR4	CD40	TLR7	UNC5B	ADCY7	SLC1A5	RIPK1	CD69	LILRA4	HFE	LPP	SIRPA	PROCR	APLP2	CD44	IL6R	CD300LF	RYR1	IGF2R	ITGA4	FPR3	PLD2	CD82	ITGAL	SIGIRR	CANX	KCNQ1	ALOX5	CCR5	TSPAN15	ADGRE2	FAS	ASGR1	PLXNB2	KCNQ3	SELL	STX4	PTPRJ	TRPM2	TNFRSF21	GPR84	CD9	SEMA4C	FZD2	TNFRSF10B	MCFD2	CD72	PDE1B	SIGLEC10	PLSCR1	SPN	TRADD	ITGA5	OPRL1	CADM1	RACK1	MILR1	P2RY6	NRP2	PDCD2	MGRN1	PLD1	ATRN	TREM1	STX3	SDC3	RYK	JMJD6	NCSTN	NOTCH2	FGFR1	ATP5F1B	TNFRSF12A	TSPAN17	RXRA	EPHB6	TNFRSF14	AMFR	SMAP1	LAMP1	CD99L2	NOTCH1	ERAP1	ADGRE5	CD63	LRP10	EDNRB	RAMP1	CCRL2	PILRB	PTPRA	EPHB2	RPSA	SLC16A1	CLEC2D	NCL	PTPRZ1
TREM2	1	0.951579316563283	0.694528828442323	0.88900020754348	0.951500748176709	0.943980306460593	0.82589464705624	0.90142494284591	0.905389281711642	0.681256183592413	0.911069797579731	0.692319349664576	0.951214103446692	0.872656360794975	0.831561428038961	0.626288334705373	0.973377279297259	0.910292863551164	0.142284399372584	0.817648076857006	0.917318593366485	0.0792587263219281	0.63818159965785	0.416203414184592	0.53450904101437	0.825402961237494	0.766999873036447	0.776759816663368	0.599618469213089	0.863667074368237	0.699970421358595	0.724894580943933	0.76905562688053	0.0334065528262201	0.794790349003684	0.731544122483038	0.673330033206366	0.462327428576363	0.934347156359282	0.758721297258397	0.835187188771563	0.699066265835256	0.54371774885651	0.786275218916867	0.324186204096991	0.826581381074881	0.60819801629452	0.636456840683199	0.86784956228176	0.740600563950322	0.622311028511772	0.668703545743839	0.451266747403449	0.842502237867184	0.860570844977156	0.799252177066125	0.102738809784329	0.85736302722487	0.906916149918705	0.955740493617411	0.89844716856919	0.121086986071406	0.899010972575237	0.75763970494632	0.878868572700305	0.934828973834352	0.612655816255639	0.177075375271973	0.838174787032808	0.217206515978977	0.951879165978011	0.72464172725505	0.843823387358521	0.762277965565975	0.837522740080098	0.794099436380434	0.687476506879087	0.477566191227434	0.817151362892734	0.812387248706567	0.938264810117339	0.87114405203422	0.830659132492428	0.0407697548099196	0.904105755190491	0.49656836837667	0.436091861826294	0.645371660091959	-0.218112002409643	0.575012964498246	0.771421847607844	0.671748688135546	0.894977845266267	0.514995533545383	0.832169780248706	0.83589027912807	0.798227630691707	0.309310026010534	0.904438987634868	0.234521200207908	0.555805062932491	-0.178432441292864	0.80256983681251	0.820861424873723	-0.072622898035745	0.842331891110745	0.862340456915994	0.768265631648694	0.469775544471614	0.736297457331196	0.209574150340806	0.588201364747065	0.507558122477247	0.651408270643372	0.924784364481299	-0.031738479632814	0.755178484464962	0.64454228648543	0.641841849025563	0.785514668423181	0.794072225971918	0.681171976122989	0.499635743396706	0.76655763401929	0.915701179831744	0.737220091036637	0.803962855155815	0.892577227669344	0.831394204143902	0.778823013534399	0.756870745022354	0.574376504838389	0.840628451636846	0.454871103040885	0.396694992586109	0.660480141979678	0.683444267837193	0.777895138569315	0.323948964805354	0.654918954546872	0.911218359249383	0.76094282682883	0.463591418034588	0.839082836863044	0.665355490096809	0.495659377650442	0.421542823743579	0.817663869743805	0.681054881073453	0.868399941406731	0.363029671954588	0.642319602543132	0.649628337477286	0.877875262781346	0.822900966876675	0.568820746436157	0.836474700949204	0.839300833803022	0.639125105341843	0.844939301144053	0.647114662202917	0.926743780885268	0.87877631229564	0.515588863294695	0.835906174883857	0.124438432028907
C3AR1	0.951579316563283	1	0.666277533558318	0.907971999346497	0.943214281002026	0.926842072136014	0.853973850038197	0.895737590668512	0.901301651525866	0.735983913595457	0.93395102173443	0.687312453561816	0.933636013293304	0.876280633607301	0.881028065703925	0.688351983913039	0.956492239505046	0.941988892366365	0.16793450997989	0.8564455337995	0.898549953306192	0.120734742586568	0.701574606814873	0.474271676122159	0.567475864254204	0.86739996866585	0.783186803587889	0.817353654926906	0.668811212454023	0.875513660002929	0.787935658697012	0.786259688113977	0.736546172277195	0.00156444312100615	0.784560435983922	0.762143491942305	0.772893839588502	0.548340305637178	0.89970517483788	0.751536063807673	0.821142772026862	0.699618829218231	0.597990799595598	0.826180330250181	0.317611591928633	0.857340549710795	0.663067574506349	0.648446464609582	0.881364247009951	0.78822983101917	0.684514847103813	0.664091878069796	0.518469679407942	0.855443606648893	0.818827076584146	0.854788696890332	0.142444453066697	0.820665542121588	0.880867795598755	0.923165811738765	0.864439194845631	0.221276760597362	0.909378463063332	0.796157641126754	0.918210291955179	0.916909134131351	0.635394164839203	0.189103887384327	0.876227679408864	0.139267193680675	0.911550240544269	0.795782314364645	0.836501789232217	0.794244499610564	0.812096027812778	0.831641253280411	0.717689996412321	0.477938256172236	0.762395360122809	0.87905169236698	0.93229649371585	0.849194580291174	0.847825498370822	0.0511802014320576	0.877897056748905	0.500694025063332	0.504177607189071	0.676408485052385	-0.210161220400345	0.588510731021723	0.799097907545943	0.676613442754021	0.889372427820548	0.553376306080989	0.865001111545169	0.841166346340566	0.803616073044122	0.415674965104505	0.908119181679417	0.308184368031341	0.596943606464791	-0.173901995786631	0.826181622049232	0.837823214852873	-0.0619838282057125	0.870053148064424	0.90205994144031	0.81863337529731	0.478520764290841	0.747658538377307	0.214516008695697	0.590932710728675	0.546339578496589	0.722918504030041	0.915433223887406	0.00688896024714098	0.828785253222	0.666451907798755	0.68021045514708	0.764412978779459	0.788304987745095	0.735551293961065	0.602840769188656	0.76676019188165	0.901170316159455	0.741316273641906	0.774949856601103	0.90105919791692	0.82770632342994	0.809151160716617	0.817205647190974	0.64752338809983	0.811017472450281	0.479015724507591	0.439563888018229	0.688890488011077	0.709792655103475	0.780879396262271	0.362528093682377	0.697476564052635	0.894978612615908	0.819449391089518	0.583147761195788	0.813455878818152	0.659830025202605	0.485199410317254	0.432497213625823	0.808149938069121	0.701605767202989	0.892542535280514	0.464500772341166	0.717680027483397	0.724798970708115	0.848102255082808	0.849458803070868	0.649679032819556	0.852349663851752	0.817153094559389	0.649928760577701	0.844747479735041	0.671370603852866	0.909696434187597	0.836415259493357	0.586931442819486	0.894234865935787	0.201101071688414
CD68	0.694528828442323	0.666277533558318	1	0.439595655942684	0.726453802787593	0.767669443652149	0.540084139030218	0.815420393923078	0.674798782625064	0.228105613623106	0.683920976122224	0.928328258123539	0.841298943445481	0.433439472818559	0.550992791372104	0.348100990246534	0.700341495542133	0.547423333047639	0.696290372200099	0.528896718726256	0.408236264631699	-0.277713558548038	0.682359513784169	0.134854334003051	0.150856365837063	0.510783229282974	0.898207433514167	0.486990113842071	0.166279241212739	0.859185866222608	0.653622605049959	0.378458381219887	0.930032523434949	0.405980249303383	0.347313908395612	0.18431622238466	0.760115052468329	-0.0484406535456515	0.773476797761734	0.90969948439978	0.896549798668616	0.187891933234246	0.684043471518082	0.252404768166504	0.896716986373491	0.301450706027377	0.324574030291831	0.890094627913475	0.556244023638309	0.724231692851953	0.854362657968629	0.947676544424209	-0.169753907385423	0.425728608892343	0.700840631228752	0.342708667025425	-0.411544142823274	0.407958728385266	0.882512446947121	0.725475737654563	0.899208404601577	-0.0793913933599748	0.525594883548607	0.269301360485788	0.553906799197782	0.748984453659874	0.794696966556282	0.79477399111978	0.737737636097985	0.528299990060217	0.577541220074041	0.634433911957162	0.328321847869517	0.60110432368143	0.358623583012974	0.580427935233397	0.143805413800152	0.876746454771654	0.723754527189047	0.701748641182424	0.813184397792866	0.33498076781055	0.875349432882007	0.63659048826659	0.762443991645846	0.913794188251972	-0.110452822521834	0.91298878363881	0.360908769827278	0.937468264322352	0.385856388930885	0.922179816394047	0.408721103231574	0.67906433388675	0.758640857441557	0.33702691539862	0.511860351346906	0.188911361402341	0.436004183683849	-0.121593605635107	0.17917289220638	0.53336128244758	0.393069476139504	0.297774163489529	-0.0752327272154875	0.69938875129576	0.618094195940243	0.510842692353387	0.864715490747915	0.239935407416488	0.83320503996487	0.355002000676939	0.466212177839777	0.150263263380487	0.803360472938898	0.577936080240049	0.437869441612919	0.105336555646156	0.302941087268272	0.916598755297343	0.829421408734845	0.625433054463352	0.337212635308119	0.852893949836753	0.795313976713247	0.777215311626588	0.324622734613497	0.79769155358975	0.843805797038749	0.530016839594213	0.654814202699055	0.55190973232587	0.449952542688537	0.870536965218703	0.761895539125716	0.544822442163198	0.115029073796471	0.829591041763801	0.78282548785443	0.193950212367792	0.843421402208782	0.350337049587568	0.422816326676849	0.734185758197297	0.538738600283153	0.93941582622152	0.820662679623967	0.893488878870042	0.927710903613531	0.684710813883814	0.31881134559977	0.518162311057994	0.372162834278036	0.93494578799022	0.742468145392444	0.38190514519547	0.444863365658106	0.839962367759151	0.264664508640875	0.620346802532541	0.488225444927504	0.749348722073961	0.499726384239679	0.465979360093036	0.563512441713598	-0.031782552982256
SORL1	0.88900020754348	0.907971999346497	0.439595655942684	1	0.90531252027193	0.809874628898976	0.919610652859658	0.830069909548394	0.867813322858735	0.865393678174729	0.923831374820446	0.532193128644149	0.822495969450523	0.956130095976519	0.910197108980226	0.812446012756407	0.914807872017692	0.943571729494076	-0.028305974750315	0.877160215808404	0.940579450647353	0.369085314243692	0.664856720173203	0.530346224391814	0.74398469092958	0.915379265346728	0.662807707040285	0.872451633553584	0.824354361197149	0.790230615569362	0.766630938411396	0.894356389650012	0.570184005481258	-0.0544645286056504	0.901264693693971	0.900727824458982	0.622841268824537	0.76594570019302	0.804009598394858	0.612198130048935	0.661763310328508	0.839481043509406	0.53727330572967	0.942011592833469	0.07057854991215	0.970334954239226	0.803400290587518	0.50975235254463	0.922809485303872	0.741110422633871	0.566992378295754	0.482040777374202	0.721607806417628	0.92296538141331	0.748008332458191	0.904766286352061	0.379020196982935	0.903413490148118	0.741611334434193	0.846609743984273	0.722401587259559	0.32674927109829	0.963003737329398	0.893911987111991	0.943690171101225	0.849454666744228	0.554565903337315	-0.0345587230162488	0.850102416362963	0.0292169577160084	0.884834974153218	0.792534465312806	0.881555924892419	0.786141355187102	0.85676273508811	0.86171014376098	0.812416847735031	0.200571109547091	0.735752382207653	0.837227451802466	0.846458677277459	0.900666237975868	0.758061131916595	-0.122474595025051	0.835302299526226	0.300652061895169	0.703596096474087	0.51308883849975	-0.38405676810387	0.357203086935338	0.867979447559127	0.536802934863323	0.911764674382088	0.487704572404923	0.822911872486208	0.93233384700817	0.8743509431036	0.433731105140418	0.913995734960589	0.502427782685082	0.746688265777539	-0.390723376703217	0.899553947308701	0.942615497190361	0.0547635786931709	0.826743021609624	0.92217012791501	0.866277885022081	0.31414516123408	0.825656053575547	-0.0431368051187764	0.687681901176715	0.527587340176817	0.850486917102998	0.849513571355412	-0.214288480643735	0.873260381989631	0.847565526278849	0.808627200766379	0.593289765086724	0.615571712661861	0.706739052017232	0.628058993455676	0.593178544498653	0.815319957802573	0.606403918467585	0.83302414285878	0.839007417768619	0.740288647450182	0.831398448007648	0.765924763449959	0.665461018388003	0.840006130726874	0.330028049202074	0.338199046097872	0.681938786907374	0.810617222223353	0.701221646701817	0.235265302787582	0.817586965385011	0.791465461432372	0.853398797106406	0.531840990875724	0.791468648290069	0.658783201069078	0.238397432289424	0.306710661551818	0.692341471244835	0.562008170087262	0.836472111958058	0.480111383863693	0.736608926785131	0.734949078809498	0.66687667634595	0.823340070943931	0.712252302701536	0.850330297919358	0.690599167031315	0.843676757920949	0.847502309049408	0.677782049054124	0.854286097237012	0.89820296418087	0.608420150053677	0.909349882995018	0.325614923309876
ITGB2	0.951500748176709	0.943214281002026	0.726453802787593	0.90531252027193	1	0.890797963259424	0.917878136221703	0.966314316685999	0.931263045069043	0.759838860093131	0.965231018458085	0.753283011884662	0.965701105106957	0.898844439611078	0.925813227477896	0.757686702290383	0.965438792638794	0.930630493118221	0.248944159674805	0.867943966866704	0.883791100878653	0.22023994573551	0.762274365106934	0.455551876251459	0.669775480266408	0.925935476814548	0.844402497554346	0.898426727844671	0.699951724331711	0.927207291089764	0.837802271235431	0.838698928866828	0.786567278086723	0.108782683286406	0.838744529734398	0.785058427812702	0.750644681784036	0.557499477460483	0.91509731273186	0.844318336562101	0.85409550075253	0.709562970120296	0.692513870847732	0.816923403422919	0.400895045819455	0.841563210059135	0.717552335806913	0.736921401601374	0.931853198384999	0.834604733553731	0.752845118636875	0.748580680973165	0.490272370325096	0.914292069974486	0.827256147875066	0.80277848955712	0.16534541856776	0.830305023742199	0.91525117997709	0.922606835158874	0.916716938696732	0.31122696920923	0.918477416073126	0.79503056833265	0.915931601664824	0.94944929424526	0.752726594896142	0.280724517637741	0.915311350838636	0.177108089869149	0.908385838016257	0.850030048245931	0.788660803237325	0.861400743973996	0.802986613045879	0.876198963253103	0.6967424747773	0.480157131367018	0.875005866535776	0.875689153482085	0.948863090203219	0.818668169728189	0.919247423996327	0.142998407014026	0.900709683185739	0.598843806722926	0.495699357319761	0.736435382173122	-0.142650655713512	0.626324137004117	0.826657499661931	0.757249801163923	0.837036734547825	0.656409410040159	0.923334174638352	0.859346786248205	0.893375695511908	0.398677740672926	0.871226020550946	0.393731620527755	0.577681641981979	-0.0787723212166021	0.865947774599693	0.840688952771712	0.055045472013531	0.899465334047319	0.934502179885677	0.869129124382079	0.573977193303716	0.773351852461164	0.289363245734269	0.673038384712186	0.585324026952607	0.685055784592609	0.951457403673208	0.0422735484064469	0.840836865093876	0.68197900437379	0.767220986785753	0.789081551296727	0.814366181858221	0.801121565022718	0.570624483738977	0.772543545404701	0.945256148273362	0.780923277513713	0.799663283995402	0.932394659455617	0.899001308455414	0.788819275918277	0.838471302534104	0.749864126559804	0.844360905345505	0.555296352671065	0.526953721440781	0.690495609487054	0.660070428848131	0.866717526199853	0.473475603531059	0.717160922529649	0.947663270363228	0.784729641083508	0.558123377151439	0.894539655320682	0.726209453394523	0.545493501423935	0.564595970403373	0.876980999925948	0.787613860169319	0.899640398339955	0.435670588845718	0.768361397541894	0.656889205818462	0.875606134404959	0.911536292077481	0.684320085097138	0.826039335118266	0.813154473726363	0.728841710515684	0.845651231637252	0.681367558742441	0.957611949195435	0.879004014764985	0.623092645674036	0.900773980852116	0.181673891505915
ITGAX	0.943980306460593	0.926842072136014	0.767669443652149	0.809874628898976	0.890797963259424	1	0.733615450164634	0.863533286221856	0.830946568651808	0.570625148412475	0.879537440163061	0.760424177390489	0.923688168738935	0.774901696330313	0.757555661201743	0.571767364132525	0.951238913798128	0.854568773005845	0.235492101238181	0.771128899521466	0.802913334057082	-0.0867171510792531	0.635935157666437	0.339844063724215	0.363684450125925	0.738817209263926	0.809699817801766	0.66813636854172	0.467151379917711	0.886225513754576	0.677779265263289	0.628763879136794	0.816179462974215	0.0640974984681524	0.660255335132733	0.570475484998753	0.755116888853217	0.343706462544615	0.901488234139096	0.796499358359208	0.852328562933688	0.575250815918146	0.518919720702269	0.669784066718436	0.462288462986899	0.731426685031904	0.54237548254718	0.687049357425631	0.759097393391107	0.745730082827937	0.700786693337608	0.731065492336981	0.28136964975612	0.716907313617892	0.84338085964715	0.764707501054356	-0.136528752859089	0.744849840045033	0.897824881964586	0.949006209350014	0.916217894857472	-0.00991927926239346	0.850329939467692	0.656336013561798	0.848089364312493	0.887646139749836	0.601648732136275	0.295874755791492	0.835915535203946	0.301937594872435	0.867208135736431	0.689210810098405	0.769764025100336	0.705323072100363	0.705295924173376	0.758156042892003	0.541350080303493	0.615239922745876	0.742955444066211	0.845525529359766	0.94835532091818	0.763703418732867	0.849689112639825	0.188140758552669	0.910068938857872	0.543458130797349	0.280672687318568	0.746781539999496	-0.094107608437867	0.707955595631	0.654980310403253	0.719487733487132	0.844048257108728	0.468041672332166	0.82089099600684	0.702725771759773	0.679789884971256	0.288505765455698	0.812681084630704	0.0600812663176845	0.471537384910203	-0.0387394380225148	0.673102234077207	0.722969033875887	-0.193402795276797	0.811500503019904	0.816766099139203	0.699676054326653	0.529263796248055	0.590309004810223	0.363509640627905	0.502093269376534	0.430426676455256	0.552838921546986	0.904810041256008	0.0835225076674885	0.717388723535793	0.477924319394053	0.491965685890973	0.856254355998058	0.800706404089157	0.643034602901626	0.481503032547849	0.835992933823078	0.867677890572975	0.75423230631599	0.664456617636274	0.904247730244047	0.821552908267456	0.769763112568397	0.760808197966896	0.549367937616811	0.759957357320266	0.553854798523627	0.48369538981947	0.657995442895456	0.528425079704011	0.755548599700346	0.408133525482676	0.521299001266516	0.891115453721216	0.70668129897949	0.516404125675726	0.779623307683193	0.609306855594412	0.616787674015232	0.466519987950331	0.823524984516061	0.728878561592604	0.873538887942141	0.388603513873436	0.606339768041973	0.671731240429463	0.908475610766108	0.7988677479339	0.541303536565453	0.802657104088437	0.881429578492749	0.544425452362555	0.832598778912035	0.648304337537931	0.861404269035137	0.79376924958512	0.543912911463428	0.800277952009883	0.145131106816832
CD4	0.82589464705624	0.853973850038197	0.540084139030218	0.919610652859658	0.917878136221703	0.733615450164634	1	0.897235964940981	0.887523857417106	0.852685930624466	0.946146013905181	0.62475509307595	0.845357232118701	0.906162762901605	0.940894379448455	0.848354662778818	0.879079538434907	0.88762773058495	0.205100069664912	0.866672149307084	0.849202036685207	0.449059246115195	0.815705082639919	0.510929023529701	0.845597432236895	0.963631390943777	0.761125656526814	0.954167899484305	0.872288933765572	0.842115600441614	0.87269057856913	0.953486845211441	0.645763410089159	0.153197540575526	0.916880296028905	0.882978484762274	0.685903717470099	0.73246576027246	0.809867592548649	0.708386768522948	0.717490101848904	0.786671512153095	0.755293145353208	0.874412120840762	0.233284987480081	0.88970437322362	0.878590551862085	0.650673897852608	0.956027296574535	0.84326060751835	0.697413361701041	0.616023912992692	0.639313300928721	0.930815955556898	0.761070514235196	0.791511553647697	0.386767261931923	0.838050726774269	0.767384290651562	0.760185710986999	0.75070652776244	0.49312095885951	0.911926018366391	0.816193404615135	0.895780962144471	0.856266546037683	0.721691252703098	0.188211496603131	0.917088927884998	0.10626960689408	0.802551362749428	0.898737372584919	0.722652593743998	0.884800586395635	0.767983409165197	0.904308426523799	0.743254965087457	0.243875238420217	0.820160459283555	0.869683868106418	0.839092772721163	0.764795992170286	0.83953151581616	0.0750472983347991	0.81822925257713	0.494037987975415	0.670914289495673	0.614796970736098	-0.184912004409655	0.451565087919173	0.903979260375431	0.655869629662745	0.786010883607291	0.644294363071971	0.898022215348922	0.91223875106024	0.950039716540147	0.540931705633266	0.821010700024397	0.631495698671165	0.696340190406683	-0.168746343947923	0.885890290376688	0.881624310588738	0.196560125640855	0.890353233870189	0.929441455696467	0.947840507012957	0.505242090304436	0.807846442804076	0.144155613856357	0.755103314858487	0.579839892939944	0.780395634393514	0.880255237125264	-0.027558229068472	0.844109227700643	0.820622970969945	0.898204497627616	0.604392595964884	0.664419678759039	0.795970195421698	0.588050861449585	0.645483711018627	0.851526498213659	0.712850722911934	0.785226473813069	0.848488547742134	0.825344917288008	0.79993941334151	0.842170296767865	0.809154798048797	0.798239779581138	0.472210011327122	0.508922987866074	0.713021754022239	0.714145218592103	0.809961228822159	0.442510858105963	0.815116474240442	0.836837774789549	0.78933930902418	0.532890096033056	0.863142756581799	0.733510398057318	0.35881471889238	0.511679219629817	0.788466812754158	0.689181687840279	0.846889379729845	0.544084464727422	0.800284693937181	0.652763006201755	0.68469698587507	0.885192634753315	0.747745760077367	0.795959446648932	0.671927743732779	0.829981312404728	0.820889911421879	0.747579773974898	0.88729135326912	0.861169985548983	0.696310887325441	0.916029417064723	0.339103124748092
LAIR1	0.90142494284591	0.895737590668512	0.815420393923078	0.830069909548394	0.966314316685999	0.863533286221856	0.897235964940981	1	0.913918869617783	0.686349674592889	0.951424017760598	0.844455192458244	0.966350611118652	0.831775987614552	0.892100976372552	0.732115413106448	0.924272313474026	0.860262158993128	0.42888797135235	0.837511813302765	0.785557135602445	0.158403525454169	0.820541882302581	0.440999833813636	0.62020533339556	0.879465140489448	0.902511319086728	0.864194956979692	0.652074772708495	0.953027505299741	0.868510390007146	0.798150823747622	0.863886919897324	0.27479290842109	0.781194518805468	0.686274108147446	0.777663255994792	0.459822846137608	0.905343134663406	0.88524891114381	0.903688425675352	0.623204760335804	0.795675544175645	0.715664852325645	0.540271670407094	0.745995822611774	0.690893316149344	0.822736637778553	0.907334272789377	0.873364062671937	0.837944388965686	0.841777225954028	0.357984866346635	0.835520837525642	0.835871378715168	0.722114604861841	0.0722402254424574	0.761435878619902	0.941051719955803	0.88515706249683	0.92970948100314	0.286731004296471	0.861952410524268	0.692333283237386	0.872532179670644	0.939321542177996	0.817010028905155	0.458096513728735	0.941713674512885	0.317435957094569	0.845657860540223	0.870561896417849	0.68130124345475	0.858547692951768	0.727660829002107	0.870389161137521	0.584309323400935	0.56670634683047	0.884385392661925	0.884156425435884	0.941807309388323	0.71340123009732	0.95822418946856	0.319052005026443	0.907668552806006	0.729129443559628	0.382914095090805	0.827632930563461	0.0342309416571585	0.735010079629324	0.777603256776508	0.838817268111092	0.74155347314841	0.723812013325576	0.948132106284148	0.777916898106579	0.864942081894085	0.419095667557448	0.790985282737319	0.34224475858402	0.548172834398093	0.107523271103417	0.798599207174339	0.737511398167951	0.0975172273008861	0.903158723017394	0.90444202374722	0.860836007735492	0.706189550353293	0.669411605402113	0.449572152134629	0.664276061198137	0.590056078628688	0.591933081247166	0.959454866655398	0.214100118486479	0.790418649725869	0.59134351919049	0.729009960512168	0.843754976587974	0.849008056753324	0.805972335256407	0.537056487662072	0.823212424120286	0.952115880958657	0.826653325120019	0.698327103087645	0.930286971701209	0.940147558205589	0.765967371863688	0.841440915480276	0.771069363456768	0.764944536189024	0.686611461484822	0.649834888744258	0.6865095866293	0.554159399151843	0.912113878981571	0.616246704466756	0.648462221297251	0.965326472408981	0.711583948365531	0.546908727821465	0.925948356291524	0.753795010882446	0.661716162633338	0.679759227262982	0.941971891419864	0.863649749250339	0.888617112803881	0.446071689146288	0.778853177685588	0.605752838112002	0.901255059825997	0.930260705829405	0.668467454810885	0.751948241206002	0.836280511824413	0.674525479353899	0.837789074282821	0.697589906019569	0.957863837594782	0.818494940561608	0.62140861325254	0.879397172194497	0.167653329014285
CD33	0.905389281711642	0.901301651525866	0.674798782625064	0.867813322858735	0.931263045069043	0.830946568651808	0.887523857417106	0.913918869617783	1	0.708453959629727	0.910354435560128	0.691105176675972	0.932853258698212	0.841843065695464	0.847397899680842	0.689985677762459	0.905445598200644	0.916702783437644	0.269751025177254	0.838149286543766	0.881284578789337	0.175139603256508	0.78742316601291	0.399252218067857	0.625893649112907	0.856855365184361	0.820402009053689	0.847330261012816	0.716836281436669	0.868826512171268	0.817893804074175	0.810900901550396	0.765289735722116	0.056137748827197	0.826648009347465	0.773298090143936	0.701560003755361	0.545264985066291	0.909217196460813	0.774769112320927	0.833033581556269	0.740702990954674	0.689833603778298	0.796897802390259	0.358815592144168	0.823186927239473	0.745439685818837	0.736257341223827	0.91998962872184	0.771416375643078	0.691336465057993	0.689075567194094	0.53201731841115	0.847520943494214	0.803797369133685	0.755612129950074	0.237898055772499	0.851500399325493	0.874833944214948	0.84045723699544	0.855158659004089	0.268407086748742	0.893328012756146	0.742679536132272	0.851212611560711	0.926864017693224	0.726885559647628	0.251309174829564	0.880711068106331	0.157230733650871	0.881365967747033	0.825969914373797	0.78662512503821	0.842897041206403	0.807825148646846	0.812340174536857	0.714214553116336	0.464888967102422	0.817583398144097	0.838317147631816	0.878955539108548	0.791872803933447	0.85122035370405	0.0912063107150084	0.837632900456159	0.57232247240028	0.488459425910792	0.652187006574207	-0.192667086498279	0.559725861272442	0.798404243543959	0.718161671998952	0.787590449230211	0.638324185188094	0.845004126204628	0.844961475899339	0.826296705837784	0.386799747320249	0.859814480680501	0.380112883633693	0.589055192396967	-0.126666198195061	0.829640406579585	0.781646061981144	0.126452734681896	0.877001718024297	0.892905936192799	0.837954495202076	0.521346189943308	0.730201441553623	0.247530561136097	0.673711447593319	0.561101599403826	0.689852057776972	0.928957255132298	0.0244180084262174	0.785035193459658	0.731497946153946	0.748801940579195	0.71447396722781	0.812686079026273	0.705962501022608	0.552170678107739	0.718514014895224	0.939086134148619	0.723035049157702	0.817095497526195	0.882820303536079	0.871481166043004	0.770796839889289	0.815552600807499	0.713728453502999	0.762874724130924	0.526002922799998	0.532682440970062	0.635477887238838	0.703124415218428	0.832896886917924	0.452656376218071	0.699117489186431	0.90355558464313	0.76762761616184	0.571068925613556	0.848273808226971	0.715273190701337	0.496925978992435	0.538119745733438	0.835028333128372	0.736912803619483	0.872520830954338	0.477608467289319	0.711367496395232	0.651131237067561	0.830993981643847	0.876348555676964	0.659915346726046	0.777392894779523	0.789127679672214	0.664641425072187	0.838091253472157	0.664436930129186	0.935395678464558	0.834199210098606	0.672616005862105	0.861942825355406	0.198420875725452
