""	PTPRZ1	PTPRS	RPSA	NLGN1	EPHB4	SDC2	NRXN1	NRCAM	SDC3	PTPRF	EGFR	CAV1	TNFRSF12A	FGFR1	SLC16A1	BCAM	NCL	NRXN2	LRP6	DDR1	APLP1	TNFRSF21	TSPAN12	PTPRA	SDC4	ITGA2	NOTCH3	PLXNA4	ITGA7	AQP1	GPC1	ADORA1	MFAP3L	LRP10	LIFR	NOTCH2	DAG1	UNC5D	NEO1	APLP2	ROBO2	ADCYAP1R1	LRP1	FZD3	ADCY8	NCSTN	CDH2	MYLK	PTK7	CD63	NLGN2	TFRC	TRAF2	NCAM2	PTPRK	MCFD2	NRP2	FGFRL1	ROBO3	CD99L2	EPHB6	TNFRSF11B	TNFRSF10B	MET	LDLR	BMPR1B	TFR2	INSR	NOTCH4	CD46	NOTCH1	MCAM	PLXNA3	LY96	PLXNB2	CD44	RAMP1	ERBB2	FZD6	PLSCR4	ADGRL1	LSR	CD47	PVR	DIP2A	NECTIN1	ITGB1	STX4	SORT1	PLXNA1	SIRPA	TMEM67	ITGAV	LRP4	LRRN3	CADM1	CD9	ITGA1	CDH11	SLC16A7	ADCY9	RACK1	CD81	ITGA6	ITGA5	FZD5	ANTXR1	BMPR1A	TNFRSF19	ACVR1B	UNC5B	EDNRA	BMPR2	RAMP2	THY1	TGFBR3	CNR1	MTTP	ERBB4	FZD8	PILRB	PLSCR1	MUC1	ACVR1	F3	IGF1R	NRP1	GPR37	NECTIN2	CALCRL	GPR37L1	ITGB5	ACTR2	SCARB1	AMFR	EDNRB	NETO2	STX3	ATP5F1B	LAMP1	JMJD6	TRADD	RIPK1	SMAP1	RXRA	SMAD3	ABCA1	TSPAN5	LRP5	IL17RC	SORL1	ERAP1	F2R	CANX	ITGB8	TNFRSF14	TNFRSF1A	CHL1	TLR4	GPNMB	CD82	PTPRJ	TSPAN17	IL6R	LPP	TSPAN14	ADGRE5	CD74
PTPRZ1	1	0.802633917157678	0.711658846502006	0.882372285212589	0.925608086668384	0.795506943283536	0.8979296592429	0.943555306737467	0.973750818630145	0.750642328069368	0.753401543065423	0.0748005477806516	0.51974421932236	0.690351230927647	0.641364310482195	0.776670790924494	0.853633123685715	0.9511011575938	0.923908502929353	0.944069462205811	0.911644167240497	0.682312905013261	0.952684374672855	0.929523924531458	0.519428141498782	0.941208768730445	0.249067134757406	0.769700795870147	0.928273943101719	0.883484823956056	0.864524284352623	0.935020779507843	0.872253789008054	0.891660606774331	0.96242656389059	0.926145002777469	0.943285147911552	0.774518062763143	0.947392645331514	0.942991108374439	0.881236095851038	0.85340353413005	0.756182854643047	0.954325111782257	0.532855266719686	0.892276796850803	0.958700792547535	0.821825837067605	0.724033671845101	0.879579726964441	0.858842475571438	0.445041199772055	0.802875664615149	0.941391892842122	0.818976286955814	0.849268948274089	0.948756450632158	0.964116552522872	0.882623020243315	0.929086008892972	0.69475078756718	0.770305866801787	0.869752372713333	0.117850273533752	0.838684933103133	0.946502796386699	0.81184760673855	0.461842230066476	0.808094298127436	0.7729980222996	0.951283989683335	0.792647932482323	0.845236817203899	0.270286344046937	0.863962181533168	0.817121847634976	0.920695916593819	0.864937949375075	0.886902061759807	0.90030264245705	0.935673503720442	0.759436902902352	0.921251457842282	0.614955345257503	0.872692643385251	0.892246069527002	0.922035498263198	0.776150148436768	0.910465792280628	0.872918345813039	0.772064961818626	0.867241323994784	0.977891664742451	0.626662871033522	0.922413348643945	0.952740085773028	0.696483398433113	0.437418757339979	0.83288670985166	0.8821145413106	0.908642844859448	0.698869066381678	0.93512495202147	0.950263058773011	0.634923512643533	0.94018775425351	0.925508006250914	0.957789826908899	0.939135636021345	0.8604709145447	-0.0361693609670116	0.554822884263112	0.922557853668934	0.862002036314454	0.903495688234171	0.42145377526422	0.868808292043924	0.963750989327957	0.943831234734293	0.889918330637233	0.836473063463061	0.96291764246852	0.891973793635923	0.383158970202115	0.942676376768715	0.778107297393006	0.764000896562277	0.956928429263698	0.781498491497837	0.544645394831513	0.835731477060215	0.864350277955239	0.88346230470534	0.198115004045826	0.757199334343772	0.957373326311165	0.846719297800965	0.473485484534091	0.812790487771636	0.914508143325539	0.743895760328253	0.754088231371429	0.842603732198503	0.798156768204074	0.652912339163371	0.951141194323377	0.587869648250556	0.948733837155098	0.922447032218895	0.880064785178896	0.909687178612907	0.923523520622557	0.684702038081674	0.8547362928416	0.97403552149046	0.905837976437827	0.891976973521193	0.914942836941028	0.844107876823604	0.297773617768756	0.824550688236819	0.893955763047631	0.646819195481283	0.818214908300597	0.842300553280713	0.8535925459058	0.805914224062056	0.0726169739159979
PTPRS	0.802633917157678	1	0.627882146940942	0.866367044003436	0.814088825602468	0.801709706713345	0.800078432425038	0.841599577392452	0.777136782436507	0.792432223928399	0.776941038882647	0.267038104536648	0.54730676737419	0.708717882292222	0.7382498028232	0.821732215003698	0.811376364320945	0.777188557087842	0.878246475964597	0.802788829114338	0.742392466828909	0.648898546076994	0.761040556326236	0.819172588224344	0.624248845946644	0.801685767279777	0.408231507153658	0.797702012763351	0.787595234040512	0.828097473809863	0.774796508791969	0.758930345416273	0.801685028201893	0.825881603150508	0.816121319945927	0.872285319962355	0.825580805484236	0.756501458161013	0.860229263894411	0.848910003548984	0.83199665823851	0.745798456585388	0.787174734726146	0.841375693409277	0.690127395859477	0.840712622407008	0.845341547590993	0.726183729977094	0.742277671399366	0.759461641947221	0.784961095816714	0.576164746424142	0.651039071715885	0.777734265166205	0.886602767853769	0.811015844773591	0.769142221142119	0.76688354353941	0.773241693915264	0.775354855719747	0.670218628078036	0.739714340894619	0.810309925929489	0.339342477517565	0.772577405131931	0.798395017774098	0.643709577573706	0.625228175605639	0.769436487932989	0.854992908689675	0.812550572090858	0.733786419701332	0.85235894621212	0.447804450924177	0.840551949625799	0.780354433012014	0.687152381513813	0.811028722365297	0.85125726041503	0.802986758394796	0.775222221614792	0.673293874084599	0.789894674838419	0.664280586691337	0.843598805719456	0.792916481653849	0.849109251411425	0.770111430245146	0.82779668636969	0.813414516033783	0.799255454360712	0.855077417449527	0.797680417817738	0.751927178321418	0.739710591727536	0.78928539410267	0.682931893745558	0.618056887621831	0.828870142532109	0.763512109729637	0.792131013924272	0.668103843921276	0.793911122889314	0.756634706684832	0.691696256202426	0.834287279249125	0.807291103403918	0.824874268292549	0.782847906949717	0.804771765911681	0.243191427049969	0.635450524603982	0.885370731221705	0.75625753878836	0.662799553721163	0.481287009172644	0.792695309956718	0.797683405678941	0.79446525821204	0.753660560752493	0.828192132260829	0.780375588361042	0.760656656323018	0.564638572845758	0.748065509825012	0.782775488187189	0.821641850798143	0.80881404883847	0.828673653859225	0.646357868136386	0.579962138489473	0.782959070604002	0.830969944045271	0.400219046483405	0.789330514199438	0.771825845581632	0.667368634453489	0.549815328501194	0.722104793051504	0.854187200098862	0.683562522201468	0.716319797338856	0.837856343056694	0.733791307963497	0.725013419554686	0.765722796961284	0.764580524269069	0.792103461049247	0.794957947048256	0.777096592064033	0.805578325639649	0.782454405586292	0.727488720857014	0.814417354085214	0.815734893273874	0.751246252428714	0.801580043960763	0.76892206549997	0.717328658230594	0.558385285991813	0.688039437693714	0.758768352826341	0.619194821098026	0.782878889226862	0.840824135093643	0.865695291508932	0.758194100928935	0.172321441817698
RPSA	0.711658846502006	0.627882146940942	1	0.686476631000986	0.78538949323193	0.852826395196431	0.658286194545435	0.69406888129344	0.743339360592468	0.738822534568944	0.808455817249092	0.544177823167107	0.801422532060439	0.854345962577563	0.729436346614425	0.726106350900189	0.871873894212406	0.769765163893702	0.716493831080349	0.807901250617624	0.775704949788916	0.757007057654373	0.788302191356455	0.848844186055907	0.664676486285507	0.756890829029162	0.515761981821316	0.713757664560472	0.745743883927406	0.690144727745386	0.837123912233048	0.768116522123119	0.674339375212551	0.772258303290011	0.731321428275935	0.735825526467993	0.817432632158905	0.56164918036261	0.738767265746443	0.788103929821259	0.699913616910397	0.757918447594947	0.747977320210795	0.770927007716697	0.490715389088434	0.823328628839101	0.795768823506667	0.765143818432682	0.776338632223219	0.922567724057327	0.72543451545091	0.643239546100966	0.899083132629238	0.714372297404189	0.595424332582083	0.869944752441243	0.70294441729777	0.781986808739046	0.8224998622113	0.735430993420403	0.437035763029566	0.74269404024546	0.83424183848613	0.453216021768644	0.769250216209275	0.675779343339686	0.857707960780303	0.355574324237783	0.687598410866953	0.679040463574674	0.739514720148951	0.662145866202145	0.70599982018391	0.62181715472699	0.737882343472561	0.708099303454977	0.769346952897483	0.725790074668066	0.711220681555005	0.735494567039929	0.772980543650293	0.828453379524148	0.874734068352977	0.793656760740067	0.770749153244391	0.753893623765607	0.814902318512628	0.880182050134829	0.732247103831962	0.76137324355738	0.755622094881278	0.702299034861937	0.72027204167442	0.599937719474504	0.724979080300684	0.779965294818532	0.805024103263223	0.32397008319798	0.609191017581957	0.786703720068484	0.735310990538025	0.973042342333317	0.849513216384571	0.697401741169479	0.720434892468931	0.775945844247727	0.818134298417841	0.701915536012918	0.705558235108401	0.769249587851213	0.289411037495842	0.610003529511605	0.694669047774751	0.786878220101156	0.783945602030904	0.584341363790044	0.686864538118568	0.73765507566519	0.682800034645636	0.667162186289376	0.688142625035765	0.777594972885254	0.744098856303372	0.587942136485899	0.663085041729803	0.680666939522456	0.675010192653211	0.723844653764048	0.790958500500416	0.341341357616963	0.718052115547807	0.787446046947474	0.814696407963169	0.466500111563277	0.803406777531404	0.752039570298014	0.845296573834689	0.701717392045987	0.950781523811481	0.80926505687906	0.867486870815171	0.840412877367599	0.770603041378626	0.923177570698696	0.688843796208467	0.766894458663046	0.529032114398727	0.817156435130993	0.790942464045758	0.790069395348514	0.682608176101564	0.710264608069091	0.553119988087641	0.853945782557736	0.742488948708896	0.730854051495026	0.781988888992596	0.639149066008078	0.693588917172121	0.486620508128683	0.768136685334146	0.693618490154432	0.722125598169415	0.565367597452642	0.761183778699636	0.626205028022889	0.837496152017483	0.00286261948339319
NLGN1	0.882372285212589	0.866367044003436	0.686476631000986	1	0.897189668503765	0.868715947023651	0.821136443799107	0.919074243603382	0.86501134874689	0.815255374283704	0.835531764804719	0.257485320097651	0.569265816095263	0.773082603387822	0.77841241333676	0.81163375587792	0.888860723943722	0.853783653729499	0.921700558125594	0.888563770088619	0.854510231377833	0.675217736911976	0.854013078497036	0.889397840902962	0.659798894329676	0.90208321964435	0.420873375369984	0.868417368095436	0.913084829922267	0.887656628388572	0.85016751768586	0.834565434715808	0.842241040820865	0.881795855884668	0.894656545065995	0.944418668519474	0.910547867834877	0.765236548546424	0.922441295350844	0.938966309463579	0.876216137831277	0.78390843329975	0.830656008521733	0.924012289609573	0.688605715613263	0.909339895250977	0.936259158091548	0.801330491752063	0.799210880023057	0.839643585337931	0.869232884016512	0.574358823535931	0.740124490917136	0.868605133455004	0.90796127198657	0.860945940010327	0.838649139455537	0.860873500316851	0.833452322717305	0.876120358211048	0.672514686668451	0.795727796623477	0.888354108788687	0.300009101851034	0.874850412412253	0.87440206072255	0.751457205675556	0.610536165707538	0.804303575026937	0.848615884662686	0.890528735856072	0.784021901854257	0.892503285164151	0.425792608541284	0.884631616296753	0.820317763065717	0.777679749556283	0.870159486507574	0.909733659374334	0.859801664954926	0.873805857506113	0.724765811712385	0.868275971560591	0.671143496544972	0.908848577642138	0.872900185075237	0.917423553670183	0.79731903926493	0.92444442838287	0.87054569415188	0.854893998564371	0.922249586601388	0.880070712291621	0.775089550291529	0.849939311193228	0.886195125189005	0.756237019811031	0.571607053454666	0.90003427885146	0.866251692657281	0.877021555111474	0.714035812369697	0.866615777377365	0.819766579550831	0.692873047657852	0.905834156718126	0.883933304979342	0.886423978517928	0.871163873243652	0.868135584132304	0.202647281514216	0.692228700268397	0.928171884342009	0.833582166649202	0.75504292609321	0.517992752263561	0.840525227288615	0.90839603300921	0.872499907379315	0.819131359033776	0.93295552938269	0.865530802265934	0.824672972455479	0.530141504442833	0.817153711913194	0.820785410956372	0.853624762423715	0.878559506020535	0.830544575025144	0.625981244323889	0.691971503104973	0.848647459363112	0.875699450479563	0.389311281549355	0.836882948720791	0.85570977021863	0.767635025163452	0.565519739915431	0.810351596964561	0.892285562120871	0.763798472931776	0.754229322137902	0.892633843179204	0.801953006634028	0.779663579653245	0.850970199401756	0.720515153459226	0.887104950907675	0.871239386655584	0.852270029813577	0.861974125429951	0.843576420351764	0.758681835991032	0.884783322385133	0.916163960925166	0.81684789502892	0.865478504399684	0.825504630338268	0.801219819407854	0.513636984356134	0.802185914148269	0.841852936177666	0.656990965731778	0.781748969115489	0.893723256634501	0.91363842293086	0.875819093454073	0.0977818202579274
EPHB4	0.925608086668384	0.814088825602468	0.78538949323193	0.897189668503765	1	0.875822504672268	0.861451488222811	0.891874269314807	0.927662627375091	0.785448950551307	0.859174642520753	0.280226657882961	0.631401863193518	0.811217359403181	0.747079301071242	0.790302980363366	0.911247158931606	0.905150826929803	0.913781020313529	0.917531374963552	0.911208155092366	0.731052515636728	0.927137064837156	0.930484511439364	0.648280165470202	0.938069427930922	0.432952403928251	0.8442130570062	0.932604701830557	0.879454722450644	0.912349019715466	0.901897137873814	0.814966469174344	0.882471927767104	0.92689410744799	0.91732724430984	0.943374843142352	0.733806781267361	0.923844927275493	0.950326553714155	0.86101179439416	0.841501976699646	0.821682580521916	0.929538399707787	0.590232817859345	0.915654486099449	0.948295526111657	0.853762004743336	0.828550650210527	0.889795433097984	0.89409528190409	0.592677452689256	0.860682124608185	0.884979795517043	0.837907807203367	0.896428217513086	0.864488326990981	0.92229413799811	0.901494951167241	0.890645057324302	0.610206771898139	0.808965298801976	0.902863333113761	0.280575198620233	0.901178199135405	0.880312960608828	0.865204387745359	0.569088731333068	0.843281336668113	0.831861529555017	0.94303187205918	0.849618567948767	0.830811681753371	0.417686037018374	0.883601860047322	0.788928810459983	0.871849339881155	0.8655670134497	0.868160198946369	0.833807792392208	0.921313575294136	0.751176685596002	0.929606654564342	0.723640415126116	0.913971117785541	0.8786995165313	0.949639019248288	0.834055138056333	0.910699299749768	0.883552521294739	0.834093008598672	0.889873457034866	0.910210872470109	0.683658649990902	0.868617366066524	0.948804369823959	0.752965487600928	0.518461223279699	0.792120335177594	0.918281027110642	0.897879896925275	0.786998816348458	0.906528636279652	0.90465292762697	0.755328526573826	0.918109119169352	0.92140098147797	0.900016008918379	0.925964545193797	0.864408125005347	0.159125250394394	0.629648280769204	0.921798533959595	0.883553582982037	0.852735477687193	0.569209175494771	0.822229364137201	0.928680604409954	0.922392735544871	0.853837867381481	0.900154907816857	0.920181156721584	0.833684872898142	0.536175625462158	0.838107782957659	0.791678727397887	0.849091064037807	0.887010819570361	0.819347102954368	0.514754028085497	0.817390731895436	0.909815146899387	0.911711509039248	0.380638208257699	0.838481928659495	0.906073162813116	0.880415094289815	0.594293638844123	0.885600474628855	0.918681965303859	0.828931075251875	0.788196557057364	0.866269413282559	0.862108060382653	0.731091399619372	0.930014476927646	0.669245014308522	0.948724062058961	0.920165074528065	0.881554097896106	0.866430873682321	0.895410402473289	0.759772274867271	0.914351138032229	0.953944991207155	0.85178403840415	0.865841696661295	0.800395703007571	0.832895167461487	0.449984288953348	0.881287325488278	0.870260183629998	0.709949236971882	0.744460593011687	0.874271991279885	0.865343322219836	0.898770385432442	0.106653373992282
SDC2	0.795506943283536	0.801709706713345	0.852826395196431	0.868715947023651	0.875822504672268	1	0.721602817760436	0.842481959272587	0.773602233583512	0.912649655613469	0.931229310976941	0.622908444147934	0.865010505782002	0.949376544877337	0.928918787551551	0.819520928719053	0.960581546231755	0.805154758678213	0.883030825245182	0.848095858842169	0.796859613857468	0.782508817735898	0.808488796704709	0.919678908130129	0.867959845138028	0.827831375789029	0.692013906488942	0.884366878127329	0.859831616041847	0.824250505966614	0.896180003797228	0.833812961737822	0.82182438517557	0.892165604607895	0.847250117214833	0.892348768046012	0.896015721471371	0.766185120472697	0.873348748224319	0.909849817306292	0.857351732936843	0.826863063271917	0.942299301460751	0.889563925661778	0.776804461818259	0.929881987357321	0.903793784427836	0.81629306989822	0.882355499559934	0.916915045885595	0.847674375080834	0.822646518638818	0.835213756195054	0.801455877409245	0.835852132117587	0.96296136852159	0.76359360280666	0.815472663581268	0.860565543160158	0.810775331551886	0.559193110597273	0.889801639204718	0.94435009730487	0.606807577201947	0.911517039325519	0.785558364173988	0.832627024937599	0.596361798831723	0.777992209595961	0.907013925857872	0.802404559146416	0.75501650630589	0.888410773840314	0.712122888450039	0.88625227402202	0.853132398217231	0.687379606892606	0.857699453953314	0.874213089467851	0.813848665051856	0.841506126023115	0.784024066084763	0.89336722648533	0.878598038222025	0.928192447299972	0.840021243928334	0.916467334971958	0.930976274263075	0.876275535869337	0.884491055874978	0.940284535249903	0.903035245529585	0.8044411499117	0.837582599605652	0.759990483581467	0.828678624115581	0.91625489464597	0.553059200063964	0.807873371883397	0.884177623030814	0.862147896357479	0.905669523661541	0.853809709230151	0.728991228634434	0.837406820194128	0.898342599596642	0.856662724841856	0.804994764047596	0.803266840692776	0.885634466344771	0.50072875171454	0.784758935700478	0.875965208929867	0.779762512295057	0.693329332545639	0.719725311268631	0.825531574570179	0.827695539948591	0.791833145206725	0.753583906938214	0.860471271413062	0.813096422629285	0.763710559875216	0.767473012474104	0.729501811058823	0.836012417597046	0.88999037050559	0.831398729532938	0.878293353804063	0.513293785261921	0.626013934007495	0.86453714476962	0.904168048344154	0.648187078998906	0.925830418582436	0.763650025809433	0.787327481482326	0.794419311532157	0.917426650709859	0.899385958076768	0.879911416853705	0.865860030284338	0.928333809037254	0.92725062834352	0.854816684942491	0.840122691073164	0.782383604714827	0.84554338739998	0.838496302505273	0.859062182787899	0.799206024249642	0.806756205522032	0.741120893096736	0.967020696620555	0.84628499044487	0.792025442366256	0.887975575885405	0.716914378943975	0.787671481732085	0.724643806169041	0.761897766087877	0.795420205773747	0.814199042944493	0.695863389521725	0.919216433687602	0.810519194708842	0.909267997758704	0.0703822122773408
NRXN1	0.8979296592429	0.800078432425038	0.658286194545435	0.821136443799107	0.861451488222811	0.721602817760436	1	0.802132203198631	0.875032092323438	0.645849471258823	0.785849118876411	0.0861009730192336	0.417305684611141	0.610834669917674	0.603685178838055	0.679949110838572	0.788259221252472	0.869383279232311	0.844818755614474	0.833142154001994	0.807224613187707	0.600288460128842	0.901675063779288	0.835334284629907	0.446049740894583	0.844506217795037	0.27684782590581	0.68114897257847	0.854788122014196	0.738338320622511	0.778749634488362	0.830146331943259	0.739002406874038	0.750970523285474	0.882774824926322	0.833628247528916	0.859971850992535	0.706187230300296	0.851728783462428	0.829385044841474	0.882298125394597	0.800492183895551	0.679238995522589	0.830399573188318	0.492281525091376	0.794403960513962	0.859636157898815	0.734331239998023	0.684126042820329	0.756757879725613	0.757949057405005	0.452851466635229	0.735434403842234	0.809857364277572	0.764875982500965	0.770732884764791	0.790149021732056	0.824719698618131	0.808354427886111	0.751284634894168	0.540450920202499	0.740082774724273	0.763342040426472	0.0984908847002224	0.764090662980797	0.816782297069748	0.737739085751568	0.456885019454015	0.762752343301119	0.766204899497972	0.907571012461145	0.764245744758778	0.719200612341848	0.193842177401018	0.75617370461847	0.634350019120735	0.84330368597959	0.7885602096315	0.755645460724464	0.753129085533063	0.814295361372939	0.616688573746928	0.828239060649941	0.591406116084292	0.805857613450165	0.739433712145558	0.837637214706066	0.701707971610466	0.774188421313681	0.750385039578293	0.697989019460747	0.792749448211299	0.841345074657302	0.632042664429991	0.871639036564728	0.862215181401652	0.615335953322714	0.468320112377175	0.700984068328707	0.782598814179445	0.793710717806266	0.65657511241426	0.811182226747587	0.886598815478467	0.600581142177882	0.842997137688847	0.823400266171165	0.872327084901711	0.839789805154761	0.738972549825501	0.0318750892599624	0.437082143727709	0.844298823496104	0.846553646542845	0.827197569226294	0.385205742963982	0.6984285543944	0.835581093842157	0.877985260641576	0.72553927383915	0.789271757109053	0.833018330811048	0.756101937416203	0.36913705255559	0.76221611250646	0.666119162364503	0.696619737391684	0.797684014506524	0.715473589920953	0.443882874901876	0.846152534364118	0.765969642834855	0.818498111893783	0.225260424385926	0.671987343386537	0.884707014666316	0.776621580265595	0.396761919520362	0.753004299223941	0.826156688822474	0.719432695239047	0.646954258460966	0.755671602895261	0.721423644108721	0.614839835561506	0.83384291034078	0.546861219466969	0.89125385845707	0.827300304524981	0.803085159461181	0.782754243903536	0.810665066993242	0.649266749777856	0.763500073915473	0.876492564757283	0.751934598730466	0.737047273569876	0.770341555425376	0.714100682001682	0.28631811528727	0.837476370746154	0.797475663894502	0.544193128445084	0.674030754260053	0.737682698164018	0.825415004457544	0.735904102836811	0.144418108317129
NRCAM	0.943555306737467	0.841599577392452	0.69406888129344	0.919074243603382	0.891874269314807	0.842481959272587	0.802132203198631	1	0.913526477438484	0.825047487165102	0.749739110520964	0.179740921425204	0.604564677778186	0.741637710800987	0.712113868907322	0.844234226084089	0.8836219543276	0.87930044606793	0.94892767835949	0.935110882411095	0.870500818239481	0.690373771672962	0.875444643484376	0.91617608442031	0.618539988194151	0.930701750540356	0.316286098348539	0.818184515556043	0.913318021441789	0.92437468852054	0.858430121423254	0.87603852978378	0.914455538918391	0.937947025155272	0.91100796521769	0.947440227873178	0.924777867985849	0.773325352061365	0.955173797608015	0.959917506564129	0.872247430375837	0.773547358587278	0.806535491418162	0.962276276857747	0.634061779461884	0.910510971774487	0.947874753990794	0.832807675833598	0.749039429802097	0.889610381665928	0.856438480167961	0.489343514001769	0.756346356874385	0.929233422781238	0.871965971157278	0.877843202141185	0.953523248076907	0.91854126180468	0.845666263734836	0.944999395836026	0.780042783808053	0.746865566973806	0.88958047365047	0.262844050754521	0.838414174364149	0.950996529878141	0.761428836673533	0.550168258951904	0.813576836380899	0.823029761492193	0.894616966726038	0.785868202138891	0.920044104589682	0.415042138109677	0.898210040451808	0.9264364287451	0.826992391048229	0.889012115077282	0.961133554757475	0.941367392579717	0.916350032757347	0.804857914386695	0.916344808002127	0.64980023201242	0.90459997856309	0.927963119783525	0.931843814232547	0.815445684203115	0.950973923436855	0.910353248110898	0.817963078330666	0.916513714880316	0.961948257362494	0.704936273484939	0.844746511919026	0.902556015527411	0.743446565536549	0.513809224149349	0.93534244905174	0.880057214916088	0.933676670710765	0.699505811360035	0.923893943233003	0.861074251763216	0.685913656640407	0.945321269314428	0.902748261307825	0.907846065092026	0.896778260508019	0.892147780498235	0.0687030315574195	0.675973823409873	0.938458381396043	0.833681984074623	0.823610684253927	0.449027164757098	0.951788587734753	0.937348167656933	0.882895039599627	0.861533430460929	0.872453897554643	0.94047801060889	0.910589277000721	0.475641193436928	0.927127177550484	0.853698000993415	0.81969385841159	0.96560312729741	0.837885230479814	0.713349545860234	0.684493121741338	0.883325530004609	0.905603091975559	0.29058647307345	0.838667072045018	0.905898751672851	0.785275436416826	0.573344174431848	0.79255731570131	0.938643104619175	0.733962089879477	0.794855042677845	0.915550575948034	0.811720387997677	0.742931119699655	0.915729822067434	0.692401515150791	0.892163287305985	0.894882041931323	0.891445201722917	0.924980414980079	0.904600254893824	0.734385155449893	0.880677002661426	0.953621472795532	0.914658236089947	0.932598352930867	0.946624680379773	0.845011686385089	0.427391220152182	0.75812735768636	0.859419311949708	0.697228000145525	0.883449663131765	0.925070190996525	0.885254448861659	0.822291592111868	0.0652863523336414
SDC3	0.973750818630145	0.777136782436507	0.743339360592468	0.86501134874689	0.927662627375091	0.773602233583512	0.875032092323438	0.913526477438484	1	0.713067958799361	0.730832262389104	0.0604578053232787	0.50068023434738	0.698214656404138	0.5947572593444	0.758061431596003	0.839158369646001	0.939793273553264	0.880947596271839	0.956535963537848	0.944664731240655	0.693721227662561	0.959395907732457	0.9272543587341	0.483963074927184	0.948226799742603	0.210338049854118	0.778525657342668	0.925391918644186	0.887529158493687	0.882999182789307	0.920008720873131	0.83684481896604	0.877170653208298	0.935881371565764	0.900272602529827	0.942093510078603	0.709251784982438	0.928415862736543	0.934357178509669	0.822797944816506	0.84427504793879	0.706784069863497	0.938364205539556	0.450872359095421	0.874625400877261	0.943179868976045	0.851466204716861	0.726482106396372	0.882646711939793	0.858736490117183	0.397246189605011	0.842910825959693	0.92939497971077	0.774945088866107	0.833397649206341	0.946892146382632	0.970482537629127	0.882254402728226	0.932783883765429	0.677227532810814	0.726452861445606	0.856537508531776	0.0801236979620221	0.827919278706448	0.923696520771174	0.835886956779635	0.430789602115935	0.799640158907841	0.71941914019081	0.954491781446451	0.805468854982972	0.813647569823444	0.252447780717554	0.850379633497392	0.789332138318937	0.957541996813313	0.844222996362745	0.859948093303626	0.889533373267877	0.943323452453236	0.787996676167352	0.930394204544809	0.593065638828553	0.84087243826639	0.892519998882581	0.918382767212211	0.762845980355913	0.895904781566386	0.864910399676648	0.736973739772448	0.829249827834387	0.968294144709883	0.562338870303858	0.904460596099513	0.97157238859064	0.648396352467451	0.403168362674931	0.79715454576964	0.889076605870659	0.895414920489483	0.710882432662711	0.948613606201237	0.965581504122846	0.629827314272387	0.919350701921304	0.923924013149826	0.945540294977988	0.932815777184131	0.846948377559335	-0.0941523878121513	0.532781224284876	0.888399898561402	0.88250330943567	0.937473301438138	0.411257124308764	0.836701683486756	0.963312112007023	0.928995982403562	0.888623200410973	0.831900313090523	0.970076450217426	0.90322595510359	0.341206600100231	0.935141318786603	0.768409162217712	0.730544301589502	0.936677902824459	0.788780601760114	0.508146011600107	0.864039258664814	0.874346513886227	0.878484266419557	0.168380436359109	0.755683032442305	0.978831587498018	0.891973050102832	0.465509729677519	0.833598086052746	0.909312149548532	0.744178429444208	0.738048443795466	0.814188959095924	0.807317168984103	0.625681213186041	0.938299210497799	0.549652421063038	0.963235418573602	0.929684367588328	0.871618586865924	0.905970893479529	0.921329887414134	0.661072621468723	0.843980062035029	0.967162885031929	0.90461707466951	0.869983684957837	0.892644058070199	0.84694968757143	0.24856854886942	0.837631913822615	0.894009945741384	0.636990558612509	0.79314965001906	0.826652381120064	0.840973659969674	0.821719429896622	0.0803230655261857
