""	CD74	ENG	APLP2	LILRB2	ITGB1	NRP1	NRP2	SIRPA	PLXNB2	SDC2	PLAUR	LAMP1	ITGAM	KCNQ3	C5AR1	CD163	KCNQ1	HAVCR2	TLR2	CD44	TLR1	PDE1B	STAB1	ACTR2	KCNN4	LRP1	THBD	TLR4	LRP10	ITGA5	SORL1	ADCY7	TREM1	NOTCH2	CD46	NCSTN	PLXNA3	TREM2	TNFRSF10D	RPSA	ADRB2	IL6R	TSPAN15	TLR7	AXL	ABCA1	VSIR	NCL	SDC4	PILRA	FLT1	CD36	CD63	RHBDF2	PLXNA1	PECAM1	TNFRSF14	ITGB3	FPR1	CX3CR1	TNFRSF1B	CD33	TGFBR2	MERTK	GPNMB	LILRB3	STX4	TNFRSF21	PTPRJ	ITGB5	CD93	ADORA3	CSF2RA	ITGAV	CSF3R	SCARF1	EPHB2	CXCR4	NOTCH1	HLA.DPB1	ROBO3	ASGR1	RYR1	PLXNC1	BMPR2	MILR1	ITGA6	SDC3	P2RY12	PTPRC	ITGA4	FAS	SLAMF9	MCFD2	TSPAN14	ACVR1B	RXRA	UNC5B	PLD2	DPP4	CD47	STX3	CADM1	SORT1	PTPRA	GPR84	ACVR1	P2RY6	TNFRSF11B	FPR3	DIP2A	SMAD3	LILRA1	FZD2	CD151	LILRB1	TLR6	PLD1	INSR	CD226	BMPR1A	IL17RC	CD40	SCARB1	FZD5	FZD1	JMJD6	ERAP1	AMFR	FGFR1	CCR5	CD9	RYK	APP	CD81	TFRC	TSPAN17	TRAF2	PTGER4	CLEC2D	RAMP1	TNFRSF1A	CD99L2	TNFRSF12A	CD69	SMAP1	CANX	DDR1	RACK1	ATP5F1B	CD82	EDNRB	CD68	EGFR	PTPRZ1	SLC16A1	CD4	PILRB	C5AR2	ACVRL1	C3AR1	ITGAX	ITGB2	CCR1	LPP	C1QBP	RIPK1	ITGB8
CD74	1	0.623830771635756	-0.0207021961860999	0.768286503628828	0.276153350421184	0.0488286451613207	-0.369404791113002	0.249602090411882	0.714911426603345	-0.498990140714071	-0.096661183862735	-0.0122163934436271	0.565366580504369	0.787132561724173	0.113118552834801	0.258591055272493	0.80774938498027	0.442225546023289	0.822193376635795	-0.470529059018899	0.67177570391717	0.648799850255246	0.66468857309044	0.606998313528616	0.150896831063339	0.389324315360799	-0.103497588575001	0.364439556224296	0.507458666638564	0.0533906227786533	0.95631564689245	0.810161033303599	0.169636989027691	-0.262531572542924	0.468960328148842	0.367986972748891	-0.221345700836829	0.814428036639579	-0.06816066425595	0.600812882575492	0.930231273076392	0.282149899743599	0.789980308911025	0.976230800116769	0.885602800353261	-0.380986348002891	0.911062782658378	0.677384945803521	-0.469895829549732	0.241639323919941	0.110622472151699	-0.418238606682418	0.0379006826731941	0.94191191440137	0.191053342664934	0.804117478862748	-0.321194770230349	-0.276683400213054	0.863362470587901	0.932895040051852	0.18026156408906	0.838908974178477	0.904477070301682	0.731146774653508	-0.393030279044586	-0.307636378363951	0.325787208712429	-0.390199381328227	0.76444017055397	0.203636745168885	0.688906165926528	0.927056378426984	0.918232726549657	0.815644742331052	0.944068088865186	0.550531484318552	0.576768295913161	0.278170774962163	0.61495581880725	0.976926985546608	0.79583975251335	0.218783416579635	0.923312206921475	0.619793143058591	0.785177197369101	0.9498478335639	0.783908293634724	0.289149880016718	0.931627313948136	0.753919136088177	0.570366451972961	0.468963749617838	-0.487440726148025	0.0801240490506217	0.685723172889172	-0.0351930269155033	0.21273491202297	0.956432624949802	0.759327659377433	-0.623064418207083	0.681513626919764	-0.191811008200122	0.0183194867973963	0.849798880201098	0.645309257354442	0.327518469218389	-0.194434717800042	0.952479732500776	0.899211352677198	0.308439650008452	0.272705326773461	0.79006938550128	0.762227224569841	0.889441099657041	-0.152414119606823	0.897653967705493	0.751701413323144	0.289166340871471	-0.151790075972424	0.882925837022641	0.735325651039785	0.83944299056967	0.66214140025852	0.56188138332462	-0.0695239036093615	0.332062466569578	0.694754734282192	0.768336983287988	0.0365137248457756	-0.394264923770805	-0.289193097834818	-0.113290548094758	-0.0533168487764614	-0.2126530566085	0.765513234430737	0.678926583437202	0.623626377362262	0.490630271109002	0.580782956521605	0.482995078146407	0.58443852052895	0.680554471660697	0.670367067519864	-0.167092799216736	0.951650667248688	0.237266070056765	0.247762975078005	0.157982956396308	0.616405144039378	0.570193532638223	-0.218206961556272	0.166843093865377	-0.160572707981017	-0.246388317938647	-0.207037748689786	0.479364080771248	0.84210419662584	0.661655852130692	0.369198015695999	-0.065274676401459	0.70410680932195	0.131762840567879	0.571964832966152	0.15745233169136	0.745423189761548	0.740688028323677	-0.018437155993699	-0.251805051635514
ENG	0.623830771635756	1	0.578685000179041	0.896555613586497	0.807755231543826	0.649175741089875	0.031652724999876	0.799707549732832	0.861471099269581	-0.0520576795078264	0.554413298506608	0.566617608242467	0.932558108353095	0.864326355680774	0.652383876513612	0.870471545720352	0.920866946242508	0.867041373467328	0.757227907744254	-0.0107583201968806	0.853501288689365	0.890063350168895	0.964739122780955	0.931372190904592	0.761834479314732	0.837538460077547	0.566749560481852	0.672831823504361	0.865626173779228	0.55260272217127	0.609013845195108	0.826875762359381	0.783490294638673	-0.0712989999229096	0.641661165775379	0.831308893787883	0.284906430355333	0.923161063436998	0.0552518579715686	0.80565080295289	0.504587021940484	0.472692821272447	0.892896658118421	0.643567879974325	0.865816815945912	0.17624909962479	0.310793204445645	0.879411119148585	0.00675080935316073	0.465934268328191	0.552074268825684	-0.0276700564600588	0.643398027364063	0.667326035321579	0.603733335395669	0.642072246136185	0.185552390495649	0.207378844028607	0.895733574671536	0.345066399588845	0.602072300311483	0.780181087886444	0.746910957809821	0.902477629445251	0.172419578953383	0.237623285598923	0.818168557839038	0.124924386733663	0.808762883614456	0.622306611559231	0.910082014222261	0.741054535128339	0.471676409349783	0.873197069562989	0.518804685322065	0.605925103667627	0.7473034720177	0.0770241588312116	0.746381777838317	0.473101178036634	0.505983629359684	0.593474253391651	0.523084665111476	0.81888720839915	0.770092775551926	0.69881172905045	0.841790758080229	0.651045269430087	0.460407099786509	0.930478901728041	0.891952693382337	0.883850366422933	-0.0477177044453531	0.651748177151746	0.803226669671595	0.388142279270021	0.721746244743052	0.729166262686527	0.612236890718859	-0.30986916391302	0.92330180940052	0.391085153094862	0.392808109730427	0.833961245339008	0.80475491403641	0.882906342903427	0.278184338286696	0.651729961781021	0.455166550366817	0.899568779229086	0.435694117789709	0.301672165961169	0.854787635449433	0.447233112431357	0.552999963900597	0.86550851184784	0.481671204795711	0.694932888837594	-0.307047470828933	0.686108591264739	0.603874722437269	0.836226897853618	0.859319885854588	0.84653630846541	0.278455233872838	0.682274798625584	0.818334315680892	0.799407976592753	0.464035266954554	0.0735939726650067	0.207805853142183	0.521765228190331	0.370035943685849	-0.132741267226193	0.942935222537101	0.896171304442247	0.826417503676557	0.429366928496018	0.950643219818206	-0.0887200252845066	0.601548972879559	0.891578208168326	0.616836847329255	0.50368148824886	0.581122649060884	0.715382806689319	0.772564623847271	0.098934168487361	0.74602003553737	0.912676057996364	0.26616109918059	0.72058180448383	0.402707582467023	-0.20951807090333	-0.207715109953469	0.737835008295321	0.915563821475071	0.353734494739449	0.738932008511832	0.448091050745595	0.9564626743065	0.677726270171008	0.93617501688073	0.633256792947097	0.866699580243238	0.849339478938326	0.509713739222288	-0.128414369026997
APLP2	-0.0207021961860999	0.578685000179041	1	0.421067180117024	0.913195349150819	0.955170772230684	0.697202863250904	0.913394903506848	0.500930752833079	0.750288569949942	0.980748165202029	0.986817482805068	0.754807353026051	0.532871850286393	0.938035342223723	0.86408514177817	0.386754439616117	0.840144485943014	0.385120136310763	0.737889160659883	0.635241114542772	0.572256859034668	0.483479260634851	0.704114048558858	0.736019102905235	0.8704056097459	0.865153478124458	0.834521282295346	0.768554598117727	0.833846250408698	0.0375592421398009	0.512735515201695	0.856629140062051	0.544264736024023	0.743845599305001	0.847198829335477	0.798112730408175	0.382894491796043	0.524428158209205	0.677163860667254	-0.105297595624854	0.732321292840611	0.364075273292423	-0.03424278875726	0.356140890415315	0.873330673926183	-0.259575861794872	0.575463428805368	0.752893503329882	0.734559687952273	0.643359540822071	0.689492252750983	0.985569915138355	0.163578262733338	0.889061164313538	0.33315800827335	0.866048811632701	0.816413081054484	0.327432288589049	-0.301436291387823	0.889972509986349	0.33853389937216	0.299345240884807	0.583825547360202	0.881160621744715	0.896201785024002	0.879270244709023	0.848365989466899	0.496618035352513	0.919606539125029	0.437322803330251	0.189814830844733	-0.0145407208374152	0.351174236406624	-0.0203544275006873	0.295279994390082	0.623184479847229	0.130749140716117	0.203925986844389	-0.130368362642747	0.0636421951487121	0.734151435173577	-0.110723079221297	0.718120974835171	0.33480533474463	0.0714039965700152	0.463662769270444	0.493550571714572	-0.218209382021234	0.561111520409822	0.582478392816877	0.642983536891054	0.747189219047355	0.93708563485684	0.642622938394709	0.790792585981173	0.877654738609639	0.108817156202544	0.2895065086971	0.500068214810047	0.501998317070033	0.921114603541852	0.912262862532229	0.379973317115336	0.458795830612567	0.771788961637504	0.897418471595397	0.025622812248303	-0.18164350784139	0.81280713425186	0.57468417320355	-0.244779033745772	0.350549880410086	-0.0879781952256204	0.91780493544711	0.26002336248741	0.263736147506156	0.823649460866066	-0.124330565594798	0.258967466074904	0.264817547068886	0.338437169011121	0.664757917955019	0.709661795848794	0.834603370345692	0.637997678161815	0.611079669476901	0.316314192837157	0.849308494208401	0.548526424027049	0.869767582441084	0.923352321546099	0.748998516680173	0.0615676657296275	0.540114263797362	0.570243711748505	0.474260109911735	0.424768183789834	0.658873609917792	-0.219774382662267	0.0785157813194439	0.629578490447082	0.386122290816092	0.926635192727484	-0.108936301592068	0.887793068781315	0.87856262065607	-0.0425752258532315	0.699104005371735	0.687608420988401	0.576031834972172	0.732973545771634	0.963830100682658	-0.201128427061405	-0.244540077122522	0.304701511828436	0.424523461892573	-0.0699199051268772	0.826013101540167	0.790687239262879	0.549749921622424	0.903855289137257	0.755939791516951	0.945767993482258	0.570001710443549	0.407875579680309	0.926805647664427	0.0632395531892325
LILRB2	0.768286503628828	0.896555613586497	0.421067180117024	1	0.668384297784521	0.527642053936799	-0.0639617227415833	0.672878125988947	0.856863768058597	-0.190222552142966	0.360214692373051	0.420642167398064	0.853629259072736	0.841563170993634	0.492991631568464	0.709775539209319	0.927460262344697	0.753526458732506	0.8302858144034	-0.0780982984137074	0.82163452197262	0.817280097507554	0.916249297255015	0.899229572010921	0.658266794067476	0.713520120956136	0.421706122180151	0.65320521473478	0.825571967142712	0.489228262322752	0.679448945903445	0.837771318670623	0.64018131862035	-0.0419852071031751	0.616603594674429	0.695708099252994	0.17463510217542	0.890100417658779	0.104272842015115	0.852191003758719	0.610123590347787	0.486015224657831	0.909904600623513	0.757237030599605	0.891377273842709	0.0323128183857207	0.51763802527169	0.889169063005906	-0.0938258957443005	0.388590482469448	0.315266248816203	-0.163962015420159	0.496136606507775	0.766390098485895	0.503414594943221	0.647353265630281	0.0740970380125789	0.0903980480671509	0.911946457861462	0.537313993393656	0.517973234027771	0.881155347956814	0.786809848595322	0.837335417392269	0.0123436610224189	0.105642161721326	0.697231360032188	-0.0234018326879807	0.839665379332195	0.524482354250908	0.923248528447638	0.756026862507008	0.59938477704157	0.830749869940627	0.633298765997272	0.611159291133321	0.725928187141627	0.141978880319076	0.664236013916283	0.65658499866507	0.610437678550252	0.619357176197127	0.620261025133174	0.827371561263655	0.712248976273848	0.78482169155622	0.849776100495448	0.45669176549904	0.580162873281969	0.899096494483063	0.902728975841747	0.808867120464034	-0.195268789057554	0.528983768562589	0.737310152431786	0.302876025704798	0.633521255925364	0.785963789401019	0.647623961163336	-0.393150669777258	0.856631238818391	0.252190477834434	0.314582491540072	0.839662048173422	0.770102056439319	0.771640924038422	0.174990396417004	0.784872479760142	0.610020804921052	0.771270259711252	0.329731574165397	0.369480797314034	0.791555713572465	0.613834625953814	0.37874651220787	0.917294091732461	0.558181977197454	0.532117799919489	-0.340411703229071	0.705742509351321	0.583965590416863	0.811402257450866	0.839763174542962	0.747231626304346	0.199183890526801	0.637153460292716	0.790070362739771	0.896229868109703	0.403467078875747	-0.138117275847574	0.0886922898014516	0.334483579154397	0.227982998130025	-0.249944342097003	0.915111504880338	0.859010033677197	0.802227858805186	0.533771307051134	0.899226588342745	0.0012218126771162	0.526756057819378	0.891943832737024	0.638727486771528	0.343392184272972	0.678437188611354	0.64501492584372	0.676230786141458	-0.028991954282836	0.781551511945784	0.890655889432643	0.065795959295725	0.529203841462071	0.273082488611471	-0.323926142693108	-0.315214346878217	0.682002331564561	0.943847006838314	0.379633852896501	0.666510383666641	0.295872221093067	0.91033758855272	0.51638896383448	0.882486245324189	0.527332557045926	0.8243340424947	0.920263998022011	0.349486188833828	-0.282458842113482
ITGB1	0.276153350421184	0.807755231543826	0.913195349150819	0.668384297784521	1	0.939097350637481	0.553985776238804	0.976533772924429	0.766590808783163	0.468589625743589	0.887028338135531	0.903968737932638	0.92277981609761	0.755326403297118	0.956768625937897	0.928604914616871	0.671316891401836	0.97021293713344	0.610945842740612	0.523013900787748	0.839990511348858	0.747311934894377	0.716792491999393	0.875449597739707	0.837443932555947	0.950216267304933	0.874899249503903	0.895419413904799	0.925296030502008	0.85714618985927	0.314901196489447	0.734161775529988	0.929104919096853	0.418523835688798	0.82321687811934	0.926099959473476	0.724637798249458	0.672029625751955	0.467425490695331	0.818918977418309	0.164481610777228	0.774566183005544	0.597729436784266	0.270350929246704	0.626340786339622	0.69305775520103	-0.0261837305564825	0.794181111505855	0.504360259761295	0.767396333131432	0.670195879381853	0.377555119653946	0.950733958168671	0.435333050176944	0.894898785637037	0.531141950704301	0.708770594891399	0.696226258014148	0.620847706300745	-0.0403201408412457	0.912155268084575	0.557333847180388	0.566096913047367	0.795764139354995	0.690970078583922	0.742686236317117	0.971272314065734	0.629981239622167	0.706998153522479	0.909732550573665	0.651451542508313	0.46880883174237	0.254438995800926	0.634763508037367	0.248564203806021	0.513307823570995	0.713427102398468	0.227115337949984	0.488583402936265	0.140917903917741	0.327303454918428	0.729502335333017	0.194676484036133	0.850824908145248	0.60755306650918	0.375545065814104	0.683927292526935	0.615197422412668	0.0642680601905405	0.808001995735237	0.781320227804064	0.827984253989218	0.451339983902549	0.925062793803601	0.81841383738347	0.785744532710309	0.945909977226053	0.4015196241341	0.527506762801651	0.199883139685421	0.750675510291306	0.807611966858965	0.80820815688362	0.656929899403128	0.707449469839794	0.907382103632891	0.72601336779719	0.2843721163329	0.0921502973001815	0.911768969998713	0.664589780177006	0.0323836341287458	0.608757560038727	0.141391822928324	0.877966473355693	0.562985894142103	0.463563663436519	0.874452968973639	-0.155814773993903	0.486077484215048	0.493949202010343	0.576897606434577	0.810506340638007	0.840561261269695	0.668357641967984	0.729157131370261	0.810909027793604	0.55748097943739	0.849921011591407	0.41486762379506	0.682535529396402	0.884253075817579	0.722103752338894	-0.00971392201692228	0.7722602281541	0.804909682165171	0.635222499409995	0.505876662753937	0.858717874315033	-0.135025020063	0.374045233974455	0.827295771521387	0.571518136203154	0.85393484547082	0.207488391758101	0.940333684148701	0.952127737095246	0.0344933796860714	0.803344409496521	0.842657030668105	0.518609290398262	0.814274043901746	0.825709609730799	-0.209447505947821	-0.243276982495287	0.528768390127155	0.686448176849906	0.146230385628238	0.925840846146423	0.708275325404393	0.797579430636904	0.961930593619638	0.91024788885257	0.946252994515378	0.782324326045845	0.627260262910868	0.86750193117323	0.0028029051950152
NRP1	0.0488286451613207	0.649175741089875	0.955170772230684	0.527642053936799	0.939097350637481	1	0.712255014025432	0.943629717325725	0.620614177591608	0.647656342813082	0.916293723970895	0.93906606954397	0.798100116472791	0.573385498646258	0.930144417113437	0.867317686402349	0.490226612528684	0.859176465128429	0.485156578976379	0.72997020484015	0.70740025151978	0.577045941690075	0.560883325416306	0.764122668001028	0.848067870731589	0.889709634726953	0.908323610993256	0.869181731200753	0.841207816878669	0.924594657003417	0.0851275364366357	0.560465827755255	0.893185240066959	0.603333966178454	0.777254567941081	0.868634760344482	0.847387535790538	0.460405267335178	0.601128221056708	0.737880428312988	-0.0454530882972801	0.807422702692825	0.459695196296722	0.0417015269344629	0.405661394656526	0.84091844283218	-0.22202138643303	0.687744990964752	0.68169898755175	0.741466193956324	0.56878718994987	0.539255767797355	0.967185713317649	0.228213853600988	0.892424809016205	0.326793683360738	0.828954382860271	0.831494175657145	0.41763121456822	-0.245067086901573	0.923567928886715	0.415534539152772	0.369858080318098	0.622087832682946	0.814435603954733	0.861634497621024	0.896168159737918	0.791267640130292	0.581939714674971	0.921943453613776	0.531044237638873	0.220995624014527	0.0468107090519654	0.430970479756512	0.0333237104529282	0.38424694083834	0.671585158117012	0.22899943157159	0.289237056348728	-0.0795419714495585	0.189974947425401	0.761202576721374	-0.0552766777975066	0.777519243684117	0.387616414599978	0.168394392578791	0.503048753303386	0.52146632881809	-0.168150130941365	0.630129607871058	0.707052890184177	0.693849207065258	0.604774777694702	0.94974315589508	0.653840096116703	0.830422959380837	0.938370530476385	0.158912075868656	0.379789556998866	0.442338678164743	0.59371734596759	0.918018770213133	0.869760646075269	0.463261841593066	0.58375117116476	0.8538780857879	0.85392155028239	0.0753357542197945	-0.0965942503629489	0.855655490474011	0.628012631167353	-0.186373499442532	0.387317220197541	-0.0584431696242215	0.942625100489171	0.35005742021506	0.324954058581937	0.801781254589699	-0.130461553312246	0.250391970844008	0.331863769765479	0.370638633486974	0.687802645691891	0.734568147017721	0.784948495800086	0.719468275313683	0.646194438305944	0.420661495353221	0.884240807204259	0.483889903159913	0.779421031322863	0.919481743667187	0.789871979135446	0.0314062161913899	0.585919940926186	0.655401673035274	0.527472559721986	0.471503101128139	0.724597138408643	-0.223502710141089	0.19272450587593	0.694893434156124	0.429614028158837	0.927118853560825	-0.0247598038060643	0.911620365042113	0.939075706998844	-0.0828494118438888	0.71225012677661	0.746379806070338	0.566666700365999	0.7284050533921	0.915965205683712	-0.20634711647746	-0.253787117098388	0.434773112253964	0.504095351822666	-0.000806101115615803	0.870770411250005	0.752621430246606	0.623636887962895	0.932521229933713	0.804389095172222	0.943933802793105	0.607897822330021	0.513854024799523	0.931293159463678	0.0232024378325386
NRP2	-0.369404791113002	0.031652724999876	0.697202863250904	-0.0639617227415833	0.553985776238804	0.712255014025432	1	0.518335432669395	0.185362398316609	0.786624418034803	0.659546222621421	0.666843277424313	0.262997036164766	0.115861002920835	0.690137706530131	0.360505935923295	-0.0776885084627448	0.416770626948074	0.0625710226930164	0.888122530516197	0.325001114236781	0.0749061519779371	-0.0716330299298589	0.222599515924769	0.421506312891142	0.443774478654686	0.678373803662557	0.631916052303619	0.414518430916163	0.747072134726268	-0.291561194891895	0.124572068667931	0.436198000241066	0.877026534123158	0.51108983058794	0.460700583268974	0.930055201525673	-0.124075819234734	0.818376877405616	0.259263069256418	-0.382994757584636	0.752230961122225	-0.160019465941487	-0.401668786693506	-0.134048567683691	0.924954751099704	-0.447000386404295	0.19620376394881	0.771205233984459	0.695241250071184	0.358816888697436	0.558151418291774	0.670823044207814	-0.153378039398251	0.652140910295921	-0.0016996245092093	0.913145328798678	0.891491735247904	-0.165278013504637	-0.515374139521765	0.726972669905708	-0.12643435468485	-0.0287305862551578	0.073166235877564	0.855239662323926	0.876247020884937	0.471597738529779	0.880036421577595	0.181713989467765	0.684944282896843	-0.0797688868085384	-0.245382213505623	-0.175244611708098	-0.0836728697734069	-0.276056192628768	0.136215447948743	0.176319985601478	0.434937071894327	-0.127527874855943	-0.404943237492133	-0.0984103931461235	0.362401695816954	-0.393829090832799	0.339218141323208	-0.00276997457434588	-0.272948998237974	0.0170587682198864	0.182850002231718	-0.490641702092149	0.115779309622853	0.142885077901109	0.244630303689928	0.702307210942306	0.670581038677486	0.2590572350038	0.819670553433243	0.598880971431073	-0.320988399053872	0.140791020413269	0.793647292367245	0.0453971713946971	0.835018873168285	0.761012407685997	-0.01288856321364	0.219169532295736	0.340070548128299	0.848878938270706	-0.401732482001876	-0.450258477853437	0.315981585285021	0.656495341832803	-0.334303542390149	-0.153413008594708	-0.378783768767694	0.743020025333297	-0.206245426271543	0.215676339364521	0.494041061956457	0.225207391078335	-0.155364898949208	0.0783555472014503	-0.1704095940288	0.201599385725525	0.234639859485826	0.696198564722856	0.380198073272144	0.260466726824957	-0.0726944382075441	0.785691631692921	0.663102402644304	0.781509286889946	0.733120038535307	0.847780712082891	0.239349426720465	-0.00740226696092679	0.129263275072709	-0.0246152069337507	0.324827707701836	0.183804249750288	-0.0431642134441811	-0.121969477773745	0.206157776372677	0.111998622888431	0.710438847061292	-0.430166889105356	0.607593753123792	0.584057561962653	-0.0389080921529904	0.288563298477893	0.188100384125664	0.565780668061917	0.421536103738932	0.753164704231275	-0.00358770290589477	-0.0652399000899589	-0.0347595424949949	-0.0714945718256425	-0.148022374704322	0.559961204591812	0.566572647173416	0.0738218873767512	0.667302331107778	0.252966467191035	0.686778276614984	0.138692027953183	-0.0759591440733014	0.752595666306405	0.226471558849116
SIRPA	0.249602090411882	0.799707549732832	0.913394903506848	0.672878125988947	0.976533772924429	0.943629717325725	0.518335432669395	1	0.730516854407401	0.481769665989159	0.887943966578561	0.915189941924434	0.903757285173313	0.705094623838922	0.925614821044264	0.92075440391739	0.646288767224929	0.943440961559202	0.615131720450228	0.540742057352829	0.784149735069062	0.692091812146357	0.711618523478908	0.853284623285159	0.852819139250663	0.953588735276572	0.873244962219471	0.869438998364269	0.900263787279981	0.836468475152568	0.279343921900316	0.695848566363671	0.94486412222826	0.419985676867944	0.795145647434814	0.922324363920408	0.69180580014348	0.661089022944899	0.430980438714881	0.800051218182492	0.148404442744818	0.737271953975743	0.610077078447758	0.255373933549349	0.594861900790298	0.686442584072782	-0.0478747551558509	0.77305204449613	0.553005137336977	0.725491890775219	0.591390472563761	0.418953117763528	0.947520239054194	0.412586086348449	0.898392222661552	0.477958052933705	0.700781620097447	0.692698434874815	0.617645842412015	-0.0581646653289721	0.90398501335218	0.602942252189633	0.530909222227395	0.780306265176016	0.701070992316454	0.748856002581209	0.9465475190649	0.636263784343215	0.683134445629227	0.882035131413487	0.657401537562758	0.438395428732685	0.201416475151493	0.594524406577345	0.213842871579295	0.448745501835916	0.735931620776755	0.170182688326063	0.408991905256232	0.112962996207361	0.298414813154584	0.77159867031862	0.157719611633671	0.835274111749798	0.540996486756177	0.363320363170542	0.647333022793608	0.576786158628706	0.0330137862555595	0.762743754200257	0.786167993001716	0.799262973145714	0.469452183279907	0.893235819756339	0.774650555715062	0.743819262014002	0.949125842877828	0.369762790431353	0.489235497374848	0.201640593003267	0.726800175068695	0.800885630757261	0.804669251511444	0.622648214617783	0.670869238078567	0.924992117277796	0.721593083068422	0.27252899264009	0.094173414754807	0.919089423982166	0.581801623141235	-0.0381411462603427	0.565588675932589	0.102804164973436	0.856199353357708	0.540820375520909	0.402861207860505	0.841222868418396	-0.25313441540115	0.432249667789855	0.418838285311174	0.577929234520318	0.803052857733653	0.854346973294903	0.697649740550864	0.776460109958762	0.739230365792209	0.541485904429281	0.800289404935616	0.357122464263486	0.656561606884603	0.894399365277217	0.648441124233151	-0.0607043670371072	0.759138117501275	0.793802301701618	0.653743601731005	0.484777294954981	0.836484460544844	-0.188542104630512	0.387696660572252	0.831164284228382	0.514933059893145	0.876788494725108	0.17476592509677	0.920680755850454	0.931559572344164	-0.0702860157628509	0.78813254963721	0.826886210568178	0.485530908806368	0.758053943577205	0.843901542157789	-0.269998959946817	-0.303092446074951	0.52250633865455	0.674098928862965	0.120702787834767	0.885614506155993	0.691524840313607	0.779414473745328	0.945031728988263	0.907178094512641	0.938066322889487	0.745325131459112	0.63319323437304	0.847942287442191	-0.0615418382725048
PLXNB2	0.714911426603345	0.861471099269581	0.500930752833079	0.856863768058597	0.766590808783163	0.620614177591608	0.185362398316609	0.730516854407401	1	-0.0847157085358359	0.429238705154202	0.489207590435596	0.870603249119336	0.893158914448166	0.64058627710789	0.699461566732032	0.908665997533486	0.827741339189669	0.863793513462521	0.0508741949626333	0.914470805651299	0.781114063662981	0.829293672614521	0.888634851662626	0.681135915466005	0.801344915069306	0.500824118289838	0.768980242489351	0.857455920908774	0.648219239786587	0.727235860149357	0.905901385132747	0.660357936216456	0.180320355476375	0.756461669439559	0.788153248747976	0.386129311055967	0.89545910960069	0.338779317079492	0.822339379127237	0.647364543388085	0.683071065889828	0.858254958235488	0.731405393035672	0.885257857393188	0.207465118276323	0.483973224533101	0.919165622438306	0.00749489403821069	0.621294981475552	0.426739972891495	-0.142393495137187	0.57461888464823	0.80770374969015	0.653186785295529	0.753048952053872	0.241148661934728	0.274397799702554	0.890427474957536	0.489522996020411	0.677734731447418	0.808074257551446	0.864585966656668	0.894276615767766	0.153993594531392	0.257405824681694	0.778355299140802	0.13539588653533	0.873143356657406	0.621465255141841	0.798009397781539	0.792504522662127	0.694323412375336	0.889892165964728	0.689635456933075	0.744585616024457	0.737553769156413	0.378647331283865	0.736504555230741	0.608193209221258	0.725271331921329	0.565426007172341	0.650768101587652	0.881224517945952	0.861459820481497	0.797149413970925	0.861696830947577	0.608466367537751	0.574814838380273	0.932969912488397	0.829395527280798	0.81440133529872	-0.119986411799184	0.614342800858811	0.864347564585668	0.493724330761639	0.728313084955011	0.781924364346426	0.806646724184653	-0.269102092794706	0.919277812770386	0.391401686010387	0.447980139328155	0.932331808147569	0.902134850118479	0.784848551305449	0.326481882319054	0.696377447863779	0.608782120650926	0.756209474306648	0.644428141823883	0.509511692211141	0.798633479585074	0.580399248348501	0.489469191037458	0.853618628899234	0.75813392375428	0.609287794737004	-0.0925993074542853	0.721494698300995	0.775444482516505	0.801148056872883	0.822569331495581	0.83573576698089	0.31597629155085	0.653485287662923	0.867243575796332	0.85488569268605	0.575107767903974	0.039654195598791	0.147372232642112	0.475667829079854	0.480381269795125	-0.0306647962746748	0.896484605280169	0.888652474536935	0.783712475088446	0.604441864420032	0.857426057933214	0.1662073388829	0.603437192909499	0.919295503791299	0.680076073050239	0.438816580496568	0.669650464494196	0.730983369397337	0.756950079777448	0.15346381626638	0.789382460022164	0.830116717810184	0.299206068577352	0.644566665127553	0.350478841589255	-0.158398514777233	-0.154321706729714	0.703455433563142	0.891272067982049	0.574308003733598	0.785561371068521	0.375071909955848	0.910174813436218	0.675503351808453	0.867095750334659	0.655218063265273	0.903417466014885	0.829154388749047	0.502690086365131	-0.0524283959063727
