""	PTPRZ1	PTPRS	SDC1	SDC2	NLGN1	EGFR	SDC3	NCL	NRXN1	NRCAM	PTPRK	FZD3	DDR1	FGFR3	PTPRF	ADAM23	CDH2	PTPRD	SDC4	CAV1	GPC1	FZD6	LRP1	SLC16A1	RPSA	FGFR1	ITGA2	PTK7	PTPRA	TSPAN12	PLSCR4	NCAM2	LRP6	APLP1	NOTCH2	AQP1	LRP10	NCSTN	RAMP1	ADORA1	MET	NEO1	ROBO2	NRP2	APLP2	LIFR	FGFRL1	DAG1	ADCY8	SIRPA	EPHB4	NOTCH1	PLXNB2	ITGAV	DIP2A	CD63	NOTCH3	MYLK	MCFD2	TMEM67	ADCYAP1R1	TRAF2	ADCY9	MCAM	BMPR1B	INSR	CD44	CD47	ITGA7	STX4	NRXN2	ADGRL1	CADM1	TFR2	CD99L2	ROBO1	SORT1	NRP1	LY96	ITGA6	TNFRSF19	LDLR	LAMP1	CD46	BMPR2	NLGN3	PLPP6	PLXNA4	MFAP3L	BCAM	TNFRSF12A	RAMP2	CDH11	ROBO3	ITGB5	EPHA4	ERBB2	RXRA	NOTCH4	CD81	RACK1	AMFR	LSR	LGR4	ITGB1	KCNN4	PLXNA3	LRP4	NLGN2	ADAM22	LRRN3	SMO	TNFRSF11B	CSPG4	FZD5	IGF1R	PLXNA2	BMPR1A	NECTIN1	ACVR2A	ACVR2B	PRTG	PVR	PLXNA1	DCBLD2	ERBB4	MUC1	MTTP	ANTXR1	NETO2	CNR1	F3	PILRB	THY1	UNC5B	ACVR1B	FZD8	ACVR1	GPR37L1	GPR37	TGFBR3	TFRC	ITGA1	EDNRB	LRP8	ACTR2	SCARB1	NECTIN2	ABCA1	TSPAN10	TRADD	STX3	LRP5	TNFRSF21	ATP5F1B	CD9	TSPAN5	SLC16A7	ITGA5	IL17RC	SMAD3	SMAP1	TNFRSF10B	ITGB8	AXL	ACKR3	VASN	JMJD6	FAS	SORL1	ERAP1	TNFRSF14	RIPK1	CANX	F2R	TLR4	PTPRJ	TNFRSF1A	GPNMB	CHL1	CD82	ENG	IL6R	MERTK	CLEC2D	LPP	PLXNB1	CD74	CXCR4	TSPAN14	C1QBP	ADGRE5
PTPRZ1	1	0.829011583747385	0.709234938049776	0.784645871184393	0.931184890979031	0.935832671920988	0.975154403800515	0.94474105341519	0.954810397909074	0.960466307454305	0.678334631528061	0.973178124889822	0.979842879847147	0.98010025531047	0.806143451618828	0.907528028727939	0.987900704724756	0.658673480190997	0.502664324090782	0.35655707621381	0.825099414158915	0.895206657153045	0.930582346798534	0.72348355594975	0.797376471396122	0.839765365683065	0.870620053863303	0.713427236195282	0.96014525220181	0.980289149630651	0.961278160518325	0.937110202028217	0.924073206687253	0.853582681221247	0.922629054750016	0.870610690653867	0.890550993039677	0.860679622523569	0.878686603230695	0.88667851992901	0.463553089553796	0.899837044191356	0.957807030900197	0.983640853310133	0.938461500965274	0.956750820087737	0.920401640926275	0.96834745231437	0.468182036380847	0.723949224446416	0.947456511857377	0.945911592911939	0.797950025670087	0.971229762086165	0.920913000550795	0.881584703596042	0.583805662342822	0.894147752146758	0.85479579395045	0.895219743596339	0.756627152740117	0.620275376044781	0.916860210180924	0.744736028802587	0.893904346003695	0.569800849629415	0.879206164652753	0.90164512998301	0.964029632880082	0.788226559220349	0.935582268490071	0.969555538389498	0.93497989042966	0.872869246409147	0.944664177767512	0.89458616319188	0.914694843002826	0.774203334124673	0.345948438315383	0.847852173524167	0.933964469677225	0.903054456999743	0.886134942974692	0.853333762090811	0.892983142396201	0.961400846015091	0.585608413657641	0.684529444711586	0.821740630304575	0.683095610455524	0.681640894229371	0.805417366306476	0.778279464241611	0.862897468303197	0.727747087362936	0.763166287958842	0.701320877406636	0.724565761780512	0.701732786288544	0.891931601660298	0.770589921494269	0.831541644851683	0.714060182197442	0.834272631697963	0.854410977242875	0.860518933712577	0.841548993916526	0.670986389089259	0.895036379157774	0.915549295667336	0.97689169797777	0.820589761614333	0.832793528846474	0.948791194079771	0.926634118398847	0.797430635720593	0.669993513659927	0.957934705522687	0.948134262789632	0.898354479465432	0.670962660295017	0.908015406451206	0.819079390988728	0.846456442742331	0.878026768013305	0.961084774923834	0.830569883554602	0.967274169785269	0.941012898035611	0.932402581338615	0.969695504981256	0.966853946844024	0.825747730761911	0.767154642187912	0.185130715292867	0.633079373037719	0.900225307152233	0.452935467437639	0.973607615987765	0.930571044901666	0.478285645517658	0.698872847474406	0.512846799416177	0.980484035990026	0.961681593316492	0.869826993346229	0.601162465391613	0.768528756483383	0.598487818310778	0.560498326155331	0.808924185794715	0.70411723821662	0.929031147571302	0.90237847389732	0.838184804267346	0.793727814809373	0.933274525963625	0.920170149092523	0.663355581655944	0.803537677174415	0.881498598542193	0.931125393615262	0.905415165444258	0.938414735376081	0.536158686061287	0.498590635344293	0.521921471972125	0.724692740704915	0.675312602266494	0.559212645605716	0.91832003023601	0.729025628377363	0.917168683951494	0.942148664509882	0.775629130441771	0.48660748127611	0.826869206931436	0.910655311092445	0.206034934074427	0.970121858297978	0.825763570969468	0.414494585639495	0.73428969382746	0.201784851227384	0.782786157302603	0.908319278138739	0.934368346575398	0.0566889334224626	-0.00466847593801074	0.835273627878863	0.83212278910923	0.917221217431891
PTPRS	0.829011583747385	1	0.617993205852876	0.773295079594592	0.911128618791742	0.853472891308479	0.877814359371663	0.868782252971488	0.903433424884469	0.91714785276117	0.880795718939576	0.866643589784771	0.806407368907202	0.754702335158192	0.743960811849128	0.883214450470726	0.837741633378787	0.493712148214209	0.46948673230945	0.419156370094596	0.81790036390038	0.913056458166766	0.833540275788086	0.626616011475891	0.654373690125476	0.834216825055514	0.939860062133661	0.786396302763129	0.883655481838766	0.770069620223016	0.867403660545127	0.869582838787616	0.936530051858525	0.717439601395313	0.918947094432317	0.803998767266127	0.862071719827635	0.829697608734569	0.727250560295937	0.64638906503234	0.522650523029538	0.923673155858595	0.925858796891525	0.825478236967138	0.915945846304763	0.897592193781644	0.743048657183991	0.860653352264487	0.506110751188093	0.721548884082604	0.875562113544599	0.895523228312956	0.837376992887389	0.859646000618535	0.910926275718162	0.722904509684164	0.582634310849575	0.86726458457372	0.816449454468283	0.890750392282552	0.48395309510313	0.602657338349112	0.823790947278333	0.853457463743636	0.852743610774288	0.791002838873293	0.818781229124123	0.886283129329001	0.861317036408638	0.707072901930357	0.868668354174922	0.836757787029505	0.887575168380498	0.725431794030545	0.870154523971407	0.850866905575786	0.900001434157606	0.890767731340181	0.421832370113746	0.907362601348094	0.74186098192085	0.821849643245382	0.869215896211016	0.925160109551851	0.920698703862998	0.773761777806031	0.713914436458811	0.731617925150986	0.724764871124398	0.666324107217895	0.489878086430149	0.75564802751478	0.775349245724196	0.808078932398918	0.84463843438758	0.7773574848856	0.726631676381075	0.861647884607958	0.838255593256248	0.817263796573718	0.679166891189809	0.84381198809055	0.595130424289646	0.900186159794639	0.915960277360466	0.717101824409834	0.849948948954726	0.616593865118113	0.805192262466751	0.917139256071163	0.803664103368319	0.814937893496793	0.733323913297758	0.786571415697901	0.888220011084954	0.844097755281394	0.808048513970857	0.875530002877234	0.751708965402292	0.896113896947508	0.889332457588668	0.915026491702136	0.898432790053936	0.78997306286962	0.856431805765181	0.877497794449438	0.818772733821244	0.862576199261098	0.895235917643315	0.816675291156519	0.820342005116778	0.813639508888383	0.887776346201233	0.585732511464967	0.266598983722671	0.700435343869931	0.886657968840892	0.448710026848181	0.781283369121879	0.813874932752759	0.694457187012133	0.62114677694054	0.723329871842621	0.867253640649944	0.831672967168067	0.866854952855873	0.657028490639602	0.774752273299821	0.802172449687984	0.616062741407311	0.70251418076999	0.760408289713486	0.844495241949907	0.75142255838537	0.744953819195601	0.610894738401722	0.838995898876959	0.839188179102229	0.792754611219771	0.72836945473452	0.949420958258481	0.791139765728933	0.886616926155399	0.942112164452021	0.679408654916019	0.78903685771904	0.663731212820152	0.693638218382203	0.708096716927997	0.574895940507561	0.825948166688355	0.877867305403768	0.875353765449506	0.884569967422287	0.896769066924378	0.639899766789613	0.748893704302376	0.780489733392027	0.376625938777682	0.887282195222801	0.854784314835642	0.646119618955547	0.811514014927542	0.421903773042922	0.816576468255446	0.924886334645073	0.845820381987932	0.168465306864551	0.122113909804582	0.800782718001163	0.678961594918497	0.840149412329334
SDC1	0.709234938049776	0.617993205852876	1	0.727771604874958	0.689394775527012	0.772041530082147	0.769925180073741	0.743103115439435	0.735880479954252	0.723675405932602	0.607232941706092	0.698964804903038	0.745089869774622	0.703306464971752	0.70720406744363	0.712610070609189	0.742539545247449	0.350635218492274	0.552619322353021	0.40458803422754	0.847853383055025	0.790712131837168	0.745035924555126	0.559997621486575	0.699976943249385	0.73235272632329	0.78570690280838	0.728659009131113	0.760090885876367	0.719904570191278	0.683018235154222	0.807425382368484	0.688921691164389	0.896303622144479	0.767414559911366	0.766122547865923	0.755890061922935	0.791652475902825	0.752499808887708	0.560515009624701	0.407595352368888	0.795777746736749	0.692983638634576	0.685105232219036	0.743543340056954	0.672922451918227	0.730308029569844	0.784722675623616	0.41144199874753	0.569712321966665	0.76422096365298	0.751981121848556	0.694761022325633	0.725722486658334	0.670257593495113	0.702827462845321	0.552646598376725	0.74374039126884	0.741364426789124	0.705039406824501	0.479969782909458	0.711240769495527	0.750752064524047	0.616539621056433	0.819191374118446	0.484415770237308	0.692981204006888	0.800451629496907	0.747683110243805	0.645933532224798	0.653825527858446	0.768807103486107	0.750520141137707	0.838766900066898	0.786556407337471	0.644456038700101	0.789447093274744	0.611245842560231	0.387975753695305	0.616999017553452	0.654894719013161	0.673917535413871	0.745010419126077	0.659265571133609	0.664213225931168	0.750590645521864	0.676313310805797	0.691975910473727	0.62119232885528	0.648665773064876	0.554817883297964	0.686580967308736	0.690462032336738	0.790677853285547	0.673533221391381	0.769651996574674	0.560523131088313	0.634035233159846	0.601681975229293	0.785886726544694	0.673542729953484	0.73020642432491	0.70316122897668	0.751996928429553	0.716450932246077	0.702578004534795	0.774500651454298	0.52442155990695	0.686568926925947	0.783780343349825	0.667653188948435	0.868544919225113	0.76487144251241	0.686011526308672	0.747679059083212	0.689995356544555	0.570471325033269	0.781026521072227	0.719947087747656	0.72340514873268	0.474218639777477	0.72895694328186	0.673518808137638	0.702920177968915	0.7157468887248	0.70785397566183	0.723569722024872	0.758844766405711	0.683968091563631	0.847796242816148	0.675936157313911	0.706075926110305	0.6789725424	0.663795296295057	0.212167623187167	0.547473362601135	0.768768029659191	0.239020068702439	0.644041425532473	0.808446934454753	0.512489621333975	0.497529341443032	0.479692901274165	0.753507957229618	0.744928419799025	0.643042692212157	0.469408039114505	0.751434929960564	0.449147130393155	0.619158896337447	0.738866786200564	0.563999638099716	0.755178554666096	0.713954085865821	0.745780215329667	0.592484011395623	0.810667600716487	0.795017594757466	0.525688345012381	0.731162273280831	0.642043443337478	0.755211187120622	0.75506263446565	0.744246890577224	0.448897143047531	0.492273546206411	0.556379493478245	0.610488525370089	0.596369963220315	0.419247597911372	0.629811837125005	0.5796002463534	0.732978767808654	0.729545007543728	0.551031316847623	0.378227950045426	0.56439253677729	0.733720791585083	0.241266590532726	0.676446337094079	0.793850656446038	0.28605600046699	0.588775705356165	0.0456178651513265	0.629427963434538	0.749528868667892	0.806452420880449	0.0140708532429587	-0.190790272868955	0.60609248389041	0.720323042836528	0.632701677520132
SDC2	0.784645871184393	0.773295079594592	0.727771604874958	1	0.785443680730068	0.887362858060659	0.834616599589351	0.905348521690345	0.839510817672955	0.800523360912072	0.696353033293652	0.852939852299065	0.844215828539284	0.752409985669238	0.857077334510595	0.747979244996948	0.844289834898858	0.688631273422451	0.765220605159808	0.803088603357289	0.932602972154396	0.847222397261635	0.887826216598142	0.850684489964947	0.88541938603092	0.934107202220639	0.813336860301792	0.909809862012723	0.891886729256547	0.790579285287583	0.841236999735921	0.870426105991395	0.822251322203779	0.836073104175305	0.823826404795938	0.798057820515527	0.892178898429118	0.935112660341172	0.773369950838442	0.798368108158677	0.701649645866222	0.828154369511341	0.816576343277828	0.808737099654992	0.811112382826519	0.81013932326253	0.827818869527124	0.861430346272067	0.691537634457679	0.845381299420463	0.820286948078684	0.860663326704541	0.810966147899846	0.807141689826669	0.795073653867368	0.908753351270529	0.907467737409645	0.855460711015639	0.948140695316467	0.835328379112203	0.662165456751083	0.897302342882377	0.830534269680034	0.794462557049585	0.835740943033556	0.581698042572888	0.850360118868255	0.898650848478713	0.844516193664619	0.913451286710018	0.861237527132536	0.815658217905039	0.826766438903527	0.852232674533484	0.832295519872386	0.866696197020307	0.843975659013718	0.808042104004186	0.708791089862073	0.705926453641421	0.847620441519557	0.869329038700163	0.892598111896192	0.871631155494631	0.818917354583748	0.750984581346493	0.705809330323636	0.847703705920382	0.822995484371443	0.837009172644909	0.859318815705581	0.852935163644838	0.914622177550582	0.894539547107416	0.820773659368925	0.797379232074142	0.823986131359782	0.820789133261283	0.658768612162307	0.904960770904079	0.903021460219323	0.906662488121725	0.852749703105633	0.755956958513259	0.872958785701662	0.815195071445246	0.887518482797701	0.792903813667671	0.857205556332954	0.815827369522468	0.809162750256653	0.851526199921881	0.88589834126406	0.773330278948681	0.902332602274024	0.780343778804874	0.622636290134637	0.815556578810175	0.853235032368693	0.872076734386314	0.700360232996252	0.786766510267775	0.811978505339634	0.806479247528166	0.934697944290402	0.779687666052942	0.747614736346937	0.816972950271647	0.861805872218412	0.860570402451102	0.800424516035677	0.822249914250677	0.835784826209691	0.849961759130415	0.570285239620836	0.72876776403916	0.78353713612078	0.663204028274764	0.75889564939169	0.829533718894527	0.599906592544536	0.827263329206458	0.653715313156417	0.817800555099833	0.746112855206479	0.808673152930285	0.709654187608528	0.939207434977969	0.70297238458234	0.713793323184661	0.885288639615821	0.796020214991806	0.821441894928264	0.834857209339144	0.937151754614223	0.857080236500871	0.859702350042943	0.784875313979263	0.767194327480629	0.758051214175661	0.759089793287284	0.905320335477328	0.910072658331391	0.786617623347821	0.648004722391295	0.493428819296373	0.842803026569601	0.956024437175754	0.864843456979301	0.446479038357397	0.71532427223284	0.736054450831406	0.869876040146468	0.865227829478263	0.677983146408864	0.430703332460996	0.649714317145759	0.892029299613876	0.551782491981946	0.778739013805077	0.801032334488813	0.413558358378402	0.66636743046779	0.126182813105451	0.611059348423907	0.845494104620166	0.877303380991504	0.0412517653735572	0.0190226027904849	0.669776710686627	0.909529768378089	0.787261602682236
NLGN1	0.931184890979031	0.911128618791742	0.689394775527012	0.785443680730068	1	0.925719621360452	0.938163245900689	0.935782129003974	0.951965201145708	0.962079074571629	0.76028023841098	0.952573495993414	0.908486999588467	0.884927486131995	0.798628928621216	0.928987203782417	0.942224794118314	0.564164446526076	0.494695693102066	0.393165013286935	0.821993822320496	0.937582980111481	0.900554681285294	0.693091822713037	0.721112616942845	0.854477609659036	0.940607056560761	0.749446573049866	0.941579613135287	0.892793742838109	0.918424492088466	0.932057684168105	0.950680946905259	0.787251339890733	0.956379257948291	0.901652972407553	0.876107139544867	0.848313434265109	0.80223529578112	0.760364248620521	0.484400252386734	0.928938783750293	0.973067851895432	0.917227899397222	0.968452771043518	0.966551938122134	0.803904686232476	0.938815670174654	0.450348387618201	0.710474103081103	0.911344545762663	0.946865254845175	0.8097731239756	0.927124471258834	0.946202722390564	0.795898768626382	0.568928014261478	0.879227222715879	0.837550832218651	0.942624823689279	0.570994554117848	0.581218494601223	0.909843840605917	0.860870003668589	0.858473376626848	0.74811425567083	0.871984318642205	0.897181865731913	0.933254258336189	0.730664409304584	0.907164209702704	0.906864713406498	0.925747081878749	0.84805390533412	0.940304494226285	0.881552436457356	0.953947445713257	0.852772360491081	0.380207856696214	0.891111242857782	0.847491066193397	0.897282474068333	0.882784951380151	0.899750095084518	0.94393625319157	0.904727777395175	0.656719728189797	0.681889358369512	0.724040167308792	0.652053385166454	0.575347234221602	0.799016785322621	0.769297937411664	0.850785003064915	0.745235363922243	0.828583317993417	0.689389503082929	0.816449802222471	0.797607967818329	0.843384828990549	0.719734207874189	0.847961186634132	0.634013096226248	0.937385243090431	0.92202439295497	0.784826088932325	0.830923110497759	0.677736765784584	0.898731427629922	0.961134279596823	0.927927776291949	0.856114083096268	0.769893216461748	0.927277875132155	0.908884711127915	0.83053506660584	0.77427878722121	0.95525906757369	0.871842800462142	0.916163365391631	0.825145698116462	0.959283728134758	0.927659732049013	0.781848747570638	0.856089097297707	0.913733694787646	0.798711087790559	0.924330092147433	0.936507618040512	0.907936336030556	0.926463712717899	0.903714455822658	0.908758799784199	0.65118089359604	0.223133315596022	0.630031862499961	0.923377229778645	0.457289158147817	0.898893531912304	0.878436018350259	0.605972180092169	0.667194563478876	0.683432127850163	0.930175949703048	0.946911129975408	0.89232433060725	0.62630554576596	0.774625088879632	0.703077648628937	0.532119722276313	0.741753112203773	0.75717133102695	0.941714361820061	0.856706331272844	0.801176175492367	0.711120006004501	0.880369312338151	0.931867518550362	0.745179840273818	0.720455068683596	0.944721869925228	0.882802202982941	0.902199297296811	0.969968598061403	0.618994733900921	0.672733777216914	0.57801719248483	0.722673998459688	0.67716638440485	0.572985758360986	0.881161289989646	0.763453954172233	0.898481144976928	0.955136481872591	0.881240639569055	0.571384771138292	0.794680131652736	0.831266350666984	0.290160982896901	0.9378834717812	0.842890575017244	0.542841335387995	0.779388930704318	0.310237220668883	0.885955265545344	0.954642178318878	0.925808377587236	0.0873690371700261	0.0757921665970822	0.859773836065751	0.738293677370811	0.941829053855281
EGFR	0.935832671920988	0.853472891308479	0.772041530082147	0.887362858060659	0.925719621360452	1	0.942947631423687	0.973546267792202	0.959170569240181	0.923417814475613	0.693309480731867	0.959341012294405	0.940626021437452	0.915083920599596	0.872798486717556	0.887095358905988	0.962960703659734	0.693098269345731	0.666073687099141	0.581735682969113	0.889648711921934	0.925160224428033	0.95331413535452	0.832258845768706	0.864282228282331	0.927219643975002	0.900416913573283	0.847601269160749	0.97642719393031	0.930965041196375	0.921631231835395	0.948601053278018	0.905325344239941	0.869918262379308	0.920240098803408	0.875283921360649	0.920730111001958	0.928885267830692	0.854041235219338	0.849099771568739	0.627107971898023	0.908843322671232	0.947562386116053	0.914699550528706	0.928995653862074	0.92232522288397	0.881131080303965	0.961999792522354	0.615260241305854	0.829125476518161	0.906963807986479	0.940088092517676	0.829844726981388	0.914666161896578	0.914059328445642	0.90590202171572	0.736021611023356	0.871139328290609	0.938491475317333	0.91380453189299	0.679723089931192	0.770667511833875	0.898932775294638	0.768859926559477	0.894335456904125	0.615610536487629	0.889209307572585	0.938521327460546	0.939212655943687	0.871981676310662	0.898516980179769	0.933191011282689	0.922532217906725	0.935518794808477	0.917883662439313	0.906649091294879	0.930934026257641	0.83098165502639	0.54050936000126	0.789427816517559	0.895628757255814	0.912220633370421	0.903636200997395	0.898570983574172	0.893696891111991	0.924382355603697	0.689469732069618	0.787277609792625	0.830492757689476	0.721723492850913	0.756453391650268	0.827740927437277	0.816601030936882	0.93283005944125	0.759856491741034	0.838040124190137	0.765265415256678	0.839461590254141	0.711342025527005	0.912702861805442	0.870678354308098	0.919426321784447	0.762106615076008	0.87632654567463	0.88512795148461	0.858738255863507	0.882052274057328	0.79177791597315	0.916375251244371	0.936345650026041	0.937042242351536	0.877034779829708	0.893552035328601	0.909574616745561	0.960061524170843	0.834293956290136	0.653925940914721	0.945251318026918	0.928656101635712	0.940755880424514	0.757666748762769	0.916729741611282	0.902459125426055	0.835954370436517	0.896193283658155	0.923850497621576	0.782002197489667	0.920531754640611	0.922508061068846	0.946926548964959	0.931982779004359	0.899690629987974	0.882555992442822	0.747483196173669	0.383032098332863	0.73709089258241	0.891206210523489	0.590067268729525	0.905039007411847	0.917267448841623	0.633191360842215	0.817941577318337	0.564275154348706	0.941747978823407	0.921955066930533	0.858971881013535	0.715039982707527	0.851354627545029	0.677480851400781	0.661877327722935	0.879286981204402	0.812316271804759	0.941885657382933	0.897254342341322	0.909388731219006	0.846816696330892	0.926540651152431	0.921003339128564	0.685199423583749	0.773110132321311	0.866563567591369	0.96028352655641	0.947191425211759	0.926973908559855	0.617941509207346	0.533686611075026	0.624493861596463	0.85214525815453	0.758186932792209	0.52261647100275	0.839575309037851	0.745767430631853	0.936988090538049	0.960266936682738	0.751563676696383	0.474997114968226	0.753137850331185	0.913917470767472	0.422675204274234	0.899982542335637	0.856899852000635	0.397463582984804	0.700169951101183	0.168588994760922	0.778092626167763	0.930705605830821	0.944557369814409	0.0332957561212332	-0.00865461115046703	0.777815603621425	0.879606218839573	0.917133130252648
SDC3	0.975154403800515	0.877814359371663	0.769925180073741	0.834616599589351	0.938163245900689	0.942947631423687	1	0.950314637609577	0.971942613581815	0.971742586396709	0.760820946215005	0.960452193882312	0.976281731507977	0.94570382816504	0.810676158455267	0.934761562837331	0.980093236813092	0.622180420745043	0.516262718276235	0.403913270597582	0.893245593623882	0.934693747085003	0.939495489654337	0.701410218234869	0.835271703480557	0.874355837244893	0.928981686207593	0.781330405295216	0.975728331955424	0.961551743050723	0.958980355232052	0.960367880437199	0.951691643253888	0.903791792923044	0.95274245806704	0.89953215360826	0.923607477770313	0.912326518489625	0.917028855258115	0.864674154088338	0.489015362499869	0.947963153403945	0.966007659411563	0.965163184011642	0.961284828454951	0.966143016390768	0.937824617822742	0.968615346320078	0.478396930404165	0.742921417907116	0.973530587257856	0.975717807158568	0.851653027050613	0.97471185551125	0.920739684833566	0.903674051737539	0.624609305684448	0.917558133040586	0.894495517943258	0.90583640385513	0.733888286883233	0.692512237598818	0.938779351506288	0.814486263040271	0.931813485360217	0.636100368403701	0.885848321093414	0.955713638791113	0.969397959099498	0.822744179339785	0.953407296569665	0.964167535179415	0.976596132024466	0.881089540626577	0.965129175340312	0.916853578149119	0.948977710542945	0.823309881911514	0.400745965554896	0.887714347902736	0.911771594881386	0.907913619214727	0.929730871108537	0.893113227583184	0.921738244357974	0.943556289283472	0.702601836075664	0.744621678488431	0.827941488510952	0.7788762930823	0.684981243354738	0.875419564561805	0.806743641712021	0.91725020644424	0.806238274228003	0.805371836001734	0.752202176991514	0.777092128279571	0.77194850607951	0.946514568211235	0.810132720221296	0.888345106353772	0.776341248448211	0.870994079356689	0.909802062040674	0.902244683327508	0.892405167993808	0.647476645550003	0.899955800777317	0.944610989071195	0.953905108403322	0.887857963506766	0.869224121680695	0.921989577740609	0.948683283714097	0.808101049968043	0.745036372645175	0.962918742048061	0.930689154275108	0.926256405037017	0.708406908130989	0.936310720335467	0.850081136707097	0.884963903343339	0.915978905430861	0.959903034287936	0.867072187867966	0.979165407827136	0.955680750589005	0.950203017945456	0.933743367565186	0.956924328786222	0.859942156680316	0.797920965565981	0.212749466372731	0.669029168376389	0.925823071664837	0.426265088278655	0.953746400514996	0.947905385051942	0.533474796055345	0.680269386521754	0.612170895926754	0.988642928295512	0.94540287236348	0.898606358405402	0.605313898354502	0.846157370647042	0.655450767651435	0.665237827735643	0.841327252524953	0.709827669382936	0.92970327176208	0.897281587554135	0.881003032121086	0.792505404885789	0.968375617680161	0.926914758546472	0.729359473370194	0.864217322347155	0.905435494805625	0.942803357175437	0.941271168641473	0.963199931735448	0.623814498333286	0.616683695258849	0.627907429817806	0.74714365857245	0.717752759338748	0.571475913171807	0.911239818452944	0.801632023611802	0.919275784506251	0.946800783006272	0.821262594127654	0.556860903405345	0.836390222016898	0.932223292480524	0.24044793798059	0.966530222458009	0.900295438575712	0.482371477508547	0.789177373760151	0.257933741888273	0.783478467236022	0.932195083082772	0.960286977945659	0.0964508893211938	-0.0138692016508804	0.839934116605095	0.865315875765176	0.905331458348433
NCL	0.94474105341519	0.868782252971488	0.743103115439435	0.905348521690345	0.935782129003974	0.973546267792202	0.950314637609577	1	0.947589940408233	0.949432103975026	0.744832664739767	0.979425361777902	0.955800874938371	0.909129908359823	0.895880925480006	0.892770598013878	0.972623636308475	0.709494182172034	0.678254459034819	0.596357177513817	0.89718894503134	0.944873836845537	0.974058152385395	0.846124805768923	0.866755520457453	0.937473935052336	0.913740064742248	0.854858831792806	0.984226418716357	0.929112484046957	0.95550818854844	0.955247617129607	0.935064039518476	0.862021639167939	0.929521485051028	0.888421490653193	0.956666381066368	0.941909150434462	0.841082182446327	0.865939262656949	0.660968494439979	0.921941807606239	0.950697264938774	0.949140998037215	0.950568467811538	0.944664535581209	0.883982470258773	0.971505707191644	0.621747436554542	0.85123779344943	0.917843175205052	0.948676450725743	0.867389957033154	0.943967460985854	0.938854339378794	0.92416128597884	0.743329004749454	0.927235264828751	0.951437811011858	0.943003402133152	0.692407382145884	0.773135196045848	0.914513624082097	0.800396789655112	0.904181465380222	0.656657014364534	0.940278889508747	0.945678615406689	0.962608318015941	0.896790764120338	0.929186623967718	0.944420218474342	0.930927993934458	0.918597741169045	0.941644644871561	0.942766214213325	0.947719432286504	0.871010764482658	0.581596639378513	0.839862302724995	0.920696602641964	0.93113813352284	0.940512987995457	0.936897751906425	0.936865331533586	0.905702144635297	0.671104806743252	0.82225288722041	0.856377200936278	0.753439399881083	0.786474168976175	0.845176573495206	0.873096934066141	0.922721539689757	0.812121383895793	0.84681847217146	0.808832968468705	0.8453078535443	0.739741475264284	0.9278173851757	0.871979994818946	0.928488610631552	0.779774375028842	0.865903706572296	0.921940373826592	0.84860662711048	0.917331842177746	0.793567737302077	0.931919206674402	0.940428750434544	0.946417591859017	0.859614185457881	0.905136229032997	0.907349979489483	0.975241341935513	0.872849383125166	0.707948887986206	0.940525461313972	0.943089309444209	0.96150949008109	0.780761368570464	0.919788706988976	0.899190277091946	0.838027616660638	0.930802257543378	0.926560040164128	0.834478754309802	0.939744393870463	0.957012869397891	0.95322538439053	0.953355521997401	0.937801708565594	0.906850487258874	0.763183621558889	0.400130813414596	0.73758533481892	0.913477804003381	0.606818837166858	0.906384389664546	0.937127881235041	0.631105984100522	0.826344429623197	0.603114874154622	0.944981536198576	0.924038421824656	0.911573127578894	0.724825785788157	0.884435394837469	0.731194851932996	0.630404305569171	0.885626779907888	0.827317254848638	0.932090776058271	0.914889436820745	0.916254058002848	0.859889047137511	0.919963081433935	0.92094456264273	0.753553907170877	0.799894301353349	0.885259491852629	0.969919256905331	0.967740815471232	0.928076210855994	0.657114439344247	0.554607151254952	0.650814490972272	0.877646529863223	0.822268467964197	0.57339143684549	0.895032163448432	0.783668003296012	0.971236974018494	0.978394021245373	0.801868416817766	0.529766212133135	0.803722575989252	0.940326697028025	0.443680793037017	0.93782618205071	0.858879741035958	0.478738592998252	0.773193809302618	0.220305116358283	0.77505450125462	0.954929130366833	0.947975373559189	0.095526502929702	0.0606583218233865	0.822725362299409	0.883147922775849	0.921706556537394
