G1	G2	Consistency
NefMES	NefAC	0.09958447134999768
NefMES	NefOPC	0.13924786181439947
NefMES	NefNPC	0.1059444474826845
NefAC	NefOPC	0.028633353623373048
NefAC	NefNPC	0.05450802044071362
NefOPC	NefNPC	0.01602803963707372
