""	CCR1	SIGLEC10	CCRL2	LILRB1	LILRB2	ITGB2	C5AR1	TNFRSF1A	LILRA1	SDC4	CD163	SIRPA	ITGB1	PILRA	HAVCR2	CD4	PLXNB2	TLR2	KCNQ3	CD86	TFRC	ITGA5	ITGAM	IGF2R	CD40	KCNQ1	NECTIN2	TLR4	FPR1	APLP2	KCNN4	TREM2	CXADR	CANX	PDE1B	ADGRE2	CD74	INSR	THBD	AXL	ENG	SIGLEC1	CD81	TREM1	ADGRE5	TLR7	TNFRSF10D	TLR6	PLD1	TNFRSF11B	ITGB5	P2RY12	CD300LF	CADM1	IL6R	GPNMB	UNC5B	TLR1	ITGAL	CLEC12A	P2RY6	ITGA4	SCARF1	ADCY7	TNFRSF10B	ADRB2	RXRA	RIPK1	TSPAN15	ASGR1	NOTCH1	NOTCH2	SELL	SDC2	RYR1	CD9	TRPM2	TNFRSF14	TSPAN14	PLD2	SMAP1	TNFRSF12A	VSIR	LPP	ERAP1	CD226	SORL1	CXCR4	CD99L2	TNFRSF1B	CD44	LRP1	SEMA4C	ITGAV	AMFR	TNFRSF21	PILRB	SORT1	PTPRA	MCFD2	PTPRC	TRADD	SCARB1	ABCA1	CD63	PTGER4	CD69	SLC16A1	EDNRB	SDC3
TLR4	0.870112245846251	0.219241307222461	0.0417303780948605	0.581303286702815	0.704308165109222	0.829675586073574	0.733922531963424	0.838605511151557	0.126396197201429	0.805939936327813	0.957050221857166	0.900064356989589	0.843566126950077	0.253220485859732	0.638391812356651	0.705630981507339	0.812368903705749	0.542345318198138	-0.0565009200034652	0.0448232265251972	0.701262049069693	0.866425357812139	0.421384946820661	0.904504571530786	-0.0824669906881209	0.494474916380194	0.89405433384385	1	0.12410525121364	0.91506120371997	0.71241719086389	0.084436598483419	0.0784322148622231	0.937483247443482	0.704401108891898	0.305166453254651	-0.187037347736821	0.50027205261252	0.794312891743406	-0.0852868653023167	0.936129689913233	0.912983679955127	0.409093262210482	0.393272570647025	0.316995380518241	0.0163307059952737	0.342903753175752	0.592754586287469	0.815733145145886	-0.407497463229239	0.836492384964801	-0.438463005988725	0.787525429969214	0.777036230932724	0.889851559209305	0.876379365497616	-0.0756976336015897	0.398058297670282	0.130524036067665	0.0119350216485809	0.282835811255437	0.830810945798678	0.391483101233612	0.703975054385147	-0.0652561282753525	-0.133432551319474	0.936213933884163	0.466600734023358	0.570898812588813	0.830934051259022	0.756494633886526	0.901641877403767	-0.0595567595577237	0.777436990769527	-0.246332339755887	0.65895918434974	0.619495227828909	0.871948651089469	0.847338565359653	0.473863443382248	0.80546348268976	0.199501870951929	-0.323387239613141	0.866691721020206	0.933220080109893	0.545385270021696	-0.135236795162255	-0.163146831055932	0.887706791453647	0.598479223640063	0.821400297796556	0.953746134438298	0.339964981278416	0.666497238290227	0.902648235079753	0.883386127458456	0.652381371087654	0.372410627710418	0.687455089812877	0.851379219747346	0.395936854461147	0.545475254747034	0.876569130746864	0.932784400495491	0.835532828220701	0.195431632594516	-0.405306136923007	0.425057060031564	0.786668640823961	0.901563217674605
FPR1	0.242534722302688	0.707078210561675	0.699802897558222	0.464613884729395	0.132509732307035	0.386179696399099	0.531346390272935	0.336222125429166	0.610447502737598	0.118714545040583	0.18679980282634	0.304547685168316	0.340760611955628	0.61436423419079	0.545053347283287	0.336893807244601	0.320059566367169	0.696367110327613	0.409869868315017	0.660741643487036	0.39193659424913	0.213002836236475	0.615778020718461	0.0636230376353651	0.582775107810994	0.389955779750522	0.242983925369848	0.12410525121364	1	0.227249510095903	0.294144757010618	0.567341861254754	0.374037376015676	0.201429684053335	0.324734068702896	0.732082682071318	0.522765592443019	0.223531633317528	0.147807930503841	0.490923082244524	0.121046703322727	-0.0379434549327855	0.515069883357248	0.505779391474041	0.711275373697332	0.369915675742582	0.561985172782305	0.467975281960915	0.278022722994267	0.490073320056516	0.175726594838406	0.481756016599992	0.275985330676252	0.225539573736717	0.388332060639711	0.0327350725389051	0.497814278231369	0.416342087097001	0.592700455485904	0.29527873122808	0.227424785209717	-0.0239163286480412	0.50157588544962	0.416350038094774	0.67574280910013	0.543155263284376	0.124210996186001	0.577227811112227	0.199608216768654	0.0658733966802721	0.402886051760617	0.252395720646119	0.404205756614003	0.0313147719763225	0.544606292200365	0.33018375590387	0.365489142693438	0.181988658776128	0.368199642452541	0.428472586616062	0.411678741337242	0.58316975063174	0.467603167558501	0.22997029425449	0.0451316986125844	0.368450116638972	0.509233185332033	0.442767520925332	0.147557126536561	0.726236991886932	0.203628580304181	0.0605728946351242	0.353603605061635	0.45154992293213	0.0955569974749644	0.00951238891709104	0.29931927903714	0.495323431581612	0.452858794297556	0.258661543815619	0.783138161642426	0.420700306701804	0.15348893390003	0.0398491926307984	0.273285985716686	0.63660750063991	0.538778553249359	0.367191845016559	0.022392222573059	-0.0476748678158348
APLP2	0.963253014438011	0.321785595227631	0.202129889125263	0.47035570187082	0.577663656998214	0.882612677592971	0.875150508337177	0.832891022858011	0.0833835090857406	0.907660961642139	0.942878267295059	0.959757362351672	0.919092448631918	0.325456644401449	0.712941338579607	0.680222592828147	0.801592694307646	0.520868991336995	-0.115582765848121	0.107541502116932	0.873822221244289	0.917721495518367	0.330730616962334	0.959192794050973	-0.00299545378411814	0.417858600318231	0.937554841565846	0.91506120371997	0.227249510095903	1	0.690578333887921	0.124810620936943	-0.00933445620933133	0.972105094315309	0.824090638393191	0.349992017614822	-0.155095710110161	0.472952409979108	0.873999214533533	-0.106322716990753	0.92627993536225	0.89110464720403	0.500139437431778	0.559587280172639	0.372770470737623	-0.0739406258940222	0.395816044524309	0.514863272115227	0.806040969390294	-0.329541663434432	0.934207518124806	-0.383016291426042	0.803253175382626	0.819029592045852	0.933621911696362	0.95104660654099	-0.118935572526474	0.280237360832578	0.210883863152465	-0.0836766381347118	0.214474229849194	0.681942023601581	0.366791436687898	0.725068704043188	0.0161152997261284	-0.0990925524654249	0.894057192141742	0.538209786410507	0.462931785955529	0.882083905290973	0.824915177421159	0.895208290288351	-0.0935816543611242	0.902020613573281	-0.184118943678162	0.680954591705012	0.595878344011905	0.929772618420614	0.887149251388413	0.462670546822789	0.870410696828065	0.302780151563994	-0.311444699979528	0.866986745301226	0.911120591852853	0.707586009486476	-0.107640798454642	-0.081883370205874	0.910752500555106	0.609197882520242	0.877851832913107	0.941694763507462	0.31966879169386	0.642746638712126	0.933166778410435	0.958283269217511	0.657478835965202	0.491903132506637	0.736435779771011	0.957127086489575	0.385701782359633	0.633966860860023	0.877955141193883	0.953315019425011	0.962372754431773	0.25197059229764	-0.311451242219245	0.517764291455612	0.840485851426115	0.882932884379804
KCNN4	0.631556363417609	0.464332040048699	0.21682519913231	0.641855748252784	0.440690348566836	0.8202810693135	0.575524575978063	0.836818654470545	0.140532069065171	0.518880043352842	0.752408776173556	0.778277542574335	0.732362626427113	0.498349745137827	0.738681511938375	0.814425617264367	0.839932809150039	0.631856573605935	0.327109685001765	0.325439191873077	0.549463773543491	0.625089408903601	0.639651235190929	0.582438909787147	0.294200493724606	0.691181937198697	0.751107732444705	0.71241719086389	0.294144757010618	0.690578333887921	1	0.484996163809941	0.443088363022123	0.724338619332589	0.59556936736163	0.388198941379933	0.207986876300909	0.422213335122499	0.526882991126048	0.322358373302847	0.797511928686005	0.672325622811552	0.637543058958241	0.305270099597964	0.461266336705349	0.353665204791803	0.443807821873162	0.623340093434914	0.676962575196094	-0.0903746657249756	0.720567591117639	-0.0348689288557375	0.545720912380337	0.756515207189341	0.657252380895981	0.584244267249044	0.28605087330954	0.614533462922601	0.287652999902609	-0.150091597343021	0.581344673145044	0.715313278622077	0.624058108771506	0.719530176706484	0.279435694105387	0.246708606453405	0.665025164174319	0.571402663858795	0.785090893102743	0.481406414230632	0.555351622906487	0.605421150931734	-0.133317825377874	0.446730124081729	0.0968407198625446	0.721542178209705	0.726614641441487	0.683019808767392	0.774739110841729	0.606163476008515	0.750448225314193	0.498762570668273	0.094171801103483	0.753779748825174	0.691204746525595	0.461704579421332	0.220369471441179	0.0896766001025396	0.712478861787016	0.520996105432366	0.526130193519587	0.737143564955187	0.59110719306118	0.753300009460513	0.609714484542486	0.600752496407425	0.558488606113851	0.534870745626466	0.706331373193559	0.672799941815102	0.519022843279018	0.627192198060231	0.726748679348606	0.660734906330805	0.677638378720388	0.418651248883238	-0.0555899335822082	0.552448508886327	0.521827146638079	0.689620886772198
TREM2	0.0588596543583671	0.853839578719486	0.630040454274967	0.524862980353203	-0.287040154665548	0.531891140157666	0.262033383267643	0.510693909008225	0.0568453786322612	-0.131674170306477	0.148267692227117	0.329492604267649	0.3149110454141	0.858556584805632	0.733397159328701	0.673227719939962	0.543407919700537	0.574900770487821	0.766305067260017	0.84251543067966	0.313740727920941	0.0177290591035877	0.74804012303869	-0.0720961904780999	0.868005226520032	0.730174846624476	0.234807141338634	0.084436598483419	0.567341861254754	0.124810620936943	0.484996163809941	1	0.847450536170452	0.162758903941085	0.233667024349045	0.389571350332954	0.881770356589657	0.166868190018214	-0.147621122699994	0.916764890727371	0.225111044892102	0.0768681973655286	0.879407153548118	0.0289167999218144	0.495380685451888	0.836427552340001	0.451046892433517	0.475046707982212	0.357864374187976	0.62937069740936	0.281513484304939	0.736240398230384	0.0565661081574606	0.478666945294489	0.137083803850023	0.0247700204483734	0.837798661562499	0.72882492629221	0.503898365195762	-0.304499614369455	0.745153501731949	0.0642735458889775	0.704459165224275	0.601095459785692	0.785845500443995	0.789625454631132	-0.0668999865199092	0.634021137774279	0.617818574727126	-0.206588079074091	0.210687051915455	0.0394071187909388	-0.130021231317143	-0.162678718741137	0.700060480065993	0.588760746371545	0.690837826710703	0.255695190130035	0.453900258443336	0.705802610964425	0.39483636334766	0.721726375274095	0.741312508707857	0.309672120043348	0.0101845522423321	0.320647236541449	0.819004480194238	0.525384163017971	0.194977114068127	0.309760886972276	-0.137825480035267	0.126227812907162	0.770914645734886	0.674401322441833	0.0283796325775849	-0.0250845119806355	0.235648799090857	0.703752679854296	0.538896548070629	0.245087706712915	0.659103584672723	0.649529350329752	0.31511788645026	0.0404135509017671	0.272453924223789	0.698643841925514	0.660374365793138	0.52285067318139	-0.167022978000607	0.100636183266257
CXADR	-0.0874438270426239	0.672030592573792	0.496700507882895	0.601052636274992	-0.206865780985925	0.366565105094093	0.104294260396943	0.425308444463223	0.068157205449145	-0.256739671541017	0.113440858384645	0.207474793674447	0.202883859012159	0.686791458826687	0.573249052309912	0.622766005509596	0.501797543866111	0.578781485071469	0.860343635262777	0.73288305192563	0.0969860185301351	-0.061853161022311	0.786069987064855	-0.192428725798572	0.712893451867458	0.737976481962453	0.134128090443832	0.0784322148622231	0.374037376015676	-0.00933445620933133	0.443088363022123	0.847450536170452	1	0.0700094195980797	0.0851203401728388	0.347435480553619	0.781674370786958	0.139092996863152	-0.222694445472255	0.866580888677862	0.185457907342118	0.0304983071631267	0.671805494547171	-0.0924221966508785	0.461426983145921	0.87181542396565	0.440105298672193	0.470454610550052	0.292969202589094	0.569273588983796	0.127607331435389	0.668671326663794	-0.10159840037392	0.392813071265774	0.038976001434076	-0.121451726599921	0.874679429287403	0.821064368242815	0.355807133958362	-0.291071508343813	0.712408885880153	0.171511068581138	0.696319091316742	0.502611099128688	0.709930106652832	0.765178473286878	-0.078257622513044	0.568977253487945	0.687190709846922	-0.335683743104034	0.0979896132208442	-0.0341315522607408	-0.16418613866972	-0.323588188943286	0.624669035889508	0.536213346655466	0.643723352658651	0.1159832534564	0.339131313196302	0.655654427240153	0.270675250158061	0.596628630370412	0.639277853680282	0.268228464506507	-0.0100702423741611	0.124632508845496	0.750141117429065	0.477355873728408	0.129714863377294	0.265577184392755	-0.212339291032089	0.090513024717046	0.736814257992265	0.659189708295125	-0.0563577343980695	-0.146507878556521	0.188975913648783	0.530699056448179	0.454416724940584	0.0796386120182305	0.591658021605908	0.409056199342991	0.250335206067478	-0.0181159576904195	0.0544698724152592	0.687645578153906	0.590444112374247	0.483126877846007	-0.184843576800194	0.0722530243889339
CANX	0.949343888086474	0.348167729772822	0.193712190985435	0.559547352161384	0.623754606028403	0.881458659115963	0.843787295209499	0.873231291072867	0.0716231934138737	0.89518780226526	0.978031474929273	0.959868603981977	0.935218551508932	0.360884491916151	0.72660853413717	0.7210327940908	0.833588041371485	0.562976119161402	-0.0467023055316939	0.147454729755666	0.825520426528533	0.936702420382391	0.387405183855925	0.937260637485293	0.0107003702485519	0.509010346978403	0.958903347502149	0.937483247443482	0.201429684053335	0.972105094315309	0.724338619332589	0.162758903941085	0.0700094195980797	1	0.831141601248103	0.330401620273312	-0.123080802827863	0.436959088885137	0.862869096238984	-0.0499855546672027	0.962091719245681	0.883872950194423	0.506244970902828	0.558048687999142	0.402122386635146	-0.00576772214462681	0.405296965592753	0.567134540037816	0.816460516521998	-0.315820709182548	0.887715135664802	-0.362816203656261	0.765119079377508	0.821703832986868	0.934712774344701	0.918424948764091	-0.0439434190935955	0.362829567265117	0.171946064824794	-0.138677208623156	0.29779482973484	0.719269284223161	0.428206371919282	0.740619917292065	0.0505181879414549	-0.0415294565636456	0.908030651103493	0.563914159754132	0.524210426697663	0.843305733060124	0.813602902620083	0.900360823953929	-0.165391248057318	0.874763219922873	-0.164622468461842	0.717223012888131	0.652790355571335	0.93143257932913	0.901272924647847	0.528395628075804	0.904378071232105	0.334155224777195	-0.292617047659581	0.906469233124821	0.92857573958494	0.725810959834315	-0.0646116422499877	-0.0939641318158755	0.908301368029991	0.627925361255783	0.889397281944725	0.969927312838796	0.389517617057604	0.715942996218421	0.924641826494628	0.942959296577101	0.687241850452338	0.459810730846229	0.75206359249344	0.946782813660954	0.400096927845615	0.611263748724288	0.883376801341895	0.972452782068894	0.933774716125119	0.281108713317923	-0.303309236201495	0.527784454704054	0.844590063578661	0.87884746671631
PDE1B	0.842709863806261	0.450302802669904	0.390636353059727	0.492968668404505	0.405688879499917	0.753105645669237	0.833169134166568	0.722041776345057	0.144706841359093	0.775426891731577	0.780044127251809	0.819993452799354	0.831758960381515	0.455651260273634	0.726487068173217	0.580345636067838	0.670622261114482	0.560501367422624	0.0785620209082092	0.285085027048092	0.806317496636327	0.799814370943896	0.352843746901153	0.767992357990638	0.12034784782141	0.410040806241063	0.798803705206398	0.704401108891898	0.324734068702896	0.824090638393191	0.59556936736163	0.233667024349045	0.0851203401728388	0.831141601248103	1	0.429880991944606	0.0404223152434846	0.333905197923643	0.709128717553801	0.0420645085183778	0.75287430514994	0.64429757681756	0.513949981812019	0.581918807297662	0.495496179696419	0.0314494790943132	0.531783414900571	0.578430709511126	0.741301804340971	-0.0797094399698569	0.763913055359835	-0.103738858243137	0.626185999084535	0.699635233634839	0.825453403999256	0.765434969169364	0.0501820571314571	0.367793265186238	0.278895251835432	-0.174430679019487	0.198069835914895	0.39955123697092	0.46504789609744	0.705856130480157	0.207298117392905	0.133201603503324	0.693926007255461	0.632771700124147	0.310884581232393	0.665726179032521	0.752372770141586	0.758342358771017	-0.149506041709711	0.761332886316491	0.0171964265680314	0.617145106832846	0.577030181387051	0.781621120709774	0.809333873020723	0.520831177892766	0.825095066253179	0.388389419978073	-0.110593991204904	0.797856787832633	0.724615580673751	0.73311598131995	0.139017041798348	0.0599540886268083	0.736275310803712	0.638462209085976	0.754855653147988	0.756748134214764	0.371884252748066	0.619548271399507	0.766556113392542	0.783034361220737	0.645559764665914	0.541992966337166	0.700059199929082	0.844081551424907	0.483314659682553	0.53908895147576	0.713858193164324	0.7942582744327	0.818304412894953	0.360578144271428	-0.0610085972175549	0.553746484449269	0.66745879521461	0.625439873960919
ADGRE2	0.340674051879767	0.581640289526696	0.588215944568094	0.613408079229459	0.299240987453037	0.394730085189067	0.624282795055441	0.395227335075251	0.591741783050813	0.248481911812427	0.346523893518804	0.420860159123058	0.461753158826453	0.44540750262765	0.536586391950109	0.365240236360242	0.438998490870414	0.784142592755559	0.448177671699992	0.538892340878331	0.466720321252871	0.346795284061032	0.562605744810904	0.18196966958365	0.367829714414364	0.357069201415434	0.356462195287344	0.305166453254651	0.732082682071318	0.349992017614822	0.388198941379933	0.389571350332954	0.347435480553619	0.330401620273312	0.429880991944606	1	0.344865082613046	0.310677316266266	0.26034449409215	0.359029924977782	0.296876764262039	0.122113198114911	0.385344963483363	0.561883004453139	0.756662909093669	0.324955123620891	0.650260078530825	0.559597903329862	0.382995690579046	0.361169724619665	0.29969681776272	0.305007902878471	0.230637438153118	0.349565698660794	0.484776479064617	0.142468664377923	0.443247241214852	0.521688256720355	0.462189042169516	0.0896309430104696	0.124666938595714	0.176756099508472	0.574939380364325	0.494264039432538	0.578494299412832	0.422246150642626	0.310683101764954	0.640395416218264	0.254511146818492	0.181010182581606	0.504317652124574	0.377009316507298	0.114013887835572	0.165465944524341	0.443465401058186	0.443629718960254	0.381694517866226	0.2449951075909	0.452296188796555	0.456409894492919	0.459345615597379	0.531316002956816	0.201118706207503	0.365186926123437	0.229778769203057	0.353840946927575	0.394116183414838	0.31182997067422	0.28797721103227	0.804487529404364	0.341656689952506	0.2373926205377	0.300594934775361	0.541141141280681	0.20345980713448	0.150769632606248	0.312927510818659	0.487112269337579	0.507619595089728	0.363287761864597	0.73833137968478	0.34875969802004	0.268698281317728	0.203126307822262	0.328802587314541	0.635931263749311	0.384466223027889	0.446907360894343	0.211283681509073	0.124403459741778
CD74	-0.195591662680929	0.813655816178499	0.630511251594538	0.39452575004845	-0.462722230865613	0.244710949384371	0.0676267268097433	0.262165994509702	0.0947473711456389	-0.338009337204343	-0.130615361248167	0.0383220275024816	0.0557994745847516	0.821145386959964	0.508208395578984	0.419007105714535	0.279742784786449	0.444012380512158	0.77985331688886	0.896146014626078	0.100877508250667	-0.23289219347419	0.59496832165896	-0.342182681958263	0.84918597473191	0.551350820023431	-0.0507693315776821	-0.187037347736821	0.522765592443019	-0.155095710110161	0.207986876300909	0.881770356589657	0.781674370786958	-0.123080802827863	0.0404223152434846	0.344865082613046	1	0.0888572124980662	-0.391361581220161	0.953390687251125	-0.0892196960944938	-0.209854699266935	0.730091208119396	-0.108618937562771	0.365720341658447	0.871827594407043	0.440536537337118	0.327515275853821	0.141998264090014	0.801646158935388	0.0128049708900393	0.898586497090593	-0.129913520205295	0.19456570043234	-0.130761066966522	-0.232972749789649	0.846203249115838	0.634779794187478	0.453140071464237	-0.243854340858777	0.64513795097661	-0.218610647690747	0.576557160424656	0.440177397326283	0.787275234240409	0.844394074202788	-0.351354175302414	0.541834043624881	0.381127660861035	-0.441195932724808	0.0580669260154932	-0.188291268995562	-0.0693629726643071	-0.38002131232578	0.825048583953646	0.319392616545505	0.472319249778235	0.00394224892313776	0.208451588369468	0.573370570732563	0.149246511738811	0.534004636533606	0.896167408984924	0.0274931350735304	-0.267423970830343	0.161908227888318	0.91873436400559	0.688887625414766	-0.0459117597282742	0.169339153612058	-0.356870031607607	-0.172331189407462	0.687813216652845	0.441123279808974	-0.245914723585953	-0.289671882838802	0.080229349660624	0.607174253382637	0.331510362266525	-0.0178539965373522	0.616682027691929	0.452601441910577	0.0508973866935812	-0.235822453479371	-0.00281691366228021	0.622120062772657	0.826013623023151	0.387281028765698	-0.421576660090131	-0.194901225059441
INSR	0.416271958825932	0.223003919556636	0.0838798067609086	0.291809088767205	0.334525658406875	0.496968476115969	0.407069155473525	0.481074287803454	0.149943859093309	0.400832188843665	0.437618603972363	0.495224760432667	0.521380667112378	0.23259754215834	0.410022543744937	0.397202292257809	0.490218548057221	0.419089726016488	0.104536658774146	0.139146426737047	0.378736677284588	0.463337531597214	0.341673105327465	0.403825634705221	0.0991709992797734	0.293077758997362	0.424522850016152	0.50027205261252	0.223531633317528	0.472952409979108	0.422213335122499	0.166868190018214	0.139092996863152	0.436959088885137	0.333905197923643	0.310677316266266	0.0888572124980662	1	0.394882524246889	0.123580959992244	0.43510085958241	0.407764590839777	0.351633307181827	0.170767751025939	0.287734740144839	0.164939485795839	0.341573477318386	0.405736572290145	0.506342370696681	-0.143874808304677	0.472292196178309	-0.0796684430173158	0.466888949091992	0.448278984827022	0.467461173839496	0.390267163418772	0.107740622248251	0.306826956549004	0.348631424812381	0.240218805327668	0.246126737437606	0.460644416215652	0.294314321924319	0.469814562217141	0.0959968748238977	0.0694855527566483	0.437569767507367	0.377459441801399	0.373439948301027	0.41475549706313	0.478782666041443	0.536063478138512	0.251023402905485	0.309729555365833	0.0565898759007429	0.440598543918417	0.304623602632608	0.454396107434615	0.478559908705156	0.341459213181623	0.512554955508188	0.243515660124588	0.0527053148500064	0.476981875704816	0.464647377178053	0.273969646640342	0.116433994066863	0.219055721030026	0.504950535086604	0.458163005981594	0.398462647426218	0.420171291833034	0.307679545050594	0.37355264208462	0.430011944318601	0.389708887156028	0.387053983500981	0.410157143564093	0.558886783357924	0.495842055500629	0.449688360881143	0.496786686773638	0.41730141487356	0.384655345368047	0.444217343932755	0.269417413799432	-0.084651394431209	0.329938302572212	0.33468004503044	0.403615255308013
THBD	0.897977197066143	0.0805465726416056	0.0835427734589677	0.320361358820193	0.710962733154373	0.639716289360121	0.779223847595735	0.62435134282269	0.145936044891239	0.934151416072947	0.841872298469479	0.788381072167667	0.792524996732689	0.109546444848805	0.455663841020397	0.398345620570451	0.57087607571901	0.4279772853256	-0.310419576110926	-0.0914250901179125	0.668964064361796	0.926849322225988	0.146454367498624	0.863754301824703	-0.223742362670608	0.238948251999991	0.796692061412851	0.794312891743406	0.147807930503841	0.873999214533533	0.526882991126048	-0.147621122699994	-0.222694445472255	0.862869096238984	0.709128717553801	0.26034449409215	-0.391361581220161	0.394882524246889	1	-0.353748691289788	0.788388728270219	0.696311900524584	0.181193004855097	0.696298803909733	0.307568524768417	-0.336731293074579	0.336474393719064	0.35263559281892	0.634528291468839	-0.467761070984442	0.710490207257656	-0.541192580185297	0.680606804797688	0.543271683298496	0.87170653376445	0.793085247213596	-0.33696771938888	0.0457621603907184	0.0390220810489911	0.041371502565194	-0.010915543901577	0.575490644687168	0.15221692064268	0.44933605811783	-0.13692315771042	-0.216810435821658	0.838665568913755	0.336795646684397	0.256160667155236	0.858333869019567	0.687952595497651	0.807461811880054	0.00186702574762184	0.894958173259081	-0.346496959092753	0.467320256118543	0.32326877898469	0.744052037667023	0.668518072815457	0.209338257094471	0.76626539945618	0.163610027753463	-0.455272771306312	0.715296677022866	0.808794137470605	0.626469460982947	-0.31715718581659	-0.192961431407938	0.730940959797877	0.588037891819495	0.959178794771683	0.80618537077012	0.0565957543247919	0.408591245761317	0.811830230311541	0.857368435452276	0.534051024316178	0.184827722300428	0.531847950920591	0.806604616112147	0.198504723039114	0.364469529630925	0.635868431453361	0.854481100028953	0.777311052477085	0.0954533352296469	-0.446044166923594	0.322586545451564	0.851315376289895	0.684877737748463
AXL	-0.175682027716603	0.804840862062473	0.558073011347223	0.503976305836019	-0.373079681208173	0.314938923003487	0.0716647529680837	0.347558252840816	0.0727381534300978	-0.331649075288758	-0.0346252348574936	0.108217776050877	0.117425510047032	0.800016354961014	0.546760451558122	0.523949136995053	0.396066904530774	0.516614829139418	0.835987261184369	0.860942129440519	0.108609508943274	-0.187008886449043	0.696161632280772	-0.30100661851314	0.831467466318047	0.633318700124924	0.026149527546851	-0.0852868653023167	0.490923082244524	-0.106322716990753	0.322358373302847	0.916764890727371	0.866580888677862	-0.0499855546672027	0.0420645085183778	0.359029924977782	0.953390687251125	0.123580959992244	-0.353748691289788	1	0.0212775847256992	-0.11227272296477	0.749333353064931	-0.131026840188121	0.40428269235274	0.920700402243946	0.43238212727885	0.376765907547094	0.19015067940048	0.726491068158276	0.0592020803639089	0.824976508677267	-0.118714740258835	0.290350237919479	-0.0787786555579003	-0.200722177649287	0.911303353870265	0.744585711375131	0.450479843233524	-0.254738703185483	0.711716655914513	-0.0478753341307195	0.658595209884826	0.478746473378615	0.784026793364086	0.830232065746121	-0.26191033327085	0.55467846504597	0.530199576397005	-0.405628732443768	0.0813145502195285	-0.130280649719988	-0.115106611118574	-0.380972350479948	0.776873303122226	0.420637299396925	0.558505779603264	0.0470485296622341	0.26920037230788	0.635383428292933	0.196401422594577	0.591194042672679	0.830823962271316	0.117235113931824	-0.183516461063256	0.148392579758946	0.880630118854882	0.608388819118266	0.0174291149909875	0.210543007344621	-0.322875244633883	-0.0718068031100525	0.769402421219908	0.553975809918468	-0.175886510844711	-0.248367860170283	0.11845457903402	0.600387705165171	0.391778830562398	0.0185741207529191	0.628864126253157	0.483964751796665	0.131955221031489	-0.16910005787044	0.0315718609953903	0.666993397166875	0.735303201321919	0.418408377592272	-0.353538128707943	-0.089703409757909
ENG	0.871881688522543	0.334520904725413	0.13914418712178	0.595281663871639	0.598261572504957	0.889110375302048	0.758210593813726	0.893402439260248	0.0142783580103078	0.803937815728258	0.970287845082889	0.942210576220099	0.901876541850409	0.345099186025419	0.730318154805561	0.796492533850627	0.88231131643167	0.559682280260496	0.0357290388185881	0.144781952121884	0.75677261042844	0.873521575231997	0.438811591968033	0.881173773175765	0.0388675166048966	0.586922351427402	0.944655483384742	0.936129689913233	0.121046703322727	0.92627993536225	0.797511928686005	0.225111044892102	0.185457907342118	0.962091719245681	0.75287430514994	0.296876764262039	-0.0892196960944938	0.43510085958241	0.788388728270219	0.0212775847256992	1	0.912619347859299	0.53057621346329	0.448976753719857	0.366438231837326	0.0903701784333552	0.373396655743375	0.575372571528568	0.802238481318082	-0.330751548524381	0.882145433005722	-0.356125870484267	0.706521666066841	0.858655626068819	0.864062715623014	0.876692025528679	0.0332968328562306	0.450856181666923	0.113984057842237	-0.222975342944554	0.395340122367891	0.811352811200791	0.47743655627963	0.745510174147114	0.055255930436542	-0.0243050317318073	0.890054104751426	0.543054989833597	0.660176663254297	0.770340128633271	0.738462534867934	0.845244828920691	-0.258763728061208	0.783339019680602	-0.149083316477098	0.762126185383681	0.705394017340029	0.901766224820914	0.883229646143785	0.564457418814612	0.865106870643266	0.361501956940763	-0.273157198159977	0.899962027208704	0.928056305529559	0.627405560103961	-0.0566704734696716	-0.0928572695387276	0.906925110440099	0.558172604204968	0.799255904556835	0.97586232284002	0.449442630530883	0.758347230672383	0.884788242722128	0.89665965060457	0.660533945754816	0.440708757818681	0.732935379911035	0.895027054377722	0.360841441576572	0.616961655342382	0.906958461861493	0.946480932010957	0.886707121871215	0.309319199345874	-0.311518523738904	0.527372555537083	0.790607059475719	0.916994967677282
