""	PTPRD	PTPRZ1	EGFR	NRCAM	CDH2	NLGN1	NRXN1	NLGN3	SDC3	APLP1	SDC2	NLGN2	FGFR1	THY1	PTPRS	ITGAV	ITGA5	NRXN2	DDR1	LRP1	TNFRSF21	RPSA	ADAM22	LIFR	LRP6	SLC16A1	APP	TSPAN12	PTPRA	LINGO1	NGFR	TYRO3	GPC1	NCL	CDH10	PTPRF	CHL1	NOTCH2	ROBO1	CNTN1	DAG1	DCC	ADORA1	ADCY1	ITGA7	NCSTN	APLP2	ADAM23	LRP10	NOTCH1	INSR	PLXNB2	PLXNA3	DCBLD2	ITGA3	PTPRK	ROBO2	EPHB3	EPHA4	CD151	CALCRL	LGR4	SLC16A7	ACKR3	PTK7	PDGFRA	NEO1	CD63	LRP8	CD46	NOTCH4	CD47	BMPR2	TNFRSF19	NRP2	RAMP1	CADM1	PLXNA1	AR	S1PR2	PLSCR4	CHRM3	NRP1	LDLR	RAMP2	MCFD2	GPC2	ABCA1	AMFR	BCAM	NT5E	LRRTM2	CSPG4	LAMP1	TMEM67	TRAF2	SIRPA	TSPAN5	ACTR2	ATP5F1B	ANTXR1	ITGA6	FZD3	IL17RC	EDNRB	SORT1	SMAP1	ITGB1	BMPR1A	DIP2A	VANGL2	CNR1	LRP4	GPR37	GPR37L1	SCARB1	IGF1R	KLRC2	F2R	ERAP1	RYK	CD99L2	TSPAN17	RXRA	STX4	TLR4	TNFRSF12A	CD44	CD81	JMJD6	PILRB	TFRC	RACK1	CANX	TNFRSF1A	SORL1	ITGB8	GPNMB	AXL	LPP
PTPRF	0.74614149713119	0.856614079433655	0.662931564436794	0.912733609435641	0.908006689607755	0.776579573218069	0.832346103914392	0.731314516433939	0.87346763714304	0.816468059866337	0.877293644445734	0.795317897907769	0.825108426717544	0.660412948773293	0.702952425740534	0.908650517917595	0.652175666876429	0.730371938443624	0.87649804393058	0.798591452123735	0.876434701850162	0.722688177251889	0.70709599703083	0.897104177145108	0.846073098247024	0.818380708894972	0.810937216416412	0.681401428095468	0.906377452879416	0.47322543177198	0.795644153401783	0.742609891649653	0.878744407116879	0.789196283107421	0.715698610808129	1	0.910456096656601	0.903218051514575	0.900823169963507	0.666195539259915	0.89836259319188	0.483184294597238	0.805467910919333	0.577773355088636	0.801863213661683	0.909017643537103	0.928998008435633	0.624446790855603	0.911364587375726	0.877474805542596	0.76323967339543	0.920450197168726	0.844703868706606	0.767838816388433	0.900673826841462	0.722371469625858	0.887550830752121	0.879285938806581	0.826237859775267	0.803765171117005	0.770407005145561	0.825171097093982	0.631858076154168	0.69583200456631	0.85722122062931	0.344523518723763	0.848632064073592	0.831401077531966	0.75177710024731	0.826622586654819	0.827346931433689	0.882841762126514	0.897754685847668	0.856187812065495	0.783671256120329	0.823714867700768	0.894101764674789	0.772025994810545	0.874615373374642	0.804021535383262	0.729945456214321	0.769679323267278	0.66439756072193	0.747652225183402	0.645640585850258	0.903484525187519	0.561372188126924	0.842450815842999	0.91430429302763	0.820060234301579	0.817398296793375	0.690258193117822	0.447283647797633	0.894818406105682	0.906589880141201	0.690691531117944	0.783534880969763	0.828052451762765	0.841140983130701	0.804659265816757	0.858691589224845	0.826422993229959	0.912071847815959	0.889461007658258	0.810289540379632	0.864028294488685	0.871388403034271	0.806225770882812	0.847381052085509	0.85293361011704	0.715914565568557	0.852545885139602	0.761603199303003	0.873838350412331	0.756193493571219	0.906550735038318	0.777063704726959	0.314029999840001	0.866517087041544	0.828399057741212	0.820181935629677	0.870835979542719	0.724884984812645	0.902355388423564	0.827229538027294	0.881787330677038	0.6663270863778	0.755998984470545	0.882720766732653	0.807859588889464	0.788114894354324	0.808657120275454	0.785782270843411	0.91359414670035	0.927204485067865	0.677759178986052	0.827550611784466	0.79502289632942	0.845510987839479	0.845279277564889
CHL1	0.576721692529952	0.917546745137853	0.639088384318912	0.972494840976505	0.90466039514378	0.741535958602658	0.864642811864569	0.744062605866353	0.939351747468838	0.816710736499431	0.946906975503148	0.741226038052583	0.783260093404111	0.632646438077273	0.67935336179022	0.986056730244689	0.556061178358296	0.705532972500011	0.946516595822293	0.808411367375071	0.897776400683335	0.719376500744474	0.695224037593816	0.950009499205458	0.830909432321827	0.672245574932712	0.789494202902624	0.691721075315474	0.94849223279267	0.411137750082234	0.906606068316468	0.701111966463029	0.869691807783112	0.766631976098326	0.725709622703717	0.910456096656601	1	0.925056868733263	0.919769713722098	0.662143492595384	0.928688568095287	0.438183856985014	0.930027678867947	0.530660517624496	0.800140498979303	0.858476972707439	0.907441918950459	0.641807252591744	0.962507599080897	0.899342647888339	0.69264463899367	0.88366301971605	0.786764744966285	0.709425196344754	0.846216443345899	0.701124577649222	0.927798764434417	0.878503577214586	0.789248225640386	0.786773825140642	0.890992892744469	0.87199983528871	0.55324868800122	0.687649098966329	0.826377702652076	0.319556862232822	0.862030598190285	0.85542031887766	0.780322405701817	0.794143111748061	0.883683631643806	0.897105274726058	0.912179858321998	0.783740167003292	0.881024877141787	0.937280158058538	0.895454051043729	0.722076529334343	0.908209377543512	0.760686573740742	0.824855760181482	0.723052086584344	0.559372711643361	0.729364826825143	0.622923388403706	0.888571595480171	0.576756053837115	0.886790117469337	0.924951839668239	0.869173172503034	0.929344424605665	0.628784856813216	0.3814108398751	0.944444390470733	0.856644187319223	0.675656272764345	0.880009003682272	0.83991443568596	0.835783306438967	0.835323827934489	0.869333381764404	0.935415479266738	0.896347185892997	0.894228249996132	0.921079783426642	0.863974751373987	0.895476516832199	0.75916615354515	0.864845542507375	0.83281396424194	0.713726379912523	0.890043459682582	0.771741314760508	0.90905384379825	0.851339496080502	0.78942663663464	0.603093264913242	0.276160878986893	0.947861444058029	0.78773497375926	0.770485435001937	0.87488939569797	0.655547383835653	0.844787292288239	0.808090697494804	0.906943578938669	0.633025640504564	0.703176370692196	0.945966739976952	0.735732385435875	0.776105701663231	0.75066240571318	0.759514391083924	0.907326658849532	0.916713295397997	0.740629770963632	0.803298220550302	0.684071090805522	0.888780039035707	0.824045667155011
NOTCH2	0.660023207575696	0.942223269086037	0.730345109999175	0.956130345614701	0.94675125307638	0.872822517460729	0.929503678285112	0.836336790164453	0.918231315636823	0.892423178326187	0.860430431591441	0.835131205469788	0.87350184967706	0.742447224906541	0.813013591431702	0.928910353083863	0.688789214977715	0.833172624879322	0.894495371807942	0.892658663990619	0.910095812998874	0.755243461306353	0.825782518163819	0.938302071837025	0.899311442074915	0.696422166251239	0.892817209414431	0.770809713494568	0.953370994500706	0.577791153486465	0.817068843644123	0.819145042961326	0.878856135856546	0.84495070739969	0.814016599500753	0.903218051514575	0.925056868733263	1	0.94958326328411	0.786456087137449	0.952327833090416	0.600231619701769	0.828550381098934	0.673997826282159	0.88323023302909	0.911520706751418	0.931291727043794	0.766017418663289	0.924211720195564	0.948888800718282	0.817914169693764	0.903602291905372	0.839524226957427	0.832425135881115	0.878213915387119	0.799370128201202	0.9464939567332	0.913405949938177	0.871457691838289	0.808429980229986	0.783068684571112	0.937428949245127	0.696821367879718	0.78733051124036	0.872352778371466	0.530257955423656	0.918403981173376	0.862142418363461	0.859103293428216	0.889725531595246	0.889314720614881	0.945556130887472	0.946752769404488	0.836243686194802	0.758755885863629	0.880874168548847	0.947676572362745	0.794079768801604	0.93271056094882	0.82895058614443	0.744072851354566	0.819426534232729	0.602831604786547	0.829967075921444	0.719404643416672	0.923247331816396	0.708716742424652	0.80616208061307	0.933172011379024	0.851819088044245	0.85248364878942	0.769806540902033	0.559617018872201	0.937235889867815	0.917133906726988	0.763856811622513	0.770041418272946	0.885263401882765	0.907077284306314	0.856622521671333	0.909750692254711	0.829936280846713	0.932337063327466	0.8772033883608	0.816094125657605	0.927075481461201	0.933846654703828	0.838107755405163	0.911356582336658	0.905522933572044	0.835955987229614	0.804753368172155	0.878026258727116	0.890975247216293	0.857081897631581	0.772525917629821	0.694964583198011	0.451978771562911	0.874800006714007	0.872821198855727	0.855488131252337	0.91862039564736	0.754627112410664	0.900626552717386	0.836933570760867	0.883091967507119	0.640534035772884	0.620451420258683	0.915684035018222	0.806052841500618	0.883086490905309	0.832309686468564	0.792880564632213	0.938140811323496	0.919455210688286	0.671791369757565	0.895154525711028	0.686934866656108	0.820509663857576	0.899877413292072
ROBO1	0.676532681487487	0.910102837508243	0.776390819753177	0.933986261691323	0.963613931274344	0.884893293923024	0.873796389916516	0.853458839862473	0.880456419581817	0.928095340356164	0.879669023401997	0.849211029565551	0.907006452562199	0.785272835078723	0.807061311616607	0.92112485338027	0.692235511043517	0.804227867200558	0.852076464913282	0.858421811800886	0.948425189955049	0.854573574439708	0.802419115803626	0.88844444753034	0.902631696423067	0.753338614265437	0.906499167166082	0.789886544763413	0.943616082439421	0.579779802457649	0.821436873952126	0.813211224626598	0.895194819570594	0.906247933489501	0.802038688232149	0.900823169963507	0.919769713722098	0.94958326328411	1	0.746844586732928	0.957569536257584	0.597323313865864	0.79602513403873	0.69186466845717	0.924284071462313	0.94036082746631	0.970229087338564	0.715726138499469	0.888745466218148	0.927175426737537	0.799930375967284	0.938461629464032	0.856559138093592	0.836251190889118	0.888526195346546	0.769724270518882	0.92162615321523	0.942026435622313	0.897773171962884	0.860458761773188	0.722516833514665	0.940667697730501	0.702786002130133	0.810201100720253	0.908483722222564	0.500864420543958	0.92286010969327	0.921613061175623	0.866659355397895	0.848630363809206	0.879203050151533	0.969307353067051	0.928380630245498	0.866217635794562	0.702598093852803	0.866371156365164	0.970632057200323	0.853147014529726	0.924227391099415	0.820941494718147	0.678513298974834	0.844400559011993	0.663634502515897	0.879987505073087	0.780187362974327	0.960300925819391	0.689121042813963	0.742495529337173	0.929624416832015	0.84282509282489	0.830077017729814	0.770155403447719	0.571204831538704	0.947163973695249	0.903600131287486	0.84060950392653	0.722935186541828	0.946853466999766	0.945738881015974	0.92486810940186	0.923796481527997	0.793542623256207	0.930784765518582	0.897050764971416	0.766356160739856	0.955710376469668	0.946016847884384	0.8955053770828	0.870633110164254	0.91173238375254	0.801336369465858	0.787692831129985	0.84291868886262	0.882276406553686	0.803270247109798	0.772290076490179	0.691767961865955	0.423900978127398	0.861331596449715	0.88623729478891	0.893410706651083	0.929833770596028	0.783747184405029	0.889863995390002	0.885296778688706	0.843797982911525	0.725971040285224	0.610356720198853	0.896033750883728	0.849526168104879	0.90455094151706	0.868050832658526	0.8790452026737	0.972742330171655	0.936002281229433	0.628505178063025	0.905080283793407	0.648029595330792	0.817347412160623	0.910674217658094
CNTN1	0.638605850522365	0.883491355439878	0.752016953144113	0.758406137296245	0.809645013793231	0.874161999069536	0.91691097717949	0.923456092265606	0.748127507025572	0.792112525199362	0.496033978396288	0.871560697535821	0.84365940039977	0.820655057320075	0.909028861844568	0.692844981767315	0.782389288511008	0.939072795617332	0.684475259272221	0.955801258899332	0.782198586742617	0.601363250108598	0.953897854396417	0.767794268179589	0.888593708925236	0.486052571068386	0.908718513814226	0.737599283014901	0.826093549189155	0.874178977853202	0.504023611057725	0.913635604709773	0.582128640499112	0.809750305822276	0.868207574336626	0.666195539259915	0.662143492595384	0.786456087137449	0.746844586732928	1	0.831876515438186	0.851137586918284	0.559476786305755	0.868554502702517	0.805637042433853	0.740060784285595	0.758581990699116	0.905164929793324	0.660278363335594	0.836282737428687	0.858358550418637	0.65607689436613	0.754526359939976	0.840309372975452	0.692771136456882	0.889010208405197	0.842090666002603	0.735419797841144	0.815667707487429	0.639807097314621	0.526501194290549	0.829331787328291	0.870965094359065	0.753136305943634	0.682506627490322	0.870231363401459	0.78179706822405	0.676202648143417	0.880598169763917	0.887934278005565	0.604860524452152	0.777380885156784	0.848481678419234	0.747614766762832	0.412191692401962	0.647140877121386	0.765137457571206	0.666235900919807	0.742580651127279	0.819558833864672	0.532366664673981	0.85599223955063	0.423089299652166	0.803618238746787	0.750196979480918	0.798460024218151	0.881825860163112	0.469037851243491	0.732979978259364	0.59585345024677	0.662736581751926	0.890972768370683	0.830140166578266	0.723577438369127	0.766085671215316	0.665378344035504	0.451463518114728	0.713140158913348	0.806457675974492	0.673515371792511	0.869071961980382	0.533385523514526	0.821322586821769	0.706042985493058	0.498795471881938	0.743298461748982	0.834059597751425	0.730266582769797	0.796264040806745	0.865925169578784	0.936878829363643	0.50842410527471	0.95625579620358	0.748840745473592	0.843876299406315	0.513349684179739	0.67313552404148	0.811430555568214	0.534558062293259	0.803672038925196	0.831918475937014	0.780549558655791	0.730581341215292	0.7787226908961	0.728105844636053	0.602363914472202	0.408992630059119	0.199853542691933	0.702791071634228	0.734188754026587	0.784431245170466	0.797623509003551	0.616960301971933	0.79540531320966	0.685699210668501	0.376337615064178	0.901448859874673	0.547776670494945	0.50223934923042	0.832812456937666
DAG1	0.673027644951967	0.963136973142762	0.775173559814915	0.951779185874019	0.964229062609781	0.874850807189458	0.933417401595806	0.904471344885608	0.927480103235735	0.912796893784629	0.857344063780851	0.873053013228074	0.900830899060366	0.803108350283394	0.836396233641962	0.937236692131943	0.713668529342713	0.865343538707742	0.89722907953491	0.931612907335131	0.954431681044977	0.803951823516286	0.852500560241088	0.927381774906489	0.931235938009248	0.695573400540774	0.921009572788766	0.808436784336781	0.974691595870437	0.651714671472717	0.832199372488753	0.869333679343294	0.857777710437757	0.890002078430848	0.85092354290965	0.89836259319188	0.928688568095287	0.952327833090416	0.957569536257584	0.831876515438186	1	0.655373096406913	0.828711753545627	0.741152979763473	0.912504695076209	0.912131102134443	0.95212037931543	0.783897310588629	0.903738285815768	0.947634585657478	0.831597678494256	0.902829559819287	0.853685226286279	0.830473296312657	0.874898521831183	0.825706303451167	0.962015396746471	0.92390628024245	0.893873462767177	0.834304804984036	0.763290122373754	0.938774799128243	0.766819502327688	0.806118804413038	0.866808301734382	0.5615647420928	0.915330591733664	0.900832183915113	0.899510789375473	0.88808755109739	0.850846526663627	0.945803826037222	0.956353334407009	0.849614701868732	0.717280171176948	0.890499125345415	0.946431866890028	0.810615521868807	0.92548179753002	0.852414849917205	0.721643289255438	0.858326314046748	0.595430070977315	0.858314901126648	0.78439014781752	0.952351395676256	0.752038348133443	0.750841710641816	0.925985370609307	0.858989209700882	0.871883608888101	0.798347053542619	0.632353722274335	0.952229631548195	0.908262946872176	0.787073661589054	0.740998187259925	0.903006955767311	0.922936092729278	0.892912544767872	0.956284346054471	0.819925558098514	0.940247771443581	0.905668302288688	0.790907809930015	0.913337364988927	0.960940689883392	0.861312938828339	0.88213312943976	0.929385005404347	0.858097710324447	0.789322079984133	0.906817181089727	0.927306027887482	0.899265305238979	0.747328726662548	0.682863900250617	0.519134645771622	0.842775235411171	0.878632807025081	0.900018104748812	0.925263892232309	0.792047608299916	0.888485897825796	0.873631747465261	0.832585774750119	0.654792780464574	0.549430342740061	0.924306846919396	0.823854076987839	0.868161762791916	0.856577860314878	0.826932327667117	0.965247248961731	0.922302920883434	0.622405695162256	0.930236622458829	0.673662463707609	0.803145739605386	0.905706716239296
DCC	0.616005588184539	0.682569678934298	0.747097243050633	0.541596315703479	0.682373940504636	0.829820530390208	0.714613514761673	0.833996042383749	0.48347848276992	0.712575789685455	0.304140025338358	0.770616989724821	0.797564865189091	0.790517632810957	0.823255725316062	0.461142968755375	0.801997714121909	0.833752791119482	0.41396148356099	0.788453097008145	0.655796402669606	0.602183772084486	0.841484920923175	0.520856431518354	0.764513180809833	0.473626486427445	0.835987414301089	0.642351933759759	0.625677635494386	0.866688231983302	0.26155405644766	0.820331731103637	0.418571316748767	0.779985915866465	0.751462710729236	0.483184294597238	0.438183856985014	0.600231619701769	0.597323313865864	0.851137586918284	0.655373096406913	1	0.285827701958512	0.869613740579319	0.743488599444177	0.630424712880142	0.637226636086532	0.803813580938332	0.407182913616309	0.666368528258006	0.777934951463731	0.54334497653303	0.647915962434605	0.794840184115441	0.582515520105923	0.747140652186299	0.644993028109907	0.616741336431241	0.755223145657267	0.592887011852332	0.225254891221086	0.692756572979393	0.807342179508325	0.681902139814541	0.61915512854967	0.839924352203991	0.671340441792511	0.595285027609745	0.792422188887221	0.774814933597966	0.446293344755475	0.652915661379143	0.663020864989427	0.662379712593994	0.110312983191493	0.407339201601664	0.645905925419714	0.642897399574192	0.567737440874968	0.729697262860237	0.243619686196569	0.815005926144666	0.486916594533765	0.799222754290896	0.732395339809632	0.685347980381741	0.812357998005955	0.182747627308916	0.557082333919255	0.366238625151925	0.395661587311226	0.880764002174213	0.885338737461969	0.550819852692885	0.617957723234975	0.662507356680807	0.136658734729348	0.656311106062375	0.729459614958992	0.60487201864642	0.731930687426986	0.25850425256025	0.658429016296649	0.534159291677548	0.199536741913195	0.642921981740448	0.686898801873923	0.713707699084995	0.606954989888674	0.735936395876601	0.811662650108205	0.27364535642126	0.820929769260582	0.545523701692649	0.602849536928606	0.384542435372703	0.630110936300683	0.786331692709863	0.278917866467774	0.706394500624248	0.76677735034642	0.643537123744759	0.666632505074439	0.655208875054048	0.643158036121762	0.399064117913241	0.454850349690107	0.0478939029314853	0.478993519375059	0.697745090177557	0.702369863400966	0.76779935653708	0.598332228191325	0.673703940514398	0.537894734678725	0.14926390182859	0.815265958193208	0.416577564016877	0.290113557145747	0.741381531052732
ADORA1	0.381451179567209	0.846451146300212	0.431427079152185	0.906615670645447	0.768514897476092	0.557706802415958	0.789956359267182	0.625277760340475	0.911319077863716	0.700106436936015	0.911406163422944	0.58585391718868	0.607017427208235	0.501738623482441	0.529486637873817	0.932100193162221	0.368761669871946	0.579773639914871	0.935262501518264	0.714769772645474	0.775589835446043	0.559916246242909	0.573888455668482	0.896099246555037	0.680520922774158	0.482531521054445	0.6273839603664	0.61628608725926	0.864385693250916	0.292437206225899	0.933425030811014	0.555759072180751	0.767628997997395	0.576169485050048	0.599629760459592	0.805467910919333	0.930027678867947	0.828550381098934	0.79602513403873	0.559476786305755	0.828711753545627	0.285827701958512	1	0.359594483550619	0.634612507861203	0.710850369863203	0.759901270370671	0.542439944812473	0.919133906825364	0.789868989246871	0.543263713076949	0.745253513197976	0.606982360718272	0.53183880671328	0.730178197314916	0.578255216799992	0.833316677582941	0.770326872862956	0.602991042806415	0.652757843776796	0.921752194413699	0.753131886991131	0.388817082700823	0.587489043116026	0.658931102459461	0.214254231115453	0.753350037564462	0.743387237427802	0.634231612480998	0.66011319305319	0.779688827762767	0.774047563791734	0.788998576106596	0.603243779173326	0.899804250902663	0.940237427367071	0.744099335816153	0.524403598598266	0.822954954126412	0.631585100229148	0.845936776518211	0.541438953729012	0.332354336181529	0.536322976815939	0.510955457060577	0.747716085869699	0.491003211684918	0.898540802456844	0.832708592108129	0.873712789297901	0.940283575788668	0.444732156803077	0.218079093172467	0.869273400812568	0.729439174093257	0.518453673331443	0.912697857148546	0.679232394333531	0.661651540836308	0.721550727442469	0.7382651880534	0.935633992087934	0.776930714291197	0.829062908636203	0.943681920828641	0.708636382682096	0.779389629192988	0.563086417380625	0.772612667989185	0.696120123571317	0.588261241334361	0.889186015208502	0.670871874532885	0.873414402356835	0.861631334710311	0.661873887397536	0.422333390329843	0.223727449158484	0.912251709752216	0.608009864692742	0.603327867482468	0.738639222180171	0.544142687436695	0.706264037454051	0.678317611691785	0.824999797731322	0.482414286585959	0.63533307361367	0.918654938104657	0.557441506435366	0.606490486959804	0.559460742497425	0.605532190560376	0.761818112401611	0.811253882324022	0.727203213490046	0.640001043742837	0.62580839417147	0.842241813839454	0.636110874050493
ADCY1	0.712449046320683	0.736261830125028	0.838573799174762	0.607422166197241	0.758965973882264	0.856966747905187	0.747924617418669	0.889557344445662	0.554457298942906	0.770148296638203	0.392386187210993	0.841580602955365	0.835195585805702	0.84731424663696	0.828729227972074	0.546595255926386	0.817309166470853	0.870923767502751	0.491144564978231	0.837929204232243	0.766517133029605	0.707473242889657	0.866522961355544	0.579482199452696	0.820901526099403	0.570393342135075	0.883828044091764	0.73515789200376	0.692401700678055	0.887449537066113	0.359184373213045	0.867093133836171	0.519131238644379	0.861110680939571	0.817622020647698	0.577773355088636	0.530660517624496	0.673997826282159	0.69186466845717	0.868554502702517	0.741152979763473	0.869613740579319	0.359594483550619	1	0.816254778636338	0.717819838578217	0.730214220526034	0.791375667266177	0.481548519254003	0.712828155445902	0.826987806492726	0.64294344824714	0.769413344326226	0.853257037910638	0.632388744858707	0.825426164399445	0.705466794200425	0.691196511733451	0.845328282850216	0.671646101504693	0.271021549460206	0.744313474725798	0.863119731177452	0.70409034884328	0.698211160111227	0.779998236542697	0.716404004742743	0.68167154088511	0.855130924690333	0.809974983387716	0.534732001931324	0.721452662422717	0.722680318532209	0.755844427064722	0.184996306582129	0.4801865593404	0.734726306047199	0.734537978996934	0.620106470941942	0.804319608891479	0.287480080901809	0.882145362530144	0.585079253362672	0.828828135732199	0.80420546142276	0.760958199835437	0.849900629043974	0.242036283804245	0.631173422810583	0.44672746762521	0.464908963023997	0.872672797745859	0.875601126706655	0.644811619948032	0.685253676153203	0.707056814134593	0.210978758595188	0.725645594767575	0.808050491457454	0.689129116202238	0.795302776018035	0.334572898616356	0.734182387624276	0.617284299825686	0.273299685233543	0.69823119397868	0.76129682215876	0.787448301846367	0.665837369036452	0.797373852348727	0.844734693106339	0.32766115250942	0.850061181077471	0.609216353534746	0.646438450041276	0.508515948023102	0.690727361432665	0.774533928636421	0.36129390701736	0.800417486724394	0.856107878182927	0.747635562056821	0.691266348919414	0.716620493942013	0.700554216586037	0.465492451005271	0.510738734200124	0.102920985509315	0.551085642626912	0.749894380826786	0.745125771363787	0.836452707539346	0.687155761451144	0.764708185768705	0.627342244214917	0.209285175693738	0.871116966070604	0.443122500852649	0.38119848768837	0.81709946029571
ITGA7	0.731257786463289	0.868112277554614	0.842570998421123	0.834654711321729	0.945627950400483	0.937509918176381	0.849512663882012	0.907564233564557	0.764617257887034	0.938508352054171	0.740345237436631	0.886541730339642	0.94999689231578	0.881812248977754	0.851291116034201	0.797547226182803	0.802993158868226	0.841020187348072	0.717083022797391	0.868030327741374	0.926880265660992	0.88668108513991	0.849705654879112	0.791840780974183	0.908799836036211	0.741481743373957	0.950435970618719	0.838679396212625	0.876925756546416	0.717396737724595	0.663073112292137	0.893637415516855	0.807146115101726	0.952879881839177	0.855869273400104	0.801863213661683	0.800140498979303	0.88323023302909	0.924284071462313	0.805637042433853	0.912504695076209	0.743488599444177	0.634612507861203	0.816254778636338	1	0.895972196269494	0.925846342971202	0.758026690600119	0.755457513970492	0.881422939853168	0.830521707159981	0.901180631243151	0.857633622990074	0.90374076777641	0.842048635558835	0.789914704474216	0.870140836256925	0.910661199402983	0.923221712469095	0.879291029047833	0.542151625570781	0.92412243469	0.809985701654684	0.835215801134778	0.905095641661817	0.626339499709595	0.897103857671964	0.912876697506907	0.90961278737156	0.874659292472484	0.810169222416152	0.937220283889741	0.879751438729033	0.86893061770232	0.49620514819188	0.746510377733719	0.934301106455728	0.872891851832805	0.835830193000829	0.833649135691356	0.495577152016042	0.928056017635818	0.717205653118157	0.940215526400129	0.852029930340954	0.927573135945433	0.774475920032515	0.5353264578025	0.861516712729516	0.72592673374407	0.680988299022384	0.863761425714249	0.741537356573316	0.884201617377456	0.868088927963147	0.876722606940627	0.514410968125851	0.945867863936381	0.958354440533068	0.918222146843206	0.910689675898537	0.617641121154509	0.880687287331211	0.831034048945588	0.577388400476879	0.921261167655634	0.918961323387117	0.934488099117106	0.81547987114152	0.915718359150649	0.835300115671697	0.610333471066726	0.858811046221116	0.776001469039685	0.750357383223938	0.678748691776439	0.687848197144134	0.555099607721489	0.682559188256464	0.899900829917718	0.929025013057731	0.892028333955554	0.829983434776465	0.854491720584256	0.870872709053675	0.735623493988173	0.743477493993698	0.432428057251683	0.798533674734354	0.870743900953328	0.915008696145402	0.912828479569862	0.894577371550101	0.946345929614797	0.868560115998042	0.475871895145075	0.950136248839681	0.569099443417038	0.67185416367353	0.926723883057582
NCSTN	0.785701598108289	0.861884825819492	0.788161122520543	0.878327585770256	0.95080778436414	0.885698268420556	0.837193849694868	0.843741289596291	0.808735892086146	0.925495764224783	0.823372117479529	0.858158753059407	0.911725420104415	0.817055127778624	0.77382002691096	0.851042858035274	0.752454525970146	0.794900398378301	0.791493931409029	0.835374912825458	0.933152734306556	0.847358865054621	0.781741768192737	0.826502737795346	0.87777633449701	0.841845748774726	0.907648619662077	0.782999211746861	0.89782586059511	0.643181697665967	0.716131953561362	0.816891623968495	0.882205737089795	0.905214520120534	0.777393561116278	0.909017643537103	0.858476972707439	0.911520706751418	0.94036082746631	0.740060784285595	0.912131102134443	0.630424712880142	0.710850369863203	0.717819838578217	0.895972196269494	1	0.960161235949904	0.672686314131414	0.835605157846033	0.889602049298498	0.817237270258703	0.934806836911513	0.896275917595614	0.879687936728321	0.897412588594201	0.771606562971594	0.86419893386038	0.919043391451567	0.914192463868869	0.892680239235354	0.628501627595824	0.89310794042921	0.730875821223892	0.812789843428786	0.928926237827252	0.494867952751344	0.904111201484393	0.913476695842506	0.829934409830151	0.860410648732255	0.831270073590287	0.9364492828225	0.886039696885089	0.901342835938802	0.613265742536445	0.78787279477966	0.951047667102693	0.894099515331745	0.864442366815279	0.851443054539416	0.574850601794477	0.87056051850361	0.756350827165278	0.868865364954277	0.804924862938989	0.949128558300391	0.704846020722913	0.680149342544679	0.905914662027957	0.771144668142459	0.736622339900197	0.79363101226916	0.602057255219636	0.913454860275854	0.910641547765368	0.831020134388099	0.631387866525685	0.921165098682524	0.932358805330004	0.904264630376323	0.8884540467576	0.706469366886621	0.917170053582453	0.855284996473948	0.667734673551636	0.923236960914931	0.927502887433124	0.91556535388464	0.82960758425665	0.889353409661639	0.769674286214212	0.717356171758039	0.829716516808292	0.841247346350708	0.730554747942681	0.827367019041866	0.774062076266338	0.493217812092636	0.784513483713646	0.894991373749961	0.912777790175286	0.921461416369509	0.790153661319196	0.888661561777347	0.900846050097576	0.812746341721612	0.762486477885254	0.604437555272864	0.861370328801256	0.886402331384154	0.872709701800645	0.888541697762538	0.893561462512606	0.960413183317163	0.941443602732345	0.557898283856715	0.902108214202926	0.723758393057988	0.772259742215744	0.899909214013511
