G1	G2	Consistency
MES	AC	0.02524465554342148
MES	OPC	0.013673519699430758
MES	NPC	0.016480622575396453
AC	OPC	0.009013007562149566
AC	NPC	0.006671391557787676
OPC	NPC	0.0045230305905261114
