G1	G2	Consistency
NefMES	NefAC	0.09915546726387392
NefMES	NefOPC	0.06238014918005802
NefMES	NefNPC	0.044774287572429294
NefAC	NefOPC	0.0108652886482144
NefAC	NefNPC	0.02474212227415351
NefOPC	NefNPC	0.005531156870540677
