""	TLR4	CD93	NCL	ENG	ITGB2	TLR2	LRP1	FPR1	CD74	TFRC	APLP2	ITGAV	PILRA	ITGA4	PLXNB2	SDC3	ITGA5	SDC2	TNFRSF11B	ITGA6	SORL1	CCR1	TLR1	NRP1	ITGB1	NOTCH2	SIGLEC10	CD163	STAB1	NCSTN	LAMP1	CXCR4	BMPR2	DIP2A	THBD	SLC40A1	ITGAM	MERTK	LY96	PLSCR1	HAVCR2	KCNQ3	CD63	CD4	KCNQ1	INSR	ACTR2	NRP2	TLR7	PLAUR	CD81	SIRPA	ITGB5	ABCA1	AXL	PTPRJ	CD33	ST14	ADCY7	TREM2	PECAM1	CSF2RA	RXRA	FPR3	LRP10	BTN3A3	PTPRC	TNFRSF21	TSPAN15	RPSA	PTPRA	VSIR	CD44	ASGR1	CSF3R	ERAP1	SCARF1	PLXND1	C5AR1	EPHB2	SCARB1	LILRB2	CMKLR1	TNFRSF14	STX4	BTN3A2	PILRB	ADRB2	LAIR1	CX3CR1	SIGLEC7	CCRL2	LILRB3	SELL	SIGLEC8	CD47	CD40	P2RX7	ACVR1B	MILR1	GPR84	ADORA3	FCGR2B	ATRN	CANX	AMFR	P2RY12	UNC5B	RHBDF2	CD99L2	TREM1	SIGLEC9	RACK1	EDNRB	NOTCH1	LILRB1	C3AR1	TLR6	PLXNA1	FZD5	MCFD2	NECTIN2	GPNMB	IGF2R	IL6R	MGRN1	RYK	JAML	CR1	ITGAX	STX3	PLD1	APP	CCR5	PLXNA3	CADM1	CD46	PLD2	CD69	CD226	TNFRSF1B	TRADD	FZD2	IL2RA	TMIGD3	S1PR1	SORT1	SLC16A1	TSPAN14	ATP5F1B	JMJD6	PTGER4	CLEC2D	TNFRSF1A	SMAP1	FZD1	PLXDC2	TNFRSF10B	CD68	SPN	ITGAL	LPP	TNFRSF12A	RIPK1	SLC1A5	IL2RG	CD82	MRC2	C1QBP	CD9
TLR4	1	0.356813267452733	0.251860730014583	0.595509550537656	0.553535404322938	0.872254819797687	0.873260250675233	0.649021764602767	0.694093717181181	0.746350416314487	0.643808152053971	0.82435672013196	0.734249378620707	0.163158092054131	0.569697315952859	0.784715817237755	0.249308836099393	0.669181165536774	0.49779371016718	0.750083504962165	0.775062334079132	0.676005995926006	0.6321262355899	0.578507903733116	0.635155443274053	0.646965596119926	0.740889527942277	0.860091958518621	0.786616644750658	0.705099610927141	0.789520364086056	0.755679491793809	0.754028235853735	0.667031315800769	0.387317859839562	0.688697115403788	0.417978088728732	0.912934379502559	0.719606812781221	0.681176983652743	0.677905875511509	0.436436336236918	0.624098518422669	0.782194421162504	0.66988544358428	0.480441587906942	0.41933197201947	0.730177636134664	0.881480409161453	0.624382874229899	0.734247059407367	0.69895488132058	0.598934725613685	0.818312716499178	0.709477781966533	0.731909114648639	0.539242815893502	0.227667479811005	0.731372925950474	0.664931113337989	0.848619178824421	0.760268167143274	0.414331632026783	0.681403844811233	0.715755319251305	0.749316498903829	0.530194216567948	0.754190689308328	0.508854458175059	0.184169538572545	0.51580300835043	0.643745124329237	0.327379011202338	0.0673605818736476	0.788277313798028	0.568402880396715	0.682436534828959	0.734888336101076	0.749461587865682	0.602287391893772	0.851359300663031	0.587507895617525	0.854269402613283	0.663887383636291	0.639861918735867	0.652715983489659	0.442513287886129	0.566502469762539	0.784824063779649	0.272045105336502	0.508358540182062	0.679366463305911	0.699657188740578	0.414505271683012	0.705700477095443	0.459826085769257	0.44618646369544	0.798710474820085	0.520589078261442	0.612866503097006	0.521933922732381	0.831453780519822	0.371037204303836	0.648670389738866	0.559038426003641	0.640089244781061	0.304040685577769	0.591285271798979	0.80660330769211	0.536872322221708	0.20110819437199	0.367229579607424	0.322682317145601	0.787643169404309	0.709170503309203	0.622665517432542	0.866018606765394	0.553100388456527	0.55818869605878	0.362413363790828	0.502460745511939	0.588194674183937	0.632346963784118	0.747691182241776	0.522615064421247	0.507147547589234	0.686235703212363	0.0192705680302261	0.696700485335536	0.527599614412046	0.600853335558533	0.6554156569474	0.432965046583356	0.296255707251155	0.435022185529221	0.591386037703288	0.80416831206539	0.63358799989533	0.390387217091557	0.245237768700735	0.811783153575483	0.518828996346446	0.282971042189058	0.702327714846963	0.514912367719319	0.639503064418162	0.637709018856308	0.266138298884359	0.888303908524512	0.213029711203076	0.469766518545993	0.644104561652528	0.203496266920663	0.726414396151947	0.531059582446685	0.660633478033698	0.872766660580022	0.5959883530862	0.785972482783948	-0.0451000514395713	0.259954902635376	0.626876606068819	0.183804071322611	0.540514193320732	0.333022344401251	0.0720886297462877	0.556340870975027	0.362203713765921	0.114493134977151	0.564598987050337
CD93	0.356813267452733	1	0.411851128621581	0.652658516636158	0.608399979007249	0.447560524417121	0.489189514801319	0.144575276892283	0.500064105010069	-0.00816870088660768	0.420797951195029	0.49562205675868	-0.052861309184318	0.758291997172292	0.748987498442294	0.462133902407313	0.656860311716752	0.171210666094219	-0.133252259872633	0.507501873720879	0.286241141045389	0.413190191499175	0.622939165126073	0.57947655918018	0.412393219191417	0.580167788498631	0.419273244341872	0.522027072332988	0.608085955019216	0.593832455017046	0.397752211796953	0.0175297275070276	0.580195509200246	0.273827458607836	0.343226177089157	0.0162251451315508	0.62424915265503	0.226505477028025	0.211302457118117	0.532551045636552	0.238539950515539	0.677358503301326	0.218535778843186	0.58302925435661	0.439006767455707	0.432518501234569	0.607562562176575	0.0454255055549635	0.383811831240554	0.235490775080592	0.251793453735774	0.570490630150134	0.715584931985451	0.190561506674965	0.511117032191926	0.760879743434738	0.583527653961632	0.759504371747562	0.598425794621129	0.273741620753928	0.37840395252474	0.177118046112425	0.734149994230517	0.657140862961335	0.486996093924544	0.388841641197518	0.472602176522631	0.403234592281303	0.455871141029052	0.457585078482994	0.423471082856132	0.480237473913338	0.648168517074437	0.550600328380204	0.318069432052925	0.783120149733558	0.536386105644202	0.769085951799011	0.0390976025196952	0.688239789574637	0.268540138130876	0.799276939074325	0.0280844692379504	0.463846485350722	0.199297090780755	0.403445458500097	0.501263662363601	-0.17702038942145	0.531580469414774	-0.0544790536239831	0.532705573063724	0.0117821954433229	0.339907548184398	0.18361278402534	-0.236495808185192	0.588164142094243	0.0461945772024052	0.171654627996857	0.526312709074663	0.478078750413556	-0.0134026907308517	0.159189529369807	0.780430672922298	0.667620819591836	0.595400858112933	0.707767912858236	-0.347684352273553	0.678082949510594	0.300030949438641	0.542402375420111	0.37877325914818	0.576736901721277	0.40169113507695	0.223867591699097	0.492652787724855	0.697228577742312	0.324568029888478	0.725934008665391	0.456360305418118	0.70902336154913	0.44268873581344	0.583305636259489	0.0543763449002644	0.540259034103852	0.559234035239479	0.624733816468013	0.351328709707182	0.431710549637623	0.121549249676622	0.0169636820745912	0.439174389424537	-0.0350368397492506	0.464593204373303	0.594849713938748	0.281039415395937	0.525219265543177	0.565665879504694	0.428359026800306	-0.160348168965648	0.251334874218674	0.394809197610638	0.353894933934718	0.568951315964489	0.269279737622796	-0.167867191113594	0.347185414989401	0.390458130005196	0.475386626447875	0.235190843290136	0.483775822591978	0.1994543503775	0.0435437949888079	0.424492172677739	0.478343594288011	0.397605866422666	0.446901317859178	0.486272610562631	0.0992596997198043	0.311985076118466	0.368088857086162	0.611878210551808	0.564546357212125	0.294161564094985	0.351423327957126	0.406779487064688	0.368108209047577	0.403405394296806	0.730283658794542	0.404702654472071	0.221362092331487
NCL	0.251860730014583	0.411851128621581	1	0.694968825476528	0.813985870182547	0.477080164152121	0.426931881526812	0.497649032940015	0.350377501837074	0.361025580950679	0.71283028269486	0.433024577913846	0.20902388679914	0.784959655335173	0.69172384258582	0.0586965642131327	0.774766722549952	0.464387879024583	0.255405724460011	0.456793520446898	0.350001273428462	0.715535855160516	0.623993221965113	0.651053185418327	0.673411361096307	0.631383171629329	0.608450610227509	0.498714009705565	0.314827280436064	0.701475852968513	0.498208014658624	0.180446297027217	0.617319833848341	0.608654381409507	0.555620528408328	-0.0624694823556669	0.890721826253402	0.211308164447417	0.492095827394617	0.774149216730733	0.611723680499655	0.129236102599506	0.678569123447168	0.600165443953012	0.555047922817363	0.520233065410449	0.946991899265779	0.375797820735851	0.268555801131773	0.54252467062845	0.557724119642362	0.736997050069446	0.430439421812242	0.229375873328612	0.275078980529238	0.552784283750113	0.806248548307903	0.736838774443037	0.554110298769919	0.551532322522379	0.168378980232425	0.156136117253076	0.748340418382801	0.383911348431288	0.64259382052767	0.359682772056046	0.843681784612473	0.452998943344299	0.603864646832729	0.974785574704646	0.837936152516305	0.55852071826348	0.720216594652484	0.817777674802793	0.43709560635404	0.705554306763122	0.434593803806744	0.358654399419812	0.246441058782926	0.582620568357694	0.42483217675906	0.424006094863873	0.0777559762350916	0.437621735256105	0.622555362636115	0.656845257829988	0.511805306436332	0.329923217033974	0.647716697420212	0.406328306920488	0.812381322508045	0.438399089853643	0.312673239582179	0.542007549028332	-0.0122407561957306	0.877925971080154	0.37989617815845	0.3882607073671	0.665655085025936	0.658853988163104	0.474039645235133	0.251619520419445	0.429165232800799	0.676696854531686	0.861904552034175	0.535317369263656	0.193608407549127	0.493055686054203	0.405946650205753	0.746098005724467	0.771908434761426	0.902528269931542	0.957509371396371	0.37639747548994	0.605815075130581	0.69471413315952	0.399492892632775	0.522539491847248	0.487693427856405	0.640904850459149	0.85709079732247	0.799797901381145	0.268588339768155	0.41539265509633	0.76653281212911	0.76169066198519	0.578975892664067	0.546324029722927	0.124420405171577	0.353017478866104	0.601685502607542	0.297682244029886	0.838837968149762	0.760388814550082	0.376157505527155	0.350042306776863	0.564150234717874	0.604915156076494	0.335683770188274	0.687594233923415	0.387128366960108	0.802291859848174	0.721459751944072	0.0582525581653081	0.325377749507752	0.607509761261678	0.684168133349672	0.869770839619308	0.395235222020545	0.977257896211607	0.783660670080493	0.436013731008453	0.24916465739382	0.739717755802493	0.851777425252975	0.564212487743183	0.512942537568553	0.484674675432681	0.437295865740083	0.853351686964691	0.688492944625231	0.576573379114224	0.677934979017419	0.788920781297107	0.919638849592504	0.528377050838228	0.58222610619589	0.57226618668231	0.971455314051988	0.461448416636267
ENG	0.595509550537656	0.652658516636158	0.694968825476528	1	0.900361436932327	0.771979306043482	0.813238527121191	0.694541261130105	0.498674988783153	0.560537896922087	0.904175425932969	0.79169839346815	0.518367246928543	0.603999405238808	0.840411031302935	0.478656960900275	0.765312342688348	0.723018719697958	0.421431990619268	0.726324115923311	0.662765093736473	0.86843559431278	0.802313736843299	0.896274454000874	0.860702140779516	0.710533233824595	0.746991975031472	0.837318416562871	0.740133303228248	0.814948035270464	0.812236992250191	0.315866861513631	0.850002369137948	0.674510073657224	0.72381295186008	0.145679997507205	0.849222412920555	0.601679066797483	0.653319037484203	0.829956320975169	0.780358212190059	0.434932284792715	0.762943494805526	0.882534637796396	0.77565154216543	0.445201546539134	0.840985817861628	0.610371221940359	0.557506378303027	0.807729209148899	0.739554773289358	0.90701167170839	0.757306916481796	0.622665885595817	0.519538703906275	0.846009685978052	0.838045088218764	0.715005029734026	0.728386335458264	0.775065068521554	0.488104275864164	0.4040937854896	0.830077841155707	0.684720547532347	0.805878681985579	0.6212336241784	0.767358401643341	0.706348092826907	0.832834483599985	0.659396774829979	0.770723447884612	0.658869881027141	0.698629327213688	0.507438483061461	0.672636568093305	0.813091129754643	0.606071966158861	0.691434442222806	0.561390194752472	0.819305641401463	0.613431104812755	0.672586110411205	0.438734036929288	0.699242803791187	0.748370994442339	0.737575825425828	0.593140197460025	0.426300917729357	0.89559410969865	0.217146479823925	0.887966551127433	0.604668436149316	0.557940988852536	0.423864007410204	0.20932528167879	0.767685633981094	0.380691265234907	0.65028932435959	0.813658790585787	0.665031257512993	0.58979517256068	0.598793538928733	0.468243845266619	0.788920012948158	0.907040056524711	0.704989323225495	0.171249550452617	0.740419933300071	0.669265935504364	0.753090033516023	0.667281227588913	0.82101137533512	0.719275282855845	0.666082958854148	0.740271996953169	0.876027638465528	0.678700687032414	0.726688145834621	0.611652635978843	0.635386618791654	0.809713146515393	0.850623783202673	0.512094928174977	0.788960870717634	0.77188278462492	0.802715578674284	0.702053913574113	0.202106957747934	0.380431180047653	0.592276408847811	0.699098841168591	0.547617218906295	0.69107346720151	0.752911650351057	0.594884185093499	0.590157337184161	0.771484141675476	0.771882801029538	0.390164321953259	0.555869766287901	0.806482332429811	0.742231111671684	0.536416911314011	0.319117681214221	0.525069152107111	0.711751371365979	0.714916067439092	0.722845354718793	0.673320439143037	0.670248416618273	0.749526771645508	0.565529940859338	0.277929817762145	0.813693721481143	0.800674663565518	0.687299309379443	0.780007635545502	0.635958919756932	0.749231789017994	0.451468742800712	0.699555467652399	0.752103514121569	0.610198743659089	0.734798107263902	0.653919335996191	0.412328893048562	0.816558948637566	0.615481757260857	0.590965619591182	0.57531455404993
ITGB2	0.553535404322938	0.608399979007249	0.813985870182547	0.900361436932327	1	0.748171777137456	0.766340534109613	0.708889062469757	0.659985306420429	0.530881138715373	0.877628591485991	0.755709742381199	0.505165454039767	0.723470577117178	0.84400222755236	0.441123291774556	0.723942549150805	0.685392251131353	0.408603170399485	0.732016694537747	0.648934125024441	0.870935330197751	0.855107386218624	0.805796412899936	0.861463396456567	0.724074285664961	0.8182876113535	0.812176926047633	0.644243564010299	0.878218142244971	0.783297574018337	0.371500800055651	0.849239308336465	0.643391950466587	0.640943248400461	0.205693171816667	0.881133659452931	0.525837905122333	0.757654892958987	0.917173103721666	0.804417942595283	0.370300545386034	0.83416825845364	0.895956726573406	0.815004551192808	0.482143185210901	0.919238042817404	0.525623680828088	0.611217491583211	0.756150711595605	0.821763712845317	0.941283909903798	0.701274647817144	0.523817441826842	0.632668419726067	0.827991260563294	0.919168194664484	0.758249477778066	0.728789841525349	0.822426444638544	0.521003076063862	0.464991015492018	0.783428158217651	0.648523512240956	0.861854908776853	0.605803329862308	0.908159118056973	0.689745120325563	0.779095809478531	0.823283644276931	0.850867031125821	0.783302550547496	0.659730316686647	0.634031528137613	0.655961843803557	0.83435690538681	0.62054894173431	0.640971396791086	0.509854373322489	0.779885370140668	0.5994162979096	0.667036603828331	0.416217099836085	0.691692460835067	0.71150621899434	0.788127983759669	0.484586081178465	0.434197595158277	0.889453579789049	0.387978139301391	0.916976681924896	0.574865966997219	0.544133307938687	0.530987803810526	0.228454475716177	0.84772009216465	0.460536608565332	0.615800112197875	0.763147207696364	0.792675133876906	0.546464068382264	0.588668714877139	0.605682690607503	0.769805386853501	0.930294369514288	0.723879006154296	0.223155792376483	0.75207281460315	0.677915827221371	0.798534094446465	0.642860522388044	0.894061042775704	0.87188698204728	0.608173090081795	0.692152446321348	0.875523598814867	0.722607773682537	0.692499539546197	0.574975707153031	0.627801457442816	0.874858909080641	0.866579332848955	0.510397565540321	0.669624158873222	0.819972497916114	0.786384469140452	0.697641117302918	0.408781628150179	0.366460599443524	0.529749805336568	0.669590541664376	0.484031392029508	0.722257884980865	0.805570669918443	0.443334381378993	0.597405247665823	0.804252331084577	0.780171499632304	0.337751518912814	0.67325337225736	0.725156824690872	0.870434043681085	0.633183340467762	0.365482153042828	0.493128114756392	0.737690927190767	0.736127693540628	0.733409669761559	0.660091612481058	0.804784991066292	0.751783989094955	0.554832774185142	0.195140172408991	0.872912992753186	0.896218102813053	0.689135192638622	0.791642780157878	0.577446464498312	0.764351829095322	0.588977875244074	0.763261186632105	0.692787214035172	0.596492245953013	0.804164128231707	0.814904329618521	0.498335410207806	0.730131591157957	0.653826392904667	0.749384735019663	0.586372235673777
TLR2	0.872254819797687	0.447560524417121	0.477080164152121	0.771979306043482	0.748171777137456	1	0.903863137153353	0.82035600075528	0.71100983183018	0.779480943038757	0.771054338444356	0.905322124078597	0.763179281754875	0.355014928259858	0.701274553689838	0.615272022806178	0.428435512159634	0.720702483493207	0.640742699308037	0.807509509138432	0.861243583974425	0.844807592802675	0.828580586055542	0.703812325907192	0.789014551076328	0.659617754134788	0.873024636326693	0.912747148714611	0.799348987130037	0.800909219886619	0.809688830578807	0.674972187079627	0.843751291550799	0.77153847092167	0.506445138196726	0.489827170183749	0.588516458752236	0.869894212876634	0.828911796210203	0.852067143607109	0.858687005010019	0.426031362203824	0.755673263963795	0.888754283862423	0.799605449791288	0.483192415822838	0.636799682396378	0.782066462591081	0.872716486242575	0.765373969135905	0.847797267135613	0.829650295775907	0.609683418497322	0.763510163423944	0.696126835752049	0.813182203873959	0.722805825312987	0.431760198387096	0.838527317488246	0.82493789918725	0.766004962775562	0.760122217519505	0.565036859302612	0.689089560300926	0.809297101305996	0.776756588160941	0.754203085844919	0.739039340750372	0.693016191738876	0.422577444320181	0.706246007642867	0.760394401492481	0.430341976910006	0.240133203184714	0.867217341078209	0.694160960371785	0.70235585565045	0.694057620218024	0.764476395949457	0.703600680625211	0.792709070274544	0.609583189077063	0.750705041560652	0.683965350218149	0.797856141044581	0.794821557481644	0.526913054671029	0.658227021004597	0.908176046775818	0.43272236600223	0.689454966077819	0.755593344507497	0.678219070779017	0.52434013342178	0.635608656572656	0.631245117193721	0.512538077345262	0.858731913617482	0.602128636918223	0.741661593070976	0.698030019826362	0.853077645633559	0.369176658099385	0.760142055773573	0.720393890137354	0.650272458347277	0.415131288079446	0.678760865223291	0.879334530335504	0.663266466699721	0.368436036800889	0.585548962155386	0.556180582910652	0.782076912075818	0.800309006865449	0.806727196006874	0.915447181790078	0.674693220731741	0.564874164418633	0.455104981386016	0.676908699806799	0.731868740748954	0.55570065275798	0.762633314599956	0.714369503539361	0.643803461019038	0.769348325314928	0.124455665302617	0.566702975305715	0.628412035341626	0.700311101559746	0.727537190402419	0.563999108886276	0.508984232659743	0.489482387780917	0.596313627696222	0.852572120452194	0.765562229036798	0.531247050705583	0.43210966266289	0.874128258944946	0.703682728607131	0.407477897269114	0.535730282661865	0.629099160086076	0.785720142683925	0.758763005013968	0.461257630543735	0.904538561525733	0.416804036645793	0.691689692956016	0.764419256706578	0.236733801281485	0.846424750890527	0.72670567282786	0.7490377177397	0.951460415999829	0.74767963618961	0.797936072550835	0.188273484563613	0.508679339245197	0.705010481037705	0.372160093787897	0.722108444470356	0.533515106155447	0.262789031927863	0.669548120526712	0.477669350290224	0.338076093143708	0.563035609694236
LRP1	0.873260250675233	0.489189514801319	0.426931881526812	0.813238527121191	0.766340534109613	0.903863137153353	1	0.738604907495625	0.70792953209213	0.770639280281494	0.831458323890993	0.915382083706121	0.752918414617707	0.329890171073162	0.73985158948421	0.780801175417816	0.484082467866682	0.783956361755208	0.520764353015698	0.798857320471174	0.79932374298435	0.810352977675066	0.761892260546144	0.775397922783086	0.825271452407658	0.733519747918584	0.803960957559224	0.947546191254635	0.844182377433586	0.83860806522666	0.913646946295135	0.65056567121372	0.883663156476605	0.671392944840592	0.552102532889812	0.568825037575497	0.592579306150353	0.866317791884236	0.806533394634853	0.796979077219644	0.791621446467645	0.424879714629799	0.789851251485939	0.923630296357812	0.793396056296292	0.466645123744804	0.603897881486219	0.77264450072315	0.835155897145123	0.7853451556205	0.844421808873996	0.855798723689725	0.728673258535166	0.849353800847575	0.710952199896877	0.832130386276419	0.691124986926448	0.441402736861178	0.753880493977533	0.800836426236124	0.816213205115945	0.674366818589848	0.592958942654245	0.7686457685722	0.852830499760633	0.771819752442323	0.662817690443149	0.813834120444312	0.694156259788516	0.374131954590491	0.680734060383595	0.692371542693678	0.513414274229267	0.228291607111406	0.779825504658949	0.707508553401008	0.694465245902959	0.781313043190037	0.789433685700952	0.753463038781683	0.841677652002433	0.667991095435627	0.791001343861957	0.786735507291943	0.74947039968768	0.744405326082777	0.512585113605995	0.565062055958005	0.902473887242056	0.233277322775725	0.724980890718033	0.722139547403639	0.73601119324654	0.4551775938442	0.579262248104725	0.624702849612071	0.482888116191008	0.795286625819149	0.660018289214545	0.688758211952934	0.591498651933546	0.827312905183214	0.439602186361308	0.753136066959268	0.761528219883848	0.723217007366454	0.255129056557872	0.702846068438333	0.806402140689199	0.69104848823664	0.355435583964929	0.565639488196437	0.508349861828587	0.844861265807278	0.742201452253181	0.764912385775607	0.886112211420671	0.623658711535708	0.647439978518069	0.471401956182487	0.692201734682614	0.751569748208342	0.712669773471003	0.860450389819373	0.636045848385859	0.652145757564746	0.750605093237516	0.0786139354026991	0.685084802844074	0.630321839412136	0.702639246061886	0.670281969129487	0.578557433966361	0.51136607969483	0.564907536639061	0.698312414675944	0.882475637302478	0.755895616832787	0.405171452268337	0.380420338112452	0.904432728489018	0.686423054565755	0.386345333136986	0.650443681772034	0.58664392960357	0.697927077144741	0.728512507155132	0.473985077917906	0.885911499930681	0.385036042656892	0.595548252478378	0.651912973694857	0.194355011914611	0.835878831539912	0.697469868486858	0.734050249858859	0.901907985185241	0.650645414745776	0.896849243041232	0.106737945118885	0.455017415047242	0.7566993734194	0.438643407815832	0.669848221830059	0.476044399239505	0.232128639556406	0.769996961809125	0.496123338946938	0.283488500651276	0.693993007970064
FPR1	0.649021764602767	0.144575276892283	0.497649032940015	0.694541261130105	0.708889062469757	0.82035600075528	0.738604907495625	1	0.555718733734973	0.781554233240042	0.783519229846767	0.81887646904483	0.852845595189537	0.156873224590068	0.488395162942985	0.327224975576206	0.275582955731437	0.758193036408236	0.85726632088283	0.746022256249692	0.882439435261107	0.855709303264217	0.71081642871425	0.627611358597659	0.813520412922462	0.416118540469478	0.855190196227984	0.745835082818932	0.582736857240992	0.651930135757821	0.73536947423897	0.579912384305848	0.692620824537933	0.716420760861153	0.597607840721312	0.305026553940271	0.512141676086418	0.747450073797928	0.879928458081396	0.765754639149268	0.92847389218899	0.159196536368643	0.850720521914532	0.778143385538577	0.767150066288963	0.234902543948591	0.58486774684009	0.796077794360196	0.68658511025579	0.848183512180256	0.913571926749905	0.736774421420168	0.340334877102112	0.630515315442776	0.514435687256596	0.58536921799467	0.696996182197463	0.226429017314765	0.606596153319741	0.918830827473638	0.534058668733785	0.713236041714143	0.375716007959221	0.33736814906508	0.762188324072135	0.642466763317843	0.731678301903664	0.582064761994739	0.753873889843487	0.450904445399013	0.691563881978872	0.747268993392229	0.234375265200716	0.110534073807765	0.807977038439765	0.48087155792453	0.450370684792461	0.320912164568133	0.760301884680518	0.499148297646657	0.61744309928182	0.332117820740147	0.687977911078417	0.435333603310234	0.81138281884699	0.783970080214082	0.354798925944691	0.841495102919197	0.824073981637044	0.629158094041661	0.670676946611094	0.833718014426322	0.442799541170216	0.516190894433568	0.704746023059378	0.505161260176542	0.5912791725592	0.811157106884803	0.549271249343067	0.650791695301502	0.885961890835073	0.877431096452635	0.0348174999362526	0.566166699341343	0.65099693457243	0.372092539683731	0.706739683481221	0.561680639653805	0.842229215964531	0.561075117825191	0.41516003049545	0.54812488105784	0.618357282636355	0.72250077231373	0.652368561002605	0.664996927581439	0.844113194950434	0.406516229413319	0.374014586944749	0.182397811599907	0.68375028962541	0.626247270182205	0.482165798885784	0.549595122723691	0.591017455340961	0.478693563042596	0.744431747436475	-0.054810454404012	0.39305377136365	0.671048143457829	0.545384548432806	0.830465034520962	0.441616806316611	0.429646313106138	0.399830669730553	0.432973972301367	0.654804763649259	0.688875909654416	0.744924833094672	0.526482329769799	0.813697886783531	0.751645826968718	0.230861546117162	0.317402058199611	0.878864479544731	0.80862819721626	0.715604993411701	0.444842418731433	0.813861267738001	0.40453422873785	0.829572073920998	0.855950034850509	-0.0125103346497952	0.78852186319951	0.770813581830538	0.658465978867447	0.827177830074585	0.864717131961675	0.734084980348269	0.178127466969959	0.441601270528237	0.538914071619634	0.450142684683309	0.733250052506195	0.565330864051412	0.196733945888537	0.637887889870349	0.300949223276352	0.37511751195562	0.448326757660485
CD74	0.694093717181181	0.500064105010069	0.350377501837074	0.498674988783153	0.659985306420429	0.71100983183018	0.70792953209213	0.555718733734973	1	0.506492106398356	0.515773746452994	0.730052367974502	0.519429752895452	0.393457754672164	0.569278025629761	0.690218405129153	0.227612803099653	0.481750483763999	0.34616712896893	0.70723486276093	0.646944043844903	0.558327589310022	0.676631537793417	0.43695804059869	0.603160853623775	0.620680939551753	0.774280214322432	0.72864833337877	0.649037614118739	0.726915712264773	0.632673872778966	0.671495060378358	0.723696372549279	0.420657498085935	0.286266849084482	0.60807727441712	0.415601699336296	0.638456078727821	0.760402637655196	0.714902419639122	0.60028640665356	0.403853605712696	0.572144973836032	0.751326798446767	0.694590947342035	0.468206249038743	0.503120731635186	0.43177598198696	0.81064480519001	0.457715911349318	0.736659159907468	0.648231234038265	0.501085239685257	0.520440138430531	0.887999072491979	0.678707151495402	0.60954520680483	0.359944795368557	0.678043773332137	0.62023639266513	0.830091638726746	0.772167831869459	0.346800679881321	0.613922311163847	0.757410752786791	0.646928763025393	0.678600052546893	0.613829826958443	0.442125713698207	0.389182870639635	0.554758743579747	0.754618293427956	0.313395855932931	0.222844191504669	0.616035373940042	0.639260024535136	0.683995699651767	0.649065205941295	0.517847541566776	0.514690091893101	0.639480963520371	0.642758462289714	0.604940843784691	0.584307652131878	0.476884212271137	0.644067100983584	0.297103135768628	0.334358791214329	0.689022076493376	0.331237530725261	0.501617055531323	0.440650423946155	0.551141715444566	0.496356139616468	0.491796542857796	0.540676624018252	0.598226217199898	0.549298583229779	0.396057873441722	0.682529678945696	0.338308545228227	0.676343432601943	0.612495610732494	0.58653395577654	0.547769682442101	0.682816073774125	0.162642384833248	0.648326796842635	0.644556592744932	0.549527199247146	0.146606060737366	0.404526136442822	0.488500966347814	0.568048277140339	0.548041003876195	0.585871916757768	0.775268090602157	0.519781641841342	0.520777462661481	0.374528003035882	0.526797280720816	0.565898690455338	0.414178260407433	0.573384590616892	0.490987348503611	0.451561831040993	0.581834224130865	0.400145262941847	0.527171460834496	0.331904901587815	0.570514583574764	0.36931520356223	0.423888122275227	0.386888477465858	0.19915077955834	0.751494089937974	0.79653400947368	0.574924223244479	0.209180815882875	0.494469415819608	0.634302927706998	0.613360543645746	0.424760450865876	0.671273399710168	0.278326979592836	0.576714444809468	0.547668162381353	0.284246892181058	0.65697215843082	0.338113687728754	0.362278061533067	0.512665765062344	0.170930546755203	0.696458032042777	0.600974989201556	0.610403117043928	0.785826778228301	0.409993912010964	0.663546496440937	0.18062959304806	0.476590308699631	0.549085311793613	0.19349937636182	0.589543561020454	0.504528358834018	0.361551613746711	0.418188199723005	0.50786331907224	0.305933523267317	0.471923494674711
