	NefAC	NefMES	NefNPC	NefOPC	VerCL	VerMES	VerNL	VerPN
NefAC	1.0	1.0	0.8	1.0	1.0	-0.6	1.0	0.8
NefMES	1.0	1.0	0.8	1.0	1.0	-0.6	1.0	0.8
NefNPC	0.8	0.8	1.0	0.8	0.8	-0.8	0.8	1.0
NefOPC	1.0	1.0	0.8	1.0	1.0	-0.6	1.0	0.8
VerCL	1.0	1.0	0.8	1.0	1.0	-0.6	1.0	0.8
VerMES	-0.6	-0.6	-0.8	-0.6	-0.6	1.0	-0.6	-0.8
VerNL	1.0	1.0	0.8	1.0	1.0	-0.6	1.0	0.8
VerPN	0.8	0.8	1.0	0.8	0.8	-0.8	0.8	1.0
