	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
NefMES	1.0	0.9505758352882138	0.8488817295512994	0.6143933150917236	0.9276712923611686	0.2788494146756308	0.8002957175403492	0.9549334463810741
NefAC	0.9505758352882138	1.0	0.9138589988420581	0.6101161509429786	0.9639308459769803	0.3178467027041692	0.8258398388486086	0.9782519491233931
NefOPC	0.8488817295512994	0.9138589988420581	1.0	0.6292518160443712	0.9264608633483484	0.5027723423693693	0.7754216164750551	0.9251753279344538
NefNPC	0.6143933150917236	0.6101161509429786	0.6292518160443712	1.0	0.7200000000372623	0.4111911827258163	0.5376922425034525	0.6257452335717769
VerPN	0.9276712923611686	0.9639308459769803	0.9264608633483484	0.7200000000372623	1.0	0.3383704447262936	0.7809534790659188	0.9697399254660226
VerNL	0.2788494146756308	0.3178467027041692	0.5027723423693693	0.4111911827258163	0.3383704447262936	1.0	0.26431948127700267	0.28975471128806696
VerCL	0.8002957175403492	0.8258398388486086	0.7754216164750551	0.5376922425034525	0.7809534790659188	0.26431948127700267	1.0	0.8076045266377826
VerMES	0.9549334463810741	0.9782519491233931	0.9251753279344538	0.6257452335717769	0.9697399254660226	0.28975471128806696	0.8076045266377826	1.0
