	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.4529458223784958	1.7901901423159217e-05	0.23271685741068457	0.00771060824931586	3.9076829456376884e-05	0.1680708348883216	0.2797642200565713	0.20962534083657886	0.49407642787678374	0.1445292896615503	0.28360817850986736	0.0001926187299802615	0.20331354771785812	0.00031600857312329123
FAO	0.4529458223784958	0.0	0.14702554764788864	4.568456687421577e-08	0.12116422586370862	0.7914253837974394	3.9076829456376884e-05	0.00035556828754260204	0.007196658594982003	1.8727785396152314e-06	4.594554343625327e-05	0.0003768588845993769	0.05521566198726722	0.0013817713318639603	0.3807953913501375
G2M	1.7901901423159217e-05	0.14702554764788864	0.0	0.10060038374584017	0.031068538407296162	0.00029766146155801984	0.6157269826949078	0.8612061336731367	0.5645405304670836	0.028748754882630335	0.6806381463141873	0.8548139516870752	1.0113271116055492e-07	0.9773044881689206	0.000589052086651147
GLYC	0.23271685741068457	4.568456687421577e-08	0.10060038374584017	0.0	0.20331354771785812	0.7477594697936525	0.0003352980382239193	0.00023296654976518388	0.0015871002439845348	2.1461184426396098e-05	0.0008492395538531108	0.00013847602522646014	0.12116422586370862	0.0004472657750928329	0.4784449329228029
KEGG_CC	0.00771060824931586	0.12116422586370862	0.031068538407296162	0.20331354771785812	0.0	0.0007279599242661499	4.239283893458809e-05	0.001737546156850738	4.239283893458809e-05	0.22262935502892162	0.00029766146155801984	0.0004730566959090065	0.11054194705770316	0.0029088627228155838	6.859458095524686e-09
NefAC	3.9076829456376884e-05	0.7914253837974394	0.00029766146155801984	0.7477594697936525	0.0007279599242661499	0.0	0.022588029798321373	0.009747493195938688	0.011818464080461773	0.8293348337875046	0.011092443619541667	0.01751291469868339	0.0001050103927107811	0.010402557727151924	3.9076829456376884e-05
NefMES	0.1680708348883216	3.9076829456376884e-05	0.6157269826949078	0.0003352980382239193	4.239283893458809e-05	0.022588029798321373	0.0	4.658861480045656e-07	8.394663545248568e-07	0.0004730566959090065	3.723709451215546e-10	1.8782879349938028e-08	0.9255178937138382	1.4473368008429358e-06	0.0007666636665897179
NefNPC	0.2797642200565713	0.00035556828754260204	0.8612061336731367	0.00023296654976518388	0.001737546156850738	0.009747493195938688	4.658861480045656e-07	0.0	4.658861480045656e-07	0.0013817713318639603	1.1541884991435716e-08	3.851406014182882e-11	0.7292587507339037	3.723709451215546e-10	0.009747493195938688
NefOPC	0.20962534083657886	0.007196658594982003	0.5645405304670836	0.0015871002439845348	4.239283893458809e-05	0.011818464080461773	8.394663545248568e-07	4.658861480045656e-07	0.0	0.0062517627309340695	2.1461184426396098e-05	1.5597650189845142e-09	0.49407642787678374	3.990236717256897e-07	0.0005000834138759303
OXPHOS	0.49407642787678374	1.8727785396152314e-06	0.028748754882630335	2.1461184426396098e-05	0.22262935502892162	0.8293348337875046	0.0004730566959090065	0.0013817713318639603	0.0062517627309340695	0.0	0.0008492395538531108	0.0003768588845993769	0.015569122116593604	0.000589052086651147	0.6157269826949078
VerCL	0.1445292896615503	4.594554343625327e-05	0.6806381463141873	0.0008492395538531108	0.00029766146155801984	0.011092443619541667	3.723709451215546e-10	1.1541884991435716e-08	2.1461184426396098e-05	0.0008492395538531108	0.0	6.869262739356818e-08	0.9255178937138382	5.422110534660314e-07	0.003849373038824422
VerMES	0.28360817850986736	0.0003768588845993769	0.8548139516870752	0.00013847602522646014	0.0004730566959090065	0.01751291469868339	1.8782879349938028e-08	3.851406014182882e-11	1.5597650189845142e-09	0.0003768588845993769	6.869262739356818e-08	0.0	0.7914253837974394	5.46578066361063e-10	0.0037015338197611426
VerNL	0.0001926187299802615	0.05521566198726722	1.0113271116055492e-07	0.12116422586370862	0.11054194705770316	0.0001050103927107811	0.9255178937138382	0.7292587507339037	0.49407642787678374	0.015569122116593604	0.9255178937138382	0.7914253837974394	0.0	0.7292587507339037	0.006477968358240639
VerPN	0.20331354771785812	0.0013817713318639603	0.9773044881689206	0.0004472657750928329	0.0029088627228155838	0.010402557727151924	1.4473368008429358e-06	3.723709451215546e-10	3.990236717256897e-07	0.000589052086651147	5.422110534660314e-07	5.46578066361063e-10	0.7292587507339037	0.0	0.014226822697300039
WP_CC	0.00031600857312329123	0.3807953913501375	0.000589052086651147	0.4784449329228029	6.859458095524686e-09	3.9076829456376884e-05	0.0007666636665897179	0.009747493195938688	0.0005000834138759303	0.6157269826949078	0.003849373038824422	0.0037015338197611426	0.006477968358240639	0.014226822697300039	0.0
