	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.4568008526399232	0.00041811794041499725	0.6330906812462618	1.2868115751495013e-07	0.42991878503288405	0.5128409431818263	0.05126558978649144	0.27556745095678037	0.8459309212287789	0.005801150474478243	0.5717012385276553	0.25513775175895725	0.07536233505348364	0.035805997052029234	5.9978574465377e-05
FAO	0.4568008526399232	0.0	0.0153173290532817	0.11210929146889191	0.2652387868927897	0.470531995381542	0.035805997052029234	0.000521133700481005	0.06661188226688902	0.0009513628555555001	0.4432619364501832	0.08991373630263913	0.08486877113393493	0.003950448972542651	0.007355028857805126	0.07536233505348364
G2M	0.00041811794041499725	0.0153173290532817	0.0	0.27556745095678037	4.1910446530342335e-05	0.8459309212287789	0.124454791188834	0.00020071307332423193	0.13094806950717278	0.19083587400450033	0.008239768712338441	0.16669998762494495	0.05858947538856762	0.0007854416778536137	0.0019003677255282703	2.0384246324655723e-06
GLYC	0.6330906812462618	0.11210929146889191	0.27556745095678037	0.0	0.5717012385276553	0.11210929146889191	1.2868115751495013e-07	0.026096891052703127	0.007355028857805126	0.8628980736949712	0.2969041156887641	0.005124081698753058	0.004508435484294225	0.8121826980280591	0.02831967129576002	0.40383308831471165
KEGG_CC	1.2868115751495013e-07	0.2652387868927897	4.1910446530342335e-05	0.5717012385276553	0.0	0.4568008526399232	0.40383308831471165	0.020185498509854096	0.34225952894002465	0.8121826980280591	0.0013633152527271922	0.42991878503288405	0.15173503571673022	0.016831456186893395	0.026096891052703127	9.5435818268384e-07
NefAC	0.42991878503288405	0.470531995381542	0.8459309212287789	0.11210929146889191	0.4568008526399232	0.0	0.2356210035126457	0.8799185788786749	1.0	0.020185498509854096	0.026096891052703127	0.04152149441031855	0.03858845292201944	0.49855598552418856	0.8969858708195542	0.602099427786538
NefMES	0.5128409431818263	0.035805997052029234	0.124454791188834	1.2868115751495013e-07	0.40383308831471165	0.2356210035126457	0.0	0.005124081698753058	0.010245193941127854	0.49855598552418856	0.2080634636953532	0.0022231354099909208	0.0011431050868040604	0.40383308831471165	0.013905968814362752	0.2452650007307772
NefNPC	0.05126558978649144	0.000521133700481005	0.00020071307332423193	0.026096891052703127	0.020185498509854096	0.8799185788786749	0.005124081698753058	0.0	0.03316990109010587	0.05126558978649144	0.06251148327961512	0.04152149441031855	0.013905968814362752	0.003950448972542651	0.00015267406467669873	0.005801150474478243
NefOPC	0.27556745095678037	0.06661188226688902	0.13094806950717278	0.007355028857805126	0.34225952894002465	1.0	0.010245193941127854	0.03316990109010587	0.0	0.49855598552418856	0.9312343512018808	0.3910967709418962	0.31913878550330455	0.729194990751066	0.00025981184986148103	0.21702022575997748
OXPHOS	0.8459309212287789	0.0009513628555555001	0.19083587400450033	0.8628980736949712	0.8121826980280591	0.020185498509854096	0.49855598552418856	0.05126558978649144	0.49855598552418856	0.0	0.729194990751066	0.7787253962454419	0.7787253962454419	0.009201779777634755	0.14458630130334754	0.4432619364501832
PD-L1	0.005801150474478243	0.4432619364501832	0.008239768712338441	0.2969041156887641	0.0013633152527271922	0.026096891052703127	0.2080634636953532	0.06251148327961512	0.9312343512018808	0.729194990751066	0.0	0.02831967129576002	0.004508435484294225	0.054842119775407844	0.27556745095678037	0.0034464502618274493
VerCL	0.5717012385276553	0.08991373630263913	0.16669998762494495	0.005124081698753058	0.42991878503288405	0.04152149441031855	0.0022231354099909208	0.04152149441031855	0.3910967709418962	0.7787253962454419	0.02831967129576002	0.0	9.5435818268384e-07	0.2861229029149875	0.2861229029149875	0.30790987618065263
VerMES	0.25513775175895725	0.08486877113393493	0.05858947538856762	0.004508435484294225	0.15173503571673022	0.03858845292201944	0.0011431050868040604	0.013905968814362752	0.31913878550330455	0.7787253962454419	0.004508435484294225	9.5435818268384e-07	0.0	0.14458630130334754	0.14458630130334754	0.11210929146889191
VerNL	0.07536233505348364	0.003950448972542651	0.0007854416778536137	0.8121826980280591	0.016831456186893395	0.49855598552418856	0.40383308831471165	0.003950448972542651	0.729194990751066	0.009201779777634755	0.054842119775407844	0.2861229029149875	0.14458630130334754	0.0	0.07089431754922315	0.004508435484294225
VerPN	0.035805997052029234	0.007355028857805126	0.0019003677255282703	0.02831967129576002	0.026096891052703127	0.8969858708195542	0.013905968814362752	0.00015267406467669873	0.00025981184986148103	0.14458630130334754	0.27556745095678037	0.2861229029149875	0.14458630130334754	0.07089431754922315	0.0	0.010245193941127854
WP_CC	5.9978574465377e-05	0.07536233505348364	2.0384246324655723e-06	0.40383308831471165	9.5435818268384e-07	0.602099427786538	0.2452650007307772	0.005801150474478243	0.21702022575997748	0.4432619364501832	0.0034464502618274493	0.30790987618065263	0.11210929146889191	0.004508435484294225	0.010245193941127854	0.0
