	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	0.48813209494324045	0.6553147574819401	-0.5211558307533539	0.6594427244582043	-0.46542827657378744	-0.3766769865841073	-0.9091847265221878	-0.7915376676986584	0.4406604747162023	-0.7956656346749226	-0.5211558307533539	-0.13106295149638802	-0.6553147574819401	0.6594427244582043
FAO	0.48813209494324045	1.0	-0.19917440660474717	0.015479876160990712	-0.1785345717234262	0.32301341589267285	0.2755417956656347	-0.628482972136223	-0.3065015479876161	0.9628482972136223	-0.7936016511867905	0.009287925696594427	0.651186790505676	-0.8699690402476781	-0.1785345717234262
G2M	0.6553147574819401	-0.19917440660474717	1.0	-0.8699690402476781	0.9917440660474717	-0.9380804953560371	-0.8348813209494325	-0.5830753353973168	-0.7027863777089783	-0.24871001031991744	-0.3415892672858617	-0.8555211558307534	-0.7997936016511867	0.03199174406604747	0.9917440660474717
GLYC	-0.5211558307533539	0.015479876160990712	-0.8699690402476781	1.0	-0.8658410732714138	0.849329205366357	0.890608875128999	0.6181630546955624	0.6986584107327142	0.07120743034055728	0.4674922600619195	0.9752321981424149	0.6904024767801857	0.04437564499484004	-0.8658410732714138
KEGG_CC	0.6594427244582043	-0.1785345717234262	0.9917440660474717	-0.8658410732714138	1.0	-0.9050567595459237	-0.8224974200206399	-0.587203302373581	-0.7151702786377709	-0.22807017543859648	-0.3457172342621259	-0.8596491228070176	-0.7915376676986584	0.011351909184726523	1.0
NefAC	-0.46542827657378744	0.32301341589267285	-0.9380804953560371	0.849329205366357	-0.9050567595459237	1.0	0.8431372549019608	0.434468524251806	0.5128998968008256	0.38080495356037153	0.19298245614035087	0.8018575851393189	0.8369453044375645	-0.2260061919504644	-0.9050567595459237
NefMES	-0.3766769865841073	0.2755417956656347	-0.8348813209494325	0.890608875128999	-0.8224974200206399	0.8431372549019608	1.0	0.3498452012383901	0.6119711042311662	0.2961816305469556	0.2260061919504644	0.9071207430340558	0.8101135190918473	-0.15789473684210525	-0.8224974200206399
NefNPC	-0.9091847265221878	-0.628482972136223	-0.5830753353973168	0.6181630546955624	-0.587203302373581	0.434468524251806	0.3498452012383901	1.0	0.7337461300309598	-0.5830753353973168	0.913312693498452	0.5892672858617131	0.048503611971104234	0.7089783281733746	-0.587203302373581
NefOPC	-0.7915376676986584	-0.3065015479876161	-0.7027863777089783	0.6986584107327142	-0.7151702786377709	0.5128998968008256	0.6119711042311662	0.7337461300309598	1.0	-0.23839009287925697	0.6429308565531475	0.7192982456140351	0.391124871001032	0.5376676986584107	-0.7151702786377709
OXPHOS	0.4406604747162023	0.9628482972136223	-0.24871001031991744	0.07120743034055728	-0.22807017543859648	0.38080495356037153	0.2961816305469556	-0.5830753353973168	-0.23839009287925697	1.0	-0.803921568627451	0.04231166150670795	0.6388028895768834	-0.8679050567595459	-0.22807017543859648
VerCL	-0.7956656346749226	-0.7936016511867905	-0.3415892672858617	0.4674922600619195	-0.3457172342621259	0.19298245614035087	0.2260061919504644	0.913312693498452	0.6429308565531475	-0.803921568627451	1.0	0.48813209494324045	-0.14551083591331268	0.8163054695562435	-0.3457172342621259
VerMES	-0.5211558307533539	0.009287925696594427	-0.8555211558307534	0.9752321981424149	-0.8596491228070176	0.8018575851393189	0.9071207430340558	0.5892672858617131	0.7192982456140351	0.04231166150670795	0.48813209494324045	1.0	0.7007223942208463	0.06914344685242518	-0.8596491228070176
VerNL	-0.13106295149638802	0.651186790505676	-0.7997936016511867	0.6904024767801857	-0.7915376676986584	0.8369453044375645	0.8101135190918473	0.048503611971104234	0.391124871001032	0.6388028895768834	-0.14551083591331268	0.7007223942208463	1.0	-0.45717234262125905	-0.7915376676986584
VerPN	-0.6553147574819401	-0.8699690402476781	0.03199174406604747	0.04437564499484004	0.011351909184726523	-0.2260061919504644	-0.15789473684210525	0.7089783281733746	0.5376676986584107	-0.8679050567595459	0.8163054695562435	0.06914344685242518	-0.45717234262125905	1.0	0.011351909184726523
WP_CC	0.6594427244582043	-0.1785345717234262	0.9917440660474717	-0.8658410732714138	1.0	-0.9050567595459237	-0.8224974200206399	-0.587203302373581	-0.7151702786377709	-0.22807017543859648	-0.3457172342621259	-0.8596491228070176	-0.7915376676986584	0.011351909184726523	1.0
