""	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD.L1	VerCL	VerMES	VerNL	VerPN	WP_CC
CTLA4	0.109820516828879	-0.0197584140626445	0.0795125353500598	-0.0354205591582707	0.0947817119126961	0.017658647250502	-0.0269959298030193	-0.0433298032861494	-0.0401059291526634	-0.00278118847557442	0.00710978337854768	0.00768004505512633	-0.0365556886724034	-0.0655023902559602	-0.0305141199354524	0.095367764248448
CD274	0.0820697691950169	0.0217599389473331	0.0655163302713859	-0.0142516145695555	0.080557677719501	0.0541199158259179	-0.0226107932739364	0.0411708446472169	0.0574736231055331	0.0104763099871938	-0.0351494440898784	0.0114202533734135	-0.0309430847940116	-0.0112837852809783	0.0287370069538153	0.0795225211237328
LAG3	0.000340310918654167	0.011387441128039	-0.0197243551903559	0.0259084157975947	-0.00241945900021584	0.036098672189523	-0.00198707498505854	-0.0476962088043195	-0.0388051366314702	0.0280958162039924	-0.00941607640817322	0.00152030033962844	0.0136950524193448	-0.046399134919371	-0.0441506911442391	-0.00181902985986184
HAVCR2	0.0533987275484204	0.00474574416532491	0.035784808741461	0.0420973566147161	0.0618384893154711	0.0346750871488643	0.0321637929686889	-0.0479257788685498	-0.0371277610167107	-0.0294782010598553	0.0421206484188148	0.0510270278720045	0.0646571102530834	-0.0770613246627378	-0.0636078848228104	0.0614367447749762
CD47	0.0421378437104313	0.0524271935720874	0.0425306779634522	0.0022263213018399	0.0406518578730988	0.0499929655625205	-0.0102785637241875	0.0680625595973175	0.0810698597802129	0.00135373841271826	0.0131748761157399	0.0133941942442669	0.0235936596270185	-0.0204936611902268	0.0520087227024746	0.039324225039471
LGALS9	0.0592556001938378	-0.0580153507057886	0.0513626487001923	0.0179517281268075	0.0683714495630833	0.0455185943630708	0.00478951399853059	-0.0410106141845524	-0.0263525660064717	-0.0357161838958278	0.0346991605571275	0.0302612121117381	0.0275199699864001	-0.0755454815463257	-0.043974300855075	0.066772912726079
CD276	0.0380591205389942	0.0101914930202748	0.0316288630785825	0.0709277641431274	0.044695877819637	0.0689173219114912	0.0550818339560113	-0.0265515624267246	-0.00516030701411577	0.0342994481874599	0.0518252020446765	0.0287689734410905	0.0591397664566757	-0.0546378827906395	-0.0386373512998077	0.0428861515374154
