	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	PD-L1	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	0.0	0.00013799948186881433	3.161187894488198e-25	0.49711004267280445	1.1271168354261819e-40	0.0014845252707995841	0.0017996997686251079	5.142878426440301e-06	0.087318063426835	0.03340978724457879	0.000601773462327703	0.1598634526448722	5.78281505638964e-05	0.2812879754852687	2.3201772637177965e-06	4.1469132153615363e-42
FAO	0.00013799948186881433	0.0	3.690749704962668e-12	0.20176906720124294	8.785620474597914e-09	0.20633938006541952	0.10235717732047055	0.0009106587795232375	0.39043575910059347	3.651802573161205e-14	1.6427433804166461e-09	0.05794895181946258	7.948933784264593e-07	9.640810396017962e-10	0.0002544713488410372	5.921541178291745e-09
G2M	3.161187894488198e-25	3.690749704962668e-12	0.0	0.9885112851030073	1.722289428646089e-87	0.018040056662705386	3.1061403516915295e-05	1.659404852189458e-06	0.11645428027923499	4.611626982415493e-06	2.3450082982813842e-08	0.9239031879383238	2.2931803897007467e-09	1.3973925412036153e-05	1.2953603144518509e-08	2.8588485642179957e-84
GLYC	0.49711004267280445	0.20176906720124294	0.9885112851030073	0.0	0.5424490858821511	7.905199683914415e-05	5.474740287940278e-36	5.162037754106264e-05	4.965679055374305e-06	0.19374296225075174	0.0014591537073672994	0.2414347960645588	5.081649681940361e-20	0.002053450270239978	1.0574605566202261e-05	0.49452445140712675
KEGG_CC	1.1271168354261819e-40	8.785620474597914e-09	1.722289428646089e-87	0.5424490858821511	0.0	0.004017531780220137	0.0001384902060738677	1.7180626944793917e-06	0.08862351557960098	0.0009586534386473856	4.164658853273689e-07	0.5652821162095942	2.526145509178472e-08	0.0007110386355050233	1.3746859904787298e-08	1.9348914294826293e-210
NefAC	0.0014845252707995841	0.20633938006541952	0.018040056662705386	7.905199683914415e-05	0.004017531780220137	0.0	0.9712392640050467	0.45326292599857276	0.7059069984584769	0.018678022845953983	0.2678460037513026	5.8560390290132686e-33	0.13062301344667404	0.27888264392400003	0.1663664664662071	0.004105257919437959
NefMES	0.0017996997686251079	0.10235717732047055	3.1061403516915295e-05	5.474740287940278e-36	0.0001384902060738677	0.9712392640050467	0.0	4.628052471529436e-09	6.068036726189467e-09	0.9135898996651093	3.0425036785414977e-06	0.04632922659511938	1.5655298015590183e-27	0.0025476411984302664	1.5776912717689314e-12	0.000167385155135134
NefNPC	5.142878426440301e-06	0.0009106587795232375	1.659404852189458e-06	5.162037754106264e-05	1.7180626944793917e-06	0.45326292599857276	4.628052471529436e-09	0.0	2.1688501672005753e-42	0.004654427115861604	2.864081592628776e-10	0.0013158200673392547	9.518015266479427e-15	7.646416679177417e-09	2.536875933829281e-90	1.6945438741089676e-06
NefOPC	0.087318063426835	0.39043575910059347	0.11645428027923499	4.965679055374305e-06	0.08862351557960098	0.7059069984584769	6.068036726189467e-09	2.1688501672005753e-42	0.0	0.36091941456677135	1.2942896065944265e-05	4.52273521828035e-05	1.0016428235732676e-09	3.533367712115218e-13	1.5225106370387025e-55	0.09795646669351704
OXPHOS	0.03340978724457879	3.651802573161205e-14	4.611626982415493e-06	0.19374296225075174	0.0009586534386473856	0.018678022845953983	0.9135898996651093	0.004654427115861604	0.36091941456677135	0.0	0.167570609049882	0.28226822657668893	0.5765111137434412	0.0015492860802653807	0.005136427068239983	0.00041758664254961324
PD-L1	0.000601773462327703	1.6427433804166461e-09	2.3450082982813842e-08	0.0014591537073672994	4.164658853273689e-07	0.2678460037513026	3.0425036785414977e-06	2.864081592628776e-10	1.2942896065944265e-05	0.167570609049882	0.0	0.580905925650683	7.869545184366122e-41	0.5116306028902773	3.9385373078225925e-11	4.855003679868427e-07
VerCL	0.1598634526448722	0.05794895181946258	0.9239031879383238	0.2414347960645588	0.5652821162095942	5.8560390290132686e-33	0.04632922659511938	0.0013158200673392547	4.52273521828035e-05	0.28226822657668893	0.580905925650683	0.0	0.9544842400124854	1.7883083515745806e-09	4.092023861694054e-05	0.6610615705990367
VerMES	5.78281505638964e-05	7.948933784264593e-07	2.2931803897007467e-09	5.081649681940361e-20	2.526145509178472e-08	0.13062301344667404	1.5655298015590183e-27	9.518015266479427e-15	1.0016428235732676e-09	0.5765111137434412	7.869545184366122e-41	0.9544842400124854	0.0	0.18956001864504	1.9781497413713617e-17	3.679446611803199e-08
VerNL	0.2812879754852687	9.640810396017962e-10	1.3973925412036153e-05	0.002053450270239978	0.0007110386355050233	0.27888264392400003	0.0025476411984302664	7.646416679177417e-09	3.533367712115218e-13	0.0015492860802653807	0.5116306028902773	1.7883083515745806e-09	0.18956001864504	0.0	1.299875459606117e-07	0.0005242912616112432
VerPN	2.3201772637177965e-06	0.0002544713488410372	1.2953603144518509e-08	1.0574605566202261e-05	1.3746859904787298e-08	0.1663664664662071	1.5776912717689314e-12	2.536875933829281e-90	1.5225106370387025e-55	0.005136427068239983	3.9385373078225925e-11	4.092023861694054e-05	1.9781497413713617e-17	1.299875459606117e-07	0.0	1.7153635041180696e-08
WP_CC	4.1469132153615363e-42	5.921541178291745e-09	2.8588485642179957e-84	0.49452445140712675	1.9348914294826293e-210	0.004105257919437959	0.000167385155135134	1.6945438741089676e-06	0.09795646669351704	0.00041758664254961324	4.855003679868427e-07	0.6610615705990367	3.679446611803199e-08	0.0005242912616112432	1.7153635041180696e-08	0.0
