	BIOCARTA_CC	FAO	G2M	GLYC	KEGG_CC	NefAC	NefMES	NefNPC	NefOPC	OXPHOS	VerCL	VerMES	VerNL	VerPN	WP_CC
BIOCARTA_CC	1.0	-0.28824323251567835	0.6885900794450449	0.05243128705857927	0.8093441051288158	-0.24187321767698047	-0.2377159396926008	0.341594152453881	0.13152948504222617	-0.16325132357521022	-0.10828097043862703	-0.30337259787128806	-0.08310525705143472	0.35312803414732447	0.8174950079689304
FAO	-0.28824323251567835	1.0	-0.5004109647596192	0.09839339036766996	-0.42340117610420064	0.09740902901179158	0.12571613509932159	-0.25212230018136184	-0.06628562356116535	0.5384200145333748	-0.14572089813814035	0.36796673200578894	0.4473067458063886	-0.2770659680876399	-0.42780759765756193
G2M	0.6885900794450449	-0.5004109647596192	1.0	0.0011125970163836322	0.9509065039905716	-0.181204316045945	-0.31369495789595814	0.35785199162193687	0.120850507752151	-0.3432013727322134	0.007380267585078254	-0.43815194093831866	-0.3264257057541173	0.41900208230286823	0.9462509388682288
GLYC	0.05243128705857927	0.09839339036766996	0.0011125970163836322	1.0	0.04703806156532996	-0.2980306666422408	0.7796935778359927	-0.30528758373483306	-0.3421119802639212	-0.10016182119063757	-0.0903255353838826	0.6278088189495667	-0.23482636280921587	-0.33073686653110324	0.05274638039582074
KEGG_CC	0.8093441051288158	-0.42340117610420064	0.9509065039905716	0.04703806156532996	1.0	-0.21956021274906723	-0.2881797253314281	0.35736591740402174	0.13099455914411856	-0.2510646613051948	-0.04440739858696515	-0.41128351683245706	-0.25715646582519647	0.4183230439481928	0.9983512557935039
NefAC	-0.24187321767698047	0.09740902901179158	-0.181204316045945	-0.2980306666422408	-0.21956021274906723	1.0	-0.0027857670629759224	-0.05790023265612692	0.029151018862855014	0.18023216761011474	0.7577054365813595	-0.11640256227062609	-0.08352049633307075	-0.10662978364812135	-0.2190521552750655
NefMES	-0.2377159396926008	0.12571613509932159	-0.31369495789595814	0.7796935778359927	-0.2881797253314281	-0.0027857670629759224	1.0	-0.43052863624428284	-0.4275364708324937	-0.008384169613033628	0.15303643724696356	0.7114551083591332	-0.23002668523030514	-0.5077729129646252	-0.2847674354699837
NefNPC	0.341594152453881	-0.25212230018136184	0.35785199162193687	-0.30528758373483306	0.35736591740402174	-0.05790023265612692	-0.43052863624428284	1.0	0.819048491399051	-0.21607708795134373	-0.2444428160551047	-0.5486544415336985	0.4249595447023406	0.9546583130293538	0.35755888154078197
NefOPC	0.13152948504222617	-0.06628562356116535	0.120850507752151	-0.3421119802639212	0.13099455914411856	0.029151018862855014	-0.4275364708324937	0.819048491399051	1.0	-0.07050396614578562	-0.3075005648475522	-0.4469086046128199	0.5203204670220627	0.8776656224620025	0.127342896049731
OXPHOS	-0.16325132357521022	0.5384200145333748	-0.3432013727322134	-0.10016182119063757	-0.2510646613051948	0.18023216761011474	-0.008384169613033628	-0.21607708795134373	-0.07050396614578562	1.0	-0.08293671875477067	0.043132369733941536	0.24095724867337157	-0.21371510921403752	-0.2676595770665787
VerCL	-0.10828097043862703	-0.14572089813814035	0.007380267585078254	-0.0903255353838826	-0.04440739858696515	0.7577054365813595	0.15303643724696356	-0.2444428160551047	-0.3075005648475522	-0.08293671875477067	1.0	-0.004410085429375737	-0.4408070297567797	-0.309163964558106	-0.03386764858543854
VerMES	-0.30337259787128806	0.36796673200578894	-0.43815194093831866	0.6278088189495667	-0.41128351683245706	-0.11640256227062609	0.7114551083591332	-0.5486544415336985	-0.4469086046128199	0.043132369733941536	-0.004410085429375737	1.0	-0.10110465861835236	-0.5916146090949616	-0.4068502268549899
VerNL	-0.08310525705143472	0.4473067458063886	-0.3264257057541173	-0.23482636280921587	-0.25715646582519647	-0.08352049633307075	-0.23002668523030514	0.4249595447023406	0.5203204670220627	0.24095724867337157	-0.4408070297567797	-0.10110465861835236	1.0	0.3914814882664371	-0.26322140192109234
VerPN	0.35312803414732447	-0.2770659680876399	0.41900208230286823	-0.33073686653110324	0.4183230439481928	-0.10662978364812135	-0.5077729129646252	0.9546583130293538	0.8776656224620025	-0.21371510921403752	-0.309163964558106	-0.5916146090949616	0.3914814882664371	1.0	0.4157803139941744
WP_CC	0.8174950079689304	-0.42780759765756193	0.9462509388682288	0.05274638039582074	0.9983512557935039	-0.2190521552750655	-0.2847674354699837	0.35755888154078197	0.127342896049731	-0.2676595770665787	-0.03386764858543854	-0.4068502268549899	-0.26322140192109234	0.4157803139941744	1.0
