Signature,Swaps,Swap_pct,PC1_Var,PC2_Var,PC3_Var,PC4_Var
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,177,100,0.218745809445755,0.144767136100048,0.0726774642190856,0.0528463813685818
VerPN,159,90,0.21541357299445,0.142137626451185,0.0764144122334661,0.0516726442318279
VerPN,159,90,0.21650998497812,0.141956682428208,0.07630031807668,0.0516639388711021
VerPN,159,90,0.21648895206709,0.141200229781285,0.0776180065974849,0.0517043903774326
VerPN,159,90,0.216908017126849,0.141856733020481,0.0769844785556038,0.0515903235985184
VerPN,159,90,0.215049083810133,0.141850048673694,0.078573194503864,0.0515264855321338
VerPN,159,90,0.215112252452087,0.142404563929001,0.0769805237588576,0.0519136512312018
VerPN,159,90,0.216321857214225,0.141798791674599,0.0761407033219078,0.0514621489463691
VerPN,159,90,0.216517939292338,0.142097719519852,0.0761532212913673,0.051739477314316
VerPN,159,90,0.215615549966882,0.142565271803378,0.0763875045896099,0.0514963118251099
VerPN,159,90,0.215320900926764,0.142120459400884,0.0770733286875272,0.0515630335331459
VerPN,142,80,0.215628023247487,0.137681761458171,0.0801270611971453,0.0505236064602349
VerPN,142,80,0.2155009783819,0.137460630059127,0.0811379425295535,0.0511006784203268
VerPN,142,80,0.216032443939584,0.138610994273561,0.0802331357399546,0.0511169815533653
VerPN,142,80,0.214375118224085,0.13813528631569,0.0802724891690017,0.0508984847236612
VerPN,142,80,0.214104727129479,0.13971515990392,0.0813522120498857,0.0506882132308639
VerPN,142,80,0.214531819001358,0.139117569972464,0.0804014529158943,0.0513169667287058
VerPN,142,80,0.215631153087003,0.13915941386223,0.0819739583722526,0.0502466989583324
VerPN,142,80,0.215664006052021,0.138948199821431,0.0804827726871115,0.0506421083153135
VerPN,142,80,0.216557849248179,0.139204808711686,0.0810831144661557,0.0506156837911282
VerPN,142,80,0.216772413917638,0.138793153330662,0.0792591436343068,0.0506328374797066
VerPN,124,70,0.213407021600453,0.13586262285538,0.084541796085659,0.0495188658820845
VerPN,124,70,0.211815481139183,0.136435423914506,0.0848077866685606,0.0493502238087149
VerPN,124,70,0.212834599583865,0.137292044492817,0.0850731941463114,0.0494114907677296
VerPN,124,70,0.213593091291781,0.137484628210897,0.0839444756965162,0.0498848956031656
VerPN,124,70,0.213789937227397,0.136984419630032,0.085175099320732,0.049798211348575
VerPN,124,70,0.211684146089899,0.136411115214962,0.0863163770835885,0.0498612539619514
VerPN,124,70,0.214586219344622,0.136363045114395,0.0855289018366712,0.0500827229792521
VerPN,124,70,0.215767965993664,0.136742493800534,0.0834119537476482,0.0500519010913238
VerPN,124,70,0.216621251969997,0.13646662696604,0.0858333419344679,0.049646562739632
VerPN,124,70,0.214700588747149,0.138057637275231,0.0845175544474178,0.0498232022489087
VerPN,106,60,0.212589093215878,0.1352614383471,0.088776468115142,0.0491825438348423
VerPN,106,60,0.214543236614639,0.134711174689817,0.0881151480045559,0.0493402945390436
VerPN,106,60,0.214002919756725,0.135867140136415,0.0886079389655345,0.0489129070337178
VerPN,106,60,0.214555615555352,0.134023700980775,0.0880790433744064,0.0483736644008092
VerPN,106,60,0.213541986646095,0.136488510492667,0.08589078586925,0.0488918866422308
VerPN,106,60,0.214749306721428,0.135371194104423,0.0886087024696385,0.0489042844729181
VerPN,106,60,0.213997371239127,0.134306497972774,0.0901371445681475,0.0487587387221077
VerPN,106,60,0.215116566185597,0.133657825951797,0.0871070055953934,0.0493827018513946
VerPN,106,60,0.212282514157057,0.135378836555097,0.0846967302458564,0.0494952312650002
VerPN,106,60,0.213724012728456,0.134683841548838,0.0882563985885595,0.0485891930919813
VerPN,88,50,0.215141757209725,0.133480714232727,0.0912582363514379,0.0474949278341608
VerPN,88,50,0.213524190804331,0.133688823249331,0.0897872153205802,0.0485824691837241
VerPN,88,50,0.213975535263099,0.133227833247108,0.0919591200642606,0.0480017357001258
VerPN,88,50,0.215136685530336,0.132206697854219,0.0902604553239969,0.0479040350877046
VerPN,88,50,0.213643023327629,0.13376594740831,0.0878846198951884,0.0483326419595363
VerPN,88,50,0.21567277835051,0.132302426271214,0.0888238378575642,0.048401763678167
VerPN,88,50,0.213370874611071,0.132867850028072,0.0894731740008397,0.0485479735370255
VerPN,88,50,0.214329201334322,0.132931584910167,0.0902275013509725,0.0478043422800589
VerPN,88,50,0.213091701732494,0.13364510855733,0.0897147170561308,0.0481973085005562
VerPN,88,50,0.215016511638216,0.13192060513001,0.0923695709316241,0.0483464398542666
VerPN,71,40,0.216915288609354,0.130358450481542,0.0930944668495716,0.0474283841193075
VerPN,71,40,0.215893440283548,0.131124384753694,0.0918723804766827,0.047590386029484
VerPN,71,40,0.216429372241629,0.130264582467581,0.0935729812394077,0.0474929444554237
VerPN,71,40,0.215692156428668,0.131611023351531,0.0934036997556741,0.0475661251692439
VerPN,71,40,0.216238769794958,0.131158081214178,0.0907640799458276,0.0472515597540431
VerPN,71,40,0.213809929366459,0.130900997841263,0.0933656074945592,0.0482121666084299
VerPN,71,40,0.213500710418514,0.131995546456407,0.0934414368656852,0.0477577845662325
VerPN,71,40,0.215724505356534,0.132173174769638,0.0946391189651174,0.0474426569173819
VerPN,71,40,0.216758450501606,0.132546764716638,0.0935564771068955,0.0476486650552283
VerPN,71,40,0.216369041222854,0.131097279494458,0.094160175572217,0.0470202310584173
VerPN,53,30,0.218256406017062,0.130478168560883,0.0947801971847897,0.0470291615505812
VerPN,53,30,0.217853565158123,0.129128307869688,0.0944212705458127,0.0469400510035553
VerPN,53,30,0.216482180962165,0.129722157619236,0.0946878003103016,0.0466311877616845
VerPN,53,30,0.216784264971065,0.129698566586701,0.0948574663977376,0.0469806108128181
VerPN,53,30,0.219217552841225,0.129510747666779,0.0946156916693018,0.0471100512622165
VerPN,53,30,0.216672360727314,0.129515343076398,0.0949323799883501,0.0471615535131188
VerPN,53,30,0.218087360962123,0.130180742364834,0.0933378532363755,0.0462313505052082
VerPN,53,30,0.217553839110874,0.130950876524611,0.092835592285242,0.0467464542076827
VerPN,53,30,0.217090036546152,0.130397276524926,0.0954751510446341,0.0470420759145954
VerPN,53,30,0.217445370036019,0.129963126415596,0.0944399861391809,0.0463623297226723
VerPN,35,20,0.218993943600152,0.127193238040214,0.0952060747125102,0.0465704509949244
VerPN,35,20,0.218990343289115,0.129207244338103,0.0940705976632178,0.0461153034550454
VerPN,35,20,0.219093013780409,0.128865573609082,0.0956924145648024,0.0463989315958227
VerPN,35,20,0.220086874673986,0.128660495408654,0.0956522572413241,0.0460852378391156
VerPN,35,20,0.217873982941433,0.128525090532754,0.0950905810619773,0.046260000484248
VerPN,35,20,0.219715379577627,0.128292315639234,0.0966473667200732,0.0460548351799161
VerPN,35,20,0.219949729757204,0.129371273834867,0.0945615921186554,0.0459078296978778
VerPN,35,20,0.219268957150788,0.128938506133558,0.0946644866795173,0.046415929495139
VerPN,35,20,0.218762957758347,0.128456732913209,0.0968586415817276,0.0462246244879176
VerPN,35,20,0.219018293400158,0.129047450383261,0.0949245658119628,0.0461603637481007
VerPN,18,10,0.221827135666671,0.127359585158608,0.0963114571501163,0.0457458725492467
VerPN,18,10,0.223694222895872,0.127179943475649,0.0954657427350672,0.0457121997886171
VerPN,18,10,0.222090024652472,0.127240543590028,0.0958304634381994,0.0455035581473084
VerPN,18,10,0.221738178714175,0.12822048735299,0.0970306940889709,0.0456157388871929
VerPN,18,10,0.22172593608084,0.127627594381548,0.0961578538726062,0.0458346534098837
VerPN,18,10,0.221622809033365,0.127227861198558,0.0958562906225573,0.0454540249263034
VerPN,18,10,0.222067978447942,0.128072747746456,0.0961482029682297,0.0455774457742248
VerPN,18,10,0.220587564364717,0.128523225556979,0.0951707741160066,0.0458728108496973
VerPN,18,10,0.222899397644812,0.127096408956604,0.0961591740800083,0.0454545743698221
VerPN,18,10,0.219786587601186,0.128480468197953,0.0959990970775749,0.045211077125377
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerPN,0,0,0.224721068273345,0.126589025801266,0.0961439596079319,0.0450967305490964
VerNL,128,100,0.261300749501204,0.13408712014974,0.0979860955111966,0.0438874065195332
VerNL,128,100,0.261300749501204,0.13408712014974,0.0979860955111966,0.0438874065195332
VerNL,128,100,0.261300749501204,0.13408712014974,0.0979860955111966,0.0438874065195332
VerNL,128,100,0.261300749501204,0.13408712014974,0.0979860955111966,0.0438874065195332
VerNL,128,100,0.261300749501204,0.13408712014974,0.0979860955111966,0.0438874065195332
VerNL,128,100,0.261300749501204,0.13408712014974,0.0979860955111966,0.0438874065195332
