Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,VerCL,VerMES,VerNL,VerPN,WP_CC
CGGA_1002,0.39682978805476826,0.5328855151689131,0.31865316688822315,0.40041243041452834,0.37661118748962846,0.8896022970046289,0.6289530400840302,0.6239997573324686,0.6885603721454646,0.7935322391586993,0.3902544828602944,0.22457020615603715,0.5983979718135708,0.4201512030336195,0.38106502815733007
CGGA_1003,0.40265351971215707,0.469518947797615,0.3392563785170656,0.3577498622870554,0.38738289785931207,0.8740961327921671,0.4983106378518918,0.7221271186581453,0.7485930193935005,0.7613079334651789,0.33453962851612495,0.039065094699497975,0.46886921327436093,0.5265540817001637,0.3913898175745869
CGGA_1010,0.5689052435040438,0.31347421200264186,0.549092602945251,0.38167088145494354,0.5324491149203348,0.6885414356291004,0.41606720004439834,0.7158415592150534,0.6842571835572264,0.5599909422664284,0.40834204505123484,0.0813028298705393,0.25871503429150855,0.6181486482750737,0.5399425814850949
CGGA_1012,0.4456391423345472,0.531585020109842,0.4182844400222312,0.4837534095785085,0.47141111547354164,0.9124318831890155,0.760037185613588,0.5745003827771092,0.7027343469468004,0.8043180480478899,0.40713759455309423,0.38871201445602704,0.41107350098295503,0.41920178758734367,0.47531006723022196
CGGA_1014,0.428701653021321,0.5154469441705639,0.3587736822193654,0.41328230677980005,0.3915713781855408,0.9400950125192967,0.6694622894566798,0.6466740130962153,0.7142679365309007,0.7731603600940645,0.5044840239729521,0.24143281494937605,0.48567054539132015,0.3771781440497359,0.3978045060188098
CGGA_1017,0.2441263620789043,0.5395189494745688,0.2408072032793367,0.4025011766479233,0.2982084947935402,0.8812742930082863,0.5823760258443823,0.6573789350150093,0.7600256129907763,0.813171699778271,0.3898524490435923,0.10876056238697465,0.6980047635473726,0.4931425003635744,0.3046031772182396
CGGA_1018,0.4188979485354691,0.4797924451155542,0.37861402327338856,0.39386502549941566,0.42050767766604524,0.8706350101398346,0.52920133727756,0.7525049028137144,0.7646210115500712,0.7834214846402862,0.37270131943675633,0.048498519090759605,0.472717964248356,0.5668133198672033,0.4248969262061314
CGGA_103,0.39456387161174883,0.5096865642542296,0.38731240432617964,0.40929017013487234,0.4342164526228464,0.9275582858557563,0.558786556313682,0.7754627988176215,0.8674640789566455,0.7739064812245334,0.4486026819983129,0.10128985490310095,0.5192462884846558,0.5947896781341863,0.43739418851813944
CGGA_1030,0.35067261378220993,0.5247466781899106,0.2821947481999703,0.3935646025534544,0.3463230268524379,0.87007568585061,0.5688795888864745,0.6685934071585431,0.7158862208015753,0.8108612069936219,0.3671253971931741,0.0751331789629811,0.6289489244747911,0.4573008455505439,0.3513543925239139
CGGA_1032,0.3436385461557284,0.4167185359149963,0.26903372227115796,0.4649257603526986,0.30300741083256577,0.7324703535138454,0.7572270900969178,0.36550975793092344,0.5255201691998678,0.5874242924993845,0.4821357736804038,0.600658560119425,0.24029532392780947,0.20101944398020022,0.3181126467722166
CGGA_1033,0.2805515241779894,0.5060076503683614,0.17133742706225535,0.3697514628927277,0.2577904493528598,0.7971754467809731,0.550458907739394,0.5734207470460954,0.6010649122024544,0.8010942660887623,0.3547335392799095,0.1085317464086167,0.5774873627332142,0.3629410089886688,0.26138025780177426
CGGA_1036,0.4763918644359126,0.5121436312076317,0.4253753539408516,0.5017487974588788,0.4663306171934992,0.8038609474112457,0.8297271814629421,0.605021982693626,0.6285049277475484,0.7840323434876361,0.37270063180705504,0.46760362123830684,0.3520218900077691,0.39478063880142183,0.46916355373011226
CGGA_1037,0.3148848133693066,0.4954085882869277,0.19284639322719033,0.3504388303642991,0.2687274553151844,0.823003832612158,0.5238313965875825,0.5890192456776784,0.6770394400396713,0.734533644751823,0.39321500358854133,0.17169892940819245,0.4558931622980751,0.36546194771440865,0.2731136043473905
CGGA_1041,0.3334264787479564,0.5535666538718661,0.29502227317364793,0.4261245212078591,0.3636426288300805,0.9401365822705903,0.6246925094803096,0.7372323504321363,0.8263460577958615,0.8112884631605328,0.4296589070200074,0.17467350073244028,0.632604839093552,0.5170641839625785,0.3702543011164204
CGGA_1048,0.47156741036077915,0.508377462707354,0.2483718353216966,0.4234033333218999,0.37175283371880224,0.9090828872827044,0.7145624657030835,0.6559976777272156,0.723861880826611,0.8012396830698628,0.47929887229052387,0.301947654040542,0.4008781519605655,0.44135488792544303,0.3774538069999654
CGGA_1051,0.2956081072656567,0.5122873453904987,0.22083693377973784,0.39797673113081017,0.300441541845864,0.8864995998219309,0.6440890150045279,0.6288724269829565,0.7030956316496527,0.7977747645833599,0.4018432569214576,0.16273514669395517,0.6157880705037838,0.4113308733745376,0.3060140139440893
CGGA_1055,0.42962334863553203,0.5072604014847688,0.45981389799215006,0.4160535382862442,0.46781919818637835,0.9162950185758035,0.616622912511081,0.7374371181924194,0.8565181238845286,0.7988726132289338,0.3632265796761066,0.2040359281526798,0.444367410289988,0.575465251420308,0.4685587374984942
CGGA_1057,0.3515507941683698,0.5406989695156428,0.2593257328629505,0.4396537083692073,0.3362097709391791,0.880190693861968,0.721966422721512,0.37747427366267533,0.64807811459553,0.77897552807486,0.4424401749352732,0.5195249347917711,0.4358112967521402,0.21925691345542886,0.3431199210377975
CGGA_1058,0.41224132514436235,0.5442157991191251,0.3044108142005483,0.4311407706572271,0.3904875604452871,0.9424109398518897,0.7007633853617505,0.5848916078726132,0.7891039607134961,0.8176974588848213,0.37073425137109445,0.33392921971323986,0.5492774998404462,0.42288220714270475,0.39722387360138534
CGGA_106,0.33266205095110113,0.5392449823294795,0.21771614177057602,0.4654770369530832,0.3317950049808766,0.9133564905170537,0.7502044716658968,0.47039455068761604,0.639347525161386,0.7933842754110542,0.4074506528858397,0.5032958307095368,0.5531814315280705,0.2603504260636601,0.3396346954356366
CGGA_1063,0.3515135622227996,0.3473799611079256,0.3727739979479421,0.3798089202978945,0.37308978757335176,0.7616878719280203,0.3882050402178901,0.695245773970386,0.723997012293854,0.5327701457801614,0.4791032756114503,0.08846734493479645,0.3185380783174696,0.5903569878126876,0.3801114342081831
CGGA_1065,0.41306196340684226,0.4774403080822014,0.3588702241011031,0.39248452968908426,0.4153499072105367,0.850140545013239,0.4456752460032302,0.6886628328743843,0.7929562741140391,0.7841352054806846,0.3496034065134628,0.030605025870013063,0.4057981437015599,0.5825699537880197,0.4192345524920222
CGGA_1066,0.49728136982847837,0.5474724556600274,0.407994348773494,0.45898224551210837,0.46822256912949095,0.9175793769976576,0.7473039789498737,0.6436422357821153,0.7289397169020364,0.7991365081867883,0.43110712361131936,0.35329561552857713,0.5265127636292981,0.4442843299607379,0.47256287178405343
CGGA_1069,0.4311093604091069,0.5314744283449161,0.35920077920513505,0.5174390511149601,0.4226541439624555,0.9413222177238086,0.8878969301832149,0.465049465910841,0.6181021931007544,0.7907138897400247,0.4403129389361364,0.6643939746740403,0.3927288289277272,0.25836686393584785,0.42786320091200714
