Name,BIOCARTA_CC,FAO,G2M,GLYC,KEGG_CC,NefAC,NefMES,NefNPC,NefOPC,OXPHOS,PD-L1,VerCL,VerMES,VerNL,VerPN,WP_CC
CM_1,0.1989410848580349,0.36239995355454424,0.19769407614732928,0.4192489019420047,0.2235434818426723,0.24924544411556276,0.6871775698996747,0.19168489467365174,0.0683144667251088,0.6015717738293594,-0.28053322207642234,0.21271844029381484,0.35434915474886114,0.1873141401720619,0.04787319741871291,0.23028724513769458
CM_2,0.18604705897205753,0.36083871711421095,0.20250145503905406,0.41490435142721505,0.22040272382755915,0.24604366373800624,0.6810616335588531,0.1914087935292071,0.077639476448534,0.6034781535800703,-0.2954714368378863,0.2059721029714213,0.3302307534919358,0.19845250160478953,0.05274131654250722,0.2267859477117838
CM_3,0.19106082887566847,0.3520108896667471,0.1984677025236992,0.4169912406499548,0.217216602805632,0.2332333154338628,0.693888518151212,0.18361829990849815,0.07338049964060717,0.5933259352149386,-0.2755454295269024,0.20619514533225913,0.34384069025216807,0.18414463702681053,0.05017479430116907,0.2242786744431142
C_1,0.32306592696574904,0.36856033118485404,0.38478185457664715,0.40047937550583695,0.34783329758307,0.1672358351164465,0.6672450130985952,0.11963608424400034,0.03240097992610509,0.6193533285743589,-0.19322046336088958,0.20188340604751848,0.3584597951142206,0.13591126147936639,0.016514933404805254,0.34965435878808954
C_2,0.3275821155689178,0.3597631504968047,0.38712845866031964,0.4080269128939658,0.34920068669563065,0.16380419414917444,0.6693043393942797,0.12480163752935747,0.02667399318363026,0.6117518326640109,-0.18042936450923727,0.2006993079425065,0.3583710405250101,0.13282355099988702,0.020918804240693187,0.350672320048606
C_3,0.2893496633359168,0.3589142447285507,0.36792654397878893,0.38755649607708736,0.32451019215894483,0.14814037641454444,0.6577037434968634,0.09488033307690943,0.028247619826602288,0.6113582593215943,-0.17538287833677768,0.19994393107480082,0.34523256630755406,0.1261537616016486,0.009404853288805044,0.32557517927746865
M_1,0.24041022799354503,0.35782238282440965,0.24186684324800106,0.4144290199161903,0.24745400938388504,0.253967245687171,0.693902884119708,0.17907020283647523,0.08643030463892783,0.5839069997771827,-0.23384714581985538,0.2219474041028639,0.3828964822250871,0.16487739260422007,0.04766186071592254,0.25314068971720244
M_2,0.22891067821190406,0.3556498308786151,0.22670022348949972,0.4193706125480498,0.23709062943000145,0.2596567441676151,0.6972940486788985,0.19239310746971164,0.09294784989875363,0.5807556005056764,-0.2413736926709749,0.21984825780209777,0.3755456570524162,0.1740154008392004,0.055040992772687126,0.2426220918972378
M_3,0.21410567571841418,0.35325287869894817,0.2149172637702905,0.41138695764121536,0.22838707265590782,0.2484260274535716,0.7045285631621137,0.18272307919606004,0.0934597981524498,0.5870047950841489,-0.24280939168432072,0.20885548381462626,0.3583945210267604,0.17984008630864406,0.05987398819348422,0.23485864385163113
V_1,0.3331180566711813,0.36899945265015394,0.43492736481163824,0.3834700315595854,0.3672032485775561,0.15810232897241133,0.6516845758798409,0.11019527699507545,0.05073374082727848,0.6005151986480728,-0.18332841176546436,0.2102291709125435,0.35305293999445153,0.12335768615901907,0.015627339290174083,0.3677687890487371
V_2,0.27953442587366983,0.36299748587364167,0.3698700979525411,0.37648573360165877,0.32526434591921,0.15447941827830053,0.6583883627381977,0.08984608631876549,0.04784562382803337,0.6006608154945634,-0.20459076414495084,0.2019253895127702,0.3492419957324344,0.127398180166893,0.006290983864627837,0.3264196823494477
V_3,0.2233734804774004,0.36872042179751086,0.2923316857202705,0.36219478349125117,0.2831118759564947,0.15311026643657197,0.6507372256749251,0.06269878390382277,0.03369270227405416,0.6151937576961193,-0.19580773351542496,0.1906830254611776,0.33844520148550855,0.14025518214505195,-0.012611181794283659,0.28667588085496143
